HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH2.hmm	752	Bo_01132	1046	2.4e-216	15	751	53	925	0.978723404255
GH146.hmm	503	Bo_01142	643	8.8e-201	2	503	52	556	0.996023856859
GH28.hmm	325	Bo_01143	462	1.5e-42	68	308	191	444	0.738461538462
GH30_2.hmm	417	Bo_01144	475	3e-175	2	417	53	474	0.99520383693
GH97.hmm	631	Bo_01156	650	3.2e-182	11	630	24	645	0.980982567353
GH20.hmm	337	Bo_01193	399	5.7e-48	125	336	26	286	0.626112759644
GH20.hmm	337	Bo_01194	542	8.7e-108	8	335	162	510	0.970326409496
GH95.hmm	722	Bo_01287	808	9.9e-288	4	713	22	744	0.981994459834
GH29.hmm	346	Bo_01290	694	1.5e-80	39	335	34	346	0.85549132948
CBM32.hmm	124	Bo_01290	694	1.1e-17	19	120	576	687	0.814516129032
GH43_29.hmm	278	Bo_01291	472	1.6e-111	2	278	28	317	0.992805755396
CBM6.hmm	138	Bo_01291	472	5.6e-28	16	128	340	452	0.811594202899
GH3.hmm	216	Bo_01356	1003	3.4e-57	3	215	109	333	0.981481481481
GT51.hmm	177	Bo_01369	649	1.4e-44	13	159	437	585	0.824858757062
GH27.hmm	229	Bo_01384	465	6.4e-27	13	229	168	423	0.943231441048
CBM35.hmm	119	Bo_01385	137	2.8e-22	15	119	31	136	0.873949579832
CE7.hmm	313	Bo_01393	436	2.2e-91	11	311	129	430	0.958466453674
GH16_3.hmm	230	Bo_01408	267	3.1e-55	1	230	35	261	0.995652173913
GH92.hmm	491	Bo_01411	760	4.3e-188	2	491	230	737	0.995926680244
GH25.hmm	177	Bo_01423	297	4.4e-56	1	177	100	275	0.994350282486
GH109.hmm	399	Bo_01435	328	5.3e-25	5	196	5	185	0.478696741855
PL38.hmm	279	Bo_01436	407	1.3e-110	1	275	69	344	0.982078853047
PL38.hmm	279	Bo_01441	400	5.1e-116	1	277	66	343	0.989247311828
PL38.hmm	279	Bo_01442	316	9.2e-112	1	266	52	315	0.94982078853
GH2.hmm	752	Bo_01443	829	1.4e-96	26	412	24	486	0.51329787234
GH88.hmm	329	Bo_01444	419	6.2e-134	6	328	89	408	0.978723404255
GH88.hmm	329	Bo_01459	1456	7.3e-123	5	328	61	382	0.981762917933
GH92.hmm	491	Bo_01459	1456	1.4e-187	5	490	961	1455	0.987780040733
GH141.hmm	527	Bo_01466	619	2.9e-218	2	526	24	585	0.99430740038
GH31.hmm	427	Bo_01468	759	1.5e-130	2	427	283	715	0.995316159251
GH51.hmm	630	Bo_01476	514	9.4e-144	75	542	15	514	0.74126984127
GH146.hmm	503	Bo_01477	800	8.1e-213	2	503	33	559	0.996023856859
GH51.hmm	630	Bo_01484	660	1.1e-110	110	542	197	658	0.685714285714
GT4.hmm	160	Bo_01510	369	4.7e-16	18	159	213	343	0.88125
GT4.hmm	160	Bo_01514	388	3.8e-27	2	148	203	347	0.9125
GT2.hmm	170	Bo_01515	322	1.6e-35	1	161	7	166	0.941176470588
GT4.hmm	160	Bo_01520	184	9.7e-26	10	159	5	156	0.93125
GT26.hmm	171	Bo_01521	244	1.5e-55	4	171	49	222	0.976608187135
CE20.hmm	249	Bo_01567	884	9.9e-89	3	249	103	362	0.987951807229
CE20.hmm	249	Bo_01572	776	9.8e-87	3	249	106	364	0.987951807229
GT28.hmm	157	Bo_01620	374	7.6e-49	1	156	195	356	0.987261146497
GH36.hmm	688	Bo_01657	729	7.9e-212	2	687	25	712	0.995639534884
GT83.hmm	540	Bo_01679	590	1.2e-76	2	444	2	470	0.818518518519
GT2.hmm	170	Bo_01682	318	9.8e-25	2	169	6	175	0.982352941176
CE4.hmm	130	Bo_01683	267	1.6e-18	25	125	34	128	0.769230769231
GT2.hmm	210	Bo_01689	290	2.5e-33	1	180	3	208	0.852380952381
GT8.hmm	257	Bo_01690	332	4.5e-22	38	252	15	227	0.832684824903
GT6.hmm	280	Bo_01691	263	1.3e-77	44	257	2	217	0.760714285714
GT11.hmm	276	Bo_01692	303	1.9e-33	3	254	26	287	0.909420289855
GT2.hmm	170	Bo_01693	324	4.7e-37	1	128	9	134	0.747058823529
GT2.hmm	170	Bo_01694	326	7.7e-36	1	131	8	135	0.764705882353
GT2.hmm	170	Bo_01697	329	1.9e-30	4	128	1	127	0.729411764706
GT2.hmm	170	Bo_01699	269	3.7e-28	1	166	12	191	0.970588235294
GT4.hmm	160	Bo_01703	377	1.4e-31	9	158	203	348	0.93125
GT9.hmm	225	Bo_01706	352	3.3e-32	3	195	75	305	0.853333333333
GT4.hmm	160	Bo_01707	358	3.3e-27	6	153	180	326	0.91875
GT9.hmm	225	Bo_01708	343	7.9e-36	3	216	72	318	0.946666666667
PL29.hmm	301	Bo_01719	862	8.7e-117	1	301	359	684	0.996677740864
PL8_2.hmm	247	Bo_01724	953	1.8e-92	1	247	577	809	0.995951417004
GH88.hmm	329	Bo_01726	400	3.8e-131	6	328	70	393	0.978723404255
GH2.hmm	752	Bo_01727	602	1.5e-100	23	410	49	497	0.514627659574
GH43_3.hmm	299	Bo_01729	361	3.7e-108	1	299	46	338	0.996655518395
GH2.hmm	752	Bo_01745	1035	9e-224	18	751	52	910	0.974734042553
GH95.hmm	722	Bo_01762	829	5.1e-269	16	717	70	805	0.970914127424
GH89.hmm	663	Bo_01788	727	2.3e-234	2	649	62	702	0.975867269985
GH89.hmm	663	Bo_01792	718	2.3e-212	2	662	66	714	0.995475113122
CE1.hmm	227	Bo_01805	532	1.2e-47	1	223	52	309	0.977973568282
CE1.hmm	227	Bo_01806	506	1.4e-54	1	223	32	288	0.977973568282
GH18.hmm	296	Bo_01810	324	4.1e-30	48	278	51	308	0.777027027027
GH130.hmm	296	Bo_01837	390	2.8e-90	11	295	59	361	0.959459459459
GH36.hmm	688	Bo_01838	735	2.3e-211	2	687	25	709	0.995639534884
GH26.hmm	303	Bo_01839	366	8.4e-63	4	259	29	301	0.841584158416
GH26.hmm	303	Bo_01840	360	1.5e-88	3	299	48	351	0.976897689769
GH2.hmm	752	Bo_01848	598	2e-93	22	461	28	554	0.583776595745
CE7.hmm	313	Bo_01849	432	8.9e-83	11	311	129	422	0.958466453674
GH105.hmm	332	Bo_01852	370	9.2e-90	9	332	49	367	0.972891566265
GH3.hmm	216	Bo_01853	817	1e-68	3	216	58	267	0.986111111111
GH3.hmm	216	Bo_01854	735	2.9e-69	2	216	103	326	0.990740740741
GH105.hmm	332	Bo_01905	252	2.9e-20	14	167	58	213	0.460843373494
GH2.hmm	752	Bo_01906	976	2.9e-88	3	533	39	816	0.704787234043
GH130.hmm	296	Bo_01907	381	1.8e-88	13	287	63	373	0.925675675676
GH2.hmm	752	Bo_01908	903	6.2e-86	45	532	67	735	0.647606382979
GH43_3.hmm	299	Bo_01915	633	4.2e-95	1	299	318	615	0.996655518395
GH105.hmm	332	Bo_01917	370	1.2e-72	12	330	59	367	0.957831325301
GH93.hmm	307	Bo_01918	598	3e-24	4	268	90	366	0.85993485342
GH115.hmm	697	Bo_01919	1021	9.6e-218	2	584	68	705	0.835007173601
GH109.hmm	399	Bo_01926	431	1e-33	3	161	41	190	0.395989974937
GH43_3.hmm	299	Bo_01927	335	7.8e-112	1	299	31	316	0.996655518395
GT4.hmm	160	Bo_01936	427	8.6e-24	8	155	245	392	0.91875
GT2.hmm	170	Bo_01937	249	4.7e-27	1	130	11	138	0.758823529412
GT11.hmm	276	Bo_01957	292	1e-69	2	276	2	289	0.992753623188
GT2.hmm	170	Bo_01960	273	3.8e-20	20	160	27	164	0.823529411765
GH73.hmm	128	Bo_02041	212	7.6e-17	15	125	123	211	0.859375
CE9.hmm	373	Bo_02101	388	1.3e-112	1	373	5	378	0.997319034853
CE9.hmm	373	Bo_02102	391	1.4e-105	1	373	5	378	0.997319034853
GH97.hmm	631	Bo_02109	669	6.7e-235	7	630	16	666	0.987321711569
GT4.hmm	160	Bo_02177	405	9.2e-31	3	157	213	375	0.9625
GT4.hmm	160	Bo_02178	378	3e-28	6	157	200	349	0.94375
GT4.hmm	160	Bo_02183	368	1e-22	5	156	195	339	0.94375
GT2.hmm	170	Bo_02185	251	2.5e-28	1	130	4	130	0.758823529412
GT51.hmm	177	Bo_02192	775	3.6e-57	6	177	61	240	0.966101694915
GH2.hmm	752	Bo_02206	682	2e-103	25	545	26	663	0.691489361702
GH13_8.hmm	293	Bo_02216	670	3.1e-149	1	293	220	511	0.996587030717
GH13_38.hmm	375	Bo_02218	565	3.1e-186	1	375	33	400	0.997333333333
GH172.hmm	236	Bo_02324	665	1.3e-52	1	235	276	504	0.991525423729
GH5_2.hmm	237	Bo_02325	325	2.2e-97	2	237	41	274	0.991561181435
GH5_5.hmm	282	Bo_02329	361	2.5e-103	1	281	39	333	0.992907801418
GH2.hmm	752	Bo_02330	856	3.9e-86	30	502	62	687	0.627659574468
GH5_5.hmm	282	Bo_02331	346	6.2e-101	3	281	35	319	0.985815602837
GH140.hmm	412	Bo_02332	453	2.7e-148	1	412	36	450	0.997572815534
GH130.hmm	296	Bo_02333	389	4.3e-86	10	295	56	359	0.962837837838
CBM67.hmm	176	Bo_02335	910	2.4e-34	2	171	165	345	0.960227272727
GH78.hmm	504	Bo_02335	910	7.1e-153	2	501	369	876	0.990079365079
CE20.hmm	249	Bo_02337	639	4.2e-48	3	119	101	217	0.465863453815
CE20.hmm	249	Bo_02337	639	9.4e-51	119	248	398	525	0.518072289157
GH3.hmm	216	Bo_02342	742	2.3e-65	5	215	69	287	0.972222222222
GH2.hmm	752	Bo_02343	842	1.1e-128	27	548	33	736	0.692819148936
GH31.hmm	427	Bo_02344	952	3.5e-141	1	427	374	841	0.997658079625
GH9.hmm	418	Bo_02346	587	4.1e-102	5	416	121	574	0.983253588517
GH5_4.hmm	276	Bo_02350	502	8.3e-89	2	275	182	475	0.989130434783
GH43_12.hmm	281	Bo_02351	526	2.3e-118	2	281	25	298	0.992882562278
CBM91.hmm	200	Bo_02351	526	6.1e-54	4	198	325	520	0.97
GH43_12.hmm	281	Bo_02352	529	1.7e-109	1	281	28	305	0.996441281139
CBM91.hmm	200	Bo_02352	529	1.2e-62	4	198	332	527	0.97
GH3.hmm	216	Bo_02353	786	3.3e-64	4	216	119	348	0.981481481481
GH30_4.hmm	484	Bo_02355	531	1.6e-198	2	483	33	528	0.993801652893
GH43_34.hmm	280	Bo_02356	332	1.8e-100	1	280	28	324	0.996428571429
GH18.hmm	296	Bo_02362	320	1.6e-38	23	287	50	308	0.891891891892
GH2.hmm	752	Bo_02383	961	1.3e-156	27	750	21	866	0.961436170213
CE12.hmm	210	Bo_02384	555	2.9e-54	2	210	73	294	0.990476190476
CE12.hmm	210	Bo_02384	555	4.7e-61	2	210	326	541	0.990476190476
GH106.hmm	824	Bo_02387	1094	1.1e-193	94	823	376	1092	0.884708737864
PL11_1.hmm	583	Bo_02390	699	1.8e-199	17	573	59	669	0.953687821612
GH2.hmm	752	Bo_02398	686	2.1e-84	23	488	24	601	0.61835106383
GH88.hmm	329	Bo_02399	408	2.9e-130	5	329	72	393	0.984802431611
GH154.hmm	348	Bo_02400	405	4.2e-115	2	346	25	382	0.988505747126
GH28.hmm	325	Bo_02402	544	1.6e-69	8	305	93	452	0.913846153846
GH95.hmm	722	Bo_02403	786	8.1e-208	4	716	38	772	0.986149584488
GH2.hmm	752	Bo_02404	991	1.5e-63	25	465	23	555	0.585106382979
GH105.hmm	332	Bo_02405	374	2.9e-93	9	332	56	372	0.972891566265
PL11_1.hmm	583	Bo_02406	642	6e-267	1	582	27	633	0.996569468268
GH3.hmm	216	Bo_02424	800	2.1e-65	3	213	148	370	0.972222222222
GH16_3.hmm	230	Bo_02427	271	1.1e-58	2	229	38	270	0.986956521739
GH3.hmm	216	Bo_02431	764	4e-62	5	215	115	342	0.972222222222
CE20.hmm	249	Bo_02432	465	2.3e-89	3	248	101	352	0.983935742972
GH3.hmm	216	Bo_02437	746	2e-72	3	215	101	321	0.981481481481
GH36.hmm	688	Bo_02439	709	9.1e-25	79	396	82	427	0.460755813953
GH97.hmm	631	Bo_02444	664	4e-206	5	630	13	660	0.990491283677
GH3.hmm	216	Bo_02445	745	1.4e-67	2	215	97	319	0.986111111111
GH2.hmm	752	Bo_02446	597	6.4e-94	22	411	28	474	0.517287234043
GH115.hmm	697	Bo_02453	788	1.5e-246	4	697	26	777	0.994261119082
GH31.hmm	427	Bo_02455	834	7.1e-147	1	427	233	683	0.997658079625
GH66.hmm	556	Bo_02456	592	2.3e-201	2	555	46	592	0.994604316547
GH2.hmm	752	Bo_02464	734	4.7e-102	15	412	42	498	0.527925531915
GH43.hmm	248	Bo_02466	395	8e-37	9	226	65	362	0.875
GH51.hmm	630	Bo_02468	684	2.9e-73	91	539	228	682	0.711111111111
GH43_31.hmm	268	Bo_02475	329	3.4e-107	2	265	35	303	0.981343283582
GH92.hmm	491	Bo_02493	752	6.7e-165	3	491	214	735	0.993890020367
GH78.hmm	504	Bo_02499	856	1.6e-143	5	504	292	838	0.990079365079
CE20.hmm	249	Bo_02520	493	1.8e-89	3	248	118	376	0.983935742972
PL35.hmm	179	Bo_02523	604	4.1e-66	2	177	379	556	0.977653631285
PL35.hmm	179	Bo_02524	643	1.3e-63	2	175	415	594	0.966480446927
GH88.hmm	329	Bo_02525	393	5e-127	5	329	64	388	0.984802431611
GH130.hmm	296	Bo_02547	352	7.8e-88	2	296	5	347	0.993243243243
GH92.hmm	491	Bo_02598	725	6.6e-189	5	487	235	724	0.9816700611
GH5_13.hmm	275	Bo_02605	345	2.8e-118	1	275	41	303	0.996363636364
GH20.hmm	337	Bo_02606	843	3.6e-98	14	336	319	731	0.955489614243
GH43_18.hmm	229	Bo_02611	330	8.8e-68	2	229	74	314	0.991266375546
GH3.hmm	216	Bo_02613	762	7.2e-72	3	216	101	322	0.986111111111
GH97.hmm	631	Bo_02614	664	8.8e-210	5	630	14	663	0.990491283677
GH15.hmm	361	Bo_02624	596	1.4e-77	3	360	221	581	0.98891966759
GT20.hmm	475	Bo_02625	757	4.8e-177	13	474	8	466	0.970526315789
PL10_1.hmm	288	Bo_02725	364	4.2e-121	1	287	62	350	0.993055555556
GH2.hmm	752	Bo_02737	887	1.5e-100	27	465	25	584	0.582446808511
CBM57.hmm	147	Bo_02737	887	3.8e-25	15	147	723	881	0.897959183673
GH50.hmm	653	Bo_02738	470	1.3e-85	291	652	116	456	0.552833078101
GH50.hmm	653	Bo_02739	500	5.5e-52	288	652	148	492	0.557427258806
GH106.hmm	824	Bo_02753	1080	2.1e-221	90	822	342	1075	0.888349514563
GH78.hmm	504	Bo_02755	605	1.5e-97	8	499	98	602	0.974206349206
GH20.hmm	337	Bo_02756	773	1.8e-114	9	336	164	518	0.970326409496
GH109.hmm	399	Bo_02816	370	1.7e-16	5	158	10	154	0.383458646617
GH109.hmm	399	Bo_02817	495	1e-18	3	163	38	189	0.401002506266
GT2.hmm	170	Bo_02825	342	7.6e-25	1	133	4	145	0.776470588235
CBM20.hmm	90	Bo_02829	904	3.4e-16	12	87	148	225	0.833333333333
GH77.hmm	494	Bo_02829	904	1.1e-156	1	490	251	896	0.98987854251
GH171.hmm	355	Bo_02847	391	3.4e-120	1	355	44	387	0.997183098592
GH76.hmm	358	Bo_02880	408	1.8e-50	17	329	60	381	0.871508379888
GH76.hmm	358	Bo_02881	399	3.5e-64	6	333	33	367	0.913407821229
GH92.hmm	491	Bo_02882	791	3.1e-144	4	491	253	777	0.991853360489
GH2.hmm	752	Bo_02952	606	1.1e-105	23	394	52	488	0.49335106383
GH43_26.hmm	294	Bo_02953	369	7.1e-109	1	294	37	346	0.996598639456
GH43_34.hmm	280	Bo_02954	329	5.1e-111	1	279	32	311	0.992857142857
GH76.hmm	358	Bo_02959	439	3.9e-68	29	328	63	413	0.835195530726
GH76.hmm	358	Bo_02962	419	2.3e-71	28	336	57	401	0.860335195531
GH92.hmm	491	Bo_02964	763	1.4e-186	2	491	233	740	0.995926680244
GH125.hmm	402	Bo_02965	487	2.9e-186	2	402	72	472	0.995024875622
GH144.hmm	404	Bo_02992	457	1.3e-192	2	403	36	448	0.992574257426
GH3.hmm	216	Bo_02993	769	8.3e-73	3	216	97	318	0.986111111111
GH109.hmm	399	Bo_03001	447	1.1e-30	3	167	39	199	0.411027568922
GH109.hmm	399	Bo_03003	441	2.7e-40	3	170	49	207	0.418546365915
CE9.hmm	373	Bo_03008	395	3.6e-117	1	373	6	389	0.997319034853
GH3.hmm	216	Bo_03010	734	7.8e-66	3	215	57	277	0.981481481481
GH26.hmm	303	Bo_03011	522	6e-25	139	254	317	443	0.379537953795
CE15.hmm	269	Bo_03015	395	1.7e-19	4	268	63	388	0.981412639405
GH43_10.hmm	271	Bo_03026	532	1.3e-96	1	271	28	297	0.9963099631
CBM91.hmm	200	Bo_03026	532	1.1e-30	5	197	323	526	0.96
GH3.hmm	216	Bo_03027	861	7.5e-70	3	215	59	304	0.981481481481
GH43_12.hmm	281	Bo_03028	575	1e-108	2	281	65	359	0.992882562278
CBM91.hmm	200	Bo_03028	575	3.4e-55	4	182	395	574	0.89
GH31.hmm	427	Bo_03029	814	5.4e-141	1	427	217	713	0.997658079625
GH97.hmm	631	Bo_03030	646	1.2e-169	5	628	11	644	0.987321711569
GH43_29.hmm	278	Bo_03031	443	6e-115	1	278	25	297	0.996402877698
CBM6.hmm	138	Bo_03031	443	5.2e-31	18	137	321	443	0.86231884058
GH43_12.hmm	281	Bo_03032	577	1.3e-113	2	281	70	365	0.992882562278
CBM91.hmm	200	Bo_03032	577	1.3e-54	6	180	398	576	0.87
GH30_8.hmm	342	Bo_03039	547	3.2e-118	2	338	137	501	0.982456140351
GH98.hmm	327	Bo_03040	939	4e-112	3	326	226	546	0.987767584098
CBM35.hmm	119	Bo_03040	939	9.2e-21	18	117	831	934	0.831932773109
GH115.hmm	697	Bo_03041	844	1.3e-271	9	697	40	820	0.987087517934
CE6.hmm	99	Bo_03042	638	3.2e-32	2	99	87	197	0.979797979798
CE1.hmm	227	Bo_03042	638	7.5e-57	4	222	406	634	0.960352422907
GH43_29.hmm	278	Bo_03043	462	1e-119	1	277	27	314	0.992805755396
CBM6.hmm	138	Bo_03043	462	6.4e-34	16	138	336	462	0.884057971014
GH95.hmm	722	Bo_03045	811	5.2e-293	5	713	20	743	0.980609418283
GH30.hmm	417	Bo_03048	503	1.3e-36	10	416	44	498	0.973621103118
GH115.hmm	697	Bo_03054	845	1.1e-289	2	697	31	821	0.997130559541
CE20.hmm	249	Bo_03055	643	2.6e-35	3	121	97	223	0.473895582329
CE20.hmm	249	Bo_03055	643	7.7e-44	121	244	402	527	0.493975903614
GT2.hmm	170	Bo_03061	816	2.2e-23	1	133	249	384	0.776470588235
GH35.hmm	307	Bo_03084	778	3.6e-119	1	306	36	348	0.99348534202
GH43_19.hmm	233	Bo_03085	325	8.3e-96	1	233	73	304	0.995708154506
GH51.hmm	630	Bo_03086	821	3.8e-98	87	429	347	706	0.542857142857
GH97.hmm	631	Bo_03087	648	9.7e-182	4	627	12	644	0.987321711569
GH31.hmm	427	Bo_03089	824	1.4e-136	1	427	221	712	0.997658079625
