dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH109_e7	GH109:31	-	-	390	Bo_01435	328	6.6e-16	18	181	24	185	0.417948717949
GH88_e24	GH88:141|GH92:7|GH28:1	-	-	324	Bo_01459	1456	7.5e-164	2	324	63	384	0.993827160494
GH92_e0	GH92:2578|GH43_34:10|GH88:7|GH20:2|GH125:2|CBM32:1|CBM6:1|CBM57:1	3.2.1.-:8|3.2.1.113:1|3.2.1.114:1|3.2.1.24:1	host glycan, host glycan, host glycan	494	Bo_01459	1456	8.5e-216	3	492	961	1455	0.98987854251
GH31_e16	GH31:50	3.2.1.20:1	starch	433	Bo_01468	759	2.3e-254	1	433	284	716	0.997690531178
GT2	GT2:9	-	-	166	Bo_01682	318	4.4e-88	2	166	9	173	0.987951807229
GT11_e33	GT11:22	-	-	246	Bo_01692	303	4.4e-115	1	245	28	290	0.991869918699
GT2	GT2:7	-	-	129	Bo_01697	329	5.5e-60	2	127	1	126	0.968992248062
GT9_e11	GT9:27	-	-	228	Bo_01706	352	1.5e-105	1	228	77	306	0.995614035088
GH43_e310	GH43_3:45	3.2.1.146:1	beta-galactan	288	Bo_01729	361	5.6e-132	1	288	47	339	0.996527777778
GH2_e139	GH2:45|GH3:1	3.2.1.31:1	beta-glucuronan	497	Bo_01848	598	1.2e-289	1	497	29	525	0.997987927565
GH105_e29	GH105:94|PL33_2:14|PL35:2	-	-	312	Bo_01852	370	5.8e-151	2	312	52	368	0.99358974359
GH105_e43	GH105:132	-	-	310	Bo_01904	121	1.6e-60	192	310	1	119	0.38064516129
GH2_e113	GH2:202|CBM32:1	-	-	737	Bo_01906	976	0	1	734	78	824	0.994572591588
GH43_e310	GH43_3:45	3.2.1.146:1	beta-galactan	288	Bo_01927	335	9.3e-153	1	288	32	317	0.996527777778
GT4_e1535	GT4:69	-	-	146	Bo_01936	427	3.1e-66	1	145	246	390	0.986301369863
GT11_e40	GT11:171|GT6:2|GT2:1	2.4.1.69:1	-	283	Bo_01957	292	2.1e-94	2	283	3	290	0.992932862191
GT4_e2257	GT4:9	-	-	151	Bo_02178	378	5.2e-45	1	140	202	341	0.920529801325
GH13_e113	GH13_38:338|GH13:1	3.2.1.20:2	sucrose, starch	375	Bo_02218	565	1.4e-179	1	375	34	400	0.997333333333
GH172_e1	GH172:16	-	-	232	Bo_02324	665	2.3e-124	1	232	277	505	0.995689655172
GH140_e4	GH140:15	-	-	417	Bo_02332	453	1.1e-240	1	417	37	451	0.997601918465
GH3_e10	GH3:448|GH43_34:2	3.2.1.21:12|3.2.1.-:6	beta-glucan, beta-glucan	208	Bo_02342	742	1.6e-103	1	208	69	288	0.995192307692
GH31_e66	GH31:125	3.2.1.177:1	xyloglucan	461	Bo_02344	952	8.3e-244	1	461	375	842	0.997830802603
GH30_e42	GH30_4:128	3.2.1.38:1	beta-fucosides	479	Bo_02355	531	6.7e-209	2	477	35	528	0.991649269311
GH43_e159	GH43_19:262|GH43_34:245|GH43:3|GH43_29:2|GH146:2	3.2.1.55:3	xylan	275	Bo_02356	332	3.7e-99	1	274	33	325	0.992727272727
CE12_e36	CE12:119|CBM13:1	-	-	217	Bo_02384	555	3.6e-85	1	217	73	295	0.995391705069
CE12_e36	CE12:119|CBM13:1	-	-	217	Bo_02384	555	1.2e-94	1	217	326	542	0.995391705069
GH2_e122	GH2:308|CBM57:2	3.2.1.31:1	beta-glucuronan	592	Bo_02398	686	1.1e-218	3	591	28	616	0.993243243243
GH28_e111	GH28:59|GH43_24:12	-	-	359	Bo_02402	544	4.5e-187	1	358	94	452	0.994428969359
GH3_e98	GH3:174|CE6:1	3.2.1.21:2|3.2.1.37:1	beta-glucan, xylan	223	Bo_02424	800	1.2e-113	1	223	149	371	0.995515695067
CE20_e34	CE20:107	-	-	261	Bo_02432	465	2.2e-99	1	261	102	354	0.996168582375
GH3_e1	GH3:5872|GH16:4|CBM6:2|GH144:1	3.2.1.21:20|3.2.1.-:6	beta-glucan, beta-glucan	222	Bo_02445	745	3.7e-100	1	221	99	319	0.990990990991
GH115_e4	GH115:122	3.2.1.-:1	arabinogalactan protein	758	Bo_02453	788	0	2	758	27	778	0.997361477573
GH51_e3	GH51:22	-	-	442	Bo_02468	684	1.6e-284	1	441	241	684	0.995475113122
CE20_e10	CE20:99	-	-	256	Bo_02520	493	8.5e-97	1	256	119	377	0.99609375
GH20_e108	GH20:117|CBM32:1	-	-	425	Bo_02606	843	5.5e-184	1	424	314	731	0.995294117647
GH106_e46	GH106:55	-	-	732	Bo_02753	1080	0	3	732	346	1076	0.995901639344
GH20_e12	GH20:1706|CBM32:19|CBM0:2	3.2.1.52:18|3.2.1.-:1	host glycan, host glycan	351	Bo_02756	773	1.3e-136	3	349	163	519	0.985754985755
GH92_e38	GH92:113	-	-	526	Bo_02882	791	6.4e-271	3	526	254	778	0.994296577947
GH43_e59	GH43_29:334|CBM6:308|CBM2:13|CBM13:12|CBM22:12|CBM42:12|GH43_10:9|GH43:9|CBM48:6|CE0:6|GH43_17:4|GH27:3|GH43_30:2|CE6:2|CBM64:1|CBM51:1|GH43_26:1|CBM1:1	3.2.1.37:2|3.2.1.55:2|3.2.1.8:1	xylan, xylan, xylan	281	Bo_03031	443	3.8e-125	1	281	26	298	0.996441281139
CBM6_e0	CBM6:335|GH43_29:310|CBM13:12|CBM22:12|CBM2:12|GH43_16:11|GH43:10|CBM48:6|CE0:6|GH27:2|CBM32:1|CBM36:1|CBM1:1|GH43_10:1|CBM64:1	3.2.1.8:1|3.2.1.37:1|3.2.1.55:1	beta-glucan, xylan, cellulose	125	Bo_03031	443	1.2e-47	2	124	321	443	0.976
GH30_e5	GH30_8:10	-	-	365	Bo_03039	547	9.5e-241	1	365	138	502	0.997260273973
CE20_e20	CE20:241	-	-	236	Bo_03055	643	2.1e-74	1	232	98	529	0.978813559322
GT2	GT2:65	-	-	132	Bo_03061	816	6.2e-69	1	132	250	380	0.992424242424
GH20_e106	GH20:152|CBM32:18	-	-	325	Bo_03103	671	1.4e-154	1	324	149	471	0.993846153846
GH13_e102	GH13:48	3.2.1.54:1|3.2.1.135:1	sucrose, starch, starch	320	Bo_03120	684	1.4e-159	1	319	233	553	0.99375
CE7_e10	CE7:100	-	-	299	Bo_03168	417	2.2e-136	1	299	114	411	0.996655518395
GH50_e6	GH50:12	-	-	358	Bo_03207	375	3e-83	1	133	150	282	0.368715083799
GH76_e1	GH76:13	-	-	358	Bo_03226	463	2e-257	1	358	52	409	0.997206703911
CBM50_e831	CBM50:84	-	chitin, peptidoglycan	44	Bo_03294	225	3.8e-20	1	44	33	75	0.977272727273
CBM50_e831	CBM50:84	-	chitin, peptidoglycan	44	Bo_03294	225	8.4e-22	1	44	87	130	0.977272727273
GT2	GT2:18	-	-	131	Bo_03562	284	1.2e-75	2	131	44	173	0.984732824427
GT2	GT2:21	-	-	221	Bo_03577	397	1.2e-114	1	221	43	263	0.995475113122
GH43_e173	GH43_18:113|GH29:4|CBM42:1|GH43_20:1|GH28:1|PL1_2:1	3.2.1.55:2	xylan	227	Bo_03676	307	2e-121	1	226	67	292	0.991189427313
GH29_e30	GH29:1257|CBM32:104|CBM0:3|GH33:3|CBM6:1|CBM9:1|CE3:1|GH136:1|GH0:1|CBM47:1|GT1:1	3.2.1.111:8|3.2.1.51:3	host glycan, host glycan	301	Bo_03893	605	4e-145	2	299	53	370	0.986710963455
CBM32_e126	CBM32:138|GH29:132|CBM6:1|CBM9:1|CE3:1|GH136:1	-	host glycan	109	Bo_03893	605	3.5e-16	18	106	385	463	0.807339449541
CBM32_e126	CBM32:138|GH29:132|CBM6:1|CBM9:1|CE3:1|GH136:1	-	host glycan	109	Bo_03893	605	1.1e-16	20	107	499	586	0.798165137615
CE20_e6	CE20:16	-	-	232	Bo_03922	552	2.8e-79	1	232	102	542	0.995689655172
GH141_e24	GH141:42	-	-	504	Bo_03997	786	1.2e-58	1	501	27	543	0.992063492063
GH32_e16	GH32:1098|CBM66:301|CBM38:114	3.2.1.80:10|3.2.1.65:10|3.2.1.26:7|3.2.1.153:5|3.2.1.64:3|2.4.1.99:3	fructan, fructan, fructan, fructan, fructan, fructan	316	Bo_04021	615	4.3e-146	3	313	148	450	0.981012658228
GH92_e0	GH92:2578|GH43_34:10|GH88:7|GH20:2|GH125:2|CBM32:1|CBM6:1|CBM57:1	3.2.1.-:8|3.2.1.113:1|3.2.1.114:1|3.2.1.24:1	host glycan, host glycan, host glycan	494	Bo_04281	768	1.2e-216	2	493	245	752	0.993927125506
GH23_e209	CBM50:31|GH23:31	-	-	140	Bo_04289	431	1.2e-68	1	140	129	268	0.992857142857
CBM50_e207	CBM50:163|GH23:159	-	chitin, peptidoglycan	42	Bo_04289	431	1.6e-20	1	42	389	430	0.97619047619
GH38_e23	GH38:58	-	-	166	Bo_04335	854	1.1e-87	1	166	45	206	0.993975903614
GH2_e98	GH2:93|CBM32:77	-	-	676	Bo_04337	1029	0	1	675	39	754	0.997041420118
CBM32_e133	CBM32:79|GH2:75|GH20:1	-	host glycan	112	Bo_04337	1029	8.5e-45	3	112	770	879	0.973214285714
CE8_e86	CE8:237|CE12:56|PL1_2:3|PL10_1:2|CBM13:1|GH105:1|CBM6:1	-	-	286	Bo_04366	323	3.8e-135	1	286	34	314	0.996503496503
GH28_e34	GH28:169	3.2.1.173:1	pectin	355	Bo_04404	467	7.5e-174	2	354	50	395	0.991549295775
GH43_e84	GH43_18:91|GH43_34:66|CBM32:58|GH42:9|CBM42:1|GH43_20:1|GH43:1	3.2.1.55:2	xylan	233	Bo_04409	785	2.3e-110	1	232	68	301	0.991416309013
GH43_e191	GH43_34:11|CBM32:8|CBM13:2	3.2.1.55:1	xylan	281	Bo_04409	785	2.2e-76	1	281	319	612	0.996441281139
CBM32_e123	CBM32:31|GH43_34:30|GH43_18:28	-	host glycan	106	Bo_04409	785	6.1e-59	1	106	679	784	0.990566037736
GH42_e27	GH42:77|GH43_18:9	-	-	376	Bo_04410	716	5.1e-195	1	375	63	436	0.994680851064
PL26_e0	PL26:692	4.2.2.24:1	pectin	860	Bo_04425	1132	0	1	858	240	1130	0.996511627907
GH105_e17	GH105:172|CE12:1	3.2.1.172:1	pectin	319	Bo_04434	378	2e-178	2	319	59	377	0.993730407524
GH43_e0	GH43_10:1191|GH43_12:66|GH28:13|GH43:5	3.2.1.55:2|3.2.1.37:1	xylan, xylan	269	Bo_04482	558	6.7e-138	1	269	40	310	0.996282527881
CBM91_e10	CBM91:1294|GH43_10:1290|GH43:2|CBM6:1	-	xylan	195	Bo_04482	558	2.3e-74	1	194	344	555	0.989743589744
GH2_e30	GH2:674|CBM51:7|CBM67:1	-	-	866	Bo_04522	1113	0	3	866	50	951	0.996535796767
GT4_e602	GT4:97	-	-	147	Bo_04546	421	1.2e-71	1	144	241	384	0.972789115646
GT5_e28	GT5:878	-	-	225	Bo_04549	277	1.8e-108	1	224	7	231	0.991111111111
GH23_e63	GH23:115	-	-	135	Bo_04714	322	4.7e-69	1	134	95	228	0.985185185185
PL12_e7	PL12_2:28	4.2.2.7:1|4.2.2.8:1	host glycan, host glycan	132	Bo_04879	729	2.2e-64	1	132	431	571	0.992424242424
PL13_e0	PL13:43	4.2.2.7:6	host glycan	360	Bo_04895	392	2.1e-205	2	359	26	391	0.991666666667
GT4_e1531	GT4:14	-	-	145	Bo_04915	392	3.6e-29	2	144	219	361	0.979310344828
GT4_e47	GT4:7	-	-	133	Bo_04920	405	2.1e-38	2	129	239	366	0.954887218045
GH3_e1	GH3:5872|GH16:4|CBM6:2|GH144:1	3.2.1.21:20|3.2.1.-:6	beta-glucan, beta-glucan	222	Bo_04960	782	2.7e-85	1	221	127	352	0.990990990991
GH28_e57	GH28:64|CBM16:1	-	-	259	Bo_05001	470	9.2e-135	1	258	194	452	0.992277992278
GH43_e68	GH43_35:30	-	-	338	Bo_00034	675	2.8e-203	1	338	29	366	0.997041420118
GT35_e7	GT35:1062|GT3:53	2.4.1.1:9	-	531	Bo_00053	854	5.6e-233	1	530	126	654	0.996233521657
GH106_e44	GH106:112|GH137:2|GH29:1	3.2.1.40:1	pectin	763	Bo_00122	1099	0	2	761	363	1095	0.994757536042
GT10_e15	GT10:9	-	-	146	Bo_00143	346	1.8e-18	14	135	152	272	0.828767123288
GH43_e90	GH43_29:56|GH43_24:1	-	-	286	Bo_00183	364	8e-144	1	285	35	324	0.993006993007
GH2_e1	GH2:1541|CBM32:15|CBM51:13|CBM13:8|GH106:2|CBM67:2|GH33:1	3.2.1.23:35	beta-galactan	883	Bo_00185	565	4e-223	28	553	24	561	0.59456398641
PL9_e6	PL9:7	-	-	112	Bo_00204	672	6.7e-69	1	112	134	245	0.991071428571
GH138_e1	GH138:46	-	-	896	Bo_00220	873	0	18	895	4	872	0.978794642857
GH127_e5	GH127:146	3.2.1.-:2	carrageenan	539	Bo_00239	698	8.1e-272	1	539	45	608	0.99814471243
GH20_e106	GH20:152|CBM32:18	-	-	325	Bo_00298	660	6.7e-176	1	325	155	479	0.996923076923
GH2_e80	GH2:380	3.2.1.25:4	beta-mannan	707	Bo_00471	863	0	4	706	34	740	0.992927864215
GH2_e50	GH2:242	3.2.1.-:1	pectin	562	Bo_00671	884	2.2e-278	2	561	44	598	0.994661921708
GH3_e10	GH3:448|GH43_34:2	3.2.1.21:12|3.2.1.-:6	beta-glucan, beta-glucan	208	Bo_00810	748	2e-105	1	208	64	283	0.995192307692
GH163_e16	GH163:15	-	-	241	Bo_00823	717	1.4e-155	1	241	199	439	0.995850622407
CE12_e30	CE12:134|CE8:55|CE0:21|PL10_1:1	-	-	211	Bo_00839	563	9.3e-95	1	210	28	249	0.990521327014
CE4_e9	CE4:69	-	-	126	Bo_00839	563	3.1e-22	3	117	274	395	0.904761904762
GH115_e4	GH115:122	3.2.1.-:1	arabinogalactan protein	758	Bo_00841	782	0	3	757	25	777	0.994722955145
GH23_e996	GH23:98	-	-	155	Bo_01089	463	3.4e-81	1	155	303	457	0.993548387097
GT51_e13	GT51:429	-	-	160	Bo_01106	782	1.2e-76	2	159	45	201	0.98125
GH43_e0	GH43_10:1191|GH43_12:66|GH28:13|GH43:5	3.2.1.55:2|3.2.1.37:1	xylan, xylan	269	Bo_01123	549	9.7e-139	1	269	38	308	0.996282527881
CBM91_e10	CBM91:1294|GH43_10:1290|GH43:2|CBM6:1	-	xylan	195	Bo_01123	549	4.7e-76	1	194	342	547	0.989743589744
GH28_e57	GH28:64|CBM16:1	-	-	259	Bo_01143	462	6e-134	1	258	186	444	0.992277992278
GH95_e1	GH95:1763|CBM13:26|CBM2:14|CE6:11|CBM6:7|CBM32:5|CE8:2|GH29:1|CE12:1|CBM5:1|GH1:1	3.2.1.-:3|3.2.1.63:2	pectin, xylan, xyloglucan, host glycan	743	Bo_01287	808	6.9e-300	2	729	22	744	0.978465679677
GT51_e93	GT51:245	-	-	151	Bo_01369	649	4.4e-73	2	151	437	586	0.986754966887
CBM35_e33	CBM35:5	-	xylan, beta-mannan, beta-galactan	106	Bo_01385	137	4.2e-73	1	106	32	137	0.990566037736
PL38_e19	PL38:73|GH2:2|PL6:1	-	-	277	Bo_01442	316	6.6e-137	2	264	54	316	0.945848375451
GH141_e0	GH141:40	-	-	559	Bo_01466	619	0	1	559	25	586	0.998211091234
GT4_e2792	GT4:6	-	-	138	Bo_01510	369	9.4e-17	11	137	215	341	0.913043478261
GT4_e3332	GT4:7	-	-	142	Bo_01514	388	5.2e-66	2	142	210	348	0.985915492958
CE20_e34	CE20:107	-	-	261	Bo_01572	776	4.1e-107	1	261	107	365	0.996168582375
GT28_e43	GT28:568	-	-	161	Bo_01620	374	1.6e-67	1	160	196	357	0.987577639752
GH36_e24	GH36:283|CBM51:3	3.2.1.22:2	alpha-galactan	680	Bo_01657	729	0	1	680	27	712	0.998529411765
GT2	GT2:14	-	-	114	Bo_01695	313	6.1e-50	1	113	7	120	0.982456140351
PL8_e21	PL8_2:45|PL8:1	-	-	250	Bo_01724	953	1.8e-109	1	249	578	809	0.992
GH2_e14	GH2:396|GH43:2|GH43_26:1|CBM35:1|GH43_10:1	-	-	567	Bo_01727	602	2.1e-258	3	559	43	599	0.980599647266
GH2_e30	GH2:674|CBM51:7|CBM67:1	-	-	866	Bo_01745	1035	0	5	865	57	910	0.993071593533
GH89_e5	GH89:72	-	-	660	Bo_01788	727	0	1	646	63	702	0.977272727273
GH26_e61	GH26:77|GH5_7:3|GH3:1	3.2.1.100:2|3.2.1.-:1	beta-mannan, beta-mannan	298	Bo_01839	366	8.5e-146	2	298	31	326	0.993288590604
CE7_e10	CE7:100	-	-	299	Bo_01849	432	1.1e-137	1	299	130	423	0.996655518395
GH2_e51	GH2:27	-	-	694	Bo_01908	903	0	1	694	49	741	0.99855907781
GH109_e7	GH109:31	-	-	390	Bo_01926	431	6.8e-27	2	145	44	187	0.366666666667
GT2	GT2:28	-	-	230	Bo_01960	273	3.4e-70	1	224	5	229	0.969565217391
GT51_e160	GT51:316	-	-	185	Bo_02192	775	1.3e-86	1	185	58	241	0.994594594595
CBM67_e3	CBM67:11|GH78:11	-	rhamnose	180	Bo_02335	910	9.8e-70	1	175	167	341	0.966666666667
GH78_e29	GH78:133|CBM67:9	-	-	510	Bo_02335	910	1.7e-250	1	508	370	877	0.994117647059
GH9_e26	GH9:428|GH10:4|CBM4:2|CBM6:2|CBM8:2|CBM32:1	3.2.1.4:17|3.2.1.-:3|3.2.1.151:2	cellulose, beta-glucan, beta-glucan	451	Bo_02346	587	1.3e-185	3	450	121	575	0.991130820399
PL11_e0	PL11_1:1283|CBM2:80|CE12:47|PL11:27|CBM35:19|CBM13:13|PL11_2:8|CBM3:6|CBM37:2|GH28:1|GH128:1|CBM0:1|CBM84:1|CBM88:1|CBM5:1|CBM66:1|GH44:1|GH105:1|CBM10:1	4.2.2.23:15|4.2.2.24:5	pectin, pectin	607	Bo_02390	699	7.5e-193	17	573	60	669	0.915980230643
GH154_e17	GH154:227|GH88:5|GH16_10:1	-	-	357	Bo_02400	405	7.5e-161	1	354	25	380	0.988795518207
GH95_e0	GH95:552|CBM51:45|CBM32:26|CBM13:1|CBM47:1	3.2.1.63:5|3.2.1.51:1	xyloglucan, host glycan, host glycan	726	Bo_02403	786	2.6e-198	90	722	94	771	0.870523415978
GH2_e41	GH2:131	3.2.1.31:2	beta-glucuronan	481	Bo_02404	991	1e-264	2	481	24	502	0.995841995842
GH3_e208	GH3:174	3.2.1.21:4	beta-glucan	231	Bo_02431	764	5.1e-115	3	231	116	344	0.987012987013
GH88_e11	GH88:672|PL38:10|GH29:7|GH154:5|PL8_3:1	3.2.1.-:3	host glycan	324	Bo_02525	393	3.2e-145	2	324	66	389	0.993827160494
GH15_e39	GH15:132	-	-	363	Bo_02624	596	1.5e-189	2	363	223	582	0.994490358127
GH2_e149	CBM57:62|GH2:62	3.2.1.31:1	beta-glucuronan	594	Bo_02737	887	1.8e-267	1	593	24	615	0.996632996633
CBM57_e12	CBM57:78|GH2:76|GH18:1	3.2.1.31:2	glycosidases	174	Bo_02737	887	1.4e-62	2	174	712	882	0.988505747126
GH50_e0	GH50:20	-	-	344	Bo_02739	500	2.4e-170	1	344	153	493	0.997093023256
CBM91_e19	CBM91:6	-	xylan	90	Bo_02793	213	5.6e-18	2	88	72	158	0.955555555556
CBM20_e2	CBM20:404|GH77:401	2.4.1.25:4	starch	93	Bo_02829	904	3.9e-21	10	88	144	223	0.838709677419
GH77_e22	GH77:485|CBM20:400	2.4.1.25:5	starch	646	Bo_02829	904	0	1	645	252	895	0.996904024768
GH2_e14	GH2:396|GH43:2|GH43_26:1|CBM35:1|GH43_10:1	-	-	567	Bo_02952	606	1e-258	3	559	46	602	0.980599647266
GH43_e147	GH43_34:350|GH43_3:101|CBM66:38|GH92:10|CBM32:3|GH3:2|GH43:1|CBM84:1|CBM42:1	3.2.1.146:1	beta-galactan	280	Bo_02954	329	5.9e-140	1	279	33	312	0.992857142857
GH76_e13	GH76:46|CBM6:1	-	-	334	Bo_02962	419	3.3e-179	1	332	60	395	0.991017964072
CE9_e78	CE9:112	-	-	382	Bo_03008	395	1.6e-190	1	382	7	390	0.997382198953
GH43_e82	GH43_10:63|CBM6:1	3.2.1.55:1	xylan	267	Bo_03026	532	9.2e-148	1	267	29	298	0.996254681648
CBM91_e4	CBM91:98|GH43_10:98|CE6:5|CBM6:3|GH43_29:1	-	xylan	204	Bo_03026	532	1.8e-98	1	203	324	526	0.990196078431
GH3_e0	GH3:1894|GH67:1|CBM6:1|CBM32:1	3.2.1.37:92|3.2.1.55:39|3.2.1.21:1|3.2.1.6:1|3.2.1.73:1	xylan, arabinan, beta-glucan, beta-glucan	251	Bo_03027	861	3.6e-115	4	247	59	308	0.96812749004
GH10_e62	GH10:9	-	-	249	Bo_03038	750	8.4e-160	1	249	499	747	0.995983935743
GH98_e0	CBM35:257|GH98:257|CBM13:4|CBM2:4|CBM6:2|GH5:2|CBM37:1	3.2.1.8:2	xylan	317	Bo_03040	939	1.1e-164	1	317	227	547	0.996845425868
CBM35_e1	CBM35:260|GH98:257|CBM2:4|CBM13:4|CBM6:2|GH5:2|CBM37:1|PL1:1	3.2.1.8:2	xylan, beta-mannan, beta-galactan	109	Bo_03040	939	4.3e-34	4	108	829	935	0.954128440367
GH43_e59	GH43_29:334|CBM6:308|CBM2:13|CBM13:12|CBM22:12|CBM42:12|GH43_10:9|GH43:9|CBM48:6|CE0:6|GH43_17:4|GH27:3|GH43_30:2|CE6:2|CBM64:1|CBM51:1|GH43_26:1|CBM1:1	3.2.1.37:2|3.2.1.55:2|3.2.1.8:1	xylan, xylan, xylan	281	Bo_03043	462	2.7e-132	1	280	28	315	0.992882562278
CBM6_e0	CBM6:335|GH43_29:310|CBM13:12|CBM22:12|CBM2:12|GH43_16:11|GH43:10|CBM48:6|CE0:6|GH27:2|CBM32:1|CBM36:1|CBM1:1|GH43_10:1|CBM64:1	3.2.1.8:1|3.2.1.37:1|3.2.1.55:1	beta-glucan, xylan, cellulose	125	Bo_03043	462	9.2e-51	2	124	338	461	0.976
GH43_e159	GH43_19:262|GH43_34:245|GH43:3|GH43_29:2|GH146:2	3.2.1.55:3	xylan	275	Bo_03085	325	1.2e-83	1	275	74	305	0.996363636364
GH31_e94	GH31:154	3.2.1.177:4	xyloglucan	461	Bo_03089	824	1.7e-225	1	461	222	713	0.997830802603
GH43_e269	GH43_24:109|GH35:10|CBM32:9|GH2:3	-	-	254	Bo_03093	346	2.1e-130	1	253	57	311	0.992125984252
GH2_e50	GH2:242	3.2.1.-:1	pectin	562	Bo_03111	879	7.2e-299	2	562	36	595	0.996441281139
CBM48_e54	CBM48:183|GH13:183	-	glycogen	77	Bo_03114	758	6.3e-16	12	76	204	270	0.831168831169
GH13_e156	GH13:242|CBM48:233|GH13_30:1	-	sucrose	313	Bo_03114	758	3.3e-118	3	313	328	632	0.990415335463
GH97_e22	GH97:651	3.2.1.3:2|3.2.1.20:2	alpha-glucan, alpha-glucan	689	Bo_03119	738	0	5	689	18	724	0.992743105951
GH31_e64	GH31:32	-	-	455	Bo_03210	785	5.2e-200	1	455	222	680	0.997802197802
