Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
Bo_00206	QRQ58661.1|GH2	100.0	786	0	0	1	786	1	786	0.0e+00	1640.2
Bo_00210	SCV06575.1|GH97	100.0	661	0	0	1	661	1	661	0.0e+00	1388.6
Bo_00211	SCV06574.1|CBM6|GH43_29	100.0	458	0	0	1	458	1	458	1.2e-288	995.3
Bo_00212	ALJ47163.1|CE6|GH95	100.0	1100	0	0	1	1100	1	1100	0.0e+00	2299.6
Bo_00213	ALJ47162.1|GH43_10	100.0	532	0	0	1	532	1	532	0.0e+00	1130.5
Bo_00214	ALJ47161.1|GH3	100.0	842	0	0	1	842	1	842	0.0e+00	1729.9
Bo_00215	SCV06570.1|GH67	100.0	703	0	0	1	703	1	703	0.0e+00	1493.0
Bo_00220	ALJ45322.1|GH138	100.0	873	0	0	1	873	27	899	0.0e+00	1807.0
Bo_00228	SCV09649.1|GH165	100.0	517	0	0	1	517	1	517	0.0e+00	1093.6
Bo_00230	QRQ56940.1|GH165	100.0	570	0	0	1	570	1	570	0.0e+00	1121.7
Bo_00231	SCV09646.1|GH165	100.0	560	0	0	1	560	1	560	0.0e+00	1186.4
Bo_00237	QRQ56933.1|GH78	100.0	734	0	0	1	734	1	734	0.0e+00	1536.5
Bo_00238	QRQ56932.1|GH141	100.0	618	0	0	1	618	1	618	0.0e+00	1315.4
Bo_00239	QRQ56931.1|GH127	100.0	698	0	0	1	698	1	698	0.0e+00	1452.6
Bo_00298	ALJ48578.1|GH20	100.0	660	0	0	1	660	1	660	0.0e+00	1362.4
Bo_00320	QDM08445.1|GT1	100.0	375	0	0	1	375	1	375	5.9e-220	766.9
Bo_00336	SCV09135.1|GT2	100.0	247	0	0	1	247	1	247	3.9e-143	511.1
Bo_00357	SCV06491.1|GH3	100.0	859	0	0	1	859	1	859	0.0e+00	1724.5
Bo_00402	SCV06541.1|GH43_1	100.0	320	0	0	1	320	5	324	6.4e-199	696.8
Bo_00403	SCV06542.1|GH10	100.0	372	0	0	1	372	1	372	1.1e-221	772.7
Bo_00405	ALJ47133.1|GH97	100.0	1179	0	0	1	1179	1	1179	0.0e+00	2445.6
Bo_00407	SCV06546.1|GH115	100.0	1005	0	0	1	1005	5	1009	0.0e+00	2064.7
Bo_00410	QRQ58636.1|CBM6|GH43_29	100.0	461	0	0	1	461	1	461	1.4e-284	981.9
Bo_00411	ALJ47139.1|GH2	100.0	785	0	0	1	785	1	785	0.0e+00	1574.7
Bo_00412	ALJ47140.1|GH2	100.0	960	0	0	1	960	1	960	0.0e+00	2029.6
Bo_00413	SCV06551.1|GH97	100.0	658	0	0	1	658	10	667	0.0e+00	1365.1
Bo_00415	SCV06553.1|GH146	100.0	801	0	0	1	801	1	801	0.0e+00	1677.1
Bo_00416	SCV06554.1|GH31	100.0	861	0	0	1	861	1	861	0.0e+00	1776.9
Bo_00417	SCV06555.1|GH2	100.0	854	0	0	1	854	1	854	0.0e+00	1773.8
Bo_00425	CBA03971.1|GT30	58.2	383	155	1	23	405	2	379	7.2e-120	434.9
Bo_00469	SCV09322.1|GH20	100.0	691	0	0	1	691	1	691	0.0e+00	1427.5
Bo_00470	QRQ56625.1|GH20	100.0	774	0	0	1	774	1	774	0.0e+00	1593.2
Bo_00471	SCV09320.1|GH2	100.0	863	0	0	1	863	2	864	0.0e+00	1806.6
Bo_00472	ALJ44981.1|GH33	100.0	544	0	0	1	544	1	544	0.0e+00	1081.6
Bo_00476	ALJ46020.1|GT11	100.0	265	0	0	1	265	1	265	6.6e-157	557.0
Bo_00477	SCV10371.1|GT2	100.0	323	0	0	1	323	1	323	5.9e-184	647.1
Bo_00478	SCV10370.1|GT4	100.0	358	0	0	1	358	1	358	3.6e-206	721.1
Bo_00480	ALJ46016.1|GT26	100.0	252	0	0	1	252	1	252	9.0e-148	526.6
Bo_00506	CAE6110940.1|CE8	40.8	566	296	10	19	576	253	787	2.3e-114	416.8
Bo_00528	QRQ57561.1|GH16	100.0	887	0	0	1	887	1	887	0.0e+00	1831.6
Bo_00529	QRQ57560.1|GH16|GH3	100.0	1049	0	0	1	1049	1	1049	0.0e+00	2133.2
Bo_00608	AGL63717.2|GT4	48.5	645	308	8	193	834	107	730	6.1e-164	582.0
Bo_00621	QRQ57020.1|CBM50	100.0	471	0	0	1	471	1	471	3.3e-167	592.0
Bo_00638	CAG7903126.1|GH28	42.1	475	252	7	10	476	66	525	3.2e-104	382.9
Bo_00669	SCV09683.1|PL1_2	100.0	560	0	0	1	560	1	560	0.0e+00	1087.4
Bo_00671	QRQ56971.1|GH2	100.0	884	0	0	1	884	1	884	0.0e+00	1827.8
Bo_00713	QUI24167.1|CBM61	36.9	689	379	19	39	690	51	720	1.0e-116	424.9
Bo_00714	SCV10456.1|GH2	100.0	855	0	0	1	855	1	855	0.0e+00	1746.1
Bo_00731	ACU62277.1|GH35	59.1	384	157	0	5	388	4	387	7.2e-136	487.6
Bo_00740	QOF98253.1|GT2	65.1	416	145	0	387	802	6	421	1.2e-166	590.9
Bo_00745	AAO76290.1|GT2	36.8	680	378	8	150	781	659	1334	9.4e-127	458.4
Bo_00770	ALJ47991.1|GH78	100.0	885	0	0	1	885	1	885	0.0e+00	1863.6
Bo_00773	QRQ54871.1|GH125	100.0	488	0	0	1	488	1	488	1.6e-294	1015.0
Bo_00774	QRQ54872.1|GH76	100.0	387	0	0	1	387	1	387	4.5e-231	803.9
Bo_00804	SCV07433.1|GH20	100.0	835	0	0	1	835	1	835	0.0e+00	1723.0
Bo_00808	QRQ54903.1|GH30_3	100.0	493	0	0	1	493	4	496	5.3e-293	1010.0
Bo_00810	ALJ48031.1|GH3|3.2.1.21	100.0	748	0	0	1	748	1	748	0.0e+00	1525.4
Bo_00823	QRQ54918.1|GH163	100.0	717	0	0	1	717	1	717	0.0e+00	1490.3
Bo_00825	QNL40240.1|GT2	100.0	491	0	0	1	491	1	491	1.9e-282	974.9
Bo_00829	ALJ48050.1|PL8_2	100.0	1023	0	0	1	1023	1	1023	0.0e+00	2112.4
Bo_00835	SCV06759.1|CBM35	100.0	652	0	0	1	652	1	652	0.0e+00	1342.0
Bo_00839	SCV06762.1|CE0|CE12	100.0	563	0	0	1	563	1	563	0.0e+00	1158.7
Bo_00840	SCV06763.1|GH43_24	100.0	463	0	0	1	463	1	463	8.5e-285	982.6
Bo_00841	ALJ47357.1|GH115	100.0	782	0	0	1	782	1	782	0.0e+00	1620.9
Bo_00890	CAD7226128.1|GH38	34.6	725	419	14	8	697	1343	2047	2.2e-111	407.1
Bo_00894	CCO12868.2|GH1	43.9	1436	513	16	11	1402	5	1191	0.0e+00	1090.1
Bo_00913	QRQ58889.1|GT30	100.0	407	0	0	1	407	1	407	1.6e-242	842.0
Bo_00917	QRQ58893.1|GH123	100.0	598	0	0	1	598	1	598	0.0e+00	1251.1
Bo_00981	ALJ48625.1|GH89	100.0	727	0	0	1	727	1	727	0.0e+00	1546.2
Bo_00995	ALJ48638.1|CBM50	100.0	290	0	0	1	290	1	290	9.4e-165	583.2
Bo_01019	SCV08080.1|GT2	100.0	396	0	0	1	396	1	396	3.7e-228	794.3
Bo_01023	QDM11515.1|CE4	100.0	225	0	0	1	225	1	225	9.9e-122	439.9
Bo_01051	SCV08112.1|GH31	100.0	717	0	0	1	717	1	717	0.0e+00	1479.9
Bo_01052	QUT78240.1|GH76	100.0	519	0	0	1	519	1	519	0.0e+00	1090.5
Bo_01053	UDB44902.1|CBM32	48.5	515	252	6	25	527	4	517	6.2e-138	495.0
Bo_01058	ALJ48701.1|GH31	100.0	840	0	0	1	840	1	840	0.0e+00	1769.2
Bo_01059	ALJ48702.1|GH92	100.0	759	0	0	1	759	1	759	0.0e+00	1607.0
Bo_01089	QDM08477.1|GH23	100.0	463	0	0	1	463	1	463	2.4e-271	937.9
Bo_01093	CUS04494.2|GH39	57.4	911	377	5	9	914	14	918	1.7e-292	1009.2
Bo_01105	ACM64804.2|GT51	26.1	1731	1134	44	173	1874	146	1759	3.6e-148	530.8
Bo_01106	QDM08494.1|GT51	100.0	782	0	0	1	782	26	807	0.0e+00	1527.7
Bo_01122	ALJ44715.1|GH88	100.0	406	0	0	1	406	1	406	3.6e-247	857.4
Bo_01123	ALJ44714.1|GH43_10	100.0	549	0	0	1	549	1	549	0.0e+00	1178.3
Bo_01132	QRQ56384.1|GH2	100.0	1046	0	0	1	1046	1	1046	0.0e+00	2211.4
Bo_01141	ALJ62047.1|GH28	79.3	275	57	0	362	636	511	785	1.2e-127	461.1
Bo_01142	SCV09028.1|GH146	100.0	643	0	0	1	643	1	643	0.0e+00	1322.4
Bo_01143	SCV09027.1|GH28	100.0	462	0	0	1	462	1	462	3.8e-277	957.2
Bo_01144	ALJ44693.1|GH30_2	100.0	475	0	0	1	475	1	475	3.0e-277	957.6
Bo_01156	ALJ44681.1|GH97	100.0	650	0	0	1	650	1	650	0.0e+00	1345.5
Bo_01193	SCV11007.1|GH20	100.0	399	0	0	1	399	1	399	1.9e-240	835.1
Bo_01194	SCV11006.1|GH20	100.0	542	0	0	1	542	1	542	0.0e+00	1083.9
Bo_01265	QCW79542.1|GH101	52.2	462	215	1	55	510	607	1068	1.6e-138	496.9
Bo_01287	ALJ47194.1|GH95	100.0	808	0	0	1	808	1	808	0.0e+00	1671.0
Bo_01290	QUT25677.1|GH29	100.0	694	0	0	1	694	1	694	0.0e+00	1456.8
Bo_01291	QUT25678.1|CBM6|GH43_29	100.0	472	0	0	1	472	1	472	6.6e-293	1009.6
Bo_01356	ALJ47263.1|GH3	100.0	1003	0	0	1	1003	1	1003	0.0e+00	1990.7
Bo_01369	ALJ47276.1|GT51	100.0	649	0	0	1	649	1	649	0.0e+00	1283.5
Bo_01384	ALJ47291.1|GH27	100.0	465	0	0	1	465	1	465	3.5e-286	987.3
Bo_01386	AOE10346.1|CBM0	37.8	859	304	9	3	651	6	844	1.8e-158	563.5
Bo_01393	SCV06702.1|CE7	100.0	436	0	0	1	436	5	440	1.2e-264	915.6
Bo_01400	QBQ55251.1|CBM50	33.0	894	534	18	12	884	40	889	3.6e-106	390.2
Bo_01408	QRQ58784.1|GH16_3	100.0	267	0	0	1	267	1	267	1.4e-159	565.8
Bo_01411	ALJ47318.1|GH92	100.0	760	0	0	1	760	1	760	0.0e+00	1604.3
Bo_01416	CAD7252417.1|GH13	56.3	583	246	6	129	706	341	919	1.5e-171	607.1
Bo_01422	CAG7868751.1|GT106	50.6	547	257	4	4	547	30	566	5.3e-153	545.0
Bo_01423	QNL37204.1|GH25	100.0	297	0	0	1	297	1	297	8.4e-161	570.1
Bo_01436	SCV09171.1|PL38	100.0	407	0	0	1	407	1	407	4.0e-238	827.4
Bo_01441	QRQ56512.1|PL38	100.0	400	0	0	1	400	1	400	9.1e-235	816.2
Bo_01442	QRQ56514.1|PL38	100.0	316	0	0	1	316	1	316	8.0e-186	653.3
Bo_01443	QRQ56515.1|GH2	100.0	829	0	0	1	829	1	829	0.0e+00	1734.9
Bo_01444	ALJ44845.1|GH88	100.0	419	0	0	1	419	1	419	1.9e-251	871.7
Bo_01458	QRQ56531.1|GH88|GH92	61.2	356	133	3	42	395	397	749	3.0e-130	469.5
Bo_01459	QRQ56531.1|GH88|GH92	100.0	1456	0	0	1	1456	1	1456	0.0e+00	3043.1
Bo_01466	SCV09204.1|GH141	100.0	619	0	0	1	619	1	619	0.0e+00	1313.5
Bo_01468	SCV09205.1|GH31	100.0	759	0	0	1	759	1	759	0.0e+00	1624.0
Bo_01476	QRQ56547.1|GH51	100.0	514	0	0	1	514	1	514	5.5e-309	1063.1
Bo_01477	SCV09214.1|GH146	100.0	800	0	0	1	800	1	800	0.0e+00	1649.8
Bo_01483	AXV50356.1|GH43_3	62.6	361	128	2	26	379	331	691	2.8e-132	475.7
Bo_01484	ALJ44885.1|GH51	100.0	660	0	0	1	660	1	660	0.0e+00	1384.0
Bo_01502	AVI59029.1|GT2	46.1	436	228	3	1	435	1	430	3.3e-105	386.0
Bo_01510	SCV09247.1|GT4	100.0	369	0	0	1	369	1	369	6.9e-221	770.0
Bo_01514	ALJ44915.1|GT4	100.0	388	0	0	1	388	1	388	1.6e-231	805.4
Bo_01515	ALJ44916.1|GT2	100.0	322	0	0	1	322	1	322	9.3e-190	666.4
Bo_01520	ALJ44921.1|GT4	100.0	184	0	0	1	184	1	184	7.4e-107	390.2
Bo_01521	SCV09259.1|GT26	100.0	244	0	0	1	244	1	244	1.3e-143	512.7
Bo_01541	CAN65674.1|GH28	42.5	546	284	7	73	614	111	630	2.4e-120	436.8
Bo_01567	SCV09304.1|CE20	100.0	884	0	0	1	884	14	897	0.0e+00	1864.7
Bo_01570	UBE42878.1|GH0	71.4	388	109	1	6	393	4	389	9.4e-168	593.6
Bo_01572	ALJ44972.1|CE20	100.0	776	0	0	1	776	1	776	0.0e+00	1593.9
Bo_01587	BCA48091.1|CBM0	87.4	692	87	0	146	837	11	702	0.0e+00	1294.3
Bo_01602	CAD72594.1|GH43	39.6	581	287	14	12	560	34	582	2.2e-109	400.2
Bo_01620	ALJ48189.1|GT28	100.0	374	0	0	1	374	1	374	8.8e-208	726.5
Bo_01657	QRQ55022.1|GH36	100.0	729	0	0	1	729	1	729	0.0e+00	1512.3
Bo_01663	AGL64345.2|GT2	48.1	582	297	2	440	1017	275	855	6.0e-150	535.8
Bo_01682	ALJ48128.1|GT2	100.0	318	0	0	1	318	1	318	1.3e-175	619.4
Bo_01691	QUT78828.1|GT6	100.0	263	0	0	1	263	1	263	2.0e-158	562.0
Bo_01692	QRQ54989.1|GT11	100.0	303	0	0	1	303	1	303	1.1e-179	632.9
Bo_01693	QRQ54988.1|GT2	100.0	324	0	0	1	324	1	324	2.2e-186	655.2
Bo_01694	ALJ48116.1|GT2	100.0	326	0	0	1	326	1	326	5.4e-193	677.2
Bo_01695	QRQ54986.1|GT2	100.0	313	0	0	1	313	1	313	5.7e-184	647.1
Bo_01696	UBF07555.1|GT0	100.0	334	0	0	1	334	1	334	1.8e-191	672.2
Bo_01697	ALJ48113.1|GT2	100.0	329	0	0	1	329	1	329	8.1e-189	663.3
Bo_01699	QRQ54983.1|GT2	100.0	269	0	0	1	269	1	269	9.6e-156	553.1
Bo_01703	SCV07516.1|GT4	100.0	377	0	0	1	377	1	377	2.8e-217	758.1
Bo_01706	ALJ48104.1|GT9	100.0	352	0	0	1	352	1	352	9.8e-201	703.0
Bo_01707	ALJ48103.1|GT4	100.0	358	0	0	1	358	1	358	1.5e-209	732.3
Bo_01708	QRQ54974.1|GT9	100.0	343	0	0	1	343	1	343	1.5e-201	705.7
Bo_01719	QRQ54963.1|PL29	100.0	862	0	0	1	862	1	862	0.0e+00	1753.0
Bo_01724	SCV07496.1|PL8_2	100.0	953	0	0	1	953	1	953	0.0e+00	1966.4
Bo_01726	SCV07494.1|GH88	100.0	400	0	0	1	400	1	400	3.1e-243	844.3
Bo_01727	ALJ48084.1|GH2	100.0	602	0	0	1	602	1	602	0.0e+00	1279.6
Bo_01729	QRM99240.1|GH43_3	100.0	361	0	0	1	361	1	361	7.7e-209	729.9
Bo_01745	QRQ54939.1|GH2	100.0	1035	0	0	1	1035	1	1035	0.0e+00	2171.4
Bo_01762	SCV06870.1|GH95	100.0	829	0	0	1	829	1	829	0.0e+00	1738.8
Bo_01788	QRQ58944.1|GH89	100.0	727	0	0	1	727	1	727	0.0e+00	1479.2
Bo_01792	ALJ47490.1|GH89	100.0	718	0	0	1	718	1	718	0.0e+00	1507.3
Bo_01810	ALJ47508.1|GH0	100.0	324	0	0	1	324	1	324	5.5e-198	693.7
Bo_01837	SCV06945.1|GH130	100.0	390	0	0	1	390	1	390	2.0e-234	815.1
Bo_01838	EDO12201.1|GH36|3.2.1.22	100.0	735	0	0	1	735	2	736	0.0e+00	1534.2
Bo_01839	ALJ47536.1|GH26|3.2.1.100	100.0	366	0	0	1	366	1	366	4.0e-221	770.8
Bo_01840	QRQ58989.1|GH26	100.0	360	0	0	1	360	1	360	5.0e-224	780.4
Bo_01847	QUR45646.1|CE15	72.0	282	78	1	1	281	1	282	2.5e-114	415.6
Bo_01848	SCV06955.1|GH2	100.0	598	0	0	1	598	1	598	0.0e+00	1239.2
Bo_01849	ALJ47546.1|CE7	100.0	432	0	0	1	432	1	432	3.3e-259	897.5
Bo_01851	QDT68860.1|GH117	41.2	636	317	14	5	597	8	629	1.4e-120	437.6
Bo_01852	QRQ54465.1|GH105	100.0	370	0	0	1	370	1	370	2.7e-225	784.6
Bo_01853	ALJ47550.1|GH3	100.0	817	0	0	1	817	1	817	0.0e+00	1661.0
Bo_01854	ALJ47551.1|GH3	100.0	735	0	0	1	735	1	735	0.0e+00	1494.9
Bo_01855	QUT62243.1|GH105	47.9	499	228	10	57	549	378	850	1.1e-137	494.2
Bo_01856	QUT62243.1|GH105	56.8	484	199	6	40	519	373	850	3.6e-167	592.0
Bo_01905	QRQ54510.1|GH105	94.1	237	13	1	1	237	1	236	1.2e-128	463.0
Bo_01906	ALJ47602.1|GH2	100.0	976	0	0	1	976	1	976	0.0e+00	2045.8
Bo_01907	ALJ47603.1|GH130	100.0	381	0	0	1	381	1	381	8.9e-232	806.2
Bo_01908	ALJ47604.1|GH2	100.0	903	0	0	1	903	1	903	0.0e+00	1871.3
Bo_01915	ALJ47611.1|GH43_3	100.0	633	0	0	1	633	1	633	0.0e+00	1266.1
Bo_01917	QRQ54522.1|GH105	100.0	370	0	0	1	370	1	370	9.0e-229	796.2
Bo_01919	ALJ47615.1|GH115	100.0	1021	0	0	1	1021	1	1021	0.0e+00	2085.5
Bo_01927	QDH53398.1|GH43_3	100.0	335	0	0	1	335	1	335	5.9e-203	710.3
Bo_01932	QRQ54536.1|GT0	100.0	350	0	0	1	350	1	350	2.1e-211	738.4
Bo_01934	ALK83289.1|GT0	86.4	337	46	0	3	339	1	337	1.0e-178	629.8
Bo_01935	QUT79330.1|GT4	100.0	372	0	0	1	372	1	372	4.5e-220	767.3
Bo_01936	ALJ47632.1|GT4	100.0	427	0	0	1	427	1	427	6.9e-257	889.8
Bo_01937	SCV07031.1|GT2	100.0	249	0	0	1	249	1	249	2.4e-145	518.5
Bo_01957	ALJ45763.1|GT11	100.0	292	0	0	1	292	1	292	8.2e-177	623.2
Bo_01960	ALJ45760.1|GT2	100.0	273	0	0	1	273	1	273	2.7e-158	561.6
Bo_01995	CAE6204650.1|GH28	50.3	600	288	4	2	592	745	1343	3.2e-175	619.0
Bo_02005	CAG7883609.1|GT1	56.9	901	355	7	3	901	170	1039	4.8e-284	981.1
Bo_02041	ALJ45680.1|GH0	100.0	212	0	0	1	212	1	212	3.7e-118	427.9
Bo_02101	ALJ45626.1|CE9	100.0	388	0	0	1	388	1	388	2.7e-223	778.1
Bo_02102	ALJ45625.1|CE9	100.0	391	0	0	1	391	1	391	2.8e-228	794.7
Bo_02109	ALJ45617.1|GH97	100.0	669	0	0	1	669	1	669	0.0e+00	1408.7
Bo_02135	CAD7245033.1|GT58	61.9	507	155	5	5	504	1054	1529	2.3e-166	589.3
Bo_02161	AMJ20543.1|GH13_11	49.8	426	194	3	1	423	1	409	2.1e-112	409.8
Bo_02177	QRQ57169.1|GT4	100.0	405	0	0	1	405	1	405	5.3e-206	720.7
Bo_02178	ALJ45549.1|GT4	100.0	378	0	0	1	378	1	378	2.2e-222	775.0
Bo_02180	QRQ57166.1|GT0	100.0	316	0	0	1	316	58	373	4.9e-183	644.0
Bo_02183	ALJ45544.1|GT4	100.0	368	0	0	1	368	1	368	4.3e-215	750.7
Bo_02185	QRQ57162.1|GT2	100.0	251	0	0	1	251	1	251	3.5e-144	514.6
Bo_02192	QDM07467.1|GT51	100.0	775	0	0	1	775	1	775	0.0e+00	1576.6
Bo_02206	SCV09862.1|GH2	100.0	682	0	0	1	682	1	682	0.0e+00	1410.2
Bo_02216	QRQ57134.1|CBM48|GH13_8	100.0	670	0	0	1	670	1	670	0.0e+00	1429.5
Bo_02218	ALJ45510.1|GH13_38	100.0	565	0	0	1	565	1	565	0.0e+00	1197.2
Bo_02271	AVI59029.1|GT2	47.9	438	220	4	1	437	1	431	2.7e-107	392.9
Bo_02295	ALR08738.2|GT83	44.0	588	313	7	3	580	2	583	2.5e-140	503.1
Bo_02310	ACT97502.1|GH78	85.9	227	32	0	812	1038	321	547	1.5e-103	381.7
Bo_02324	SCV07052.1|GH172	100.0	665	0	0	1	665	1	665	0.0e+00	1394.0
Bo_02325	QUR46759.1|GH5_2	100.0	325	0	0	1	325	1	325	1.4e-196	689.1
Bo_02329	QUT26200.1|GH5_5	100.0	361	0	0	1	361	1	361	1.4e-218	762.3
Bo_02330	SCV07058.1|GH2	100.0	856	0	0	1	856	1	856	0.0e+00	1804.6
Bo_02331	QUR45525.1|GH5_5	100.0	346	0	0	1	346	1	346	1.6e-211	738.8
Bo_02332	ALJ47662.1|GH140	100.0	453	0	0	1	453	1	453	7.0e-284	979.5
Bo_02333	QDH53453.1|GH130	100.0	389	0	0	1	389	1	389	1.4e-235	818.9
Bo_02335	ALJ47665.1|GH78	100.0	910	0	0	1	910	1	910	0.0e+00	1916.7
Bo_02337	SCV07065.1|CE20	100.0	639	0	0	1	639	1	639	0.0e+00	1330.1
Bo_02342	QRQ54577.1|GH3	100.0	742	0	0	1	742	1	742	0.0e+00	1520.8
Bo_02343	ALJ47673.1|GH2|3.2.1.23	100.0	842	0	0	1	842	1	842	0.0e+00	1733.0
Bo_02344	ALJ47674.1|GH31|3.2.1.177	100.0	952	0	0	1	952	1	952	0.0e+00	2010.7
Bo_02346	SCV07074.1|GH9	100.0	587	0	0	1	587	1	587	0.0e+00	1201.0
Bo_02349	AST56160.1|GH35	30.5	899	502	27	241	1057	714	1571	2.0e-103	381.3
Bo_02350	QRQ54585.1|GH5_4	100.0	502	0	0	1	502	1	502	3.6e-297	1023.8
Bo_02351	QRQ54586.1|GH43_12	100.0	526	0	0	1	526	1	526	0.0e+00	1116.7
Bo_02352	ALJ47682.1|GH43_12|3.2.1.55	100.0	529	0	0	1	529	1	529	0.0e+00	1118.6
Bo_02353	SCV07081.1|GH3	100.0	786	0	0	1	786	1	786	0.0e+00	1624.4
Bo_02355	ALJ47685.1|GH30_4	100.0	531	0	0	1	531	1	531	0.0e+00	1133.2
Bo_02356	SCV07084.1|GH43_34	100.0	332	0	0	1	332	4	335	3.2e-201	704.5
Bo_02362	ALJ47692.1|GH18	100.0	320	0	0	1	320	1	320	6.7e-180	633.6
Bo_02383	SCV07111.1|GH2	100.0	961	0	0	1	961	1	961	0.0e+00	1955.6
Bo_02384	SCV07112.1|CE12	100.0	555	0	0	1	555	1	555	0.0e+00	1162.5
Bo_02387	ALJ47717.1|GH106	100.0	1094	0	0	1	1094	1	1094	0.0e+00	2263.8
Bo_02390	SCV07118.1|PL11_1	100.0	699	0	0	1	699	1	699	0.0e+00	1478.8
Bo_02398	ALJ47728.1|GH2	100.0	686	0	0	1	686	1	686	0.0e+00	1449.1
Bo_02399	QRQ54628.1|GH88	100.0	408	0	0	1	408	1	408	1.6e-242	842.0
Bo_02400	QRQ54629.1|GH154	100.0	405	0	0	1	405	1	405	6.3e-244	846.7
Bo_02402	QRQ54631.1|GH28	100.0	544	0	0	1	544	1	544	8.4e-308	1059.3
Bo_02403	ALJ47733.1|GH95	100.0	786	0	0	1	786	1	786	0.0e+00	1638.2
Bo_02404	SCV07132.1|GH2	100.0	991	0	0	1	991	1	991	0.0e+00	2058.1
Bo_02405	QRQ54634.1|GH105	100.0	374	0	0	1	374	1	374	3.6e-233	810.8
Bo_02406	SCV07134.1|PL11_1	100.0	642	0	0	1	642	1	642	0.0e+00	1373.6
Bo_02424	EDO11529.1|GH3|3.2.1.21	100.0	800	0	0	1	800	1	800	0.0e+00	1639.0
Bo_02427	ALJ47757.1|GH16_3|3.2.1.6	100.0	271	0	0	1	271	1	271	3.0e-157	558.1
Bo_02431	SCV07159.1|GH3	100.0	764	0	0	1	764	1	764	0.0e+00	1553.1
Bo_02432	SCV07161.1|CE20	100.0	465	0	0	1	465	1	465	6.1e-275	949.9
Bo_02437	ALJ47767.1|GH3	100.0	746	0	0	1	746	1	746	0.0e+00	1492.6
Bo_02443	AHF91066.1|GH39	40.1	785	416	19	38	784	29	797	4.2e-159	565.8
Bo_02444	ALJ47774.1|GH97	100.0	664	0	0	1	664	1	664	0.0e+00	1372.1
Bo_02445	QRQ54669.1|GH3	100.0	745	0	0	1	745	1	745	0.0e+00	1489.2
Bo_02446	ALJ47776.1|GH2	100.0	597	0	0	1	597	1	597	0.0e+00	1241.1
Bo_02453	QRQ54676.1|GH115	100.0	788	0	0	1	788	1	788	0.0e+00	1606.7
Bo_02455	QRQ59086.1|GH31	100.0	834	0	0	1	834	1	834	0.0e+00	1755.0
