OTU	StableState	SampleIdx	ExcludedCluster
B_cellulosilyticus_WH2	190948096.09805527	400	None
B_ovatus	49957090.27159566	400	None
B_thetaiotaomicron	41499134.952822305	400	None
B_uniformis	21570057.702681217	400	None
B_vulgatus	87343944.07739729	400	None
C_aerofaciens	1773693.4357069451	400	None
C_scindens	6361542.227249515	400	None
C_spiroforme	373509.63168991037	400	None
D_longicatena	104074.1467757974	400	None
P_distasonis	25694770.258056685	400	None
R_obeum	19488504.52629353	400	None
B_caccae	83572130.86886229	500	None
B_cellulosilyticus_WH2	203847255.13692847	500	None
B_ovatus	44544169.33954732	500	None
B_thetaiotaomicron	43988728.6050958	500	None
B_uniformis	21634634.772392683	500	None
B_vulgatus	75400614.36733633	500	None
C_aerofaciens	2027675.3146573207	500	None
C_scindens	6580231.262788973	500	None
C_spiroforme	444190.9132114579	500	None
D_longicatena	109649.50411557397	500	None
P_distasonis	24884806.998100728	500	None
R_obeum	20879744.755390808	500	None
B_caccae	66220516.49338045	600	None
B_cellulosilyticus_WH2	196425550.32879543	600	None
B_ovatus	45963899.69541096	600	None
B_thetaiotaomicron	49575656.05783698	600	None
B_uniformis	18916491.44773487	600	None
B_vulgatus	80781567.09777889	600	None
C_aerofaciens	1910440.8460460654	600	None
C_scindens	6936361.328830633	600	None
C_spiroforme	553720.0339193636	600	None
D_longicatena	95112.613791016	600	None
P_distasonis	27580870.80945568	600	None
R_obeum	19544389.653453466	600	None
B_caccae	69225847.34379566	700	None
B_cellulosilyticus_WH2	217668313.0149518	700	None
B_ovatus	43788355.14742166	700	None
B_thetaiotaomicron	45570735.973172225	700	None
B_uniformis	25326146.781851098	700	None
B_vulgatus	73275279.69589256	700	None
C_aerofaciens	1820045.1389223307	700	None
C_scindens	6505722.4107118	700	None
C_spiroforme	586678.4272633571	700	None
D_longicatena	99955.78508516985	700	None
P_distasonis	27600880.0443974	700	None
R_obeum	19052783.888811655	700	None
B_caccae	65345258.91769504	800	None
B_cellulosilyticus_WH2	182438325.42854935	800	None
B_ovatus	43870934.27420911	800	None
B_thetaiotaomicron	44871044.92451685	800	None
B_uniformis	21782778.022561084	800	None
B_vulgatus	72932288.17493013	800	None
C_aerofaciens	1720303.8948716244	800	None
C_scindens	6620321.4224917535	800	None
C_spiroforme	524226.8979023199	800	None
D_longicatena	54895.26055375537	800	None
P_distasonis	23140532.38265975	800	None
R_obeum	22171321.300373264	800	None
B_caccae	63487750.86636956	900	None
B_cellulosilyticus_WH2	189009182.60971582	900	None
B_ovatus	48699487.29897832	900	None
B_thetaiotaomicron	42345268.09573571	900	None
B_uniformis	25964824.967886887	900	None
B_vulgatus	79436374.87114982	900	None
C_aerofaciens	1697047.9099379203	900	None
C_scindens	5641485.64113762	900	None
C_spiroforme	544678.9787180194	900	None
D_longicatena	51973.24610308595	900	None
P_distasonis	23454143.92203187	900	None
R_obeum	17438237.31709048	900	None
B_caccae	88665346.15331362	1000	None
B_cellulosilyticus_WH2	198764823.9993832	1000	None
B_ovatus	41651489.099850416	1000	None
B_thetaiotaomicron	45844659.89888872	1000	None
B_uniformis	19999105.289712895	1000	None
B_vulgatus	100036927.8907775	1000	None
C_aerofaciens	1912424.6260109232	1000	None
C_scindens	5509331.195275042	1000	None
C_spiroforme	293878.31346386217	1000	None
D_longicatena	73983.92563388532	1000	None
P_distasonis	28072743.34696589	1000	None
R_obeum	16667773.736662846	1000	None
B_caccae	69171404.29339091	1100	None
B_cellulosilyticus_WH2	181049077.1688803	1100	None
B_ovatus	37266468.78589862	1100	None
B_thetaiotaomicron	47406444.765350446	1100	None
B_uniformis	20483477.714532517	1100	None
B_vulgatus	80136119.9046788	1100	None
C_aerofaciens	2236205.540281354	1100	None
C_scindens	6016803.818667463	1100	None
C_spiroforme	398378.11839468824	1100	None
D_longicatena	57980.77706485303	1100	None
P_distasonis	25672183.478234686	1100	None
R_obeum	20605739.637222797	1100	None
B_caccae	61260886.35517764	1200	None
B_cellulosilyticus_WH2	176559757.57825184	1200	None
B_ovatus	42007447.197072975	1200	None
B_thetaiotaomicron	43338577.93942642	1200	None
B_uniformis	23176930.176512428	1200	None
B_vulgatus	94588688.52544914	1200	None
C_aerofaciens	2666512.2586449613	1200	None
C_scindens	6177597.508359007	1200	None
C_spiroforme	475595.7158533479	1200	None
D_longicatena	46911.417081279986	1200	None
P_distasonis	24061577.78746181	1200	None
R_obeum	18538291.964257445	1200	None
B_caccae	72692688.10682064	1300	None
B_cellulosilyticus_WH2	182714050.99076828	1300	None
B_ovatus	41464530.3572225	1300	None
B_thetaiotaomicron	46942205.89825429	1300	None
B_uniformis	21503249.840749025	1300	None
B_vulgatus	75112496.8622154	1300	None
C_aerofaciens	2108414.9927344853	1300	None
C_scindens	5435597.787176272	1300	None
C_spiroforme	578163.5805509258	1300	None
D_longicatena	84501.17872123295	1300	None
P_distasonis	22522301.982890505	1300	None
R_obeum	18789738.755257007	1300	None
B_caccae	64627270.632011384	1400	None
B_cellulosilyticus_WH2	171579126.29935324	1400	None
B_ovatus	46406524.148679115	1400	None
B_thetaiotaomicron	51129164.254073754	1400	None
B_uniformis	28371034.574608292	1400	None
B_vulgatus	82913004.72461067	1400	None
C_aerofaciens	1576102.110926889	1400	None
C_scindens	6013363.503504076	1400	None
C_spiroforme	472587.2764065966	1400	None
D_longicatena	53592.00964287925	1400	None
P_distasonis	23822337.653219357	1400	None
R_obeum	19751751.566333625	1400	None
B_caccae	66192257.121864974	1500	None
B_cellulosilyticus_WH2	186970397.7391667	1500	None
B_ovatus	44853262.06019466	1500	None
B_thetaiotaomicron	46957667.52399353	1500	None
B_uniformis	18457368.66635847	1500	None
B_vulgatus	133363992.95889074	1500	None
C_aerofaciens	2503877.016884548	1500	None
C_scindens	5580689.7995977355	1500	None
C_spiroforme	288629.99981299794	1500	None
D_longicatena	76015.57622203807	1500	None
P_distasonis	23065601.39586388	1500	None
R_obeum	22424358.71123139	1500	None
B_caccae	65184630.198974326	1600	None
B_cellulosilyticus_WH2	159462579.8817366	1600	None
B_ovatus	38766472.11504325	1600	None
B_thetaiotaomicron	48337854.879913606	1600	None
B_uniformis	21083506.105698034	1600	None
B_vulgatus	104143190.83009247	1600	None
C_aerofaciens	2553394.5181448767	1600	None
C_scindens	6197038.336890288	1600	None
C_spiroforme	567365.769534114	1600	None
D_longicatena	115317.66236904077	1600	None
P_distasonis	25726802.156330034	1600	None
R_obeum	22865540.856577072	1600	None
B_caccae	75207560.31104413	1700	None
B_cellulosilyticus_WH2	160694427.69782498	1700	None
B_ovatus	43130010.32315131	1700	None
B_thetaiotaomicron	50036293.52807136	1700	None
B_uniformis	26683524.702141937	1700	None
B_vulgatus	112454988.56086785	1700	None
C_aerofaciens	2283521.563243145	1700	None
C_scindens	6083105.428417818	1700	None
C_spiroforme	365377.34444933996	1700	None
D_longicatena	61806.19938296835	1700	None
P_distasonis	28316859.177739874	1700	None
R_obeum	21949797.399452057	1700	None
B_caccae	73836399.94318572	1800	None
B_cellulosilyticus_WH2	176597605.66339552	1800	None
B_ovatus	43573070.740829974	1800	None
B_thetaiotaomicron	47934937.31298586	1800	None
B_uniformis	21366525.88706689	1800	None
B_vulgatus	87065642.72820072	1800	None
C_aerofaciens	2364314.4811110515	1800	None
C_scindens	5218256.105677078	1800	None
C_spiroforme	364187.61337134236	1800	None
D_longicatena	30724.855411335848	1800	None
P_distasonis	25198128.944786195	1800	None
R_obeum	18527066.24195802	1800	None
B_caccae	68753441.38080302	1900	None
B_cellulosilyticus_WH2	172830028.7888113	1900	None
B_ovatus	45908085.37377483	1900	None
B_thetaiotaomicron	46422451.990917854	1900	None
B_uniformis	23148667.647863444	1900	None
B_vulgatus	113957351.36509001	1900	None
C_aerofaciens	2664358.664784783	1900	None
C_scindens	6556115.923541149	1900	None
C_spiroforme	475112.71659699286	1900	None
D_longicatena	95954.92829627269	1900	None
P_distasonis	21976470.632403903	1900	None
R_obeum	20328299.92120849	1900	None
B_caccae	65641820.603192985	2000	None
B_cellulosilyticus_WH2	157898707.3971546	2000	None
B_ovatus	43954487.14885005	2000	None
B_thetaiotaomicron	50612832.244005136	2000	None
B_uniformis	24385233.837660704	2000	None
B_vulgatus	104071584.16373697	2000	None
C_aerofaciens	2353244.0060372404	2000	None
C_scindens	6974935.410188236	2000	None
C_spiroforme	295864.30418001756	2000	None
D_longicatena	68497.42820947911	2000	None
P_distasonis	22176431.713473186	2000	None
R_obeum	16584258.941003866	2000	None
B_caccae	70887774.30542046	2100	None
B_cellulosilyticus_WH2	164374072.7867229	2100	None
B_ovatus	42224427.69447766	2100	None
B_thetaiotaomicron	44829066.5774133	2100	None
B_uniformis	21615087.51485816	2100	None
B_vulgatus	93836894.08292063	2100	None
C_aerofaciens	2503122.3122572126	2100	None
C_scindens	6445069.790853378	2100	None
C_spiroforme	405382.9574498667	2100	None
D_longicatena	60212.62044319464	2100	None
P_distasonis	27126583.897845287	2100	None
R_obeum	18484850.960447732	2100	None
B_caccae	67231342.72988886	2200	None
B_cellulosilyticus_WH2	160369640.5431679	2200	None
B_ovatus	45356660.697254725	2200	None
B_thetaiotaomicron	46968104.239958964	2200	None
B_uniformis	24457069.230846252	2200	None
B_vulgatus	107860262.22322138	2200	None
C_aerofaciens	2270192.078064888	2200	None
C_scindens	6915821.08912063	2200	None
C_spiroforme	375498.13499592117	2200	None
D_longicatena	82433.28844790628	2200	None
P_distasonis	27770859.202087216	2200	None
R_obeum	20002366.23026839	2200	None
B_caccae	73797956.91751349	2300	None
B_cellulosilyticus_WH2	172107963.4379812	2300	None
B_ovatus	50415094.36417861	2300	None
B_thetaiotaomicron	52243164.98251746	2300	None
B_uniformis	22582142.287966445	2300	None
B_vulgatus	80851947.90821408	2300	None
C_aerofaciens	2397680.605621643	2300	None
C_scindens	5870091.381892833	2300	None
C_spiroforme	321796.5194315581	2300	None
D_longicatena	63129.159595261095	2300	None
P_distasonis	18394414.63256131	2300	None
R_obeum	20991765.37070619	2300	None
B_caccae	66048131.288307965	2400	None
B_cellulosilyticus_WH2	172178016.6898234	2400	None
B_ovatus	46677136.05333893	2400	None
B_thetaiotaomicron	48650492.220740326	2400	None
B_uniformis	21041829.866889738	2400	None
B_vulgatus	70362842.62047392	2400	None
C_aerofaciens	2229976.761776181	2400	None
C_scindens	6476941.009920337	2400	None
C_spiroforme	553330.1037732254	2400	None
D_longicatena	73474.9002424201	2400	None
P_distasonis	17174947.865659997	2400	None
R_obeum	18141077.073295746	2400	None
B_caccae	71716006.18214919	2500	None
B_cellulosilyticus_WH2	199391921.16934615	2500	None
B_ovatus	51568674.985534295	2500	None
B_thetaiotaomicron	47461016.92077574	2500	None
B_uniformis	20704761.64663214	2500	None
B_vulgatus	71745923.52757885	2500	None
C_aerofaciens	2146461.046353813	2500	None
C_scindens	5568908.444338675	2500	None
C_spiroforme	456959.6548069894	2500	None
D_longicatena	99736.8045408329	2500	None
P_distasonis	25186855.98311896	2500	None
R_obeum	16007790.064097608	2500	None
B_caccae	74018891.31004895	2600	None
B_cellulosilyticus_WH2	170741557.26461828	2600	None
B_ovatus	48927175.28573376	2600	None
B_thetaiotaomicron	50218365.59043296	2600	None
B_uniformis	25118885.48242916	2600	None
B_vulgatus	83652714.62590872	2600	None
C_aerofaciens	2239804.481243374	2600	None
C_scindens	5568357.428299154	2600	None
C_spiroforme	509425.67684262985	2600	None
D_longicatena	127879.39810169743	2600	None
P_distasonis	29622481.824048858	2600	None
R_obeum	19508814.425457746	2600	None
B_caccae	81688726.67215963	2700	None
B_cellulosilyticus_WH2	205694705.62978092	2700	None
B_ovatus	46561266.57755096	2700	None
B_thetaiotaomicron	49194929.55155387	2700	None
B_uniformis	20534717.854333553	2700	None
B_vulgatus	102204079.21218924	2700	None
C_aerofaciens	2376563.811770763	2700	None
C_scindens	5906595.1808343865	2700	None
C_spiroforme	472444.05889287195	2700	None
D_longicatena	51162.08075993576	2700	None
P_distasonis	24041131.14481577	2700	None
R_obeum	20051780.178046077	2700	None
B_caccae	68020931.0820145	2800	None
B_cellulosilyticus_WH2	165692244.27290285	2800	None
B_ovatus	49131525.245050974	2800	None
B_thetaiotaomicron	51870801.680850685	2800	None
B_uniformis	22673493.265766587	2800	None
B_vulgatus	95410627.28199781	2800	None
C_aerofaciens	2319726.9490807084	2800	None
C_scindens	6588622.014601458	2800	None
C_spiroforme	465926.5951619365	2800	None
D_longicatena	99543.80440106636	2800	None
P_distasonis	24409800.819015194	2800	None
R_obeum	17253823.17094188	2800	None
B_caccae	80299592.6299765	2900	None
B_cellulosilyticus_WH2	164805232.2405899	2900	None
B_ovatus	46688337.1716331	2900	None
B_thetaiotaomicron	47508331.915696815	2900	None
B_uniformis	23714203.529595427	2900	None
B_vulgatus	77980655.29859957	2900	None
C_aerofaciens	2584341.9013430374	2900	None
C_scindens	5669385.295161226	2900	None
C_spiroforme	529120.2360084997	2900	None
D_longicatena	72028.52629832382	2900	None
P_distasonis	21305026.99338267	2900	None
R_obeum	22286940.024358805	2900	None
B_caccae	67230153.10901365	3000	None
B_cellulosilyticus_WH2	183626339.72310594	3000	None
B_ovatus	48603986.99386266	3000	None
B_thetaiotaomicron	46529526.16624986	3000	None
B_uniformis	23496888.91219969	3000	None
B_vulgatus	142098741.91207215	3000	None
C_aerofaciens	2693185.130878316	3000	None
C_scindens	5960612.206958455	3000	None
C_spiroforme	592349.2325372222	3000	None
D_longicatena	96373.94265920378	3000	None
P_distasonis	24234185.930726234	3000	None
R_obeum	19360935.39608881	3000	None
B_caccae	68120053.77126026	3100	None
B_cellulosilyticus_WH2	180763331.88834935	3100	None
B_ovatus	45980248.38882047	3100	None
B_thetaiotaomicron	48121780.08565816	3100	None
B_uniformis	18838816.048793226	3100	None
B_vulgatus	114143504.94716966	3100	None
C_aerofaciens	2511843.661954551	3100	None
C_scindens	5923629.876253395	3100	None
C_spiroforme	367190.36643113435	3100	None
D_longicatena	102641.95222471686	3100	None
P_distasonis	28476893.28160937	3100	None
R_obeum	19411784.7574019	3100	None
B_caccae	72317670.47215734	3200	None
B_cellulosilyticus_WH2	167960362.70223933	3200	None
B_ovatus	49445200.452941395	3200	None
B_thetaiotaomicron	48620263.177992	3200	None
B_uniformis	26113134.956564177	3200	None
B_vulgatus	105442106.41112396	3200	None
C_aerofaciens	2647973.815030958	3200	None
C_scindens	5826012.76256913	3200	None
C_spiroforme	485548.99712918856	3200	None
D_longicatena	47993.27853775141	3200	None
P_distasonis	26820317.439235754	3200	None
R_obeum	17607423.75894437	3200	None
B_caccae	69637384.84036046	3300	None
B_cellulosilyticus_WH2	172361377.56127572	3300	None
B_ovatus	47612734.487862065	3300	None
B_thetaiotaomicron	52254498.17320098	3300	None
B_uniformis	24323409.07681659	3300	None
B_vulgatus	82189602.67440675	3300	None
C_aerofaciens	2827671.499749662	3300	None
C_scindens	5607187.378081156	3300	None
C_spiroforme	252078.10502146528	3300	None
D_longicatena	122855.9763990316	3300	None
P_distasonis	27102662.14501396	3300	None
R_obeum	19170865.208849084	3300	None
B_caccae	71891403.68676753	3400	None
B_cellulosilyticus_WH2	165133524.92159185	3400	None
B_ovatus	44750978.44611298	3400	None
B_thetaiotaomicron	46075410.119109064	3400	None
B_uniformis	27387833.23246192	3400	None
B_vulgatus	88298606.41123778	3400	None
C_aerofaciens	2379413.362748593	3400	None
C_scindens	5898556.262556264	3400	None
C_spiroforme	330857.4816587165	3400	None
D_longicatena	62295.620241750934	3400	None
P_distasonis	26777086.870418005	3400	None
R_obeum	20268412.679415975	3400	None
B_caccae	65861333.990756586	3500	None
B_cellulosilyticus_WH2	154876031.59156904	3500	None
B_ovatus	42959753.349791415	3500	None
B_thetaiotaomicron	46348083.35838186	3500	None
B_uniformis	21491018.325974565	3500	None
B_vulgatus	90380453.85494183	3500	None
C_aerofaciens	1955958.3429155024	3500	None
C_scindens	7164223.147726565	3500	None
C_spiroforme	487997.0741493125	3500	None
D_longicatena	169943.5800839499	3500	None
P_distasonis	26396064.815494064	3500	None
R_obeum	19347619.82557626	3500	None
B_caccae	73417655.30648798	3600	None
B_cellulosilyticus_WH2	175023147.16644406	3600	None
B_ovatus	45174436.47782643	3600	None
B_thetaiotaomicron	51711340.974897586	3600	None
B_uniformis	18005923.934031848	3600	None
B_vulgatus	93766629.95243138	3600	None
C_aerofaciens	2012317.5078100606	3600	None
C_scindens	6964902.475074314	3600	None
C_spiroforme	445367.21790621226	3600	None
D_longicatena	107621.95624438403	3600	None
P_distasonis	29561543.405550763	3600	None
R_obeum	20123342.80367264	3600	None
B_caccae	65148433.14554152	3700	None
B_cellulosilyticus_WH2	165893149.06022206	3700	None
B_ovatus	43676569.491849035	3700	None
B_thetaiotaomicron	52589327.851477645	3700	None
B_uniformis	24508358.70525757	3700	None
B_vulgatus	109489334.59480776	3700	None
C_aerofaciens	2837577.2772776163	3700	None
C_scindens	6914064.482290881	3700	None
C_spiroforme	545404.7687824252	3700	None
D_longicatena	58014.601622242226	3700	None
P_distasonis	24620213.605801277	3700	None
R_obeum	20633684.107894287	3700	None
B_caccae	73410759.09493624	3800	None
B_cellulosilyticus_WH2	156371358.8398195	3800	None
B_ovatus	50702563.30326645	3800	None
B_thetaiotaomicron	49771352.01361689	3800	None
B_uniformis	24131503.0184108	3800	None
B_vulgatus	125358079.56650126	3800	None
C_aerofaciens	2491681.551391201	3800	None
C_scindens	5464629.371172705	3800	None
C_spiroforme	420663.7258191989	3800	None
D_longicatena	69368.34967259072	3800	None
P_distasonis	25129584.11388023	3800	None
R_obeum	18664282.130829	3800	None
B_caccae	71804631.11478552	3900	None
B_cellulosilyticus_WH2	165076386.02909696	3900	None
B_ovatus	53939331.30045564	3900	None
B_thetaiotaomicron	50833035.42497587	3900	None
B_uniformis	24378239.871151052	3900	None
B_vulgatus	65489365.98243778	3900	None
C_aerofaciens	2322973.227136296	3900	None
C_scindens	6195897.111319859	3900	None
C_spiroforme	540161.3882102069	3900	None
D_longicatena	87874.60312138406	3900	None
P_distasonis	24317041.841231164	3900	None
R_obeum	19420419.357962057	3900	None
B_caccae	74961846.44866647	4000	None
B_cellulosilyticus_WH2	165122528.5767653	4000	None
B_ovatus	49461850.522447474	4000	None
B_thetaiotaomicron	46543710.19399401	4000	None
B_uniformis	22570598.886231545	4000	None
B_vulgatus	91234552.02406888	4000	None
C_aerofaciens	2371065.994801011	4000	None
C_scindens	5806787.539696298	4000	None
C_spiroforme	379389.49708956585	4000	None
D_longicatena	47897.25348332791	4000	None
P_distasonis	28043411.81892979	4000	None
R_obeum	19710954.74468777	4000	None
B_caccae	74054856.91086215	4100	None
B_cellulosilyticus_WH2	149426012.8455941	4100	None
B_ovatus	52091616.09026435	4100	None
B_thetaiotaomicron	48990107.91411518	4100	None
B_uniformis	21668855.809305042	4100	None
B_vulgatus	68932396.28184427	4100	None
C_aerofaciens	2622834.412331738	4100	None
C_scindens	6440828.563882669	4100	None
C_spiroforme	324735.14166604495	4100	None
D_longicatena	121013.8391021834	4100	None
P_distasonis	29169169.21614116	4100	None
R_obeum	20555810.433243398	4100	None
B_caccae	74767687.9909256	4200	None
B_cellulosilyticus_WH2	188628459.1053949	4200	None
B_ovatus	43482576.90038177	4200	None
B_thetaiotaomicron	44737181.171199426	4200	None
B_uniformis	17082208.36557175	4200	None
B_vulgatus	77852397.44468576	4200	None
C_aerofaciens	2514123.28678561	4200	None
C_scindens	6070512.750788587	4200	None
C_spiroforme	367085.78910371667	4200	None
D_longicatena	99350.3218578043	4200	None
P_distasonis	26087410.646793276	4200	None
R_obeum	18355985.627979312	4200	None
B_caccae	63171963.031553514	4300	None
B_cellulosilyticus_WH2	128479361.30492897	4300	None
B_ovatus	45190356.71279311	4300	None
B_thetaiotaomicron	52816839.87453556	4300	None
B_uniformis	1525670.5689126644	4300	None
B_vulgatus	75469635.11530125	4300	None
C_aerofaciens	2094567.8978799686	4300	None
C_scindens	1235757.5523097701	4300	None
C_spiroforme	479449.65990024386	4300	None
D_longicatena	62755.322164784164	4300	None
P_distasonis	20923561.966437034	4300	None
R_obeum	17314621.68917974	4300	None
B_caccae	84765724.13771738	4400	None
B_cellulosilyticus_WH2	179439959.3156632	4400	None
B_ovatus	48747392.56360039	4400	None
B_thetaiotaomicron	50771053.88024623	4400	None
B_uniformis	22767376.413971223	4400	None
B_vulgatus	78886583.43358864	4400	None
C_aerofaciens	1991061.120803723	4400	None
C_scindens	6242145.40000022	4400	None
C_spiroforme	346501.6280161392	4400	None
D_longicatena	251576.16510413765	4400	None
P_distasonis	17110955.410208903	4400	None
R_obeum	21681723.549035225	4400	None
B_caccae	81496661.82843785	4500	None
B_cellulosilyticus_WH2	177848027.3794645	4500	None
B_ovatus	46709414.9095659	4500	None
B_thetaiotaomicron	50773264.15103548	4500	None
B_uniformis	21747030.831715204	4500	None
B_vulgatus	95294145.10984486	4500	None
C_aerofaciens	2323246.433320826	4500	None
C_scindens	6023137.445247583	4500	None
C_spiroforme	361802.1459269503	4500	None
D_longicatena	54001.39829341323	4500	None
P_distasonis	26048692.869855978	4500	None
R_obeum	19829060.456480812	4500	None
B_caccae	74650153.14534004	4600	None
B_cellulosilyticus_WH2	170935181.60932085	4600	None
B_ovatus	43592029.53364602	4600	None
B_thetaiotaomicron	49855041.97152707	4600	None
B_uniformis	20141735.32187938	4600	None
B_vulgatus	76959635.45987454	4600	None
C_aerofaciens	2599561.8638128443	4600	None
C_scindens	6335712.2660838235	4600	None
C_spiroforme	371287.20969447395	4600	None
D_longicatena	77221.28828981976	4600	None
P_distasonis	24700122.424953535	4600	None
R_obeum	18312657.510328628	4600	None
B_caccae	73761230.60499609	4700	None
B_cellulosilyticus_WH2	182056687.87321606	4700	None
B_ovatus	44702827.31105137	4700	None
B_thetaiotaomicron	43778905.71001421	4700	None
B_uniformis	20347044.145801242	4700	None
B_vulgatus	105212900.72130957	4700	None
C_aerofaciens	2508738.26201979	4700	None
C_scindens	6116559.1808094205	4700	None
C_spiroforme	395713.61657218845	4700	None
D_longicatena	109616.07304075669	4700	None
P_distasonis	23749733.54039189	4700	None
R_obeum	21955875.158855945	4700	None
B_caccae	72678090.17149489	4800	None
B_cellulosilyticus_WH2	92999709.3299848	4800	None
B_ovatus	54843717.82875503	4800	None
B_thetaiotaomicron	44844916.70121828	4800	None
B_uniformis	27044259.063336633	4800	None
B_vulgatus	88778638.45103122	4800	None
C_aerofaciens	2261043.194819819	4800	None
C_scindens	5703043.814353875	4800	None
C_spiroforme	429391.4753501623	4800	None
D_longicatena	153260.41854384125	4800	None
P_distasonis	23004728.248224996	4800	None
R_obeum	24703597.725514725	4800	None
B_caccae	72388201.1766008	4900	None
B_cellulosilyticus_WH2	168983532.1062804	4900	None
B_ovatus	57574581.14766346	4900	None
B_thetaiotaomicron	47976083.168763	4900	None
B_uniformis	18707161.551102772	4900	None
B_vulgatus	75573116.2334401	4900	None
C_aerofaciens	2298736.8221027185	4900	None
C_scindens	5933472.515845507	4900	None
C_spiroforme	560613.6822204341	4900	None
D_longicatena	67881.84776634524	4900	None
P_distasonis	23456541.833156437	4900	None
R_obeum	17690649.148682334	4900	None
B_caccae	62197448.63534368	5000	None
B_cellulosilyticus_WH2	163238052.60495287	5000	None
B_ovatus	56057502.169627145	5000	None
B_thetaiotaomicron	46309031.818204366	5000	None
B_uniformis	21998777.845309786	5000	None
B_vulgatus	77045195.33072326	5000	None
C_aerofaciens	2630061.256346478	5000	None
C_scindens	5513793.606742162	5000	None
C_spiroforme	551728.8727839662	5000	None
D_longicatena	44160.06527372902	5000	None
P_distasonis	23863474.76226405	5000	None
R_obeum	19478608.204846844	5000	None
B_caccae	56542043.388478376	5100	None
B_cellulosilyticus_WH2	187214500.8631276	5100	None
B_ovatus	43840239.23878285	5100	None
B_thetaiotaomicron	51078263.5185782	5100	None
B_uniformis	19745749.1971382	5100	None
B_vulgatus	106014960.594839	5100	None
C_aerofaciens	2776180.8188961702	5100	None
C_scindens	6164114.447251895	5100	None
C_spiroforme	625857.0064712707	5100	None
D_longicatena	50334.37261652184	5100	None
P_distasonis	26226967.23327351	5100	None
R_obeum	18990197.708086237	5100	None
B_caccae	76774056.83248511	5200	None
B_cellulosilyticus_WH2	177867198.96384284	5200	None
B_ovatus	46148007.70663433	5200	None
B_thetaiotaomicron	50630084.18373887	5200	None
B_uniformis	22221405.989460334	5200	None
B_vulgatus	80601770.34491253	5200	None
C_aerofaciens	2437261.126204519	5200	None
C_scindens	5823688.0024034465	5200	None
C_spiroforme	441459.82473468984	5200	None
D_longicatena	53650.57294715172	5200	None
P_distasonis	23990838.335946113	5200	None
R_obeum	18202284.270541497	5200	None
B_caccae	77024247.705088	5300	None
B_cellulosilyticus_WH2	168912134.0220595	5300	None
B_ovatus	45027943.05197952	5300	None
B_thetaiotaomicron	49381135.25376845	5300	None
B_uniformis	20066420.26192671	5300	None
B_vulgatus	77891081.36668377	5300	None
C_aerofaciens	2675203.4894501558	5300	None
C_scindens	6316739.029493239	5300	None
C_spiroforme	362483.18885809084	5300	None
D_longicatena	94332.85152189595	5300	None
P_distasonis	23479350.297369912	5300	None
R_obeum	18901028.918721214	5300	None
B_caccae	74061602.89344642	5400	None
B_cellulosilyticus_WH2	175515986.8382888	5400	None
B_ovatus	43200519.73498312	5400	None
B_thetaiotaomicron	52813432.58535752	5400	None
B_uniformis	22759759.520972487	5400	None
B_vulgatus	84281424.72253801	5400	None
C_aerofaciens	2291074.515864229	5400	None
C_scindens	5914468.330130888	5400	None
C_spiroforme	421957.7823512113	5400	None
D_longicatena	102467.12763904266	5400	None
P_distasonis	24794551.877447806	5400	None
R_obeum	21651526.366985697	5400	None
B_caccae	70031258.06969072	5500	None
B_cellulosilyticus_WH2	187409345.18288425	5500	None
B_ovatus	46293375.8145614	5500	None
