Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
BcWH2_00186	ALJ59557.1|CBM6|GH43_10	100.0	672	0	0	1	672	1	672	0.0e+00	1423.3
BcWH2_00192	ALJ59563.1|GH28	100.0	525	0	0	1	525	1	525	2.4e-291	1004.6
BcWH2_00194	ALJ59565.1|GH28	100.0	462	0	0	1	462	1	462	2.2e-277	958.0
BcWH2_00199	ALJ59570.1|CBM48|GH13	100.0	859	0	0	1	859	1	859	0.0e+00	1777.7
BcWH2_00212	QUT89381.1|GH13	99.8	619	1	0	1	619	1	619	0.0e+00	1295.8
BcWH2_00215	ALJ59586.1|GH13	100.0	699	0	0	1	699	1	699	0.0e+00	1421.8
BcWH2_00217	ALJ59588.1|GH0	100.0	806	0	0	1	806	1	806	0.0e+00	1715.7
BcWH2_00218	ALJ59589.1|GH29	100.0	623	0	0	1	623	1	623	0.0e+00	1294.3
BcWH2_00219	ALJ59590.1|GH2	100.0	1026	0	0	1	1026	1	1026	0.0e+00	2157.9
BcWH2_00220	ALJ59591.1|GH20	100.0	771	0	0	1	771	1	771	0.0e+00	1584.7
BcWH2_00225	ALJ59596.1|GH159|3.2.1.146	100.0	310	0	0	1	310	1	310	7.6e-197	689.9
BcWH2_00227	ALJ59598.1|GH146	100.0	777	0	0	1	777	1	777	0.0e+00	1624.4
BcWH2_00228	ALJ59599.1|GH50	100.0	666	0	0	1	666	1	666	0.0e+00	1418.3
BcWH2_00229	ALJ59600.1|GH159	100.0	354	0	0	1	354	1	354	5.8e-209	730.3
BcWH2_00230	ALJ59601.1|CE20	100.0	644	0	0	1	644	1	644	0.0e+00	1338.9
BcWH2_00237	ALJ59608.1|GH2	100.0	893	0	0	1	893	1	893	0.0e+00	1856.6
BcWH2_00251	ALJ59622.1|GT28	100.0	389	0	0	1	389	1	389	7.0e-216	753.4
BcWH2_00275	ALJ59645.1|GH2	100.0	1050	0	0	1	1050	1	1050	0.0e+00	2230.3
BcWH2_00276	ALJ59646.1|GH63	100.0	642	0	0	1	642	1	642	0.0e+00	1363.6
BcWH2_00290	AGL64345.2|GT2	48.6	580	293	2	457	1032	277	855	2.8e-150	537.0
BcWH2_00293	ALJ59663.1|GH3	100.0	777	0	0	1	777	1	777	0.0e+00	1577.8
BcWH2_00294	UPQ80649.1|CE0	57.0	395	163	3	1	393	1	390	8.0e-127	457.6
BcWH2_00304	ALJ59674.1|GH97	100.0	714	0	0	1	714	1	714	0.0e+00	1494.9
BcWH2_00305	ALJ59675.1|GH13	100.0	441	0	0	1	441	1	441	7.6e-267	922.9
BcWH2_00306	ALJ59676.1|GH13	100.0	447	0	0	1	447	1	447	5.2e-255	883.6
BcWH2_00327	UBD70599.1|GT4	97.1	376	11	0	1	376	1	376	2.0e-215	751.9
BcWH2_00328	ALJ59698.1|GT4	100.0	379	0	0	1	379	1	379	1.4e-216	755.7
BcWH2_00329	ALJ59699.1|GT2	100.0	271	0	0	1	271	1	271	5.9e-153	543.9
BcWH2_00330	ALJ59700.1|GT4	100.0	375	0	0	1	375	1	375	6.1e-217	756.9
BcWH2_00331	ALJ59701.1|GT4	100.0	368	0	0	1	368	1	368	5.3e-213	743.8
BcWH2_00332	ALJ59702.1|GT2	100.0	322	0	0	1	322	1	322	2.1e-189	665.2
BcWH2_00333	QUT58954.1|GH0	49.7	364	171	4	5	358	4	365	2.3e-104	382.9
BcWH2_00334	ALJ59704.1|GT2	100.0	328	0	0	1	328	1	328	1.6e-192	675.6
BcWH2_00335	ALJ59705.1|GT2	100.0	332	0	0	1	332	1	332	9.3e-193	676.4
BcWH2_00336	ALJ59706.1|GT2	100.0	266	0	0	1	266	1	266	1.1e-151	539.7
BcWH2_00341	ALJ59711.1|GT9	100.0	343	0	0	1	343	1	343	6.2e-200	700.3
BcWH2_00375	ALJ59745.1|GH88	100.0	404	0	0	1	404	1	404	3.7e-236	820.8
BcWH2_00390	ALJ59760.1|PL8_2	100.0	967	0	0	1	967	1	967	0.0e+00	1998.4
BcWH2_00393	ALJ59763.1|PL30|4.2.2.1	100.0	821	0	0	1	821	1	821	0.0e+00	1663.3
BcWH2_00394	QUT89204.1|GH117	100.0	375	0	0	1	375	1	375	4.5e-228	793.9
BcWH2_00397	ALJ59767.1|PL8_2	100.0	1028	0	0	1	1028	1	1028	0.0e+00	2130.5
BcWH2_00406	ALJ59776.1|GH30_3	100.0	516	0	0	1	516	1	516	1.4e-309	1065.1
BcWH2_00410	ALJ59780.1|CBM57|GH2	100.0	888	0	0	1	888	1	888	0.0e+00	1855.9
BcWH2_00411	ALJ59781.1|GH88|PL38	100.0	777	0	0	1	777	1	777	0.0e+00	1585.1
BcWH2_00413	ACU62277.1|GH35	58.2	385	161	0	5	389	4	388	1.1e-131	473.8
BcWH2_00426	ALJ59796.1|GH3	100.0	740	0	0	1	740	1	740	0.0e+00	1496.1
BcWH2_00427	ALJ59797.1|GH5_46	100.0	415	0	0	1	415	1	415	2.4e-254	881.3
BcWH2_00428	ALJ59798.1|GH30_3	100.0	491	0	0	1	491	1	491	3.9e-296	1020.4
BcWH2_00448	ALJ59818.1|CBM62	100.0	647	0	0	1	647	1	647	0.0e+00	1379.0
BcWH2_00449	ALJ59819.1|GH51	100.0	426	0	0	1	426	1	426	2.4e-254	881.3
BcWH2_00502	ALJ59872.1|CE20	100.0	652	0	0	1	652	1	652	0.0e+00	1362.1
BcWH2_00508	ALJ59878.1|GH43_3	100.0	325	0	0	1	325	1	325	5.0e-199	697.2
BcWH2_00509	QUT89096.1|GH43_3	100.0	343	0	0	1	343	1	343	7.6e-206	719.9
BcWH2_00513	ALJ59883.1|GH31	100.0	848	0	0	1	848	1	848	0.0e+00	1792.3
BcWH2_00514	ALJ59884.1|GH115	100.0	990	0	0	1	990	1	990	0.0e+00	2036.2
BcWH2_00515	ALJ59885.1|GH105	100.0	368	0	0	1	368	1	368	1.5e-223	778.9
BcWH2_00516	ALJ59886.1|GH130	100.0	389	0	0	1	389	1	389	3.7e-233	810.8
BcWH2_00517	QKX62786.1|GH2	59.7	531	210	3	21	548	9	538	8.1e-182	641.0
BcWH2_00518	ALJ59888.1|GH2	100.0	906	0	0	1	906	1	906	0.0e+00	1876.3
BcWH2_00519	QUT89086.1|GH105	100.0	367	0	0	1	367	1	367	3.0e-224	781.2
BcWH2_00521	QUT89084.1|GH43_31	100.0	320	0	0	1	320	1	320	1.1e-195	686.0
BcWH2_00531	ALJ59901.1|GH2	100.0	605	0	0	1	605	1	605	0.0e+00	1286.9
BcWH2_00567	ALJ59937.1|GH2	100.0	1034	0	0	1	1034	1	1034	0.0e+00	2186.8
BcWH2_00569	ALJ59939.1|GH76	100.0	399	0	0	1	399	1	399	3.3e-237	824.3
BcWH2_00570	ALJ59940.1|GH125	100.0	488	0	0	1	488	1	488	1.0e-296	1022.3
BcWH2_00571	ALJ59941.1|GH105	100.0	373	0	0	1	373	1	373	4.1e-229	797.3
BcWH2_00572	ALJ59942.1|GH97	100.0	648	0	0	1	648	1	648	0.0e+00	1337.8
BcWH2_00573	QUT89043.1|GH67	100.0	716	0	0	1	716	1	716	0.0e+00	1521.1
BcWH2_00582	ALJ59952.1|GH38	100.0	1202	0	0	1	1202	1	1202	0.0e+00	2454.9
BcWH2_00591	ALJ59961.1|GH30_2	100.0	492	0	0	1	492	1	492	6.6e-304	1046.2
BcWH2_00596	ALJ59966.1|GH30_4	100.0	535	0	0	1	535	1	535	8.0e-303	1042.7
BcWH2_00597	ALJ59967.1|GH2	100.0	811	0	0	1	811	1	811	0.0e+00	1720.7
BcWH2_00598	ALJ59968.1|GH30_4	100.0	522	0	0	1	522	1	522	0.0e+00	1105.5
BcWH2_00604	ALJ59974.1|GH95	100.0	796	0	0	1	796	1	796	0.0e+00	1597.4
BcWH2_00613	ALJ59982.1|CBM62	100.0	650	0	0	1	650	1	650	0.0e+00	1394.8
BcWH2_00626	ALJ59995.1|GH43_3	100.0	333	0	0	1	333	1	333	6.2e-205	716.8
BcWH2_00627	ALJ59996.1|GH3	100.0	769	0	0	1	769	1	769	0.0e+00	1559.7
BcWH2_00628	AST56160.1|GH35	29.8	897	521	26	236	1062	714	1571	4.9e-110	403.3
BcWH2_00630	ALJ59999.1|GH139	100.0	771	0	0	1	771	1	771	0.0e+00	1642.1
BcWH2_00663	ALJ60032.1|GH105	100.0	460	0	0	1	460	1	460	2.5e-276	954.5
BcWH2_00665	ALJ60034.1|GH95	100.0	776	0	0	1	776	1	776	0.0e+00	1612.4
BcWH2_00667	CUS04921.2|GT4	34.7	993	446	16	3	943	17	859	1.0e-159	568.2
BcWH2_00695	ALJ60064.1|GH43_10|GH5_21	100.0	1205	0	0	1	1205	1	1205	0.0e+00	2537.7
BcWH2_00706	ALJ60075.1|GH43_35	100.0	694	0	0	1	694	1	694	0.0e+00	1449.5
BcWH2_00707	ALJ60076.1|GH51	100.0	839	0	0	1	839	1	839	0.0e+00	1733.8
BcWH2_00708	ALJ60077.1|GH43	100.0	613	0	0	1	613	1	613	0.0e+00	1258.4
BcWH2_00709	ALJ60078.1|GH146	100.0	805	0	0	1	805	1	805	0.0e+00	1681.8
BcWH2_00710	ALJ60079.1|GH97	100.0	630	0	0	1	630	1	630	0.0e+00	1324.3
BcWH2_00711	ALJ60080.1|GH2	100.0	1031	0	0	1	1031	1	1031	0.0e+00	2174.1
BcWH2_00712	ALJ60081.1|GH31	100.0	814	0	0	1	814	1	814	0.0e+00	1707.6
BcWH2_00713	ALJ60082.1|GH43_10	100.0	541	0	0	1	541	1	541	0.0e+00	1132.9
BcWH2_00714	QUT88908.1|GH97	100.0	646	0	0	1	646	1	646	0.0e+00	1338.6
BcWH2_00715	ALJ60084.1|CBM6|GH43_29	100.0	453	0	0	1	453	1	453	1.3e-277	958.7
BcWH2_00716	ALJ60085.1|GH31	100.0	873	0	0	1	873	1	873	0.0e+00	1808.1
BcWH2_00717	ALJ60086.1|CBM51|GH27	100.0	673	0	0	1	673	1	673	0.0e+00	1413.7
BcWH2_00718	ALJ60087.1|GH43_29	100.0	356	0	0	1	356	1	356	9.3e-215	749.6
BcWH2_00719	ALJ60088.1|CBM6|GH27|GH43_29	100.0	894	0	0	1	894	1	894	0.0e+00	1926.8
BcWH2_00744	ALJ60114.1|GH89	100.0	755	0	0	1	755	1	755	0.0e+00	1576.6
BcWH2_00776	ALJ60146.1|CBM6|GH43_2	100.0	443	0	0	1	443	1	443	1.0e-271	939.1
BcWH2_00777	ALJ60147.1|GH3	100.0	868	0	0	1	868	1	868	0.0e+00	1785.0
BcWH2_00778	ALJ60148.1|GH43_17	100.0	352	0	0	1	352	1	352	6.4e-216	753.4
BcWH2_00782	ALJ60152.1|CBM13|GH43_7	100.0	483	0	0	1	483	1	483	9.4e-295	1015.8
BcWH2_00784	ALJ60154.1|CBM48|CE0	100.0	385	0	0	1	385	1	385	1.8e-232	808.5
BcWH2_00806	QUT88822.1|CE4	100.0	204	0	0	1	204	1	204	1.2e-121	439.5
BcWH2_00837	ALJ60205.1|GH42	100.0	689	0	0	1	689	1	689	0.0e+00	1453.0
BcWH2_00840	ALJ60208.1|CBM13	100.0	940	0	0	1	940	1	940	0.0e+00	1915.2
BcWH2_00841	ALJ60209.1|GH2	100.0	799	0	0	1	799	1	799	0.0e+00	1670.2
BcWH2_00844	QUT88787.1|CBM32	99.6	447	2	0	1	447	1	447	5.5e-257	890.2
BcWH2_00845	ALJ60213.1|GH30_4	100.0	522	0	0	1	522	1	522	0.0e+00	1104.4
BcWH2_00846	ALJ60214.1|GH51	100.0	837	0	0	1	837	1	837	0.0e+00	1726.5
BcWH2_00851	ALJ60219.1|GH78	100.0	1215	0	0	1	1215	1	1215	0.0e+00	2506.9
BcWH2_00869	ALJ60237.1|GH3	100.0	768	0	0	1	768	1	768	0.0e+00	1555.8
BcWH2_00870	ALJ60238.1|GH3	100.0	805	0	0	1	805	1	805	0.0e+00	1630.9
BcWH2_00873	ALJ60241.1|GH50	100.0	469	0	0	1	469	1	469	1.3e-288	995.3
BcWH2_00874	ALJ60242.1|GH3	100.0	749	0	0	1	749	1	749	0.0e+00	1496.1
BcWH2_00890	ALJ60258.1|GH29	100.0	514	0	0	1	514	1	514	0.0e+00	1086.2
BcWH2_00892	AWW32784.1|CBM32	41.5	762	430	10	10	760	17	773	2.8e-163	579.7
BcWH2_00893	ALJ60261.1|GH29	100.0	546	0	0	1	546	1	546	0.0e+00	1159.8
BcWH2_00894	AXV50356.1|GH43_3	57.3	361	146	3	24	376	331	691	2.2e-118	429.5
BcWH2_00895	ALJ60263.1|GH8	100.0	419	0	0	1	419	1	419	2.5e-259	897.9
BcWH2_00896	ALJ60264.1|GH3	100.0	863	0	0	1	863	1	863	0.0e+00	1767.7
BcWH2_00904	QUT88735.1|GH130	100.0	343	0	0	1	343	1	343	3.9e-210	734.2
BcWH2_00908	ALJ60276.1|GH173	100.0	485	0	0	1	485	1	485	1.0e-293	1012.3
BcWH2_00909	ALJ60277.1|GH173	100.0	493	0	0	1	493	1	493	2.3e-304	1047.7
BcWH2_00910	ALJ60278.1|GH26	100.0	390	0	0	1	390	1	390	5.0e-238	827.0
BcWH2_00911	ALJ60279.1|GH2	100.0	865	0	0	1	865	1	865	0.0e+00	1805.8
BcWH2_00912	ALJ60280.1|GH3	100.0	750	0	0	1	750	1	750	0.0e+00	1508.4
BcWH2_00926	ALJ60294.1|GH172	100.0	394	0	0	1	394	1	394	3.3e-245	850.9
BcWH2_00933	ASV45029.1|GH23	26.1	1979	1055	52	5	1894	1560	3220	3.7e-148	530.8
BcWH2_00944	ALJ60312.1|GH28	100.0	486	0	0	1	486	1	486	1.1e-269	932.6
BcWH2_00945	ALJ60313.1|GH92	100.0	737	0	0	1	737	1	737	0.0e+00	1560.4
BcWH2_00946	ALJ60314.1|GH92	100.0	689	0	0	1	689	1	689	0.0e+00	1437.6
BcWH2_00957	ALJ60324.1|GT2	100.0	248	0	0	1	248	1	248	2.5e-142	508.4
BcWH2_00958	ALJ60325.1|GT4	100.0	421	0	0	1	421	1	421	5.0e-252	873.6
BcWH2_00959	ALJ60326.1|GT4	100.0	441	0	0	1	441	1	441	4.6e-256	887.1
BcWH2_00963	ALJ60330.1|GT2	100.0	287	0	0	1	287	1	287	1.2e-167	592.8
BcWH2_00966	ALJ60333.1|GT2	100.0	337	0	0	1	337	1	337	5.4e-196	687.2
BcWH2_00992	ALJ60359.1|GH89	99.9	709	1	0	1	709	10	718	0.0e+00	1483.8
BcWH2_00994	ALJ60361.1|GH92	100.0	776	0	0	1	776	1	776	0.0e+00	1642.9
BcWH2_00995	ALJ60362.1|GH28	100.0	469	0	0	1	469	1	469	3.4e-257	891.0
BcWH2_00999	ALJ60366.1|GH92	100.0	757	0	0	1	757	1	757	0.0e+00	1593.6
BcWH2_01013	ALJ60380.1|GH106	100.0	1167	0	0	1	1167	1	1167	0.0e+00	2451.4
BcWH2_01017	ALJ60384.1|PL8	100.0	877	0	0	1	877	1	877	0.0e+00	1769.6
BcWH2_01018	ALJ60385.1|GH79	100.0	468	0	0	1	468	1	468	2.3e-274	948.0
BcWH2_01019	ALJ60386.1|PL8	100.0	691	0	0	1	691	1	691	0.0e+00	1423.3
BcWH2_01020	ALJ60387.1|GH2	100.0	899	0	0	1	899	1	899	0.0e+00	1851.3
BcWH2_01021	ALJ60388.1|GH2	100.0	865	0	0	1	865	1	865	0.0e+00	1807.3
BcWH2_01022	ALJ60389.1|GH88	100.0	396	0	0	1	396	1	396	2.5e-237	824.7
BcWH2_01023	ALJ60390.1|GH28	100.0	487	0	0	1	487	1	487	1.6e-257	892.1
BcWH2_01024	ALJ60391.1|GH78|PL8	100.0	1588	0	0	1	1588	1	1588	0.0e+00	3324.6
BcWH2_01030	ALJ60397.1|GH2	100.0	928	0	0	1	928	1	928	0.0e+00	1932.9
BcWH2_01031	ALJ60398.1|PL17	100.0	636	0	0	1	636	1	636	0.0e+00	1332.8
BcWH2_01032	ALJ60399.1|GH105	100.0	589	0	0	1	589	1	589	0.0e+00	1235.7
BcWH2_01034	QUT88593.1|GH2	100.0	916	0	0	1	916	1	916	0.0e+00	1936.8
BcWH2_01035	ALJ60402.1|GH30_4	100.0	540	0	0	1	540	1	540	0.0e+00	1117.8
BcWH2_01047	ALJ60414.1|CE7	100.0	431	0	0	1	431	1	431	6.1e-261	903.3
BcWH2_01049	ALJ60416.1|GH95	100.0	826	0	0	1	826	1	826	0.0e+00	1711.8
BcWH2_01050	ALJ60417.1|GH97	100.0	750	0	0	1	750	1	750	0.0e+00	1545.8
BcWH2_01051	ALJ60418.1|GH31	100.0	715	0	0	1	715	1	715	0.0e+00	1499.6
BcWH2_01104	ALJ60468.1|GH3	100.0	763	0	0	1	763	1	763	0.0e+00	1511.9
BcWH2_01108	ALJ60472.1|GH144	100.0	546	0	0	1	546	1	546	0.0e+00	1133.6
BcWH2_01109	ALJ60473.1|GH144	100.0	436	0	0	1	436	1	436	3.6e-269	930.6
BcWH2_01112	ALJ60476.1|GH43_28	100.0	574	0	0	1	574	1	574	0.0e+00	1232.6
BcWH2_01127	ALJ60491.1|GH29	100.0	470	0	0	1	470	1	470	1.1e-282	975.7
BcWH2_01130	ALJ60494.1|GH3	100.0	732	0	0	1	732	1	732	0.0e+00	1479.2
BcWH2_01134	ALJ60498.1|GH0	100.0	776	0	0	1	776	1	776	0.0e+00	1619.0
BcWH2_01147	QBQ55251.1|CBM50	33.1	891	538	17	12	884	40	890	1.0e-105	388.7
BcWH2_01169	CAD7252417.1|GH13	56.1	583	247	5	129	706	341	919	7.4e-171	604.7
BcWH2_01180	ALJ60544.1|GH78	100.0	889	0	0	1	889	1	889	0.0e+00	1875.9
BcWH2_01181	ALJ60545.1|CE20	100.0	640	0	0	1	640	1	640	0.0e+00	1344.7
BcWH2_01182	ALJ60546.1|GH16	100.0	436	0	0	1	436	1	436	1.2e-272	942.2
BcWH2_01183	ALJ60547.1|GH39	100.0	613	0	0	1	613	1	613	0.0e+00	1229.5
BcWH2_01184	ALJ60548.1|GH3	100.0	773	0	0	1	773	1	773	0.0e+00	1531.2
BcWH2_01185	ALJ60549.1|GH2	100.0	1054	0	0	1	1054	1	1054	0.0e+00	2206.4
BcWH2_01186	ALJ60551.1|GH92	100.0	733	0	0	1	733	1	733	0.0e+00	1551.2
BcWH2_01187	ALJ60552.1|GH92	100.0	752	0	0	1	752	1	752	0.0e+00	1563.5
BcWH2_01198	AEE54090.1|GH33	40.5	634	329	12	234	835	399	1016	5.9e-127	459.1
BcWH2_01199	AST56160.1|GH35	30.6	880	537	26	234	1061	714	1571	1.4e-104	385.2
BcWH2_01211	ALJ60576.1|GH5_4	100.0	512	0	0	1	512	1	512	4.9e-302	1040.0
BcWH2_01212	ALJ60577.1|GH5_4	100.0	596	0	0	1	596	1	596	0.0e+00	1203.7
BcWH2_01214	ALJ60579.1|GH31	100.0	960	0	0	1	960	1	960	0.0e+00	2003.8
BcWH2_01215	ALJ60580.1|GH2	100.0	862	0	0	1	862	1	862	0.0e+00	1812.3
BcWH2_01216	ALJ60581.1|GH3	100.0	737	0	0	1	737	1	737	0.0e+00	1510.0
BcWH2_01238	ALJ60603.1|GH95	100.0	824	0	0	1	824	1	824	0.0e+00	1719.9
BcWH2_01261	ALJ60626.1|GT30	100.0	406	0	0	1	406	1	406	1.1e-240	835.9
BcWH2_01279	CCO12868.2|GH1	44.0	1435	513	15	11	1402	5	1191	0.0e+00	1100.5
BcWH2_01283	CAD7226128.1|GH38	34.4	729	423	12	4	697	1339	2047	1.5e-112	411.0
BcWH2_01331	ALJ60692.1|GH20	100.0	776	0	0	1	776	1	776	0.0e+00	1577.4
BcWH2_01332	ALJ60693.1|GH20	100.0	516	0	0	1	516	1	516	3.3e-306	1053.9
BcWH2_01334	ALJ60695.1|CE9	100.0	398	0	0	1	398	1	398	2.9e-233	811.2
BcWH2_01337	ALJ60698.1|GH18	100.0	345	0	0	1	345	1	345	8.2e-208	726.5
BcWH2_01353	ALJ60714.1|GH36	100.0	741	0	0	1	741	1	741	0.0e+00	1530.0
BcWH2_01379	CAE6110940.1|CE8	41.5	566	292	11	19	576	253	787	5.2e-114	415.6
BcWH2_01480	ALJ57797.1|GT2	100.0	264	0	0	1	264	1	264	3.1e-151	538.1
BcWH2_01493	CAE6204650.1|GH28	50.8	600	285	4	2	592	745	1343	2.8e-176	622.5
BcWH2_01515	ALJ57762.1|GT113	100.0	327	0	0	1	327	1	327	2.3e-188	661.8
BcWH2_01517	QUT91152.1|GT0	100.0	289	0	0	1	289	1	289	7.9e-172	606.7
BcWH2_01521	QUT91156.1|GT2	100.0	329	0	0	1	329	1	329	4.7e-181	637.5
BcWH2_01535	CAG7883609.1|GT1	56.5	901	359	7	3	901	170	1039	1.9e-280	969.1
BcWH2_01557	ALJ57726.1|GT2	100.0	402	0	0	1	402	1	402	7.0e-235	816.6
BcWH2_01578	ABM98857.2|GT4	61.4	306	117	1	2	307	7	311	5.8e-112	407.9
BcWH2_01584	ALJ57700.1|GH36	100.0	735	0	0	1	735	1	735	0.0e+00	1531.2
BcWH2_01594	ALJ57690.1|CBM50	100.0	592	0	0	1	592	1	592	0.0e+00	1177.5
BcWH2_01619	ALJ57665.1|GT2	100.0	329	0	0	1	329	1	329	2.5e-190	668.3
BcWH2_01620	UHM92040.1|GT0	57.9	380	148	3	5	384	2	369	3.8e-121	438.7
BcWH2_01622	ALJ57662.1|GT32	100.0	239	0	0	1	239	1	239	2.8e-146	521.5
BcWH2_01623	ALJ57661.1|GT2	100.0	263	0	0	1	263	1	263	7.7e-150	533.5
BcWH2_01630	ALJ57654.1|GH2	100.0	1071	0	0	1	1071	1	1071	0.0e+00	2250.3
BcWH2_01685	CAG7903126.1|GH28	43.5	467	240	8	10	468	66	516	1.7e-105	387.1
BcWH2_01814	ALJ57470.1|GT4	100.0	444	0	0	1	444	1	444	1.4e-260	902.1
BcWH2_01815	ALJ57469.1|GT4	100.0	190	0	0	1	190	1	190	1.9e-110	402.1
BcWH2_01817	ALJ57467.1|GT2	100.0	313	0	0	1	313	1	313	9.7e-184	646.4
BcWH2_01818	ALJ57466.1|GT2	100.0	300	0	0	1	300	1	300	1.5e-178	629.0
BcWH2_01819	ALJ57465.1|GT4	100.0	366	0	0	1	366	1	366	3.5e-217	757.7
BcWH2_01821	ALJ57463.1|GT2	100.0	322	0	0	1	322	1	322	1.1e-187	659.4
BcWH2_01822	ALJ57462.1|GT4	100.0	375	0	0	1	375	1	375	1.6e-217	758.8
BcWH2_01845	AXF51455.1|GH23	29.6	1312	765	32	778	1994	2205	3453	1.3e-132	479.2
BcWH2_01869	ALJ61395.1|GH109	100.0	422	0	0	1	422	1	422	7.8e-261	902.9
BcWH2_01906	QLQ36737.1|CBM2	49.1	422	207	6	27	443	192	610	3.8e-117	425.6
BcWH2_01929	ALJ61336.1|CE11	100.0	461	0	0	1	461	1	461	4.2e-268	927.2
BcWH2_01951	ALJ61314.1|GH3	100.0	864	0	0	1	864	1	864	0.0e+00	1764.2
BcWH2_01955	ALJ61310.1|CE8	100.0	433	0	0	1	433	1	433	2.2e-263	911.4
BcWH2_01956	ALJ61309.1|PL1_2	100.0	512	0	0	1	512	5	516	2.4e-309	1064.3
BcWH2_01971	ALJ61294.1|CBM62	100.0	647	0	0	1	647	1	647	0.0e+00	1368.6
BcWH2_01983	QUT93134.1|GH28	100.0	534	0	0	1	534	1	534	0.0e+00	1094.3
BcWH2_01984	ALJ61281.1|GH33|GH78	100.0	1289	0	0	1	1289	1	1289	0.0e+00	2714.5
BcWH2_01986	ALJ61279.1|GH43_10	100.0	560	0	0	1	560	1	560	0.0e+00	1205.3
BcWH2_01988	ALJ61277.1|GH95	100.0	826	0	0	1	826	1	826	0.0e+00	1722.2
BcWH2_01993	ALJ61272.1|GH140	100.0	469	0	0	1	469	1	469	1.0e-293	1012.3
BcWH2_01996	ADY37157.1|PL10_1	54.0	365	165	2	16	378	362	725	3.7e-124	448.7
BcWH2_01999	QUT93205.1|CE7	100.0	438	0	0	1	438	1	438	9.8e-267	922.5
BcWH2_02000	ALJ61265.1|CE12|CE8	100.0	588	0	0	1	588	1	588	0.0e+00	1216.1
BcWH2_02002	ALJ61263.1|CE8	100.0	322	0	0	1	322	1	322	2.9e-175	618.2
BcWH2_02003	QUT93209.1|GH105	100.0	406	0	0	1	406	1	406	1.5e-245	852.0
BcWH2_02038	ALJ61228.1|CBM62	100.0	637	0	0	1	637	1	637	0.0e+00	1343.9
BcWH2_02088	ALJ61179.1|GT2	100.0	271	0	0	1	271	1	271	9.1e-154	546.6
BcWH2_02090	ALJ61177.1|GT2	100.0	335	0	0	1	335	1	335	3.1e-188	661.4
