Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
Bu_00158	QUT61514.1|GH92	100.0	716	0	0	1	716	1	716	0.0e+00	1505.0
Bu_00159	QUT61513.1|GH78	100.0	875	0	0	1	875	1	875	0.0e+00	1850.5
Bu_00160	QUT61512.1|GH3	100.0	725	0	0	1	725	1	725	0.0e+00	1469.9
Bu_00161	QUT61511.1|GH31	100.0	778	0	0	1	778	1	778	0.0e+00	1649.4
Bu_00203	QUT61976.1|GH171	100.0	420	0	0	1	420	1	420	4.3e-235	817.4
Bu_00207	QUT61972.1|GT2	100.0	486	0	0	1	486	1	486	2.5e-287	991.1
Bu_00209	BCS84357.1|GT2	65.1	438	152	1	2	439	817	1253	4.6e-163	578.2
Bu_00211	QBJ18087.1|GH171	100.0	413	0	0	1	413	1	413	2.6e-245	851.3
Bu_00219	QUT33529.1|GH3	100.0	778	0	0	1	778	1	778	0.0e+00	1527.3
Bu_00220	UPQ80649.1|CE0	51.5	400	182	5	1	398	1	390	1.2e-109	400.6
Bu_00226	AGL64345.2|GT2	48.5	582	295	2	434	1011	275	855	2.3e-149	533.9
Bu_00240	CAD7252417.1|GH13	56.4	583	245	6	129	706	341	919	3.1e-169	599.4
Bu_00263	QUT61325.1|GH43_12	100.0	523	0	0	1	523	1	523	0.0e+00	1122.1
Bu_00264	QQA29804.1|GH5_4	100.0	593	0	0	1	593	1	593	0.0e+00	1197.2
Bu_00266	QQA29802.1|GH31	100.0	960	0	0	1	960	1	960	0.0e+00	2023.8
Bu_00267	QUT61321.1|GH2	100.0	832	0	0	1	832	1	832	0.0e+00	1761.5
Bu_00268	QUT61320.1|GH3	100.0	737	0	0	1	737	1	737	0.0e+00	1511.5
Bu_00269	QQA29799.1|GH95	100.0	820	0	0	1	820	1	820	0.0e+00	1700.3
Bu_00292	BBK85878.1|GH130	100.0	390	0	0	1	390	1	390	1.7e-233	812.0
Bu_00293	BBK85879.1|GH26	100.0	316	0	0	1	316	58	373	1.6e-194	682.2
Bu_00306	BBK85892.1|GH26	100.0	565	0	0	1	565	1	565	0.0e+00	1160.2
Bu_00311	QUT62082.1|GH5_2	100.0	326	0	0	1	326	1	326	1.9e-198	695.3
Bu_00312	QQA30547.1|GH5_7	100.0	430	0	0	1	430	1	430	3.2e-262	907.5
Bu_00313	ADD61405.1|CE7	100.0	427	0	0	1	427	1	427	7.4e-259	896.3
Bu_00315	QUT62078.1|GH2	100.0	814	0	0	1	814	1	814	0.0e+00	1731.1
Bu_00316	QUT62077.1|GH94	100.0	828	0	0	1	828	1	828	0.0e+00	1768.4
Bu_00317	ARA85284.1|CE12	57.7	331	136	3	6	334	45	373	1.9e-105	386.3
Bu_00318	QUT62075.1|GH97	100.0	671	0	0	1	671	1	671	0.0e+00	1392.9
Bu_00322	QUT62072.1|GH3	100.0	1014	0	0	1	1014	1	1014	0.0e+00	2025.0
Bu_00323	QQA30537.1|GH3	100.0	1004	0	0	1	1004	1	1004	0.0e+00	2022.3
Bu_00382	QQA30485.1|GT2	100.0	329	0	0	1	329	1	329	7.1e-193	676.8
Bu_00384	QQA30049.1|GH97	100.0	512	0	0	1	512	146	657	0.0e+00	1086.6
Bu_00387	CUS04921.2|GT4	35.4	991	442	16	3	943	17	859	9.2e-161	571.6
Bu_00460	QUT63939.1|CBM50	100.0	596	0	0	1	596	1	596	0.0e+00	1182.2
Bu_00472	ABM98857.2|GT4	61.3	305	118	0	2	306	7	311	4.0e-113	411.8
Bu_00499	ASV45029.1|GH23	25.6	1950	1065	50	5	1870	1560	3208	5.5e-139	500.4
Bu_00510	UBE43962.1|PL0	45.5	499	247	13	1	490	1	483	1.2e-106	391.0
Bu_00532	AVI59029.1|GT2	48.2	438	219	4	1	437	1	431	1.5e-110	403.7
Bu_00545	QUT63494.1|GT20	100.0	762	0	0	1	762	1	762	0.0e+00	1560.4
Bu_00546	BBK88394.1|GH15	100.0	596	0	0	1	596	1	596	0.0e+00	1229.9
Bu_00594	BBK88352.1|GH13_38	100.0	565	0	0	1	565	1	565	0.0e+00	1192.6
Bu_00598	QQA31734.1|GH13_8	100.0	669	0	0	1	669	1	669	0.0e+00	1432.9
Bu_00623	QQA29671.1|GH20	100.0	555	0	0	1	555	1	555	0.0e+00	1146.0
Bu_00678	CAD7226128.1|GH38	34.5	727	417	13	8	697	1343	2047	7.7e-112	408.7
Bu_00682	CCO12868.2|GH1	44.3	1435	508	15	11	1402	5	1191	0.0e+00	1100.1
Bu_00699	BBK86748.1|GT30	100.0	406	0	0	1	406	1	406	7.3e-240	833.2
Bu_00734	QPH56584.1|GT35	100.0	852	0	0	1	852	1	852	0.0e+00	1796.2
Bu_00752	QQA29842.1|GH3	100.0	775	0	0	1	775	1	775	0.0e+00	1516.1
Bu_00753	UPQ80649.1|CE0	54.7	397	167	5	5	398	4	390	1.3e-116	423.7
Bu_00754	UPQ80649.1|CE0	51.6	395	175	5	1	392	9	390	7.3e-112	407.9
Bu_00756	QUT61357.1|GH3	100.0	788	0	0	1	788	1	788	0.0e+00	1576.6
Bu_00789	QUT61384.1|GT11	100.0	303	0	0	1	303	1	303	5.3e-179	630.6
Bu_00790	QUT37212.1|GT2	100.0	323	0	0	1	323	1	323	1.4e-188	662.5
Bu_00791	QUT37213.1|GT4	100.0	379	0	0	1	379	1	379	1.7e-222	775.4
Bu_00793	QQA29880.1|GT0	100.0	427	0	0	1	427	1	427	1.4e-246	855.5
Bu_00794	QUT61389.1|GT2	100.0	314	0	0	1	314	1	314	5.3e-190	667.2
Bu_00795	QXM11003.1|GT0	49.6	365	169	4	1	355	1	360	4.6e-105	385.2
Bu_00796	QUT61391.1|GT2	100.0	336	0	0	1	336	1	336	1.0e-194	682.9
Bu_00803	QQA29890.1|GT9	100.0	332	0	0	1	332	1	332	6.9e-196	686.8
Bu_00804	QUT61399.1|GT2	100.0	305	0	0	1	305	1	305	9.8e-181	636.3
Bu_00808	QUT61403.1|GT4	100.0	381	0	0	1	381	1	381	9.9e-223	776.2
Bu_00825	QUT61419.1|GH88	100.0	399	0	0	1	399	1	399	2.5e-232	808.1
Bu_00839	QUT61433.1|GH2	100.0	881	0	0	1	881	1	881	0.0e+00	1813.9
Bu_00840	QQA29924.1|PL30	100.0	826	0	0	1	826	1	826	0.0e+00	1682.2
Bu_00841	QUT61435.1|GH117	100.0	377	0	0	1	377	1	377	3.0e-232	807.7
Bu_00843	QQA29927.1|PL8_2	100.0	1027	0	0	1	1027	2	1028	0.0e+00	2131.7
Bu_00851	QUT61445.1|PL38	100.0	410	0	0	1	410	1	410	1.4e-243	845.5
Bu_00853	ACU62277.1|GH35	56.6	385	167	0	5	389	4	388	4.7e-127	458.4
Bu_00855	QUT61449.1|GH3	100.0	741	0	0	1	741	1	741	0.0e+00	1503.8
Bu_00856	QUT61450.1|GH5_46	100.0	416	0	0	1	416	1	416	1.1e-254	882.5
Bu_00889	AXV50356.1|GH43_3	57.5	360	145	3	23	374	332	691	1.3e-121	440.3
Bu_00892	QUT61485.1|GH78	99.4	835	5	0	1	835	1	835	0.0e+00	1710.7
Bu_00893	QQA29976.1|GH43_3	100.0	335	0	0	1	335	1	335	2.4e-204	714.9
Bu_00894	QQA29977.1|GH43_31	100.0	322	0	0	1	322	1	322	8.7e-196	686.4
Bu_00895	QUT61488.1|GH43_31	100.0	322	0	0	1	322	1	322	6.3e-186	653.7
Bu_00896	QQA29979.1|GH43_31	100.0	880	0	0	1	880	1	880	0.0e+00	1829.3
Bu_00900	QUT61493.1|GH2	100.0	605	0	0	1	605	1	605	0.0e+00	1287.7
Bu_00914	QUT61506.1|GH43_35	100.0	538	0	0	1	538	1	538	0.0e+00	1140.9
Bu_00931	QUT60657.1|GH29	100.0	441	0	0	1	441	1	441	2.3e-271	937.9
Bu_00939	QYO62262.1|GH13	63.3	343	124	1	1	343	1	341	3.7e-114	416.0
Bu_00942	QQA29127.1|CE0|GH9	100.0	836	0	0	1	836	1	836	0.0e+00	1763.8
Bu_00953	AST56160.1|GH35	33.8	844	470	25	226	1003	714	1534	3.1e-122	443.7
Bu_00955	QUT60634.1|GH32	100.0	711	0	0	1	711	1	711	0.0e+00	1496.1
Bu_00956	QUT35472.1|GH32	100.0	494	0	0	1	494	1	494	6.9e-301	1036.2
Bu_00957	QUT98083.1|GH172	100.0	690	0	0	1	690	1	690	0.0e+00	1444.5
Bu_00958	QUT60631.1|CBM38|GH32	100.0	726	0	0	1	726	1	726	0.0e+00	1517.7
Bu_00959	QQA29111.1|GH32	100.0	604	0	0	1	604	1	604	0.0e+00	1256.1
Bu_00965	AMJ18631.1|GT2	48.2	1193	550	16	9	1169	3	1159	3.4e-306	1055.0
Bu_00982	QQA29089.1|GH20	100.0	750	0	0	1	750	1	750	0.0e+00	1551.2
Bu_00986	AHC21644.2|GH1	49.3	515	255	3	6	518	11	521	1.2e-138	497.3
Bu_00995	QUT98172.1|GH65	100.0	772	0	0	1	772	1	772	0.0e+00	1609.0
Bu_00998	QQA29074.1|GH53	100.0	391	0	0	1	391	1	391	1.0e-238	829.3
Bu_00999	QQA29073.1|GH2	100.0	825	0	0	1	825	1	825	0.0e+00	1724.5
Bu_01003	QUT35519.1|GH13	100.0	441	0	0	1	441	1	441	1.1e-265	919.1
Bu_01004	QQA29068.1|CBM48|GH13	100.0	859	0	0	1	859	1	859	0.0e+00	1763.8
Bu_01026	QUT60564.1|GH13_14	100.0	665	0	0	1	665	1	665	0.0e+00	1370.5
Bu_01063	QUT60528.1|GH23	100.0	326	0	0	1	326	1	326	1.6e-189	665.6
Bu_01083	AGL63717.2|GT4	38.2	620	320	11	184	746	124	737	6.2e-112	409.1
Bu_01121	AXV50356.1|GH43_3	60.9	361	134	2	26	379	331	691	1.4e-128	463.4
Bu_01127	QUT64330.1|GH51	100.0	514	0	0	1	514	1	514	2.9e-312	1074.3
Bu_01148	QQA28851.1|GH25	100.0	258	0	0	1	258	33	290	6.4e-157	557.0
Bu_01149	CAG7868751.1|GT106	50.8	545	259	2	4	547	30	566	9.4e-158	560.8
Bu_01160	QBJ20320.1|CE15	72.9	284	75	1	8	291	17	298	1.1e-115	420.2
Bu_01167	QQA28870.1|GT2	100.0	251	0	0	1	251	1	251	3.8e-146	521.2
Bu_01209	QCW79542.1|GH101	54.5	457	208	0	60	516	612	1068	2.8e-143	512.7
Bu_01214	QUT60445.1|GH13	100.0	616	0	0	1	616	1	616	0.0e+00	1290.4
Bu_01224	QUT67033.1|GH97	100.0	717	0	0	1	717	4	720	0.0e+00	1493.4
Bu_01229	CCO12112.2|GH13_31	71.1	419	120	1	3	420	4	422	6.0e-168	594.3
Bu_01230	SIP56336.1|GH3	100.0	747	0	0	1	747	4	750	0.0e+00	1469.5
Bu_01231	QQA28931.1|GH158	100.0	429	0	0	1	429	1	429	1.1e-249	865.9
Bu_01232	QUT60462.1|GH16_3	100.0	478	0	0	1	478	1	478	6.5e-280	966.5
Bu_01239	QUT67020.1|GT2	100.0	317	0	0	1	317	1	317	2.9e-183	644.8
Bu_01289	QUT62507.1|GH31	100.0	783	0	0	1	783	1	783	0.0e+00	1670.6
Bu_01300	QUT62496.1|GH20	100.0	834	0	0	1	834	1	834	0.0e+00	1716.8
Bu_01304	QQA31043.1|GH84	100.0	734	0	0	1	734	1	734	0.0e+00	1496.9
Bu_01321	QUT62475.1|GH97	100.0	715	0	0	1	715	1	715	0.0e+00	1491.5
Bu_01322	QQA31025.1|GH13	100.0	445	0	0	1	445	1	445	2.5e-262	907.9
Bu_01332	QQA31016.1|GH18	100.0	567	0	0	1	567	8	574	0.0e+00	1168.7
Bu_01387	UQC84824.1|GT2	60.2	344	136	1	4	346	1785	2128	7.9e-118	427.6
Bu_01424	QUT62376.1|GT2	100.0	323	0	0	1	323	1	323	2.4e-185	651.7
Bu_01436	QQA30924.1|CBM20|GH77	100.0	897	0	0	1	897	1	897	0.0e+00	1919.1
Bu_01494	BBK88613.1|GT3	100.0	553	0	0	1	553	1	553	0.0e+00	1153.3
Bu_01495	QUT99532.1|GT35	100.0	854	0	0	1	854	1	854	0.0e+00	1773.8
Bu_01512	QQA31495.1|GT2	100.0	390	0	0	1	390	1	390	5.9e-223	776.9
Bu_01514	QUT63141.1|GT2	100.0	344	0	0	1	344	1	344	1.0e-197	693.0
Bu_01515	QUT63142.1|GT2	100.0	346	0	0	1	346	1	346	2.3e-202	708.4
Bu_01516	QQA31499.1|GT4	100.0	394	0	0	1	394	1	394	4.7e-236	820.5
Bu_01518	QUT68153.1|GT2	100.0	328	0	0	1	328	1	328	1.4e-193	679.1
Bu_01519	QUT63146.1|GT2	100.0	351	0	0	1	351	1	351	4.1e-207	724.2
Bu_01530	QQA31513.1|GT0	100.0	400	0	0	1	400	1	400	1.8e-235	818.5
Bu_01531	BBK88578.1|GT4	100.0	373	0	0	1	373	1	373	3.8e-219	764.2
Bu_01532	QUT68139.1|GT0	100.0	401	0	0	1	401	1	401	1.3e-228	795.8
Bu_01573	QBJ17032.1|GT2	100.0	295	0	0	1	295	1	295	2.1e-172	608.6
Bu_01574	QUT63194.1|GT4	100.0	364	0	0	1	364	1	364	4.6e-209	730.7
Bu_01576	QBJ17029.1|GT2	100.0	331	0	0	1	331	1	331	9.9e-187	656.4
Bu_01579	QQA31556.1|GT2	100.0	263	0	0	1	263	6	268	2.2e-152	542.0
Bu_01611	QUT68069.1|GH66	100.0	601	0	0	1	601	1	601	0.0e+00	1196.8
Bu_01612	QQA31586.1|GH31	100.0	832	0	0	1	832	1	832	0.0e+00	1764.2
Bu_01613	BBK88496.1|GH97	100.0	717	0	0	1	717	1	717	0.0e+00	1495.3
Bu_01644	QQA31617.1|CBM50	100.0	393	0	0	1	393	1	393	2.1e-162	575.9
Bu_01658	AGL63717.2|GT4	50.2	644	299	8	196	837	107	730	6.5e-166	588.6
Bu_01674	ACT97502.1|GH78	100.0	227	0	0	811	1037	321	547	3.1e-117	427.2
Bu_01689	ALR08738.2|GT83	43.2	590	319	7	3	582	2	585	7.2e-140	501.5
Bu_01707	CAN65674.1|GH28	43.3	545	279	7	73	613	111	629	3.6e-124	449.5
Bu_01752	QUT64218.1|GT26	100.0	256	0	0	1	256	1	256	7.5e-150	533.5
Bu_01754	QQA28753.1|GT4	100.0	372	0	0	1	372	1	372	3.9e-216	754.2
Bu_01755	QUT35907.1|GT4	100.0	356	0	0	1	356	1	356	2.5e-212	741.5
Bu_01756	QUT35908.1|GT4	100.0	364	0	0	1	364	1	364	2.3e-216	755.0
Bu_01757	QUT35909.1|GT2	100.0	333	0	0	1	333	1	333	6.5e-194	680.2
Bu_01758	QQA28750.1|GT32	100.0	253	0	0	1	253	1	253	5.0e-154	547.4
Bu_01761	QQA28748.1|GT2	100.0	299	0	0	1	299	1	299	1.1e-181	639.4
Bu_01770	CAI32746.2|GT4	51.8	438	165	5	8	445	3	394	2.0e-118	429.9
Bu_01795	EAR02039.1|GH117	54.7	501	218	4	21	515	14	511	2.1e-167	592.8
Bu_01802	CBA03971.1|GT30	56.9	383	160	1	8	390	2	379	1.9e-117	426.8
Bu_01817	BBK87984.1|GT51	100.0	234	0	0	1	234	1	234	1.5e-128	462.6
Bu_01825	QQA28694.1|GH36	100.0	734	0	0	1	734	1	734	0.0e+00	1526.5
Bu_01868	QQA28653.1|GT2	100.0	279	0	0	1	279	1	279	2.4e-157	558.5
Bu_01881	QQN33861.1|GT0	57.3	379	148	5	4	380	3	369	1.3e-116	423.7
Bu_01883	QQA28641.1|GT4	100.0	360	0	0	1	360	1	360	2.0e-209	731.9
Bu_01886	QQA28638.1|GT2	100.0	259	0	0	1	259	1	259	2.1e-147	525.4
Bu_01903	CAE6204650.1|GH28	51.0	600	284	4	2	592	745	1343	8.9e-178	627.5
Bu_01916	AAO76290.1|GT2	53.2	913	404	4	1	892	425	1335	6.0e-279	964.1
Bu_01917	QQA28613.1|GT2	100.0	396	0	0	1	396	1	396	3.1e-227	791.2
Bu_01939	CAG7883609.1|GT1	55.8	901	365	6	3	901	170	1039	2.7e-279	965.3
Bu_02111	QQN33861.1|GT0	58.7	380	145	3	3	382	2	369	4.3e-125	451.8
Bu_02112	QQA29206.1|GT26	100.0	232	0	0	1	232	1	232	6.8e-134	480.3
Bu_02116	ABR38397.1|GT4	100.0	393	0	0	1	393	1	393	4.0e-235	817.4
Bu_02117	AOP03843.1|GT0	65.8	398	130	1	2	393	5	402	1.2e-149	533.5
Bu_02120	VEJ19452.1|GT4	66.2	340	105	3	5	343	371	701	7.1e-122	441.0
Bu_02121	QJR62423.1|GT4	100.0	389	0	0	1	389	1	389	4.5e-223	777.3
Bu_02172	QQA29257.1|GH92	100.0	747	0	0	1	747	1	747	0.0e+00	1572.8
Bu_02173	QUT35302.1|GH130	100.0	323	0	0	1	323	1	323	9.0e-201	703.0
Bu_02175	QUT35300.1|GH92	100.0	756	0	0	1	756	1	756	0.0e+00	1588.5
Bu_02177	QUT60732.1|GH18	100.0	660	0	0	1	660	1	660	0.0e+00	1376.7
Bu_02182	QUT60737.1|GH92	100.0	758	0	0	1	758	1	758	0.0e+00	1605.1
Bu_02185	QUT60740.1|GH92	100.0	743	0	0	1	743	1	743	0.0e+00	1558.1
Bu_02262	BBK88335.1|GT51	100.0	776	0	0	1	776	1	776	0.0e+00	1585.9
Bu_02268	AMJ20543.1|GH13_11	49.5	426	195	3	1	423	1	409	1.4e-111	407.1
Bu_02286	CAD7245033.1|GT58	61.7	506	155	5	5	503	1054	1527	3.1e-163	578.9
Bu_02306	BBK88244.1|GT4	100.0	410	0	0	1	410	1	410	7.9e-242	839.7
Bu_02307	AOP03843.1|GT0	66.1	398	129	1	2	393	5	402	1.4e-150	536.6
Bu_02311	VEJ19452.1|GT4	67.9	340	99	3	5	343	371	701	4.0e-125	451.8
Bu_02312	QQA28345.1|GT4	100.0	338	0	0	1	338	1	338	5.7e-190	667.2
Bu_02313	QUT63676.1|GT4	100.0	398	0	0	1	398	1	398	1.4e-232	808.9
Bu_02317	BBK88231.1|GT2	100.0	295	0	0	1	295	1	295	3.7e-169	597.8
Bu_02329	QUT36420.1|GT1	100.0	376	0	0	1	376	1	376	4.2e-226	787.3
Bu_02333	CAG7903126.1|GH28	42.8	467	243	7	10	468	66	516	3.5e-103	379.4
Bu_02338	QQA28368.1|GH33	100.0	543	0	0	1	543	1	543	0.0e+00	1125.9
Bu_02406	QCW79542.1|GH101	55.4	457	198	1	59	509	612	1068	2.2e-145	519.6
Bu_02437	QUT63892.1|GH2	100.0	1073	0	0	1	1073	1	1073	0.0e+00	2259.6
Bu_02443	QUT63897.1|GT2	100.0	276	0	0	1	276	1	276	3.2e-162	574.7
Bu_02444	QUT63898.1|GT4	100.0	402	0	0	1	402	1	402	1.3e-233	812.4
Bu_02469	QEN28837.1|GT0	57.4	319	134	1	13	331	350	666	7.0e-103	377.9
Bu_02472	QUT63923.1|GT0	100.0	325	0	0	1	325	1	325	1.1e-190	669.5
Bu_02529	QDV47687.1|GH2	46.9	516	251	10	33	541	647	1146	6.3e-130	468.4
Bu_02535	QQA30638.1|GH76	100.0	409	0	0	1	409	1	409	4.9e-244	847.0
Bu_02536	QQA30639.1|GH125	100.0	489	0	0	1	489	1	489	3.0e-296	1020.8
Bu_02537	QUT62182.1|GH2	100.0	604	0	0	1	604	1	604	0.0e+00	1264.6
Bu_02539	QUT62184.1|GH92	100.0	721	0	0	1	721	1	721	0.0e+00	1482.6
Bu_02540	CAD72594.1|GH43	40.0	562	265	15	27	553	52	576	2.4e-108	396.7
Bu_02546	QQA30647.1|GH3	99.9	846	1	0	1	846	15	860	0.0e+00	1674.4
Bu_02547	QUT33796.1|GH109	100.0	472	0	0	1	472	1	472	4.9e-288	993.4
Bu_02552	QUT33801.1|GH109	100.0	378	0	0	1	378	1	378	1.7e-227	792.0
Bu_02556	QQA30657.1|GH74	100.0	759	0	0	1	759	3	761	0.0e+00	1608.2
Bu_02560	QUT62205.1|GH76	100.0	485	0	0	1	485	1	485	6.8e-293	1009.6
Bu_02565	UKK49111.1|GH2	46.6	837	422	13	5	825	9	836	8.5e-219	764.2
Bu_02566	QUT62211.1|GH92	100.0	775	0	0	1	775	1	775	0.0e+00	1627.1
Bu_02567	QUT62212.1|GH43_34	100.0	334	0	0	1	334	1	334	7.4e-206	719.9
Bu_02568	QUT62213.1|GH125	100.0	494	0	0	1	494	1	494	2.4e-298	1027.7
Bu_02569	AWL89945.1|CBM13	41.8	685	349	13	15	681	13	665	1.5e-149	533.9
Bu_02588	QUT62233.1|GH109	100.0	512	0	0	1	512	1	512	2.2e-310	1067.8
Bu_02598	QUT62243.1|GH105	100.0	850	0	0	1	850	1	850	0.0e+00	1817.7
Bu_02603	QUT62248.1|GH3	100.0	736	0	0	1	736	1	736	0.0e+00	1497.6
Bu_02605	QQA30702.1|GH2	100.0	906	0	0	1	906	1	906	0.0e+00	1914.4
Bu_02606	QQA30703.1|GH2	100.0	592	0	0	1	592	7	598	0.0e+00	1228.4
Bu_02607	QUT62252.1|GH97	100.0	664	0	0	1	664	1	664	0.0e+00	1388.6
Bu_02608	QQA31833.1|CE7	100.0	430	0	0	1	430	1	430	5.3e-257	890.2
Bu_02610	QDT68860.1|GH117	42.1	646	323	15	1	604	1	637	5.8e-127	458.8
Bu_02691	QUT62270.1|CBM50	100.0	289	0	0	1	289	1	289	2.5e-165	585.1
Bu_02713	QUT62291.1|GH92	100.0	976	0	0	1	976	1	976	0.0e+00	1990.3
Bu_02716	QQA30799.1|GH63	100.0	534	0	0	1	534	1	534	0.0e+00	1145.6
Bu_02717	QUT62295.1|GH125	100.0	483	0	0	1	483	1	483	1.2e-294	1015.4
Bu_02718	QQA30801.1|GH20	100.0	773	0	0	1	773	1	773	0.0e+00	1607.4
Bu_02750	QUT62327.1|GH154	100.0	417	0	0	1	417	1	417	1.6e-242	842.0
Bu_02751	BBK85673.1|PL42	100.0	443	0	0	1	443	1	443	1.1e-270	935.6
Bu_02752	QQA30832.1|GH105	100.0	375	0	0	1	375	1	375	1.0e-232	809.3
Bu_02753	QUT33911.1|GH43_19|GH43_34	100.0	646	0	0	1	646	1	646	0.0e+00	1364.4
Bu_02754	QUT33912.1|GH97	100.0	648	0	0	1	648	1	648	0.0e+00	1359.4
Bu_02755	QUT62332.1|GH51	100.0	847	0	0	1	847	1	847	0.0e+00	1751.1
Bu_02756	QUT62333.1|GH127	100.0	663	0	0	1	663	1	663	0.0e+00	1380.5
Bu_02757	QUT64856.1|GH51	100.0	649	0	0	1	649	1	649	0.0e+00	1343.2
Bu_02758	QUT64855.1|GH2	100.0	1031	0	0	1	1031	1	1031	0.0e+00	2169.4
Bu_02767	QQA30846.1|GH43_24	100.0	383	0	0	1	383	1	383	9.9e-239	829.3
Bu_02770	QUT62346.1|CBM32|GH35|GH43_24	100.0	1106	0	0	1	1106	1	1106	0.0e+00	2357.8
Bu_02786	QQA30864.1|GT2	100.0	338	0	0	1	338	1	338	3.5e-195	684.5
Bu_02799	AEY69616.1|GH23	25.8	1944	1030	48	6	1860	1702	3322	1.3e-145	522.3
Bu_02811	QUT66555.1|GT5	100.0	274	0	0	1	274	1	274	1.2e-158	562.8
Bu_02813	BBK87361.1|GH57	100.0	419	0	0	1	419	1	419	9.3e-247	856.3
Bu_02814	QUT60755.1|GT4	100.0	422	0	0	1	422	1	422	3.4e-256	887.5
Bu_02815	QUT35261.1|GH133	100.0	646	0	0	1	646	1	646	0.0e+00	1342.0
Bu_02841	QUT60790.1|GH116	100.0	851	0	0	1	851	1	851	0.0e+00	1818.5
Bu_02842	QQA29306.1|GH20	100.0	605	0	0	1	605	1	605	0.0e+00	1273.5
Bu_02843	BBK87332.1|GH3	100.0	869	0	0	1	869	1	869	0.0e+00	1726.1
Bu_02844	QUT66525.1|GH172	100.0	386	0	0	1	386	1	386	2.4e-240	834.7
Bu_02845	QQA29309.1|GH0	100.0	398	0	0	1	398	1	398	2.1e-239	831.6
Bu_02848	QQA29312.1|GH116	100.0	853	0	0	1	853	1	853	0.0e+00	1804.6
Bu_02883	QBJ19038.1|CE11	100.0	461	0	0	1	461	1	461	1.1e-268	929.1
Bu_02931	QQA31919.1|GH3	100.0	864	0	0	1	864	1	864	0.0e+00	1774.2
Bu_02950	QUT60872.1|GT0	100.0	359	0	0	1	359	1	359	2.0e-212	741.9
Bu_02960	QUT66433.1|CBM62	100.0	652	0	0	1	652	1	652	0.0e+00	1391.7
Bu_02961	BBK87241.1|CBM62	100.0	639	0	0	1	639	1	639	0.0e+00	1371.3
Bu_03035	QUT60955.1|GT19	100.0	381	0	0	1	381	1	381	3.6e-217	757.7
Bu_03042	BBK87162.1|CBM50|GH23	100.0	438	0	0	1	438	1	438	6.0e-256	886.7
Bu_03067	QQA29508.1|GH92	100.0	751	0	0	1	751	1	751	0.0e+00	1578.5
Bu_03069	QUT60986.1|GH125	100.0	480	0	0	1	480	1	480	3.1e-290	1000.7
Bu_03097	AWZ17133.1|GH13_30	33.1	1281	691	27	4	1243	406	1561	2.5e-182	643.7
Bu_03107	QUT61023.1|GH2	100.0	813	0	0	1	813	1	813	0.0e+00	1716.0
Bu_03108	QUT61024.1|GH30_4	100.0	535	0	0	1	535	1	535	2.1e-303	1044.6
Bu_03125	ALR08524.2|GH23	45.0	467	235	5	23	481	22	474	1.0e-103	381.3
Bu_03148	QUT61947.1|GH43_33	100.0	367	0	0	1	367	1	367	5.4e-226	786.9
Bu_03149	QQA30418.1|GH2	100.0	665	0	0	1	665	1	665	0.0e+00	1409.4
Bu_03154	QUT61941.1|GH5_4	100.0	477	0	0	1	477	1	477	1.3e-288	995.3
Bu_03155	QQA30412.1|GH97	100.0	690	0	0	1	690	1	690	0.0e+00	1436.0
Bu_03156	QUT61939.1|GH2	100.0	1241	0	0	1	1241	1	1241	0.0e+00	2614.3
