HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH3.hmm	216	Bu_00219	778	8.7e-71	4	214	78	292	0.972222222222
CE1.hmm	227	Bu_00220	398	6.1e-61	1	218	155	391	0.955947136564
GH43_12.hmm	281	Bu_00263	523	1.9e-121	1	281	26	300	0.996441281139
CBM91.hmm	200	Bu_00263	523	5.8e-59	4	197	327	521	0.965
GH5_4.hmm	276	Bu_00264	593	9.2e-98	2	275	253	563	0.989130434783
GH31.hmm	427	Bu_00266	960	5.1e-145	1	427	382	849	0.997658079625
GH2.hmm	752	Bu_00267	832	3.2e-127	27	532	21	716	0.671542553191
GH3.hmm	216	Bu_00268	737	9.2e-66	2	215	61	282	0.986111111111
GH95.hmm	722	Bu_00269	820	2.5e-268	6	716	27	785	0.983379501385
GH130.hmm	296	Bu_00292	390	1.7e-91	9	295	57	361	0.966216216216
GH26.hmm	303	Bu_00293	316	5.7e-60	35	298	11	306	0.86798679868
GH26.hmm	303	Bu_00306	565	6.4e-24	5	139	143	291	0.442244224422
GH26.hmm	303	Bu_00306	565	1.1e-63	104	303	359	560	0.656765676568
GH5_2.hmm	237	Bu_00311	326	5.8e-96	2	236	48	281	0.987341772152
GH5_7.hmm	289	Bu_00312	430	2.5e-96	2	289	66	378	0.993079584775
CE7.hmm	313	Bu_00313	427	1.7e-86	10	312	123	419	0.964856230032
GH2.hmm	752	Bu_00315	814	1.2e-116	24	492	20	676	0.622340425532
GH94.hmm	1036	Bu_00316	828	2e-305	261	1035	3	824	0.747104247104
GH97.hmm	631	Bu_00318	671	1.4e-200	3	630	12	668	0.993660855784
GH3.hmm	216	Bu_00322	1014	1.6e-55	4	216	116	340	0.981481481481
GH3.hmm	216	Bu_00323	1004	7.6e-59	4	216	106	330	0.981481481481
GT2.hmm	170	Bu_00382	329	4.6e-28	1	164	4	164	0.958823529412
GH97.hmm	631	Bu_00384	512	6.1e-151	138	630	2	509	0.77971473851
GT20.hmm	475	Bu_00545	762	2e-176	8	472	7	468	0.976842105263
GH15.hmm	361	Bu_00546	596	2.5e-75	2	360	219	581	0.991689750693
GH13_38.hmm	375	Bu_00594	565	1.2e-184	1	375	33	400	0.997333333333
GH13_8.hmm	293	Bu_00598	669	6.1e-148	1	293	219	510	0.996587030717
GH20.hmm	337	Bu_00623	555	4.6e-129	9	336	159	512	0.970326409496
GT30.hmm	177	Bu_00699	406	5.3e-47	11	176	44	205	0.932203389831
GT35.hmm	674	Bu_00734	852	2.7e-113	209	650	272	749	0.654302670623
GH3.hmm	216	Bu_00752	775	5.8e-70	4	214	78	292	0.972222222222
CE1.hmm	227	Bu_00753	398	7.1e-56	1	222	158	395	0.973568281938
CE1.hmm	227	Bu_00754	392	1.1e-51	1	222	149	389	0.973568281938
CE1.hmm	227	Bu_00755	294	5.7e-56	1	224	37	289	0.982378854626
GH3.hmm	216	Bu_00756	788	1.9e-69	4	214	74	288	0.972222222222
GH109.hmm	399	Bu_00781	495	1.3e-19	3	163	38	189	0.401002506266
GT11.hmm	276	Bu_00789	303	4.1e-32	3	258	26	291	0.923913043478
GT2.hmm	170	Bu_00790	323	4.6e-35	1	132	10	139	0.770588235294
GT4.hmm	160	Bu_00791	379	1.9e-30	7	156	202	349	0.93125
GT2.hmm	210	Bu_00792	291	2.1e-36	1	186	3	208	0.880952380952
GT2.hmm	170	Bu_00796	336	5.2e-37	1	133	11	145	0.776470588235
GT9.hmm	225	Bu_00803	332	1.1e-36	3	217	69	307	0.951111111111
GT2.hmm	170	Bu_00804	305	1.5e-17	1	131	12	136	0.764705882353
GT4.hmm	160	Bu_00808	381	2.3e-31	9	155	205	346	0.9125
GH88.hmm	329	Bu_00825	399	3.2e-131	6	328	70	393	0.978723404255
GH2.hmm	752	Bu_00839	881	1.3e-95	24	484	33	598	0.61170212766
PL30.hmm	712	Bu_00840	826	0	2	712	73	783	0.997191011236
GH117.hmm	211	Bu_00841	377	1.4e-21	54	210	202	353	0.739336492891
PL8_2.hmm	247	Bu_00843	1027	2.4e-80	1	247	617	865	0.995951417004
PL38.hmm	279	Bu_00851	410	2.7e-110	1	275	65	340	0.982078853047
GH3.hmm	216	Bu_00855	741	3e-67	2	214	61	281	0.981481481481
GH5_46.hmm	257	Bu_00856	416	1e-102	4	257	93	347	0.984435797665
CBM67.hmm	176	Bu_00892	839	3.8e-38	15	172	184	349	0.892045454545
GH78.hmm	504	Bu_00892	839	1.5e-134	2	448	372	834	0.884920634921
GH43_3.hmm	299	Bu_00893	335	9.8e-116	1	299	36	319	0.996655518395
GH43_31.hmm	268	Bu_00894	322	2e-107	2	266	32	295	0.985074626866
GH43_31.hmm	268	Bu_00895	322	8e-109	3	268	43	300	0.988805970149
GH43_31.hmm	268	Bu_00896	880	1.2e-110	2	268	31	458	0.992537313433
GH2.hmm	752	Bu_00900	605	2.2e-104	23	413	50	508	0.518617021277
GH43_35.hmm	294	Bu_00914	538	1.4e-106	1	293	26	341	0.993197278912
GH29.hmm	346	Bu_00931	441	5.2e-106	22	346	24	357	0.936416184971
GH9.hmm	418	Bu_00942	836	1e-77	2	417	115	588	0.992822966507
CE4.hmm	130	Bu_00942	836	3e-17	5	125	617	749	0.923076923077
GH32.hmm	293	Bu_00955	711	6.8e-65	1	293	247	546	0.996587030717
GH32.hmm	293	Bu_00956	494	8.3e-68	1	293	42	334	0.996587030717
GH172.hmm	236	Bu_00957	690	1.6e-59	1	235	277	512	0.991525423729
CBM38.hmm	129	Bu_00958	726	8.7e-31	4	129	35	158	0.968992248062
GH32.hmm	293	Bu_00958	726	4.4e-74	1	286	282	566	0.972696245734
GH32.hmm	293	Bu_00959	604	4.7e-101	1	288	143	437	0.9795221843
GH20.hmm	337	Bu_00982	750	2e-117	8	336	142	489	0.973293768546
GH65.hmm	372	Bu_00995	772	3e-134	1	369	322	700	0.989247311828
GH53.hmm	342	Bu_00998	391	3e-107	2	310	46	371	0.900584795322
GH2.hmm	752	Bu_00999	825	1e-117	25	475	20	619	0.598404255319
GH13.hmm	299	Bu_01003	441	1.4e-49	6	290	44	329	0.94983277592
GH13_10.hmm	313	Bu_01004	859	1.1e-45	1	181	431	629	0.575079872204
GH13_14.hmm	289	Bu_01026	665	1.3e-119	1	289	199	523	0.996539792388
GH23.hmm	135	Bu_01063	326	6.9e-25	2	126	97	234	0.918518518519
CE3.hmm	194	Bu_01067	248	2e-17	2	192	24	244	0.979381443299
CE1.hmm	227	Bu_01094	270	4.9e-52	1	220	31	261	0.964757709251
GH51.hmm	630	Bu_01127	514	9.6e-143	80	542	20	514	0.733333333333
GH25.hmm	177	Bu_01148	258	1.5e-54	1	177	55	230	0.994350282486
GT2.hmm	170	Bu_01167	251	1.5e-31	2	168	8	174	0.976470588235
GH13.hmm	299	Bu_01214	616	1.8e-61	12	296	162	486	0.94983277592
GH97.hmm	631	Bu_01224	717	4.8e-262	3	630	13	702	0.993660855784
GH3.hmm	216	Bu_01230	747	8.5e-73	2	216	89	312	0.990740740741
GH158.hmm	132	Bu_01231	429	2e-34	2	131	38	168	0.977272727273
GH16_3.hmm	230	Bu_01232	478	5.5e-68	1	230	240	475	0.995652173913
GT2.hmm	170	Bu_01239	317	6.6e-34	1	168	4	168	0.982352941176
GH31.hmm	427	Bu_01289	783	1.2e-136	1	427	220	672	0.997658079625
GH20.hmm	337	Bu_01300	834	6.5e-94	14	336	312	721	0.955489614243
GH84.hmm	295	Bu_01304	734	6e-106	1	294	151	443	0.993220338983
GH97.hmm	631	Bu_01321	715	3.4e-240	4	630	12	701	0.992076069731
GH13.hmm	299	Bu_01322	445	2.5e-51	5	289	48	332	0.94983277592
GH9.hmm	418	Bu_01328	821	4.2e-35	6	358	343	767	0.842105263158
GH18.hmm	296	Bu_01332	567	6.2e-73	3	286	28	326	0.956081081081
CE1.hmm	227	Bu_01412	293	3.5e-24	1	175	36	222	0.766519823789
GT83.hmm	540	Bu_01422	577	7.8e-82	6	451	4	488	0.824074074074
GT2.hmm	170	Bu_01424	323	4.5e-23	2	168	10	178	0.976470588235
CBM20.hmm	90	Bu_01436	897	1.3e-17	4	75	4	78	0.788888888889
CBM20.hmm	90	Bu_01436	897	4.4e-16	13	85	145	219	0.8
GH77.hmm	494	Bu_01436	897	1.8e-157	1	489	247	892	0.987854251012
GH24.hmm	137	Bu_01447	175	7e-17	5	137	43	168	0.963503649635
GT3.hmm	637	Bu_01494	553	3.7e-126	1	346	13	347	0.541601255887
GT35.hmm	674	Bu_01495	854	7.7e-129	20	629	124	707	0.903560830861
GT2.hmm	230	Bu_01512	390	3.3e-31	2	228	45	266	0.982608695652
GT2.hmm	170	Bu_01514	344	2.8e-35	1	126	4	131	0.735294117647
GT2.hmm	170	Bu_01515	346	1.8e-35	1	127	8	134	0.741176470588
GT4.hmm	160	Bu_01516	394	7.7e-34	8	160	215	363	0.95
GT2.hmm	170	Bu_01518	328	1.4e-32	1	123	6	128	0.717647058824
GT2.hmm	170	Bu_01519	351	1.2e-29	4	129	11	136	0.735294117647
GT4.hmm	160	Bu_01531	373	3.2e-32	8	157	194	343	0.93125
GT2.hmm	230	Bu_01532	401	8.3e-36	2	229	62	283	0.986956521739
GT2.hmm	170	Bu_01573	295	4.5e-29	1	103	6	107	0.6
GT4.hmm	160	Bu_01574	364	7.8e-27	7	150	195	334	0.89375
GT2.hmm	170	Bu_01576	331	6.9e-38	1	166	4	166	0.970588235294
GH66.hmm	556	Bu_01611	601	1.5e-190	2	555	50	601	0.994604316547
GH31.hmm	427	Bu_01612	832	1.6e-149	1	427	232	682	0.997658079625
GH97.hmm	631	Bu_01613	717	2.6e-258	6	630	12	698	0.988906497623
GT26.hmm	171	Bu_01752	256	9.8e-56	4	171	66	237	0.976608187135
GT4.hmm	160	Bu_01754	372	2.1e-31	7	159	183	339	0.95
GT4.hmm	160	Bu_01755	356	5.5e-17	8	148	187	320	0.875
GT4.hmm	160	Bu_01756	364	3.3e-18	5	145	196	332	0.875
GT2.hmm	170	Bu_01757	333	5.1e-32	1	167	5	169	0.976470588235
GT32.hmm	90	Bu_01758	253	1.1e-23	2	88	19	96	0.955555555556
GT51.hmm	177	Bu_01817	234	5.3e-53	12	177	56	220	0.932203389831
GH36.hmm	688	Bu_01825	734	7.8e-217	4	687	27	708	0.99273255814
GT2.hmm	170	Bu_01886	259	5.7e-19	1	128	4	138	0.747058823529
GT2.hmm	230	Bu_01917	396	6.9e-22	1	226	51	266	0.978260869565
CE1.hmm	227	Bu_02031	845	7.5e-16	5	207	584	806	0.88986784141
GT26.hmm	171	Bu_02112	232	5.4e-53	5	171	52	217	0.970760233918
GT4.hmm	160	Bu_02121	389	2.8e-16	7	154	203	357	0.91875
GH92.hmm	491	Bu_02172	747	1.7e-177	2	487	260	746	0.987780040733
GH130.hmm	296	Bu_02173	323	5.9e-93	1	296	20	318	0.996621621622
GH92.hmm	491	Bu_02175	756	2.5e-197	3	491	246	754	0.993890020367
GH92.hmm	491	Bu_02182	758	4.2e-187	2	491	230	737	0.995926680244
GH92.hmm	491	Bu_02185	743	3.7e-195	3	491	240	735	0.993890020367
GH108.hmm	86	Bu_02238	174	4.6e-22	2	86	8	98	0.976744186047
GT51.hmm	177	Bu_02262	776	3.6e-57	2	177	57	239	0.988700564972
CE1.hmm	227	Bu_02300	699	6.5e-19	5	216	447	687	0.929515418502
GT4.hmm	160	Bu_02312	338	2e-21	20	137	168	286	0.73125
GT2.hmm	170	Bu_02317	295	6.6e-38	1	126	3	125	0.735294117647
GH33.hmm	342	Bu_02338	543	6.6e-95	9	330	164	528	0.938596491228
GH2.hmm	752	Bu_02437	1073	4.9e-217	20	751	57	927	0.972074468085
GT2.hmm	170	Bu_02443	276	2.3e-22	2	120	7	125	0.694117647059
GT4.hmm	160	Bu_02444	402	7.5e-30	8	153	228	369	0.90625
GH76.hmm	358	Bu_02535	409	6.8e-64	44	329	89	390	0.796089385475
GH125.hmm	402	Bu_02536	489	1.2e-181	1	402	72	474	0.997512437811
GH2.hmm	752	Bu_02537	604	1e-104	23	413	49	508	0.518617021277
GH92.hmm	491	Bu_02539	721	6.5e-131	8	486	233	719	0.973523421589
GH3.hmm	216	Bu_02546	846	3e-62	3	214	96	316	0.976851851852
GH109.hmm	399	Bu_02547	472	1.5e-163	2	398	58	462	0.992481203008
GH109.hmm	399	Bu_02552	378	4.8e-111	3	383	1	374	0.952380952381
GH109.hmm	399	Bu_02553	351	5.6e-21	3	164	1	151	0.40350877193
GH74.hmm	233	Bu_02556	759	2.6e-20	4	111	81	187	0.459227467811
GH74.hmm	233	Bu_02556	759	3e-21	78	214	223	363	0.583690987124
GH76.hmm	358	Bu_02560	485	3.2e-40	24	326	67	453	0.843575418994
GH92.hmm	491	Bu_02566	775	3.6e-182	2	491	245	752	0.995926680244
GH43_34.hmm	280	Bu_02567	334	1.3e-108	1	279	35	314	0.992857142857
GH125.hmm	402	Bu_02568	494	4.6e-181	2	402	79	479	0.995024875622
GH127.hmm	524	Bu_02569	685	4.7e-33	301	522	323	549	0.421755725191
GH109.hmm	399	Bu_02588	512	1.9e-158	2	397	62	472	0.989974937343
GH105.hmm	332	Bu_02598	850	3.2e-82	7	331	48	367	0.975903614458
GH3.hmm	216	Bu_02603	736	6.9e-67	2	216	102	325	0.990740740741
GH2.hmm	752	Bu_02605	906	3.4e-71	22	534	21	685	0.68085106383
GH2.hmm	752	Bu_02606	592	2.5e-94	24	431	24	501	0.541223404255
GH97.hmm	631	Bu_02607	664	1.1e-208	4	630	12	661	0.992076069731
CE7.hmm	313	Bu_02608	430	5.8e-88	11	312	127	422	0.961661341853
GH92.hmm	491	Bu_02713	976	5.4e-191	3	491	238	725	0.993890020367
GH63.hmm	570	Bu_02716	534	1.4e-31	326	558	86	441	0.40701754386
GH125.hmm	402	Bu_02717	483	9.2e-182	1	402	69	469	0.997512437811
GH20.hmm	337	Bu_02718	773	1.1e-124	8	336	156	508	0.973293768546
GH154.hmm	348	Bu_02750	417	1.3e-103	1	346	34	395	0.991379310345
PL42.hmm	296	Bu_02751	443	2.9e-126	1	296	50	342	0.996621621622
GH105.hmm	332	Bu_02752	375	1.6e-82	5	332	43	370	0.984939759036
GH43_19.hmm	233	Bu_02753	646	3.9e-95	1	233	84	315	0.995708154506
GH43_34.hmm	280	Bu_02753	646	2.6e-98	1	280	342	638	0.996428571429
GH97.hmm	631	Bu_02754	648	7.7e-182	5	628	14	646	0.987321711569
GH51.hmm	630	Bu_02755	847	7.7e-98	108	426	380	731	0.504761904762
GH127.hmm	524	Bu_02756	663	1.5e-210	1	524	39	577	0.998091603053
GH51.hmm	630	Bu_02757	649	8.6e-110	109	542	188	643	0.687301587302
GH2.hmm	752	Bu_02758	1031	1.1e-219	16	749	49	902	0.974734042553
GH43_24.hmm	246	Bu_02767	383	1.3e-99	4	246	60	348	0.983739837398
GH43_24.hmm	246	Bu_02770	1106	1.4e-102	2	245	54	309	0.987804878049
GH35.hmm	307	Bu_02770	1106	8.1e-118	1	305	358	668	0.990228013029
GT2.hmm	170	Bu_02786	338	2.8e-21	2	161	6	174	0.935294117647
GT5.hmm	472	Bu_02811	274	9.8e-47	1	226	6	242	0.476694915254
GH57.hmm	383	Bu_02813	471	2.3e-52	12	313	20	326	0.78590078329
GT4.hmm	160	Bu_02814	422	9.8e-35	7	155	241	386	0.925
GH133.hmm	372	Bu_02815	646	5.5e-102	7	372	286	636	0.981182795699
GH116.hmm	363	Bu_02841	851	1.2e-62	4	362	414	782	0.986225895317
GH20.hmm	337	Bu_02842	605	7e-125	8	336	144	493	0.973293768546
GH3.hmm	216	Bu_02843	869	1.4e-64	3	214	114	334	0.976851851852
GH172.hmm	236	Bu_02844	386	2e-67	1	236	121	355	0.995762711864
GH33.hmm	342	Bu_02845	398	1.1e-24	17	243	45	294	0.66081871345
GH116.hmm	363	Bu_02848	853	1.1e-54	90	362	476	782	0.749311294766
CE11.hmm	271	Bu_02883	461	1.1e-72	1	221	4	225	0.811808118081
GH3.hmm	216	Bu_02931	864	4.3e-70	4	215	56	300	0.976851851852
CBM62.hmm	131	Bu_02960	652	6e-18	64	131	450	517	0.511450381679
CBM62.hmm	131	Bu_02960	652	6.4e-16	2	63	525	585	0.465648854962
GT19.hmm	354	Bu_03035	381	5.2e-112	2	350	4	357	0.983050847458
GH23.hmm	135	Bu_03042	438	5.5e-24	3	120	137	270	0.866666666667
GH92.hmm	491	Bu_03067	751	1.1e-157	2	489	213	733	0.991853360489
GH125.hmm	402	Bu_03069	480	4.9e-176	2	402	68	466	0.995024875622
CE3.hmm	194	Bu_03075	222	1.1e-16	55	193	74	220	0.711340206186
GH2.hmm	752	Bu_03107	813	8.7e-119	30	468	32	577	0.582446808511
GH30_4.hmm	484	Bu_03108	535	1.4e-174	3	484	45	531	0.993801652893
GH43_33.hmm	315	Bu_03148	367	9.2e-137	2	315	35	351	0.993650793651
GH2.hmm	752	Bu_03149	665	3.8e-94	28	499	23	582	0.626329787234
GH5_4.hmm	276	Bu_03154	477	5.7e-83	1	274	163	446	0.989130434783
GH97.hmm	631	Bu_03155	690	4.7e-198	4	630	13	687	0.992076069731
GH2.hmm	752	Bu_03156	1241	7.8e-136	23	471	50	576	0.595744680851
GH2.hmm	752	Bu_03156	1241	1.6e-56	464	748	780	1124	0.377659574468
GH42.hmm	371	Bu_03157	686	1.8e-114	2	370	34	398	0.991913746631
GH2.hmm	752	Bu_03158	1035	4.8e-215	22	751	46	915	0.969414893617
GH29.hmm	346	Bu_03159	538	9.4e-97	16	346	21	421	0.953757225434
GH31.hmm	427	Bu_03160	796	2.1e-143	1	427	222	695	0.997658079625
CE20.hmm	249	Bu_03161	946	2.6e-92	3	249	107	357	0.987951807229
GH43_16.hmm	311	Bu_03161	946	8.5e-113	2	308	496	806	0.983922829582
CBM6.hmm	138	Bu_03161	946	1.3e-16	16	138	831	946	0.884057971014
GH43_28.hmm	262	Bu_03170	699	1.5e-111	1	262	172	437	0.996183206107
CBM32.hmm	124	Bu_03170	699	5.5e-21	11	107	479	589	0.774193548387
GH144.hmm	404	Bu_03171	463	4.1e-189	3	403	52	462	0.990099009901
GH3.hmm	216	Bu_03172	763	3.9e-71	3	216	101	322	0.986111111111
GH3.hmm	216	Bu_03175	778	1.3e-70	3	216	100	325	0.986111111111
GH144.hmm	404	Bu_03177	444	8.6e-190	3	403	29	440	0.990099009901
GH9.hmm	418	Bu_03186	817	2.5e-37	7	358	337	763	0.83971291866
GH125.hmm	402	Bu_03202	487	1.1e-184	2	402	71	472	0.995024875622
GT28.hmm	157	Bu_03211	407	1.5e-46	1	156	212	383	0.987261146497
GH2.hmm	752	Bu_03226	1239	4.3e-74	26	566	394	1118	0.718085106383
GH26.hmm	303	Bu_03227	394	6.9e-60	2	275	29	333	0.90099009901
GH63.hmm	570	Bu_03241	669	1.8e-104	236	565	202	666	0.577192982456
GH2.hmm	752	Bu_03242	1078	1.3e-234	14	751	74	942	0.980053191489
GH2.hmm	752	Bu_03245	1047	1.7e-220	24	751	67	914	0.966755319149
GH63.hmm	570	Bu_03246	642	7.1e-113	257	568	204	640	0.545614035088
CE1.hmm	227	Bu_03279	259	1.6e-30	5	208	36	239	0.894273127753
GH43_28.hmm	262	Bu_03281	578	9.6e-112	1	262	52	314	0.996183206107
CBM32.hmm	124	Bu_03281	578	1.6e-19	9	106	356	467	0.782258064516
GH43_28.hmm	262	Bu_03282	577	1.1e-106	1	262	53	316	0.996183206107
CBM32.hmm	124	Bu_03282	577	9.1e-22	10	109	355	468	0.798387096774
GH3.hmm	216	Bu_03284	756	1e-67	3	215	104	328	0.981481481481
GH144.hmm	404	Bu_03286	443	7.4e-198	2	404	31	436	0.99504950495
GH172.hmm	236	Bu_03289	383	3.6e-78	1	235	92	377	0.991525423729
GH172.hmm	236	Bu_03292	394	3e-76	3	236	95	347	0.987288135593
GH2.hmm	752	Bu_03294	883	3.6e-108	26	485	21	600	0.610372340426
CBM57.hmm	147	Bu_03294	883	1.5e-23	2	147	708	877	0.986394557823
GH3.hmm	216	Bu_03295	763	1.5e-70	3	216	99	320	0.986111111111
GH3.hmm	216	Bu_03332	742	6.1e-56	4	214	69	281	0.972222222222
GH3.hmm	216	Bu_03333	773	1.1e-64	3	215	100	320	0.981481481481
GH5_25.hmm	262	Bu_03334	470	2.1e-77	5	261	180	445	0.977099236641
GH3.hmm	216	Bu_03335	840	7.9e-64	3	216	170	400	0.986111111111
CBM67.hmm	176	Bu_03336	768	3e-36	2	172	27	205	0.965909090909
GH78.hmm	504	Bu_03336	768	1.8e-99	7	502	247	749	0.982142857143
CBM32.hmm	124	Bu_03368	894	1.7e-16	5	111	51	154	0.854838709677
CBM32.hmm	124	Bu_03368	894	2.1e-16	14	119	187	292	0.846774193548
CBM32.hmm	124	Bu_03368	894	2.3e-16	8	111	322	426	0.83064516129
GH13_36.hmm	314	Bu_03368	894	3.5e-21	3	171	468	639	0.535031847134
GH172.hmm	236	Bu_03369	389	2.3e-75	3	236	85	337	0.987288135593
GH92.hmm	491	Bu_03370	788	9.8e-163	2	491	238	768	0.995926680244
GH172.hmm	236	Bu_03376	696	6.1e-65	1	235	287	524	0.991525423729
GT14.hmm	250	Bu_03391	301	3.3e-44	1	220	4	233	0.876
GT4.hmm	160	Bu_03395	421	2.4e-25	18	153	251	384	0.84375
GT2.hmm	170	Bu_03396	248	1.9e-27	1	131	10	138	0.764705882353
GH9.hmm	418	Bu_03459	842	3.1e-28	11	361	403	777	0.837320574163
GH31.hmm	427	Bu_03463	791	3.2e-126	2	427	307	725	0.995316159251
GH9.hmm	418	Bu_03465	576	1.4e-99	5	417	113	567	0.985645933014
GH30.hmm	417	Bu_03466	633	1.3e-16	111	415	292	630	0.729016786571
GH9.hmm	418	Bu_03468	844	8.3e-28	12	357	406	778	0.825358851675
CE20.hmm	249	Bu_03469	473	3.1e-90	3	248	102	361	0.983935742972
CE4.hmm	130	Bu_03473	218	7.6e-26	5	112	22	140	0.823076923077
GH73.hmm	128	Bu_03529	307	2.2e-36	2	128	38	167	0.984375
GT4.hmm	160	Bu_03566	405	1.2e-23	2	144	221	367	0.8875
GT4.hmm	160	Bu_03572	410	9.3e-23	12	135	233	356	0.76875
GT4.hmm	160	Bu_03611	341	1.2e-20	19	148	168	300	0.80625
CE4.hmm	130	Bu_03614	229	9.8e-24	4	111	76	188	0.823076923077
GT2.hmm	170	Bu_03616	337	4.7e-33	1	147	8	150	0.858823529412
GH18.hmm	296	Bu_03693	375	2.8e-62	28	288	59	366	0.878378378378
GH115.hmm	697	Bu_03736	780	4.9e-239	8	697	24	775	0.988522238164
GH2.hmm	752	Bu_03737	797	1.8e-123	25	472	27	564	0.594414893617
GH30_2.hmm	417	Bu_03738	508	4.1e-155	3	415	59	502	0.988009592326
GH28.hmm	325	Bu_03739	979	4.5e-60	6	309	83	423	0.932307692308
GH43_9.hmm	272	Bu_03739	979	4.1e-123	1	272	505	777	0.996323529412
GH28.hmm	325	Bu_03744	471	6.5e-72	6	309	76	438	0.932307692308
GH2.hmm	752	Bu_03745	778	1.2e-121	26	465	23	538	0.583776595745
CE12.hmm	210	Bu_03747	547	7.8e-76	1	209	30	251	0.990476190476
CE4.hmm	130	Bu_03747	547	2e-29	7	122	279	405	0.884615384615
PL27.hmm	610	Bu_03751	704	1.1e-261	2	610	72	698	0.996721311475
GH3.hmm	216	Bu_03760	734	5.1e-64	3	216	94	316	0.986111111111
GH3.hmm	216	Bu_03762	724	4.9e-68	3	216	60	268	0.986111111111
GH2.hmm	752	Bu_03766	840	3.9e-104	27	555	5	744	0.702127659574
CE19.hmm	332	Bu_03772	369	5.7e-17	45	192	65	203	0.442771084337
GH109.hmm	399	Bu_03834	328	8.6e-27	5	196	5	185	0.478696741855
GH23.hmm	135	Bu_03847	472	1.7e-22	14	115	313	420	0.748148148148
GH3.hmm	216	Bu_03886	942	6.6e-65	3	215	150	375	0.981481481481
GH55.hmm	740	Bu_03909	1000	1.1e-92	27	617	32	614	0.797297297297
GH55.hmm	740	Bu_03910	1004	1.4e-90	35	672	37	673	0.860810810811
GH9.hmm	418	Bu_03918	804	2.4e-33	2	418	331	800	0.995215311005
