HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH92.hmm	491	Bv_00139	1141	1.5e-154	2	491	595	1124	0.995926680244
GH97.hmm	631	Bv_00140	644	2e-183	5	630	13	626	0.990491283677
GH88.hmm	329	Bv_00144	408	4.4e-123	4	329	70	395	0.987841945289
GH3.hmm	216	Bv_00153	992	2.2e-56	4	215	105	325	0.976851851852
GH105.hmm	332	Bv_00160	471	4.3e-90	9	331	99	434	0.969879518072
PL11_1.hmm	583	Bv_00161	635	6.2e-269	2	574	32	623	0.981132075472
GH28.hmm	325	Bv_00162	462	1.2e-69	5	321	75	449	0.972307692308
GH115.hmm	697	Bv_00163	783	1.4e-248	7	697	27	775	0.989956958393
PL26.hmm	862	Bv_00167	1106	0	2	858	246	1100	0.993039443155
CE12.hmm	210	Bv_00168	547	8.9e-53	2	210	65	284	0.990476190476
CE12.hmm	210	Bv_00168	547	4.3e-62	2	210	316	535	0.990476190476
PL11_1.hmm	583	Bv_00169	608	2e-235	4	567	20	608	0.965694682676
GH2.hmm	752	Bv_00170	992	2.1e-64	25	416	14	498	0.519946808511
GH106.hmm	824	Bv_00171	951	9.6e-242	94	823	211	945	0.884708737864
GH78.hmm	504	Bv_00182	593	1.5e-96	3	499	92	591	0.984126984127
CE15.hmm	269	Bv_00183	427	5.8e-97	1	268	44	425	0.992565055762
PL11.hmm	606	Bv_00184	617	4.1e-165	3	571	56	617	0.937293729373
GH106.hmm	824	Bv_00185	1095	1.4e-84	2	654	37	707	0.791262135922
GH28.hmm	325	Bv_00185	1095	3.8e-72	10	317	735	1068	0.944615384615
GH105.hmm	332	Bv_00186	377	5.4e-92	6	332	56	375	0.981927710843
GH42.hmm	371	Bv_00187	704	3.8e-126	2	370	49	423	0.991913746631
GH43_18.hmm	229	Bv_00188	784	1.4e-86	2	229	67	301	0.991266375546
GH43_34.hmm	280	Bv_00188	784	1.9e-67	1	280	318	611	0.996428571429
GH2.hmm	752	Bv_00189	955	6.9e-72	26	590	19	762	0.75
CE12.hmm	210	Bv_00190	424	1.9e-72	1	210	174	379	0.995238095238
GH28.hmm	325	Bv_00191	494	2.6e-62	6	309	80	446	0.932307692308
GH28.hmm	325	Bv_00194	474	1.3e-62	9	309	48	394	0.923076923077
GH106.hmm	824	Bv_00195	920	0	3	823	19	915	0.995145631068
GH31.hmm	427	Bv_00221	817	3.1e-135	1	427	219	716	0.997658079625
GH97.hmm	631	Bv_00222	627	4.1e-181	3	628	16	621	0.990491283677
GH29.hmm	346	Bv_00226	548	3.3e-102	2	346	14	433	0.994219653179
GH2.hmm	752	Bv_00317	1075	9.7e-235	21	750	84	938	0.969414893617
GH63.hmm	570	Bv_00318	689	1e-164	11	565	11	686	0.971929824561
GH109.hmm	399	Bv_00358	471	4.5e-168	2	398	57	461	0.992481203008
GH63.hmm	570	Bv_00387	420	1.3e-19	362	563	32	406	0.352631578947
GH2.hmm	752	Bv_00411	815	8.6e-121	28	469	21	596	0.586436170213
GH20.hmm	337	Bv_00412	693	2.3e-41	12	336	145	467	0.961424332344
GH2.hmm	752	Bv_00413	901	1e-90	21	489	44	620	0.622340425532
GH146.hmm	503	Bv_00516	783	1.6e-213	1	503	35	543	0.998011928429
GH31.hmm	427	Bv_00517	819	4.9e-136	1	427	217	708	0.997658079625
GH35.hmm	307	Bv_00521	782	1.3e-118	1	306	32	344	0.99348534202
GH51.hmm	630	Bv_00522	832	2.5e-98	104	429	370	717	0.515873015873
GH43_19.hmm	233	Bv_00523	647	2.5e-93	1	233	82	313	0.995708154506
GH43_34.hmm	280	Bv_00523	647	1.8e-97	1	280	341	639	0.996428571429
GH30_2.hmm	417	Bv_00524	502	4.2e-176	2	416	53	499	0.992805755396
GH43_17.hmm	266	Bv_00533	333	1.2e-96	3	264	39	303	0.981203007519
GH43_24.hmm	246	Bv_00534	380	2.4e-104	2	246	52	346	0.991869918699
GH43_9.hmm	272	Bv_00535	818	7e-121	3	272	25	288	0.988970588235
CBM91.hmm	200	Bv_00535	818	7.8e-20	5	198	310	485	0.965
GH43_19.hmm	233	Bv_00535	818	4.8e-82	1	233	537	792	0.995708154506
GH105.hmm	332	Bv_00540	771	4.4e-78	6	332	46	372	0.981927710843
GH154.hmm	348	Bv_00540	771	1.2e-106	1	348	381	743	0.997126436782
PL42.hmm	296	Bv_00541	412	1e-125	1	296	21	313	0.996621621622
GT2.hmm	170	Bv_00555	329	5.1e-27	1	148	4	148	0.864705882353
GH29.hmm	346	Bv_00562	619	4e-82	28	339	37	369	0.898843930636
CBM32.hmm	124	Bv_00562	619	9.4e-18	15	107	499	599	0.741935483871
GH2.hmm	752	Bv_00563	1019	4.8e-214	15	750	48	903	0.977393617021
GH20.hmm	337	Bv_00564	771	8.6e-111	8	336	154	512	0.973293768546
GH92.hmm	491	Bv_00583	730	3.8e-186	5	487	241	729	0.9816700611
GH3.hmm	216	Bv_00584	785	2.8e-70	3	215	128	353	0.981481481481
GH29.hmm	346	Bv_00585	284	2.9e-54	163	346	2	195	0.528901734104
GH29.hmm	346	Bv_00586	170	7.1e-41	12	150	21	164	0.398843930636
GH130.hmm	296	Bv_00610	392	1.7e-85	2	295	51	362	0.989864864865
GH30_6.hmm	450	Bv_00615	504	8.1e-211	1	449	43	493	0.995555555556
GH136.hmm	491	Bv_00628	504	8.9e-91	5	432	24	465	0.869653767821
GH23.hmm	135	Bv_00633	332	1.5e-25	2	123	103	237	0.896296296296
GH2.hmm	752	Bv_00635	1031	1.7e-225	15	749	48	902	0.976063829787
GH109.hmm	399	Bv_00639	413	3e-170	3	398	14	412	0.989974937343
GH130.hmm	296	Bv_00640	333	2.2e-89	1	296	27	328	0.996621621622
GH163.hmm	251	Bv_00642	759	2e-105	1	251	223	477	0.996015936255
GH18.hmm	296	Bv_00645	352	6.6e-16	48	179	65	259	0.442567567568
GH97.hmm	631	Bv_00648	671	1.7e-232	3	630	11	666	0.993660855784
GH92.hmm	491	Bv_00653	770	1.1e-184	3	491	242	748	0.993890020367
GH92.hmm	491	Bv_00654	760	4.3e-193	4	491	244	751	0.991853360489
GH92.hmm	491	Bv_00657	740	7.7e-195	5	491	241	734	0.989816700611
GH27.hmm	229	Bv_00669	535	8.3e-68	4	228	134	369	0.978165938865
GT26.hmm	171	Bv_00718	232	5.4e-53	5	171	52	217	0.970760233918
GT4.hmm	160	Bv_00727	389	2.8e-16	7	154	203	357	0.91875
CE1.hmm	227	Bv_00761	345	2.2e-18	8	213	80	307	0.903083700441
GH36.hmm	688	Bv_00766	718	2.8e-213	2	687	26	701	0.995639534884
CE20.hmm	249	Bv_00768	651	1.9e-44	3	127	102	240	0.497991967871
CE20.hmm	249	Bv_00768	651	2.4e-51	121	248	417	542	0.510040160643
GH3.hmm	216	Bv_00771	757	1.1e-68	3	214	103	323	0.976851851852
GH2.hmm	752	Bv_00772	980	3.7e-88	45	608	54	779	0.748670212766
CBM32.hmm	124	Bv_00772	980	3.1e-25	11	122	727	836	0.895161290323
GH27.hmm	229	Bv_00776	675	8.7e-16	10	225	420	650	0.938864628821
GH97.hmm	631	Bv_00779	525	1.4e-127	4	485	14	505	0.762282091918
GH92.hmm	491	Bv_00782	920	7.3e-127	4	491	397	912	0.991853360489
GH95.hmm	722	Bv_00783	800	1.4e-249	5	718	26	767	0.987534626039
GH92.hmm	491	Bv_00784	760	4.5e-162	2	491	283	758	0.995926680244
GH92.hmm	491	Bv_00785	738	3.1e-188	5	491	245	736	0.989816700611
GH30_4.hmm	484	Bv_00876	532	1.3e-179	2	484	41	528	0.995867768595
GH30_4.hmm	484	Bv_00877	521	3.5e-198	2	484	24	519	0.995867768595
GT23.hmm	318	Bv_00919	276	1.1e-22	21	283	11	266	0.823899371069
GT4.hmm	160	Bv_00925	420	1.7e-21	15	153	244	383	0.8625
GT2.hmm	170	Bv_00926	248	3.2e-26	1	109	11	116	0.635294117647
GH109.hmm	399	Bv_00987	548	2e-152	1	397	57	468	0.992481203008
GH2.hmm	752	Bv_01034	1113	6.9e-214	17	751	60	963	0.976063829787
GH51.hmm	630	Bv_01038	659	6.6e-116	105	543	190	655	0.695238095238
GH43_4.hmm	310	Bv_01039	511	3.3e-95	1	310	71	383	0.996774193548
GH97.hmm	631	Bv_01041	642	4e-186	4	627	6	639	0.987321711569
GH43_4.hmm	310	Bv_01045	627	4.4e-90	1	310	159	517	0.996774193548
CE4.hmm	130	Bv_01060	230	4.2e-31	4	122	36	157	0.907692307692
GT2.hmm	170	Bv_01066	397	7.3e-28	2	127	20	140	0.735294117647
GH29.hmm	346	Bv_01084	461	3.2e-61	39	336	27	355	0.85838150289
GT9.hmm	225	Bv_01100	343	3.9e-33	5	222	74	324	0.964444444444
GT2.hmm	170	Bv_01105	299	4.2e-22	2	169	5	172	0.982352941176
GT14.hmm	250	Bv_01107	297	2.3e-54	2	241	4	257	0.956
GT4.hmm	160	Bv_01108	392	1.2e-24	6	159	214	367	0.95625
GT2.hmm	170	Bv_01112	329	1.5e-25	1	128	8	135	0.747058823529
GT2.hmm	170	Bv_01114	321	5.8e-34	2	164	12	170	0.952941176471
GT83.hmm	540	Bv_01116	574	7.1e-83	6	504	4	541	0.922222222222
CE4.hmm	130	Bv_01147	203	4.6e-26	4	123	21	135	0.915384615385
PL10_1.hmm	288	Bv_01159	713	1.6e-113	1	288	67	358	0.996527777778
CE8.hmm	288	Bv_01159	713	4.1e-25	13	236	411	637	0.774305555556
CE1.hmm	227	Bv_01164	747	5.4e-16	13	208	508	716	0.859030837004
GH127.hmm	524	Bv_01165	801	1.4e-210	1	524	38	569	0.998091603053
GH43_34.hmm	280	Bv_01166	800	1.1e-83	1	280	31	304	0.996428571429
CBM32.hmm	124	Bv_01166	800	8.2e-21	9	122	336	451	0.911290322581
GH97.hmm	631	Bv_01167	907	9.4e-194	8	630	23	661	0.985736925515
GH127.hmm	524	Bv_01172	811	1.1e-213	1	524	39	570	0.998091603053
GH146.hmm	503	Bv_01177	1118	2.7e-144	6	489	161	732	0.960238568588
GH2.hmm	752	Bv_01196	812	1.9e-123	24	475	35	594	0.599734042553
GH3.hmm	216	Bv_01207	864	2.1e-69	4	215	58	303	0.976851851852
GH20.hmm	337	Bv_01243	659	1.1e-69	7	336	145	468	0.976261127596
GH29.hmm	346	Bv_01294	627	1.7e-80	39	330	35	342	0.841040462428
GH95.hmm	722	Bv_01316	818	4.9e-271	10	715	44	791	0.976454293629
GH18.hmm	296	Bv_01321	345	5.2e-70	2	286	36	334	0.959459459459
GH105.hmm	332	Bv_01354	432	9.3e-90	9	331	73	414	0.969879518072
CE7.hmm	313	Bv_01393	436	1.5e-90	11	311	129	430	0.958466453674
GH63.hmm	570	Bv_01414	644	1.6e-116	245	568	197	642	0.566666666667
GH2.hmm	752	Bv_01415	1058	3.6e-225	19	748	62	919	0.969414893617
GH97.hmm	631	Bv_01432	738	1.5e-257	4	630	12	723	0.992076069731
GH13_20.hmm	300	Bv_01433	616	1.2e-61	1	296	164	482	0.983333333333
CBM20.hmm	90	Bv_01440	892	9.8e-16	12	86	139	215	0.822222222222
GH77.hmm	494	Bv_01440	892	2.4e-157	1	489	242	886	0.987854251012
GT28.hmm	157	Bv_01451	376	1.6e-46	1	154	194	352	0.974522292994
GT30.hmm	177	Bv_01535	406	1.4e-47	10	176	43	205	0.937853107345
GT4.hmm	160	Bv_01601	389	2.8e-16	7	154	203	357	0.91875
GT26.hmm	171	Bv_01610	232	5.4e-53	5	171	52	217	0.970760233918
GH32.hmm	293	Bv_01726	655	3.5e-93	1	290	162	467	0.986348122867
GT2.hmm	170	Bv_01792	269	1.9e-23	1	155	7	151	0.905882352941
GT4.hmm	160	Bv_01794	374	6.6e-28	9	149	202	339	0.875
GT4.hmm	160	Bv_01795	372	1.5e-35	10	157	195	341	0.91875
GT14.hmm	250	Bv_01796	299	5.4e-47	2	239	5	249	0.948
GH29.hmm	346	Bv_01814	441	2.3e-106	18	346	22	358	0.947976878613
GH28.hmm	325	Bv_01816	468	5.9e-83	7	309	74	444	0.929230769231
GH88.hmm	329	Bv_01818	408	1.4e-121	6	328	74	399	0.978723404255
GH28.hmm	325	Bv_01837	434	3.2e-62	8	309	73	414	0.926153846154
GH2.hmm	752	Bv_01838	970	6.3e-126	33	738	50	833	0.9375
GH28.hmm	325	Bv_01839	594	1e-65	7	300	148	503	0.901538461538
GH105.hmm	332	Bv_01853	373	5.7e-79	7	331	45	369	0.975903614458
GH154.hmm	348	Bv_01854	420	1.5e-104	1	347	31	392	0.994252873563
GH2.hmm	752	Bv_01855	856	1.2e-104	22	474	22	570	0.601063829787
CBM57.hmm	147	Bv_01855	856	1.2e-19	2	147	691	851	0.986394557823
GH78.hmm	504	Bv_01857	664	2.3e-79	5	502	144	641	0.986111111111
GH43_18.hmm	229	Bv_01860	334	1.2e-79	2	229	84	312	0.991266375546
GH140.hmm	412	Bv_01861	487	3.9e-169	1	412	37	465	0.997572815534
GH105.hmm	332	Bv_01867	409	2.4e-121	6	332	52	397	0.981927710843
CE8.hmm	288	Bv_01868	316	5.8e-105	2	286	26	306	0.986111111111
GH33.hmm	342	Bv_01871	662	2e-25	22	307	308	607	0.833333333333
CE8.hmm	288	Bv_01873	506	2.8e-45	3	279	200	481	0.958333333333
GH2.hmm	752	Bv_01878	1009	8.7e-78	51	553	78	700	0.667553191489
GH2.hmm	752	Bv_01879	1122	4.6e-71	37	532	69	716	0.658244680851
GH31.hmm	427	Bv_01880	794	5.3e-111	1	427	227	655	0.997658079625
CE19.hmm	332	Bv_01881	666	9.5e-56	16	304	77	383	0.867469879518
PL10_2.hmm	275	Bv_01883	537	1.4e-137	1	275	121	404	0.996363636364
CE19.hmm	332	Bv_01884	386	7.2e-25	7	290	60	386	0.852409638554
CE12.hmm	210	Bv_01885	574	1.7e-79	1	210	24	255	0.995238095238
CE8.hmm	288	Bv_01885	574	5.6e-98	2	279	271	546	0.961805555556
GH89.hmm	663	Bv_01927	717	3.7e-256	2	662	55	714	0.995475113122
GH105.hmm	332	Bv_01940	412	3.7e-117	13	330	77	410	0.954819277108
GH23.hmm	135	Bv_01980	420	1.7e-24	2	119	124	257	0.866666666667
GT19.hmm	354	Bv_01985	379	4.7e-115	2	351	4	359	0.985875706215
GH43_10.hmm	271	Bv_02051	554	6.7e-110	1	271	37	306	0.9963099631
CBM91.hmm	200	Bv_02051	554	5.6e-22	4	195	340	551	0.955
GH28.hmm	325	Bv_02053	539	7.8e-84	8	321	87	502	0.963076923077
CE12.hmm	210	Bv_02091	208	5e-23	121	210	8	97	0.42380952381
GH165.hmm	635	Bv_02097	558	9.3e-222	120	631	20	557	0.804724409449
GH109.hmm	399	Bv_02106	520	9.3e-158	2	397	64	474	0.989974937343
GH84.hmm	295	Bv_02135	737	2.4e-118	1	294	149	441	0.993220338983
PL27.hmm	610	Bv_02217	704	1.1e-261	2	610	72	698	0.996721311475
CE12.hmm	210	Bv_02221	566	8.4e-76	1	209	30	251	0.990476190476
CE4.hmm	130	Bv_02221	566	2.2e-29	7	122	279	405	0.884615384615
GH2.hmm	752	Bv_02223	778	8.2e-122	26	482	23	556	0.606382978723
GH28.hmm	325	Bv_02224	471	6.5e-72	6	309	76	438	0.932307692308
GH28.hmm	325	Bv_02229	625	1.8e-60	6	309	83	423	0.932307692308
GH43_9.hmm	272	Bv_02229	625	2.3e-53	1	119	505	623	0.433823529412
GH43_9.hmm	272	Bv_02230	343	2.3e-61	132	272	1	141	0.514705882353
GH30_2.hmm	417	Bv_02231	508	4.1e-155	3	415	59	502	0.988009592326
GH2.hmm	752	Bv_02232	797	1.8e-123	25	472	27	564	0.594414893617
GH115.hmm	697	Bv_02233	780	4.9e-239	8	697	24	775	0.988522238164
GH123.hmm	538	Bv_02262	582	2.4e-238	3	537	43	580	0.992565055762
GH20.hmm	337	Bv_02273	807	1.6e-121	8	336	157	523	0.973293768546
GH2.hmm	752	Bv_02288	604	1.1e-99	23	412	50	500	0.517287234043
GH43_31.hmm	268	Bv_02293	877	2.6e-106	2	268	31	458	0.992537313433
GH43_31.hmm	268	Bv_02294	322	1.2e-105	2	268	42	300	0.992537313433
GH43_3.hmm	299	Bv_02295	333	5.8e-110	1	299	34	317	0.996655518395
GT2.hmm	170	Bv_02324	249	9e-29	2	169	8	175	0.982352941176
GH110.hmm	548	Bv_02348	605	5e-228	1	548	23	593	0.998175182482
GH25.hmm	177	Bv_02352	288	1.3e-53	1	177	91	265	0.994350282486
GH109.hmm	399	Bv_02373	329	8.1e-27	2	196	3	186	0.486215538847
GH73.hmm	128	Bv_02409	297	1.7e-37	3	128	39	167	0.9765625
GH23.hmm	135	Bv_02425	459	9e-24	13	117	298	446	0.77037037037
GT2.hmm	170	Bv_02466	312	6e-30	1	123	7	127	0.717647058824
GT4.hmm	160	Bv_02467	356	9.7e-37	12	153	172	315	0.88125
GT4.hmm	160	Bv_02470	408	5.9e-35	6	144	229	363	0.8625
GH29.hmm	346	Bv_02506	494	1.6e-107	15	346	11	370	0.956647398844
PL27.hmm	610	Bv_02510	690	2.5e-257	2	610	63	683	0.996721311475
CE1.hmm	227	Bv_02562	272	2.4e-49	1	219	31	260	0.960352422907
GT2.hmm	170	Bv_02676	823	8.3e-18	1	122	249	372	0.711764705882
GT2.hmm	170	Bv_02713	317	1.9e-35	1	168	4	167	0.982352941176
GH95.hmm	722	Bv_02720	814	5.3e-296	3	713	20	751	0.983379501385
GH105.hmm	332	Bv_02721	399	4.9e-122	5	332	51	396	0.984939759036
GH140.hmm	412	Bv_02722	489	3.3e-172	1	412	34	463	0.997572815534
CBM67.hmm	176	Bv_02723	1324	1.1e-34	3	169	151	332	0.943181818182
GH78.hmm	504	Bv_02723	1324	4.2e-154	6	504	361	891	0.988095238095
GH33.hmm	342	Bv_02723	1324	2.8e-37	15	325	949	1306	0.906432748538
GH127.hmm	524	Bv_02724	701	3.1e-192	1	524	44	607	0.998091603053
GH141.hmm	527	Bv_02725	607	1.1e-224	2	527	21	568	0.996204933586
GH78.hmm	504	Bv_02726	714	1.8e-118	4	485	191	679	0.954365079365
GT2.hmm	170	Bv_02731	272	7e-27	1	129	4	129	0.752941176471
GT2.hmm	170	Bv_02732	301	7.2e-18	2	109	7	105	0.629411764706
GT4.hmm	160	Bv_02735	365	3.3e-30	9	159	185	336	0.9375
GT4.hmm	160	Bv_02740	329	1.4e-19	2	153	158	297	0.94375
GT4.hmm	160	Bv_02743	375	8e-17	6	153	198	336	0.91875
GH138.hmm	907	Bv_02765	901	0	1	907	4	901	0.998897464168
GH137.hmm	340	Bv_02768	1426	5e-158	2	340	19	367	0.994117647059
GH2.hmm	752	Bv_02768	1426	6e-80	21	388	370	806	0.488031914894
CBM57.hmm	147	Bv_02768	1426	5e-47	2	147	1083	1251	0.986394557823
GH2.hmm	752	Bv_02775	1056	3.1e-217	25	751	48	939	0.965425531915
GH2.hmm	752	Bv_02776	946	6.1e-127	35	741	40	823	0.938829787234
GH106.hmm	824	Bv_02777	1076	2.2e-129	95	507	359	810	0.5
CE20.hmm	249	Bv_02778	480	2.1e-94	3	249	110	371	0.987951807229
GH139.hmm	777	Bv_02779	743	0	5	774	3	740	0.989703989704
GH143.hmm	556	Bv_02811	1103	6.7e-298	4	556	18	565	0.992805755396
GH142.hmm	479	Bv_02811	1103	6.3e-233	1	479	628	1096	0.997912317328
CBM67.hmm	176	Bv_02812	918	4.1e-33	12	171	174	343	0.903409090909
GH78.hmm	504	Bv_02812	918	8.3e-165	3	504	384	900	0.994047619048
GH28.hmm	325	Bv_02813	443	7.6e-97	9	309	52	421	0.923076923077
CE19.hmm	332	Bv_02814	446	1.5e-134	2	327	117	445	0.978915662651
GH133.hmm	372	Bv_02857	646	1.5e-104	9	372	288	636	0.975806451613
GT4.hmm	160	Bv_02858	421	2.8e-35	7	155	240	385	0.925
GH57.hmm	383	Bv_02859	470	6.7e-50	12	313	20	326	0.78590078329
GT5.hmm	472	Bv_02985	274	8.5e-44	1	222	5	238	0.468220338983
GH2.hmm	752	Bv_02997	874	1.2e-96	29	487	37	593	0.609042553191
PL1_2.hmm	183	Bv_03002	577	5e-65	1	183	133	326	0.994535519126
PL1_2.hmm	183	Bv_03004	560	9.6e-63	1	183	134	324	0.994535519126
PL29.hmm	301	Bv_03005	1028	3.3e-18	31	275	96	327	0.810631229236
GH31.hmm	427	Bv_03018	748	9.2e-135	2	427	283	715	0.995316159251
GH141.hmm	527	Bv_03019	663	6e-215	2	526	59	617	0.99430740038
GT2.hmm	170	Bv_03038	321	9.1e-41	1	162	9	170	0.947058823529
GT2.hmm	170	Bv_03042	270	5.3e-16	2	169	4	184	0.982352941176
GH95.hmm	722	Bv_03068	819	1.5e-299	5	713	21	755	0.980609418283
GH13_14.hmm	289	Bv_03123	664	4.3e-121	1	289	198	522	0.996539792388
GT11.hmm	276	Bv_03301	281	1.9e-76	3	275	3	277	0.985507246377
GH20.hmm	337	Bv_03340	768	6.9e-113	9	336	156	503	0.970326409496
GH15.hmm	361	Bv_03353	595	2.7e-78	3	360	221	582	0.98891966759
GT20.hmm	475	Bv_03354	750	7.7e-177	14	472	2	457	0.964210526316
GH13_8.hmm	293	Bv_03418	675	6.4e-148	1	293	224	515	0.996587030717
GT51.hmm	177	Bv_03432	775	8.7e-59	3	176	58	238	0.977401129944
GT51.hmm	177	Bv_03440	240	2.5e-52	12	177	55	219	0.932203389831
GH73.hmm	128	Bv_03484	208	2.5e-17	10	125	114	207	0.8984375
GT26.hmm	171	Bv_03541	237	7.4e-35	2	166	46	214	0.959064327485
GT4.hmm	160	Bv_03542	364	9.8e-26	5	117	186	296	0.7
GT2.hmm	170	Bv_03545	344	6.3e-35	1	141	7	147	0.823529411765
GT11.hmm	276	Bv_03547	275	3.3e-57	7	276	7	273	0.974637681159
GT2.hmm	170	Bv_03549	296	7.9e-21	1	143	8	154	0.835294117647
GT35.hmm	674	Bv_03612	852	4.8e-113	209	636	272	733	0.63353115727
GT35.hmm	674	Bv_03659	854	7.4e-118	208	647	270	737	0.651335311573
GT3.hmm	637	Bv_03660	556	2.1e-126	1	346	13	347	0.541601255887
CE20.hmm	249	Bv_03943	623	2.3e-24	4	121	87	205	0.469879518072
CE20.hmm	249	Bv_03943	623	3.2e-42	121	248	389	515	0.510040160643
GH2.hmm	752	Bv_03951	679	1e-99	24	488	21	595	0.617021276596
GT26.hmm	171	Bv_04031	238	6.6e-56	2	171	48	223	0.988304093567
GT4.hmm	160	Bv_04032	373	3.6e-32	5	160	179	339	0.96875
GT4.hmm	160	Bv_04034	387	8.6e-35	6	159	203	355	0.95625
GT2.hmm	170	Bv_04035	267	1.6e-21	1	128	4	126	0.747058823529
GT4.hmm	160	Bv_04037	415	2.9e-19	62	153	293	385	0.56875
GT2.hmm	170	Bv_04068	301	3.2e-18	1	168	9	181	0.982352941176
GT2.hmm	230	Bv_04069	374	1.3e-20	2	227	45	263	0.978260869565
GT2.hmm	230	Bv_04070	386	6.4e-30	3	229	47	267	0.982608695652
GT111.hmm	217	Bv_04072	274	1.8e-73	1	215	7	231	0.986175115207
GT2.hmm	170	Bv_04073	315	4.3e-36	1	133	5	155	0.776470588235
GT2.hmm	170	Bv_04074	271	2.6e-21	1	130	7	130	0.758823529412
GT23.hmm	318	Bv_04075	305	4e-60	8	280	5	287	0.85534591195
GT4.hmm	160	Bv_04078	393	4.8e-34	6	149	211	353	0.89375
GT2.hmm	170	Bv_04079	316	4e-24	1	157	10	162	0.917647058824
GT2.hmm	170	Bv_04080	341	3e-32	1	166	6	169	0.970588235294
GT4.hmm	160	Bv_04081	381	4.8e-34	8	159	202	352	0.94375
GT4.hmm	160	Bv_04082	383	6.8e-39	10	160	204	353	0.9375
GT4.hmm	160	Bv_04084	399	3.1e-34	8	160	219	368	0.95
GT2.hmm	170	Bv_04086	280	5.3e-24	1	112	41	146	0.652941176471
GT4.hmm	160	Bv_04087	372	6.7e-29	7	157	192	342	0.9375
GT2.hmm	170	Bv_04088	401	6.1e-19	2	118	63	176	0.682352941176
GH13_38.hmm	375	Bv_04097	565	4.1e-188	1	375	33	400	0.997333333333
GT4.hmm	160	Bv_04125	371	1.1e-26	6	150	197	331	0.9
GT4.hmm	160	Bv_04126	374	2.2e-26	3	157	199	347	0.9625
GT2.hmm	170	Bv_04132	315	5.7e-30	1	105	9	110	0.611764705882
CBM9.hmm	182	Bv_04158	679	4.9e-42	1	180	47	250	0.983516483516
GH29.hmm	346	Bv_04159	449	7.2e-104	27	346	23	339	0.921965317919
GH51.hmm	630	Bv_04161	507	4.3e-144	82	542	15	507	0.730158730159
CE9.hmm	373	Bv_04240	387	7.7e-109	1	373	5	378	0.997319034853
GH2.hmm	752	Bv_04241	834	1.5e-122	25	583	23	766	0.742021276596
GH92.hmm	491	Bv_04242	750	6.4e-175	2	491	259	747	0.995926680244
GH20.hmm	337	Bv_04243	684	5.7e-119	8	336	143	490	0.973293768546
GH20.hmm	337	Bv_04245	774	8.2e-124	9	335	155	508	0.967359050445
GH2.hmm	752	Bv_04246	855	8.4e-112	21	575	20	760	0.73670212766
CE20.hmm	249	Bv_04247	687	9e-86	3	249	299	580	0.987951807229
