Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
Bv_00138	ABR37861.1|GH3	100.0	788	0	0	1	788	1	788	0.0e+00	1617.8
Bv_00139	QQY39805.1|GH92	100.0	1141	0	0	1	1141	1	1141	0.0e+00	2411.3
Bv_00140	QQY40417.1|GH97	100.0	644	0	0	1	644	1	644	0.0e+00	1337.8
Bv_00144	ABR37867.1|GH88	100.0	408	0	0	1	408	1	408	1.3e-244	849.0
Bv_00153	QQY39794.1|GH3	100.0	992	0	0	1	992	1	992	0.0e+00	1988.0
Bv_00160	ABR37879.1|GH105	100.0	471	0	0	1	471	1	471	3.5e-286	987.3
Bv_00161	QEW35584.1|PL11_1	100.0	635	0	0	1	635	1	635	0.0e+00	1347.4
Bv_00162	ABR37881.1|GH28	100.0	462	0	0	1	462	1	462	1.3e-277	958.7
Bv_00163	ABR37882.1|GH115	100.0	783	0	0	1	783	1	783	0.0e+00	1605.5
Bv_00167	ABR37887.1|PL26	100.0	1106	0	0	1	1106	1	1106	0.0e+00	2311.2
Bv_00168	QQY43084.1|CE12	100.0	547	0	0	1	547	1	547	0.0e+00	1132.1
Bv_00169	ABR37889.1|PL11_1	100.0	608	0	0	1	608	7	614	0.0e+00	1303.9
Bv_00170	ABR37890.1|GH2	99.9	992	1	0	1	992	10	1001	0.0e+00	2063.5
Bv_00171	QQY39780.1|GH106	100.0	951	0	0	1	951	1	951	0.0e+00	1968.0
Bv_00182	QQY39772.1|GH78	100.0	593	0	0	1	593	1	593	0.0e+00	1234.9
Bv_00183	QQY39771.1|CE15	100.0	427	0	0	1	427	1	427	9.9e-264	912.5
Bv_00184	QQY39770.1|PL11	100.0	617	0	0	1	617	1	617	0.0e+00	1303.5
Bv_00185	ABR37905.1|GH106|GH28	100.0	1095	0	0	1	1095	1	1095	0.0e+00	2272.7
Bv_00186	ALK86439.1|GH105	100.0	377	0	0	1	377	1	377	5.0e-235	817.0
Bv_00187	QQY43069.1|GH42	100.0	704	0	0	1	704	1	704	0.0e+00	1482.2
Bv_00188	QQY39767.1|CBM32|GH43_18|GH43_34	100.0	784	0	0	1	784	1	784	0.0e+00	1667.9
Bv_00189	QQY39766.1|GH2	100.0	955	0	0	1	955	1	955	0.0e+00	2013.4
Bv_00190	ALK86443.1|CE12	100.0	424	0	0	1	424	1	424	7.8e-253	876.3
Bv_00191	QQY39764.1|GH28	100.0	494	0	0	1	494	1	494	5.6e-295	1016.5
Bv_00194	QUT56815.1|GH28	100.0	474	0	0	1	474	1	474	4.6e-286	986.9
Bv_00195	QQY39760.1|GH106	100.0	920	0	0	1	920	1	920	0.0e+00	1926.8
Bv_00221	QEW35528.1|GH31	100.0	817	0	0	1	817	1	817	0.0e+00	1719.9
Bv_00222	ABR37940.1|GH97	100.0	627	0	0	1	627	1	627	0.0e+00	1321.2
Bv_00226	ABR37944.1|GH29	100.0	548	0	0	1	548	1	548	0.0e+00	1173.3
Bv_00317	ABR38021.1|GH2	100.0	1075	0	0	1	1075	2	1076	0.0e+00	2257.6
Bv_00318	ABR38022.1|GH63	100.0	689	0	0	1	689	1	689	0.0e+00	1443.7
Bv_00358	QQY39628.1|GH109	100.0	471	0	0	1	471	1	471	1.2e-289	998.8
Bv_00363	QYO62262.1|GH13	63.9	346	123	1	1	346	1	344	2.0e-115	420.2
Bv_00411	ALK86697.1|GH2	100.0	815	0	0	1	815	1	815	0.0e+00	1742.2
Bv_00412	QQY39583.1|GH20	100.0	693	0	0	1	693	1	693	0.0e+00	1399.4
Bv_00413	ABR38111.1|GH2	100.0	901	0	0	1	901	1	901	0.0e+00	1887.1
Bv_00496	QQY42788.1|CBM50	100.0	296	0	0	1	296	1	296	3.0e-166	588.2
Bv_00516	ABR38200.1|GH146	100.0	783	0	0	1	783	1	783	0.0e+00	1609.3
Bv_00517	ABR38201.1|GH31	100.0	819	0	0	1	819	1	819	0.0e+00	1742.2
Bv_00521	ABR38205.1|CBM32|GH35	100.0	782	0	0	1	782	1	782	0.0e+00	1648.6
Bv_00522	QQY39503.1|GH51	100.0	832	0	0	1	832	1	832	0.0e+00	1706.8
Bv_00523	ABR38207.1|GH43_19|GH43_34	100.0	647	0	0	1	647	1	647	0.0e+00	1371.3
Bv_00524	ABR38208.1|GH30_2	100.0	502	0	0	1	502	1	502	0.0e+00	1076.2
Bv_00533	ABR38217.1|GH43_17	100.0	333	0	0	1	333	1	333	6.2e-205	716.8
Bv_00534	ABR38218.1|GH43_24	100.0	380	0	0	1	380	1	380	2.3e-235	818.1
Bv_00535	QQY39492.1|GH43_19|GH43_9	100.0	818	0	0	1	818	1	818	0.0e+00	1748.4
Bv_00540	QQY40390.1|GH105|GH154	100.0	771	0	0	1	771	1	771	0.0e+00	1632.8
Bv_00541	QQY39487.1|PL42	99.8	412	1	0	1	412	13	424	4.0e-254	880.6
Bv_00555	ABR38238.1|GT2	100.0	329	0	0	1	329	1	329	1.1e-190	669.5
Bv_00562	ALK86825.1|GH29	100.0	619	0	0	1	619	1	619	0.0e+00	1295.4
Bv_00563	ABR38246.1|GH2	100.0	1019	0	0	1	1019	1	1019	0.0e+00	2150.6
Bv_00564	ABR38247.1|GH20	100.0	771	0	0	1	771	1	771	0.0e+00	1592.0
Bv_00583	QQY39448.1|GH92	100.0	730	0	0	1	730	1	730	0.0e+00	1533.9
Bv_00584	QQY39447.1|GH3	100.0	785	0	0	1	785	3	787	0.0e+00	1557.3
Bv_00585	QQY39446.1|GH29	100.0	284	0	0	1	284	180	463	8.8e-176	619.8
Bv_00610	ABR38290.1|GH130	100.0	392	0	0	1	392	1	392	3.3e-237	824.3
Bv_00615	QQY39420.1|GH30_6	100.0	504	0	0	1	504	1	504	2.0e-300	1034.6
Bv_00628	ABR38308.1|GH136	100.0	504	0	0	1	504	1	504	6.0e-292	1006.5
Bv_00633	QQY40386.1|GH23	100.0	332	0	0	1	332	1	332	2.0e-187	658.7
Bv_00635	QQY39401.1|GH2	100.0	1031	0	0	1	1031	1	1031	0.0e+00	2174.4
Bv_00639	QQY39397.1|GH109	100.0	413	0	0	1	413	1	413	1.2e-250	869.0
Bv_00640	ALK82696.1|GH130	100.0	333	0	0	1	333	1	333	4.0e-212	740.7
Bv_00642	QQY39394.1|GH163	100.0	743	0	0	17	759	1	743	0.0e+00	1548.9
Bv_00645	QQY39391.1|GH18	100.0	352	0	0	1	352	1	352	2.3e-213	745.0
Bv_00648	QQY39388.1|GH97	100.0	671	0	0	1	671	1	671	0.0e+00	1414.8
Bv_00653	ABR38332.1|GH92	100.0	770	0	0	1	770	1	770	0.0e+00	1617.4
Bv_00654	QEW35069.1|GH92	100.0	760	0	0	1	760	1	760	0.0e+00	1611.3
Bv_00657	ABR38336.1|GH92	100.0	740	0	0	1	740	1	740	0.0e+00	1565.4
Bv_00663	AGL63717.2|GT4	37.4	586	306	8	180	708	124	705	4.9e-109	399.4
Bv_00669	QQY39368.1|CBM35|GH27	100.0	535	0	0	1	535	1	535	0.0e+00	1124.0
Bv_00717	QQN33861.1|GT0	58.7	380	145	3	3	382	2	369	4.3e-125	451.8
Bv_00718	QQA29206.1|GT26	100.0	232	0	0	1	232	1	232	6.8e-134	480.3
Bv_00722	ABR38397.1|GT4	100.0	393	0	0	1	393	1	393	4.0e-235	817.4
Bv_00723	AOP03843.1|GT0	65.8	398	130	1	2	393	5	402	1.2e-149	533.5
Bv_00726	VEJ19452.1|GT4	66.2	340	105	3	5	343	371	701	7.1e-122	441.0
Bv_00727	QJR62423.1|GT4	100.0	389	0	0	1	389	1	389	4.5e-223	777.3
Bv_00766	ABR38442.1|GH36	100.0	718	0	0	1	718	5	722	0.0e+00	1493.0
Bv_00768	QQY40352.1|CE20	100.0	651	0	0	1	651	1	651	0.0e+00	1369.8
Bv_00771	ABR38447.1|GH3	100.0	757	0	0	1	757	1	757	0.0e+00	1526.1
Bv_00772	ABR38448.1|CBM32|GH2	100.0	980	0	0	1	980	1	980	0.0e+00	2078.9
Bv_00776	QQY38591.1|GH36	100.0	675	0	0	1	675	1	675	0.0e+00	1404.4
Bv_00779	UBD83636.1|GH97	99.4	525	3	0	1	525	1	525	0.0e+00	1104.4
Bv_00782	QQY38595.1|GH92	100.0	920	0	0	1	920	1	920	0.0e+00	1967.2
Bv_00783	QQY38596.1|GH95	100.0	800	0	0	1	800	1	800	0.0e+00	1585.9
Bv_00784	ABR38458.1|GH92	100.0	760	0	0	1	760	1	760	0.0e+00	1622.4
Bv_00785	ABR38459.1|GH92	100.0	738	0	0	1	738	1	738	0.0e+00	1534.2
Bv_00839	CAD7226128.1|GH38	34.8	728	414	14	8	697	1343	2047	1.4e-110	404.4
Bv_00844	CCO12868.2|GH1	44.1	1436	511	14	11	1403	5	1191	0.0e+00	1098.6
Bv_00876	QQY38681.1|GH30_4	100.0	532	0	0	1	532	1	532	0.0e+00	1096.3
Bv_00877	QQY38682.1|GH30_4	100.0	521	0	0	1	521	1	521	0.0e+00	1108.6
Bv_00919	QQY38721.1|GT0	100.0	276	0	0	1	276	1	276	4.7e-158	560.8
Bv_00923	QEW34918.1|GT0	100.0	338	0	0	1	338	1	338	2.4e-204	714.9
Bv_00924	QQY38726.1|GT4	100.0	371	0	0	1	371	1	371	2.5e-218	761.5
Bv_00925	ABR38586.1|GT4	100.0	420	0	0	1	420	3	422	3.0e-249	864.4
Bv_00926	QUT60039.1|GT2	100.0	248	0	0	1	248	1	248	2.4e-145	518.5
Bv_00985	QQY38773.1|CBM32	100.0	450	0	0	1	450	1	450	1.6e-264	915.2
Bv_00986	QUU10001.1|CBM0	56.7	945	382	12	22	963	28	948	1.0e-308	1063.1
Bv_00987	ABR38645.1|GH109	100.0	548	0	0	1	548	1	548	0.0e+00	1126.3
Bv_01034	BDC05004.1|GH2	99.8	1113	2	0	1	1113	1	1113	0.0e+00	2328.5
Bv_01038	QEW34833.1|GH51	100.0	659	0	0	1	659	1	659	0.0e+00	1384.4
Bv_01039	ABR38695.1|GH43_4	100.0	511	0	0	1	511	1	511	0.0e+00	1091.6
Bv_01041	ABR38697.1|GH97	100.0	642	0	0	1	642	6	647	0.0e+00	1355.5
Bv_01045	ABR38701.1|GH43_4	100.0	627	0	0	1	627	1	627	0.0e+00	1320.1
Bv_01060	ABR38716.1|CE4	100.0	230	0	0	1	230	1	230	1.4e-131	472.6
Bv_01066	ABR38722.1|GT2	100.0	397	0	0	1	397	1	397	4.3e-229	797.3
Bv_01084	QQY38862.1|GH29	100.0	461	0	0	1	461	1	461	1.6e-288	995.0
Bv_01085	ABR38738.1|GH36	100.0	691	0	0	1	691	1	691	0.0e+00	1429.1
Bv_01086	EAR02039.1|GH117	51.0	490	233	4	31	517	26	511	1.2e-149	533.9
Bv_01100	QEW34769.1|GT9	100.0	343	0	0	1	343	1	343	6.2e-200	700.3
Bv_01105	QQY42096.1|GT2	100.0	299	0	0	1	299	1	299	2.6e-178	628.2
Bv_01106	ALK83397.1|GT0	100.0	303	0	0	1	303	1	303	7.0e-163	577.0
Bv_01107	QEW34762.1|GT14	100.0	297	0	0	1	297	1	297	1.5e-173	612.5
Bv_01108	QQY38885.1|GT4	100.0	392	0	0	1	392	1	392	7.1e-224	780.0
Bv_01109	ABR38762.1|GT2	99.7	304	1	0	1	304	7	310	2.0e-181	638.6
Bv_01112	ALK83404.1|GT2	100.0	329	0	0	1	329	1	329	5.1e-191	670.6
Bv_01114	ALK83406.1|GT2	100.0	321	0	0	1	321	1	321	4.5e-184	647.5
Bv_01147	QEW34724.1|CE4	100.0	203	0	0	1	203	1	203	2.9e-120	434.9
Bv_01158	QLQ36735.1|CBM35	51.4	428	187	6	27	450	257	667	1.4e-127	460.3
Bv_01159	QQY38928.1|CE0|PL10_1	100.0	713	0	0	1	713	1	713	0.0e+00	1510.0
Bv_01164	AJY87077.1|GH43_29	44.6	686	363	5	71	744	270	950	7.0e-172	608.2
Bv_01165	ABR38813.1|GH127	100.0	801	0	0	1	801	1	801	0.0e+00	1673.3
Bv_01166	QQY38933.1|GH43_34	100.0	800	0	0	1	800	1	800	0.0e+00	1694.1
Bv_01167	ABR38815.1|GH97	100.0	907	0	0	1	907	1	907	0.0e+00	1886.7
Bv_01172	QQY38942.1|GH127	100.0	811	0	0	1	811	1	811	0.0e+00	1698.3
Bv_01177	QQY38944.1|GH146	100.0	1118	0	0	1	1118	1	1118	0.0e+00	2271.5
Bv_01193	CUS04921.2|GT4	35.5	989	444	17	3	943	17	859	7.0e-161	572.0
Bv_01196	QQY38960.1|GH2	100.0	812	0	0	1	812	1	812	0.0e+00	1667.9
Bv_01207	QQY38970.1|GH3	100.0	864	0	0	1	864	1	864	0.0e+00	1768.8
Bv_01243	ABR38886.1|GH20	100.0	659	0	0	1	659	1	659	0.0e+00	1385.5
Bv_01294	ABR38936.1|GH29	100.0	627	0	0	1	627	1	627	0.0e+00	1318.1
Bv_01310	ACU62277.1|GH35	61.6	380	146	0	5	384	4	383	1.7e-137	493.0
Bv_01316	ABR38958.1|GH95	100.0	818	0	0	1	818	1	818	0.0e+00	1724.5
Bv_01321	QQY39069.1|GH18	100.0	345	0	0	1	345	1	345	1.9e-204	715.3
Bv_01354	ABR38993.1|GH105	100.0	432	0	0	1	432	1	432	3.5e-264	914.1
Bv_01393	QQY39133.1|CE7	100.0	436	0	0	1	436	1	436	7.0e-265	916.4
Bv_01406	AGL64345.2|GT2	49.1	580	290	2	424	999	277	855	5.2e-154	549.3
Bv_01414	QQY39153.1|GH63	100.0	644	0	0	1	644	1	644	0.0e+00	1353.6
Bv_01415	ABR39054.1|GH2	100.0	1058	0	0	1	1058	1	1058	0.0e+00	2258.8
Bv_01432	ABR39070.1|GH97	100.0	738	0	0	1	738	1	738	0.0e+00	1535.4
Bv_01433	ABR39071.1|GH13	100.0	616	0	0	1	616	1	616	0.0e+00	1276.5
Bv_01440	ABR39076.1|CBM20|GH77	100.0	892	0	0	1	892	1	892	0.0e+00	1897.5
Bv_01451	ALK84192.1|GT28	100.0	376	0	0	1	376	1	376	8.0e-209	729.9
Bv_01488	CAD7252417.1|GH13	55.9	583	248	6	146	723	341	919	3.5e-168	595.9
Bv_01524	QCW79542.1|GH101	55.0	462	202	1	54	509	607	1068	2.0e-146	523.1
Bv_01535	ABR39163.1|GT30	100.0	406	0	0	1	406	1	406	6.0e-242	840.1
Bv_01601	QJR62423.1|GT4	100.0	389	0	0	1	389	1	389	4.5e-223	777.3
Bv_01602	VEJ19452.1|GT4	66.2	340	105	3	5	343	371	701	7.1e-122	441.0
Bv_01605	AOP03843.1|GT0	65.8	398	130	1	2	393	5	402	1.2e-149	533.5
Bv_01606	ABR38397.1|GT4	100.0	393	0	0	1	393	1	393	4.0e-235	817.4
Bv_01610	QQA29206.1|GT26	100.0	232	0	0	1	232	1	232	6.8e-134	480.3
Bv_01611	QQN33861.1|GT0	58.7	380	145	3	3	382	2	369	4.3e-125	451.8
Bv_01726	ABR39344.1|GH32	100.0	655	0	0	1	655	4	658	0.0e+00	1368.6
Bv_01792	ABR39401.1|GT2	100.0	269	0	0	1	269	1	269	2.0e-145	518.8
Bv_01794	ABR39403.1|GT4	100.0	374	0	0	1	374	1	374	1.1e-202	709.5
Bv_01795	QQY38396.1|GT4	100.0	372	0	0	1	372	1	372	4.7e-209	730.7
Bv_01796	QQY38395.1|GT14	100.0	299	0	0	1	299	1	299	2.5e-176	621.7
Bv_01797	ABR39406.1|GT2	100.0	272	0	0	1	272	1	272	1.6e-161	572.4
Bv_01814	QUT59690.1|GH29	100.0	441	0	0	1	441	1	441	4.3e-270	933.7
Bv_01816	ABR39423.1|GH28	100.0	468	0	0	1	468	1	468	5.5e-284	979.9
Bv_01818	ALK82930.1|GH88	100.0	408	0	0	1	408	1	408	1.2e-237	825.9
Bv_01837	ABR39443.1|GH28	100.0	434	0	0	1	434	1	434	5.0e-263	910.2
Bv_01838	ABR39444.1|GH2	100.0	970	0	0	1	970	1	970	0.0e+00	2051.9
Bv_01839	ABR39445.1|GH28	100.0	594	0	0	1	594	1	594	0.0e+00	1173.7
Bv_01853	QQY38346.1|GH105	100.0	373	0	0	1	373	1	373	1.2e-225	785.8
Bv_01854	QQY38345.1|GH154	100.0	420	0	0	1	420	1	420	6.3e-255	883.2
Bv_01855	ABR39461.1|GH2	100.0	856	0	0	1	856	1	856	0.0e+00	1785.4
Bv_01857	ALK82887.1|GH78	98.9	663	7	0	2	664	76	738	0.0e+00	1370.9
Bv_01860	ABR39466.1|GH43_18	100.0	334	0	0	1	334	1	334	3.2e-201	704.5
Bv_01861	QQY38340.1|GH140	100.0	487	0	0	1	487	1	487	2.3e-301	1037.7
Bv_01867	ABR39473.1|GH105	100.0	409	0	0	1	409	1	409	7.8e-250	866.3
Bv_01868	QQY38333.1|CE8	100.0	316	0	0	1	316	1	316	9.8e-184	646.4
Bv_01871	QUT59623.1|GH33	100.0	662	0	0	1	662	1	662	0.0e+00	1409.8
Bv_01872	UKK59826.1|GH9	44.2	807	362	14	48	848	575	1299	1.3e-190	670.6
Bv_01873	QUT59621.1|CE0	100.0	506	0	0	1	506	1	506	9.5e-306	1052.4
Bv_01878	QQY38324.1|GH2	100.0	1009	0	0	1	1009	1	1009	0.0e+00	2112.4
Bv_01879	QQY41701.1|GH2	100.0	1122	0	0	1	1122	1	1122	0.0e+00	2310.0
Bv_01880	QUT59614.1|GH31	100.0	794	0	0	1	794	1	794	0.0e+00	1708.3
Bv_01883	ABR39489.1|PL10_2	100.0	537	0	0	1	537	1	537	0.0e+00	1129.8
Bv_01884	ADY37157.1|PL10_1	74.3	354	91	0	30	383	373	726	3.8e-161	571.6
Bv_01885	ABR39491.1|CE12|CE8	100.0	574	0	0	1	574	1	574	0.0e+00	1183.3
Bv_01927	QQY38276.1|GH89	100.0	717	0	0	1	717	2	718	0.0e+00	1520.0
Bv_01928	ALR08524.2|GH23	44.9	477	241	5	13	481	12	474	9.9e-107	391.3
Bv_01939	QVJ80657.1|GH105|GH28	52.7	711	303	9	23	701	886	1595	2.5e-219	765.8
Bv_01940	QQY38264.1|GH105	100.0	412	0	0	1	412	1	412	1.6e-255	885.2
Bv_01953	AWZ17133.1|GH13_30	32.6	1258	686	25	4	1222	406	1540	8.8e-175	618.6
Bv_01980	QQY38226.1|CBM50|GH23	100.0	420	0	0	1	420	1	420	1.6e-245	852.0
Bv_01985	QQY38221.1|GT19	100.0	379	0	0	1	379	1	379	3.9e-219	764.2
Bv_02051	ABR39655.1|GH43_10	100.0	554	0	0	1	554	1	554	0.0e+00	1200.7
Bv_02053	QQY38157.1|GH28	100.0	539	0	0	1	539	1	539	0.0e+00	1091.6
Bv_02091	QUT59363.1|CE12|CE8	96.6	208	7	0	1	208	153	360	9.8e-116	419.9
Bv_02097	AII68097.1|GH165	100.0	558	0	0	1	558	1	558	0.0e+00	1188.7
Bv_02106	QQY38115.1|GH109	100.0	520	0	0	1	520	1	520	0.0e+00	1078.2
Bv_02135	QQY38088.1|GH84	100.0	737	0	0	1	737	1	737	0.0e+00	1517.7
Bv_02173	QIW86704.1|GH23	26.2	1404	798	35	1	1320	1721	2970	2.4e-114	417.9
Bv_02217	QQA31236.1|PL27	100.0	704	0	0	1	704	1	704	0.0e+00	1465.3
Bv_02221	QQY38016.1|CE0|CE12	100.0	566	0	0	1	566	1	566	0.0e+00	1161.7
Bv_02222	QDM08775.1|CBM35	100.0	664	0	0	1	664	1	664	0.0e+00	1360.5
Bv_02223	ABR39823.1|GH2	100.0	778	0	0	1	778	1	778	0.0e+00	1637.9
Bv_02224	QQY38013.1|GH28	100.0	471	0	0	1	471	1	471	2.6e-289	997.7
Bv_02229	ABR39829.1|GH28|GH43_9	100.0	625	0	0	1	625	1	625	0.0e+00	1300.4
Bv_02230	QUT68392.1|GH28|GH43_9	99.7	343	1	0	1	343	637	979	1.3e-210	735.7
Bv_02231	QUT62831.1|GH30_2	100.0	508	0	0	1	508	1	508	0.0e+00	1085.5
Bv_02232	QQY38007.1|GH2	100.0	797	0	0	1	797	1	797	0.0e+00	1676.0
Bv_02233	QDM08765.1|GH115	100.0	780	0	0	1	780	1	780	0.0e+00	1618.6
Bv_02262	ABR39859.1|GH123|3.2.1.53	100.0	582	0	0	1	582	1	582	0.0e+00	1199.5
Bv_02273	QQY37970.1|GH20	100.0	807	0	0	1	807	1	807	0.0e+00	1676.8
Bv_02288	QQY37957.1|GH2	100.0	604	0	0	1	604	1	604	0.0e+00	1289.2
Bv_02289	QUI92994.1|GH43_3	57.3	358	145	3	25	374	331	688	3.2e-117	425.6
Bv_02293	QQY41238.1|GH43_31	100.0	877	0	0	1	877	1	877	0.0e+00	1810.8
Bv_02294	QQY41237.1|GH43_31	100.0	322	0	0	1	322	1	322	1.8e-196	688.7
Bv_02295	QQY37950.1|GH43_3	100.0	333	0	0	1	333	1	333	1.6e-205	718.8
Bv_02324	QUT59207.1|GT2	100.0	249	0	0	1	249	1	249	1.6e-144	515.8
Bv_02348	QQY41174.1|GH110	100.0	605	0	0	1	605	1	605	0.0e+00	1270.8
Bv_02351	CAG7868751.1|GT106	52.5	530	240	3	4	530	30	550	7.2e-158	561.2
Bv_02352	QQY41170.1|GH25	100.0	288	0	0	1	288	1	288	2.4e-168	595.1
Bv_02391	VEH14885.1|GH43_3	59.7	360	137	3	31	383	339	697	3.0e-126	455.7
Bv_02409	ABR40001.1|CBM50|GH73	100.0	297	0	0	1	297	7	303	3.2e-176	621.3
Bv_02425	ABR40016.1|GH23	100.0	459	0	0	1	459	1	459	3.5e-267	924.1
Bv_02466	QJR56181.1|GT2	100.0	312	0	0	1	312	1	312	5.9e-165	583.9
Bv_02467	QJR59022.1|GT4	100.0	356	0	0	1	356	1	356	2.5e-204	714.9
Bv_02470	QQY37789.1|GT4	100.0	408	0	0	1	408	1	408	2.1e-242	841.6
Bv_02471	ABR40059.1|GT4	100.0	376	0	0	1	376	1	376	4.4e-223	777.3
Bv_02506	ABR40092.1|GH29	100.0	494	0	0	1	494	1	494	3.4e-308	1060.4
Bv_02510	QQY37751.1|PL27	100.0	690	0	0	1	690	1	690	0.0e+00	1453.3
Bv_02568	QCW79542.1|GH101	54.3	457	209	0	60	516	612	1068	2.1e-143	513.1
Bv_02605	CUS04494.2|GH39	56.5	909	382	7	12	915	18	918	3.7e-276	954.9
Bv_02636	UQC84824.1|GT2	60.5	344	135	1	4	346	1785	2128	1.8e-117	426.4
Bv_02652	CAG7911095.1|GH5_11	40.0	902	489	18	13	874	589	1478	8.5e-185	651.4
Bv_02675	UKK75636.1|GT2	65.0	440	150	2	3	438	800	1239	4.7e-168	594.7
Bv_02676	ABR40252.1|GT2	100.0	823	0	0	1	823	1	823	0.0e+00	1682.9
Bv_02713	QQY37570.1|GT2	100.0	317	0	0	1	317	1	317	4.9e-183	644.0
Bv_02719	CCO12112.2|GH13_31	69.9	419	125	1	3	420	4	422	6.7e-167	590.9
Bv_02720	ABR40294.1|GH95	100.0	814	0	0	1	814	1	814	0.0e+00	1702.2
Bv_02721	ABR40295.1|GH105	100.0	399	0	0	1	399	1	399	2.0e-242	841.6
Bv_02722	ABR40296.1|GH140	100.0	489	0	0	1	489	1	489	1.5e-303	1045.0
Bv_02723	QQY37563.1|GH33|GH78	100.0	1324	0	0	1	1324	1	1324	0.0e+00	2785.7
Bv_02724	ABR40298.1|GH127	100.0	701	0	0	1	701	1	701	0.0e+00	1469.5
Bv_02725	ABR40299.1|GH141	100.0	607	0	0	1	607	1	607	0.0e+00	1290.0
Bv_02726	QUT58576.1|GH78	100.0	714	0	0	1	714	1	714	0.0e+00	1496.1
Bv_02731	QQY37555.1|GT2	100.0	272	0	0	1	272	1	272	6.3e-155	550.4
Bv_02732	ABR40306.1|GT2	100.0	301	0	0	1	301	1	301	1.6e-183	645.6
Bv_02735	ABR40309.1|GT4	100.0	365	0	0	1	365	1	365	5.4e-218	760.4
Bv_02740	ABR40314.1|GT4	100.0	329	0	0	1	329	1	329	5.8e-187	657.1
Bv_02743	ABR40317.1|GT4	100.0	375	0	0	1	375	1	375	5.5e-218	760.4
Bv_02765	ABR40337.1|GH138	100.0	901	0	0	1	901	1	901	0.0e+00	1864.7
Bv_02768	ABR40340.1|CBM57|GH137|GH2	100.0	1426	0	0	1	1426	1	1426	0.0e+00	3006.9
Bv_02775	QUT58526.1|GH2	100.0	1056	0	0	1	1056	1	1056	0.0e+00	2225.3
Bv_02776	QQY37515.1|GH2	100.0	946	0	0	1	946	1	946	0.0e+00	1986.1
Bv_02777	ABR40348.1|GH106	100.0	1076	0	0	1	1076	1	1076	0.0e+00	2248.0
Bv_02778	ABR40349.1|CE20	100.0	480	0	0	1	480	1	480	2.4e-290	1001.1
Bv_02779	ABR40350.1|GH139	100.0	743	0	0	1	743	1	743	0.0e+00	1580.8
