Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
Bth_01923	3.2.1.63|3.2.1.51	GH29(23-355)	GH29_e63	GH29	Y(1-25)	3
Bth_01955	3.2.1.22	GH97(11-661)	GH97_e1	GH97	Y(1-20)	3
Bth_01956	3.2.1.21|3.2.1.-	GH3(98-319)	GH3_e1	GH3	N	3
Bth_01957	-	GH43_17(49-306)	GH43_e25	GH43_17	Y(1-23)	3
Bth_01962	3.2.1.-|3.2.1.113|3.2.1.114|3.2.1.24	GH92(241-729)	GH92_e0	GH92	Y(1-28)	3
Bth_01968	-	GH76(47-395)	GH76_e19	GH76	Y(1-20)	3
Bth_02191	-	GH127(39-620)	GH127_e7	GH127	Y(1-27)	3
Bth_02199	-	GH92(523-1041)	GH92_e21	GH92	N	3
Bth_02205	3.2.1.-	GH92(526-1035)	GH92_e8	GH92	Y(1-21)	3
Bth_02206	-	GH43_24(52-309)	GH43_e269	GH43_24	Y(1-22)	3
Bth_02207	-	GH38(297-568)	GH38_e22	GH38	Y(1-24)	3
Bth_02231	-	GH171(44-387)	GH171_e3	GH171	N	3
Bth_02242	2.4.1.25	CBM20(137-214)+GH77(240-885)	CBM20_e2+GH77_e22	CBM20+GH77	N	3
Bth_02244	-	GT4(143-268)	GT4_e3714	GT4	N	3
Bth_02247	-	GT2(4-131)	GT2	GT2	N	3
Bth_02254	N	GH109(38-189)	N	N	N	1
Bth_02288	3.2.1.23|-	GH2(221-894)	CBM13_e174+GH2_e1	GH2	Y(1-22)	3
Bth_02289	3.2.1.111|3.2.1.51|-	GH29(35-330)	GH29_e30+CBM32_e126	GH29	Y(1-22)	3
Bth_02291	-	CBM32(180-309)	CBM32_e147	CBM0	N	3
Bth_02296	3.2.1.113|3.2.1.-	GH92(236-741)	GH92_e18	GH92	Y(1-21)	3
Bth_02352	4.2.2.2	PL10_1(61-349)	PL10_e13	PL10_1	Y(1-22)	3
Bth_02477	-	GH28(194-450)	GH28_e12	GH28	Y(1-22)	3
Bth_02536	-	GH2(24-716)+CBM32(724-837)	GH2_e98+CBM32_e133	CBM32+GH2	N	3
Bth_02543	3.2.1.-	GH3(108-331)	GH3_e57	GH3	N	3
Bth_02562	-	GH20(142-479)	GH20_e11	GH20	N	3
Bth_02602	-	GT51(435-588)	GT51_e93	GT51	N	3
Bth_02623	3.2.1.40|3.1.1.73	CBM67(343-514)+GH78(569-1102)	CBM67_e28+GH78_e80	GH78	Y(1-20)	3
Bth_02624	-	CBM67(144-318)+GH78(347-856)	CBM67_e3+GH78_e29	GH78	Y(1-23)	3
Bth_02625	-	CE7(145-445)	CE7_e20	CE7	Y(1-38)	3
Bth_02652	3.2.1.-	GH16_3(36-262)	GH16_e321	GH16_3	Y(1-23)	3
Bth_02724	3.2.1.22	GH97(11-648)	GH97_e5	GH97	Y(1-20)	3
Bth_02726	3.2.1.139|3.2.1.131|3.2.1.-	GH67(27-693)	GH67_e0	GH67	N	3
Bth_02727	3.2.1.101	GH76(164-487)	GH76_e36	GH76	N	3
Bth_02734	3.2.1.113|3.2.1.-	GH92(237-742)	GH92_e18	GH92	Y(1-26)	3
Bth_02736	3.2.1.101	GH76(59-360)	GH76_e42	GH76	N	3
Bth_02737	3.2.1.-	GH125(70-466)	GH125_e1	GH125	Y(1-22)	3
Bth_02766	3.2.1.22	GH27(142-385)	GH27_e3+CBM35_e26	CBM35+GH27	Y(1-34)	3
Bth_02787	3.2.1.31	GH2(22-472)	GH2_e41	GH2	N	3
Bth_02861	-	GT30(43-205)	GT30_e38	GT30	N	3
Bth_02865	3.2.1.53|3.2.1.-	GH123(59-596)	GH123_e16	GH123	Y(1-21)	3
Bth_02946	3.2.1.-	GH16_3(138-367)	GH16_e59	GH16_3	Y(1-20)	3
Bth_02947	-	GH18(46-334)	GH18_e33	GH18	Y(1-25)	3
Bth_02975	3.2.1.22	GH36(26-701)	GH36_e24	GH36	Y(1-21)	3
Bth_02976	3.2.1.55|3.2.1.37|-	GH43_10(37-295)+CBM91(331-512)	GH43_e0+CBM91_e20	GH43_10	Y(1-21)	3
Bth_02978	-	GH3(104-323)	GH3_e6	GH3	Y(1-24)	3
Bth_02979	-	GH2(61-757)+CBM32(736-844)	GH2_e98+CBM32_e133	CBM32+GH2	Y(1-29)	3
Bth_02988	-	GT4(189-341)	GT4_e3479	GT4	N	3
Bth_02989	-	GT4(198-341)	GT4_e161	GT0	N	3
Bth_02990	-	GT4(200-349)	GT4_e408	GT4	N	3
Bth_02992	-	GT2(9-149)	GT2	GT2	N	3
Bth_02994	-	GT14(4-256)	GT14_e68	GT14	N	3
Bth_02995	-	GT14(9-236)	GT14_e45	GT14	N	3
Bth_02996	-	GT32(82-159)	GT32_e179	GT32	N	3
Bth_02997	-	GT8(5-252)	GT8_e199	GT8	N	3
Bth_02998	-	GT2(4-126)	GT2	GT2	N	3
Bth_03000	-	GT2(8-120)	GT2	GT2	N	3
Bth_03006	-	GT2(13-142)	GT2	GT2	N	3
Bth_03015	-	GH93(62-332)	GH93_e16	CBM0	Y(1-31)	3
Bth_03018	-	GH43_31(47-309)	GH43_e180	GH43_31	Y(1-26)	3
Bth_03021	-	GH43_31(45-306)	GH43_e180	GH43_31	Y(1-23)	3
Bth_03024	3.2.1.146	GH43_3(26-309)	GH43_e310	GH43_3	Y(1-20)	3
Bth_03025	-	GH159(32-260)	GH159_e7	GH159	N	3
Bth_03032	-	GH116(413-780)	GH116_e6	GH116	N	3
Bth_03035	-	GH146(50-571)	GH146_e3	GH146	Y(1-31)	3
Bth_03036	-	GH43_26(27-326)+GH106(539-1104)	GH43_e80+GH106_e18	GH106+GH43_26	N	3
Bth_03037	3.2.1.-	GH88(67-392)	GH88_e11	GH88	Y(1-27)	3
Bth_03040	-	GH154(26-385)	GH154_e17	GH154	Y(1-22)	3
Bth_03045	-	GH105(46-358)	GH105_e29	GH105	Y(1-21)	3
Bth_03046	-	GH2(51-485)	GH2_e14	GH2	Y(1-22)	3
Bth_03062	-	GT4(209-354)	GT4_e994	GT4	N	3
Bth_03064	-	GT4(221-371)	GT4_e440	GT4	N	3
Bth_03073	-	GT4(258-391)	GT4_e1535	GT4	N	3
Bth_03074	-	GT2(11-150)	GT2	GT2	N	3
Bth_03075	3.2.1.24	GH92(410-891)	GH92_e40	GH92	Y(1-27)	3
Bth_03076	3.2.1.101	GH76(101-310)	GH76_e42	GH76	Y(1-27)	3
Bth_03086	3.2.1.-	GH115(26-777)	GH115_e4	GH115	N	3
Bth_03087	-	GH43_24(48-285)	GH43_e205	GH43_24	N	3
Bth_03090	-	GH105(48-365)+PL33_2(770-918)	GH105_e29+PL33_e4	GH105+PL33_2	Y(1-21)	3
Bth_03091	-	PL8_3(345-597)	PL8_e42	PL8_3	N	3
Bth_03096	-	GH2(21-692)	GH2_e108	GH2	Y(1-22)	3
Bth_03097	3.2.1.51	GH29(23-382)	GH29_e8	GH29	Y(1-30)	3
Bth_03140	3.2.1.37|3.2.1.55|3.2.1.21|3.2.1.6|3.2.1.73	GH3(58-304)	GH3_e0	GH3	Y(1-21)	3
Bth_03147	-	CBM32(236-362)	CBM32_e96	CBM32	Y(1-21)	3
Bth_03153	-	GH154(30-392)	GH154_e2	GH154	Y(1-23)	3
Bth_03157	-	GH30_6(56-510)	GH30_e7	GH30_6	Y(1-22)	3
Bth_03159	2.4.1.281	GH130(50-362)	GH130_e6	GH130	N	3
Bth_03175	3.2.1.38	GH30_4(30-523)	GH30_e42	GH30_4	Y(1-21)	3
Bth_03182	-	GH18(65-311)	GH18_e39	GH18	N	3
Bth_03198	3.2.1.22	GH27(223-462)	GH27_e2	GH27	Y(1-24)	3
Bth_03215	3.2.1.26|3.2.1.64|3.2.1.80	GH32(121-406)	GH32_e54	GH32	Y(1-21)	3
Bth_03218	-	GH31(202-631)	GH31_e15	GH31	Y(1-24)	3
Bth_03219	3.2.1.11|2.4.1.-	GH31(234-684)	GH31_e40	GH31	Y(1-23)	3
Bth_03220	3.2.1.11	GH66(46-591)	GH66_e1	GH66	N	3
Bth_03225	-	GH2(39-498)	GH2_e14	GH2	Y(1-22)	3
Bth_03227	3.2.1.55	GH43(45-343)	GH43_e30	GH43	Y(1-24)	3
Bth_03229	-	GH51(267-708)	GH51_e3	GH51	N	3
Bth_03241	-	GH43_31(36-304)	GH43_e217	GH43_31	Y(1-24)	3
Bth_03248	3.2.1.37	GH2(17-523)	GH2_e42	GH2	N	3
Bth_03259	-	CE20(102-368)	CE20_e34	CE20	Y(1-21)	3
Bth_03265	3.2.1.-|3.2.1.113|3.2.1.114|3.2.1.24	GH92(237-730)	GH92_e0	GH92	Y(1-21)	3
Bth_03266	3.2.1.22	GH36(26-700)	GH36_e24	GH36	Y(1-21)	3
Bth_03267	-	CE20(101-244)+CE20(420-545)	CE20_e20	CE20	Y(1-20)	3
Bth_03292	-	GH95(25-771)	GH95_e15	GH95	N	3
Bth_03298	3.2.1.22	GH110(21-559)	GH110_e10	GH110	N	3
Bth_03301	-	GH97(15-670)	GH97_e33	GH97	Y(1-24)	3
Bth_03308	3.2.1.49	GH31(459-683)	GH31_e75+CBM32_e89	CBM32+GH31	Y(1-34)	3
Bth_03310	-	CE20(102-361)	CE20_e10	CE20	Y(1-21)	3
Bth_03312	3.2.1.63|3.2.1.51	GH95(54-792)	GH95_e0	GH95	Y(1-20)	3
Bth_03318	-	GH20(156-515)	GH20_e135	GH20	Y(1-21)	3
Bth_03319	-	GH2(61-907)	GH2_e30	GH2	Y(1-29)	3
Bth_03391	-	CE4(21-123)	CE4_e140	CE4	N	3
Bth_03433	N	CE1(31-236)	N	N	Y(1-20)	1
Bth_03439	3.2.1.23	GH2(34-584)	GH2_e112	GH2	Y(1-20)	3
Bth_03440	3.2.1.23|-	GH2(54-926)+CBM32(1149-1270)+CBM32(1293-1415)	GH2_e1+CBM32_e55+CBM32_e55	GH2	Y(1-23)	3
Bth_03441	3.2.1.22	GH97(15-649)	GH97_e5	GH97	Y(1-21)	3
Bth_03446	3.2.1.20	GH31(180-602)	GH31_e23	GH31	Y(1-24)	3
Bth_03447	-	GH3(59-266)	GH3_e137	GH3	Y(1-22)	3
Bth_03448	3.2.1.101	GH76(55-374)	GH76_e42	GH76	Y(1-26)	3
Bth_03461	3.2.1.75	GH30_3(64-489)	GH30_e41	GH30_3	Y(1-24)	3
Bth_03463	3.2.1.21|3.2.1.-	GH3(67-297)	GH3_e10	GH3	Y(1-25)	3
Bth_03472	4.2.2.20	PL8_2(618-862)	PL8_e13	PL8_2	Y(1-26)	3
Bth_03476	4.2.2.20	PL29(345-702)	PL29_e9	PL29	N	3
Bth_03488	-	GH2(51-911)	GH2_e30	GH2	Y(1-22)	3
Bth_03496	3.2.1.-	GH88(70-393)	GH88_e11	GH88	Y(1-24)	3
Bth_03498	-	PL8_2(576-808)	PL8_e21	PL8_2	Y(1-20)	3
Bth_03511	-	GT9(73-319)	GT9_e65	GT9	N	3
Bth_03514	-	GT2(91-189)	GT2	GT0+GT2	N	3
Bth_03515	-	GT2(11-132)	GT2	GT2	N	3
Bth_03517	-	GT4(239-387)	GT4_e3844	GT4	N	3
Bth_03519	-	GT2(8-139)	GT2	GT2	N	3
Bth_03520	-	GT2(8-122)	GT2	GT2	N	3
Bth_03521	-	GT2(11-146)	GT2	GT2	N	3
Bth_03526	-	GT14(34-291)	GT14_e14	GT14	N	3
Bth_03528	-	GT2(5-162)	GT2	GT2	N	3
Bth_03536	-	CE4(32-129)	CE4_e54	N	N	2
Bth_03537	-	GT2(404-556)	GT2	GT2	N	3
Bth_03600	-	GT28(194-355)	GT28_e43	GT28	N	3
Bth_03620	-	GH43_26(34-343)	GH43_e5	GH43_26	Y(1-23)	3
Bth_03623	N	GH109(25-160)	N	N	N	1
Bth_03625	-	GH109(41-192)	GH109_e7	N	N	2
Bth_03654	-	GH76(161-474)	GH76_e20	GH76	N	3
Bth_03666	-	GH2(50-484)	GH2_e14	GH2	Y(1-21)	3
Bth_03667	-	GH115(32-661)	GH115_e6	GH115	Y(1-27)	3
Bth_03668	-	GH43_26(36-345)	GH43_e5	GH43_26	Y(1-24)	3
Bth_03669	3.2.1.146	GH43_34(32-311)+GH43_3(337-620)	GH43_e147+GH43_e310	GH43_3+GH43_34	Y(1-21)	3
Bth_03674	-	GH76(64-405)	GH76_e13	GH76	Y(1-28)	3
Bth_03677	-	GH76(60-399)	GH76_e13	GH76	Y(1-23)	3
Bth_03680	3.2.1.113|3.2.1.-	GH92(233-740)	GH92_e18	GH92	Y(1-20)	3
Bth_03681	3.2.1.-	GH125(72-472)	GH125_e1	GH125	Y(1-26)	3
Bth_03683	-	GH92(193-388)+GH92(393-650)	GH92_e11	GH92	N	3
Bth_03684	3.2.1.-	GH127(324-551)	GH127_e5	CBM13	Y(1-24)	3
Bth_03696	-	CBM62(309-385)+CBM62(392-455)	CBM62_e1	CBM62	N	3
Bth_03723	3.2.1.71|3.2.1.214	GH144(33-445)	GH144_e1	GH144	Y(1-31)	3
Bth_03724	3.2.1.21|3.2.1.-	GH3(96-318)	GH3_e1	GH3	Y(1-21)	3
Bth_03739	-	GH109(39-199)	GH109_e2	N	N	2
Bth_03741	-	GH109(50-224)	GH109_e2	N	N	2
Bth_03746	-	CE9(7-389)	CE9_e78	CE9	N	3
Bth_03748	-	GH89(63-721)	GH89_e5	GH89	N	3
Bth_03750	-	CBM51(29-161)+GH27(373-636)	CBM51_e35+GH27_e45	CBM51+GH27	N	3
Bth_03755	-	CE20(103-363)	CE20_e40	CE20	N	3
Bth_03756	-	GH20(141-481)	GH20_e9	GH20	Y(1-24)	3
Bth_03757	-	GH2(27-763)	GH2_e38	GH2	Y(1-20)	3
Bth_03766	-	CE15(60-384)	CE15_e7	CE0	Y(1-29)	3
Bth_03780	-	GT2(250-377)	GT2	GT2	N	3
Bth_03812	3.2.1.23|-	GH35(36-348)	GH35_e43+CBM32_e42	CBM32+GH35	Y(1-23)	3
Bth_03813	3.2.1.55	GH43_19(71-302)	GH43_e159	GH43_19	N	3
Bth_03814	3.2.1.55|-	GH43_9(25-288)+CBM91(310-485)+GH43_19(537-792)	GH43_e194+CBM91_e36+GH43_e186	GH43_19+GH43_9	Y(1-18)	3
Bth_03815	3.2.1.55	GH51(372-707)	GH51_e47	GH51	Y(1-22)	3
Bth_03816	3.2.1.177	GH31(219-710)	GH31_e94	GH31	Y(1-23)	3
Bth_03818	3.2.1.22|3.2.1.88	GH97(14-643)	GH97_e18	GH97	Y(1-20)	3
Bth_03819	3.2.1.55	GH43_34(29-302)	GH43_e191+CBM32_e40	CBM32+GH43_34	Y(1-22)	3
Bth_03822	-	GH43_10(2-235)+CBM91(266-451)	GH43_e43+CBM91_e38	GH43_10	N	3
Bth_03823	3.2.1.22	GH97(18-637)	GH97_e16	GH97	N	3
Bth_03824	-	GH29(13-432)	GH29_e82	GH29	Y(1-21)	3
Bth_03833	3.2.1.185	GH127(35-565)	GH127_e4	GH127	N	3
Bth_03834	3.2.1.55	GH43_34(30-325)	GH43_e159	GH43_34	Y(1-24)	3
Bth_03836	3.2.1.-	GH154(50-401)	GH154_e20	GH154	Y(1-30)	3
Bth_03842	-	GH16_3(29-280)+GH43_24(308-599)	GH16_e36+GH43_e236	GH16_3+GH43_24	Y(1-22)	3
Bth_03843	-	GH43_24(49-304)	GH43_e269	GH43_24	Y(1-22)	3
Bth_03844	4.2.2.-|3.2.1.-	PL42(34-326)	PL42_e0	PL42	Y(1-21)	3
Bth_03845	3.2.1.-	GH105(46-372)	GH105_e39	GH105	Y(1-31)	3
Bth_03852	-	GT2(45-210)	GT2	GT2	N	3
Bth_03856	3.2.1.1	GH13_36(80-540)	GH13_e47	CBM58+GH13_36	Y(1-25)	3
Bth_03861	3.2.1.3|3.2.1.20	GH97(12-723)	GH97_e22	GH97	Y(1-22)	3
Bth_03862	3.2.1.54|3.2.1.135	GH13(164-486)	GH13_e102	GH13	Y(1-23)	3
Bth_03942	3.2.1.-|3.2.1.113|3.2.1.114|3.2.1.24	GH92(246-736)	GH92_e0	GH92	Y(1-23)	3
Bth_03943	3.2.1.113|3.2.1.-	GH38(31-285)+CBM32(1078-1196)	GH38_e34+CBM32_e185	CBM32+GH38	Y(1-22)	3
Bth_03945	2.4.1.-	GT32(20-101)	GT32_e25	GT32	N	3
Bth_03946	2.4.1.-	GT32(29-103)	GT32_e31	GT32	N	3
Bth_03950	3.2.1.197	GH130(63-372)	GH130_e20	GH130	Y(1-28)	3
Bth_03951	3.2.1.-	GH125(70-466)	GH125_e1	GH125	Y(1-22)	3
Bth_03952	3.2.1.101	GH76(68-366)	GH76_e42	GH76	Y(1-32)	3
Bth_03954	3.2.1.113|3.2.1.-	GH92(237-742)	GH92_e18	GH92	N	3
Bth_03961	3.2.1.101	GH76(157-487)	GH76_e36	GH76	Y(1-23)	3
