Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
Bc_01960	-	GT2(4-167)	GT2	GT2	N	3
Bc_02023	3.2.1.23	GH2(18-731)	GH2_e137	GH2	Y(1-22)	3
Bc_02024	3.2.1.89	GH53(47-361)	GH53_e22	GH53	Y(1-22)	3
Bc_02028	3.2.1.23	GH147(19-850)	GH147_e0	GH147	N	3
Bc_02049	3.2.1.53|3.2.1.-	GH123(45-582)	GH123_e16	GH123	N	3
Bc_02050	3.2.1.-	GH88(68-394)	GH88_e11	GH88	N	3
Bc_02051	4.2.2.1	PL33_1(435-581)	PL33_e0	PL33_1	N	3
Bc_02052	-	PL35(398-568)	PL35_e4	PL35	Y(1-22)	3
Bc_02100	-	CE1(31-261)	CE1_e22	N	Y(1-22)	2
Bc_02108	-	GT51(75-233)	GT51_e13	GT51	N	3
Bc_02111	-	GH116(411-767)	GH116_e4	GH116	Y(1-22)	3
Bc_02125	-	GH23(300-457)	GH23_e996	GH23	N	3
Bc_02159	-	CBM32(309-437)	CBM32_e66	CBM32	Y(1-30)	3
Bc_02182	-	GT2(8-174)	GT2	GT2	N	3
Bc_02208	-	GH25(100-275)	GH25_e217	GH25	N	3
Bc_02219	-	GH109(18-198)	GH109_e7	N	N	2
Bc_02237	3.2.1.55	GH51(196-657)	GH51_e47	GH51	Y(1-22)	3
Bc_02311	-	PL8(374-605)	PL8_e17	PL8	Y(1-25)	3
Bc_02315	-	GT2(57-223)	GT2	GT2	N	3
Bc_02328	-	GH33(167-536)	GH33_e14	GH33	N	3
Bc_02330	-	CE20(101-365)	CE20_e34	CE20	Y(1-22)	3
Bc_02333	-	GH33(41-353)	GH33_e33	GH33	Y(1-22)	3
Bc_02448	-	GH89(61-724)	GH89_e13	GH89	Y(1-19)	3
Bc_02458	-	GT2(5-144)	GT2	GT2	N	3
Bc_02459	-	GT2(4-102)	GT2	GT2	N	3
Bc_02463	2.4.1.69	GT11(2-287)	GT11_e40	GT11	N	3
Bc_02464	-	GT2(6-136)	GT2	GT2	N	3
Bc_02515	2.4.1.15	GT20(2-459)	GT20_e1	GT20	N	3
Bc_02523	-	PL9_2(50-400)	PL9_e29	PL9_2	Y(1-35)	3
Bc_02524	3.2.1.23	GH2(30-603)	GH2_e127	GH2	N	3
Bc_02562	2.4.1.109	GT105(82-213)	GT105_e5	GT0	N	3
Bc_02567	-	GT2(493-650)	GT2	GT2	N	3
Bc_02569	3.2.1.51	GH29(10-361)	GH29_e17	GH29	Y(1-22)	3
Bc_02576	-	GH3(113-341)	GH3_e210	GH3	Y(1-28)	3
Bc_02577	3.1.1.-	CE17(52-226)	CE17_e0	N	Y(1-28)	2
Bc_02586	3.2.1.103	GH16_3(48-271)	GH16_e72	GH16_3	N	3
Bc_02587	3.2.1.-	GH16_3(39-270)	GH16_e21	GH16	Y(1-22)	3
Bc_02617	3.2.1.111|3.2.1.51|-	GH29(33-347)	GH29_e30+CBM32_e126+CBM32_e126	GH29	Y(1-26)	3
Bc_02631	3.2.1.80|3.2.1.65|3.2.1.26|3.2.1.153|3.2.1.64|2.4.1.99	GH32(133-431)	GH32_e16	GH32	N	3
Bc_02634	-	GH91(29-368)	GH91_e2	GH91	N	3
Bc_02635	-	GH91(34-396)	GH91_e1	GH91	N	3
Bc_02636	3.2.1.80|3.2.1.65|3.2.1.26|3.2.1.153|3.2.1.64|2.4.1.99	GH32(148-438)	GH32_e16	GH32	Y(1-30)	3
Bc_02648	-	GH141(27-543)	GH141_e24	CBM32	N	3
Bc_02708	-	GH20(150-508)	GH20_e46	GH20	N	3
Bc_02709	3.2.1.23	GH35(32-227)	GH35_e43	N	N	2
Bc_02716	3.2.1.40|-	CBM67(26-206)+GH78(308-716)	CBM67_e26+GH78_e30	CBM67+GH78	Y(1-23)	3
Bc_02717	-	GH20(162-506)	GH20_e46	GH20	Y(1-24)	3
Bc_02718	3.2.1.40|3.1.1.73	GH78(292-838)	CBM67_e28+GH78_e80	GH78	N	3
Bc_02722	3.2.1.21	GH3(112-339)	GH3_e208	GH3	Y(1-19)	3
Bc_02730	3.2.1.41|3.2.1.1|3.2.1.-|3.2.1.68	GH13_14(200-524)	CBM48_e14+GH13_e95	GH13_14	Y(1-24)	3
Bc_02742	-	GH20(156-515)	GH20_e135	GH20	Y(1-22)	3
Bc_02743	-	GH2(65-909)	GH2_e30	GH2	Y(1-25)	3
Bc_02744	3.2.1.111|3.2.1.51|-	GH29(51-372)+CBM32(495-598)	GH29_e30+CBM32_e126	GH29	Y(1-21)	3
Bc_02793	3.2.1.-	GH2(41-606)	GH2_e50	GH2	Y(1-26)	3
Bc_02825	-	GH73(40-167)	GH73_e88+CBM50_e698	CBM50+GH73	N	3
Bc_02929	N	GH109(38-189)	N	N	N	1
Bc_02936	-	GT2(22-141)	GT2	GT2	N	3
Bc_02939	2.4.1.25	CBM20(137-214)+GH77(240-885)	CBM20_e2+GH77_e22	CBM20+GH77	N	3
Bc_02949	-	GH171(44-387)	GH171_e3	GH171	N	3
Bc_02978	-	GT4(236-384)	GT4_e1006	GT4	N	3
Bc_02980	-	GT26(63-214)	GT26_e55	GT26	N	3
Bc_02988	N	CE14(4-108)	N	N	N	1
Bc_03087	-	GT2(249-384)	GT2	GT2	N	3
Bc_03089	3.2.1.51	GH29(46-382)	GH29_e8	GH29	Y(1-25)	3
Bc_03105	3.2.1.23|-	GH35(36-348)	GH35_e43+CBM32_e42	CBM32+GH35	Y(1-23)	3
Bc_03106	3.2.1.55	GH43_19(69-300)	GH43_e159	GH43_19	N	3
Bc_03107	3.2.1.55	GH51(370-707)	GH51_e47	GH51	Y(1-22)	3
Bc_03108	3.2.1.22|3.2.1.88	GH97(34-667)	GH97_e18	GH97	N	3
Bc_03109	3.2.1.55	GH43_34(30-326)	GH43_e159	GH43_34	N	3
Bc_03116	-	GH16_3(230-508)	GH16_e45	GH16_3	Y(1-23)	3
Bc_03117	-	GH16_3(32-283)+GH43_24(311-603)	GH16_e36+GH43_e236	GH16_3+GH43_24	Y(1-24)	3
Bc_03118	-	GH154(36-398)	GH154_e2	GH154	Y(1-26)	3
Bc_03119	-	GH43_24(49-304)	GH43_e269	GH43_24	Y(1-22)	3
Bc_03120	4.2.2.-|3.2.1.-	PL42(34-326)	PL42_e0	PL42	N	3
Bc_03121	3.2.1.-	GH105(46-372)	GH105_e39	GH105	Y(1-24)	3
Bc_03130	-	GT2(4-167)	GT2	GT2	N	3
Bc_03189	-	PL8_3(350-602)	PL8_e42	PL8_3	Y(1-26)	3
Bc_03213	-	GH29(20-358)	GH29_e37+CBM32_e126	GH29	Y(1-20)	3
Bc_03263	-	GH20(147-469)	GH20_e106	GH20	Y(1-21)	3
Bc_03343	3.2.1.22	GH36(25-712)	GH36_e24	GH36	Y(1-20)	3
Bc_03374	-	GT28(194-355)	GT28_e43	GT28	N	3
Bc_03420	3.2.1.71|3.2.1.214	GH144(46-458)	GH144_e1	GH144	N	3
Bc_03421	3.2.1.21|3.2.1.-	GH3(97-318)	GH3_e1	GH3	Y(1-23)	3
Bc_03460	-	GH20(152-475)	GH20_e106	GH20	Y(1-24)	3
Bc_03462	3.2.1.169	GH84(151-443)	GH84_e9	GH84	Y(1-22)	3
Bc_03464	3.2.1.23	GH2(17-507)	GH2_e125	GH2	Y(1-18)	3
Bc_03470	3.2.1.21|3.2.1.37	GH3(150-375)	GH3_e98	GH3	Y(1-20)	3
Bc_03478	-	GH3(92-320)	GH3_e86	GH3	Y(1-22)	3
Bc_03479	3.2.1.37|3.2.1.8|3.2.1.55|-	GH43_2(58-322)	GH43_e45+CBM6_e0	CBM6+GH43	Y(1-20)	3
Bc_03480	-	GH29(28-348)	GH29_e33	GH29	Y(1-64)	3
Bc_03485	4.2.2.1	PL33_1(430-576)	PL33_e0	PL33_1	Y(1-26)	3
Bc_03510	-	GH20(143-477)	GH20_e8	GH20	Y(1-19)	3
Bc_03523	-	GH28(203-484)	GH28_e37	GH28	Y(1-19)	3
Bc_03524	3.2.1.52|3.2.1.-	GH20(126-497)	GH20_e12	GH20	N	3
Bc_03525	-	GH28(473-754)	GH28_e23	GH28	N	3
Bc_03574	3.2.1.-	GH16_3(27-255)	GH16_e321	GH16_3	Y(1-17)	3
Bc_03598	3.2.1.52|3.2.1.-	GH20(157-515)	GH20_e12	GH20	N	3
Bc_03603	3.2.1.52|3.2.1.-	GH20(155-509)	GH20_e12	GH20	N	3
Bc_03604	3.2.1.21|3.2.1.-	GH3(14-142)	GH3_e10	N	N	2
Bc_03605	-	GH3(108-328)	GH3_e6	GH3	Y(1-22)	3
Bc_03616	3.2.1.-|3.2.1.113|3.2.1.114|3.2.1.24	GH92(241-730)	GH92_e0	GH92	Y(1-28)	3
Bc_03626	3.2.1.22	GH97(10-661)	GH97_e1	GH97	Y(1-20)	3
Bc_03679	3.2.1.63|3.2.1.51	GH29(9-351)	GH29_e63	GH29	Y(1-21)	3
Bc_03720	3.2.1.23	GH2(24-719)	GH2_e137	GH2	Y(1-22)	3
Bc_03723	-	GH23(97-233)	GH23_e63	GH23	N	3
Bc_00914	-	N	CBM50_e831+CBM50_e831+CBM50_e831	CBM50	Y(1-24)	2
Bc_01196	-	N	GT23_e5	GT0	N	2
Bc_01199	-	N	GT4_e1579	GT4	N	2
Bc_01213	-	N	CBM32_e96	CBM0	Y(1-39)	2
Bc_01332	-	N	CBM32_e96	CBM32	Y(1-18)	2
Bc_01450	-	N	CBM32_e96	CBM32	N	2
Bc_01548	-	N	CBM50_e27	N	N	1
Bc_01728	-	N	GH38_e32	N	Y(1-21)	1
Bc_01787	-	N	CBM32_e18	CBM32	Y(1-25)	2
Bc_01796	-	N	CBM32_e47	CBM0	N	2
Bc_02491	-	N	CBM32_e18	CBM0	N	2
Bc_02794	-	N	CBM32_e18	CBM0	N	2
Bc_00107	-	N	CBM32_e75	CBM32	N	2
Bc_00671	-	N	GT4_e3680	GT4	N	2
Bc_00815	-	N	CBM62_e7	CBM62	Y(1-23)	2
Bc_01729	-	N	CBM32_e56	CBM0	Y(1-21)	2
Bc_02795	-	N	CBM32_e83	CBM32	N	2
Bc_03342	-	N	CBM32_e18	CBM0	N	2
Bc_00397	-	N	GT2	N	N	1
Bc_00985	-	N	GT94_e11	GT0	N	2
Bc_01195	-	N	GT2	GT2	N	2
Bc_01803	-	N	CBM32_e83	CBM32	Y(1-27)	2
Bc_02167	-	N	GT1_e137	GT1	N	2
Bc_02462	-	N	GT4_e2535	GT4	N	2
Bc_00521	-	N	CBM50_e801	CBM50	N	2
Bc_01331	-	N	CBM32_e83	N	N	1
Bc_01342	-	N	CBM32_e56	CBM32	Y(1-21)	2
Bc_01788	-	N	CBM32_e18	CBM32	N	2
Bc_02572	-	N	GH141_e24	N	N	1
Bc_03115	-	N	CBM32_e83	CBM32	N	2
Bc_03476	-	N	CBM32_e18	CBM0	N	2
Bc_00157	N	N	N	CBM32	Y(1-27)	1
Bc_00190	N	N	N	GH1	N	1
Bc_00194	N	N	N	GH38	N	1
Bc_00283	N	N	N	GH13	N	1
Bc_00302	N	N	N	CBM50	N	1
Bc_00461	N	N	N	GT4	N	1
Bc_00504	N	N	N	GH28	N	1
Bc_00535	N	N	N	GT4	N	1
Bc_00553	N	N	N	GH78	N	1
Bc_00571	N	N	N	GT83	N	1
Bc_00600	N	N	N	GT2	N	1
Bc_00680	N	N	N	GT9	N	1
Bc_00687	N	N	N	GT4	N	1
Bc_00748	N	N	N	GH13_11	N	1
Bc_00769	N	N	N	GT58	N	1
Bc_00840	N	N	N	GT1	N	1
Bc_00850	N	N	N	GH28	N	1
Bc_00988	N	N	N	GT4	N	1
Bc_00993	N	N	N	GT2	N	1
Bc_01027	N	N	N	GT30	N	1
Bc_01198	N	N	N	GT0	N	1
Bc_01296	N	N	N	GT4	N	1
Bc_01305	N	N	N	PL0	N	1
Bc_01341	N	N	N	CBM32	Y(1-23)	1
Bc_01603	N	N	N	CBM51	Y(1-25)	1
Bc_01604	N	N	N	CBM51	N	1
Bc_01900	N	N	N	GH5_11	N	1
Bc_01966	N	N	N	GH13_31	N	1
Bc_01984	N	N	N	GH6	N	1
Bc_01999	N	N	N	CBM32	Y(1-19)	1
Bc_02109	N	N	N	GT51	Y(1-27)	1
Bc_02121	N	N	N	GH39	N	1
Bc_02207	N	N	N	GT106	N	1
Bc_02261	N	N	N	GH28	N	1
Bc_02343	N	N	N	GH101	N	1
Bc_02349	N	N	N	GT2	N	1
Bc_02359	N	N	N	GH35	N	1
Bc_02460	N	N	N	GT0	N	1
Bc_02486	N	N	N	CE8	N	1
Bc_02632	N	N	N	GH35	Y(1-23)	1
Bc_02645	N	N	N	GT2	N	1
Bc_02662	N	N	N	GH1	N	1
Bc_02678	N	N	N	GH101	N	1
Bc_02815	N	N	N	GT2	N	1
Bc_02886	N	N	N	GH13_30	N	1
Bc_02958	N	N	N	GT4	N	1
Bc_03039	N	N	N	GT2	N	1
Bc_03079	N	N	N	CBM51	Y(1-23)	1
Bc_03086	N	N	N	GT2	N	1
Bc_03101	N	N	N	GT32	N	1
Bc_03212	N	N	N	GH117	Y(1-22)	1
Bc_03329	N	N	N	GT2	N	1
Bc_03391	N	N	N	GH43_3	Y(1-25)	1
Bc_03571	N	N	N	GH101	N	1
Bc_03602	N	N	N	GH3	N	1
Bc_03668	N	N	N	GH13	N	1
