Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
Bc_01196	ASM64997.1|GT0	100.0	350	0	0	1	350	1	350	2.6e-209	731.5
Bc_01198	ALK83289.1|GT0	87.5	337	42	0	3	339	1	337	3.2e-180	634.8
Bc_01199	QQT78483.1|GT4	100.0	371	0	0	1	371	1	371	2.1e-217	758.4
Bc_01200	QQT78482.1|GT4	100.0	421	0	0	1	421	1	421	2.3e-252	874.8
Bc_01201	QRP59634.1|GT2	100.0	251	0	0	1	251	1	251	4.5e-147	524.2
Bc_01208	QQT78475.1|GH105|PL33_2	100.0	982	0	0	1	982	1	982	0.0e+00	2025.0
Bc_01209	QRP59641.1|CBM32|GH31	100.0	1289	0	0	1	1289	1	1289	0.0e+00	2620.9
Bc_01211	QQT78472.1|GH2	100.0	907	0	0	1	907	1	907	0.0e+00	1897.5
Bc_01213	QQT78470.1|CBM0	100.0	800	0	0	1	800	1	800	0.0e+00	1651.7
Bc_01216	QRP59648.1|GH2	100.0	702	0	0	1	702	1	702	0.0e+00	1466.4
Bc_01217	QRP59649.1|GH29	100.0	476	0	0	1	476	1	476	1.3e-291	1005.4
Bc_01236	QQT78450.1|GH30_6	100.0	492	0	0	1	492	1	492	1.1e-293	1012.3
Bc_01237	ASM65030.1|GH130	100.0	399	0	0	1	399	1	399	3.8e-241	837.4
Bc_01277	ASM65064.1|GH3	100.0	786	0	0	1	786	1	786	0.0e+00	1612.4
Bc_01289	ASM67773.1|GH2	100.0	699	0	0	1	699	1	699	0.0e+00	1461.0
Bc_01290	ASM65072.1|GH105	100.0	372	0	0	1	372	1	372	5.5e-226	786.9
Bc_01296	CUS04921.2|GT4	35.8	991	438	16	3	943	17	859	2.6e-163	580.1
Bc_01300	QQT78394.1|GH154	100.0	411	0	0	1	411	1	411	3.3e-248	860.9
Bc_01301	QQT78393.1|GH88	100.0	407	0	0	1	407	1	407	1.6e-242	842.0
Bc_01302	QQT78392.1|GH95	100.0	753	0	0	1	753	1	753	0.0e+00	1574.7
Bc_01304	QRP56365.1|GH29	100.0	460	0	0	1	460	1	460	3.9e-282	973.8
Bc_01305	QUU06880.1|PL0	99.7	352	1	0	1	352	1	352	2.4e-207	724.9
Bc_01312	QQT78383.1|GH29	100.0	452	0	0	1	452	1	452	7.0e-276	953.0
Bc_01332	QCT79445.1|CBM32	51.5	950	424	17	7	935	6	939	1.1e-267	926.8
Bc_01333	QUU06908.1|GH36	100.0	726	0	0	1	726	1	726	0.0e+00	1505.0
Bc_01334	ASM65107.1|GH31	100.0	745	0	0	1	745	1	745	0.0e+00	1585.1
Bc_01335	QQT78362.1|GH2	100.0	1096	0	0	1	1096	1	1096	0.0e+00	2294.6
Bc_01341	QUU07684.1|CBM32	40.2	533	308	8	31	556	420	948	5.1e-119	432.2
Bc_01342	QRP56399.1|CBM32	100.0	973	0	0	1	973	1	973	0.0e+00	1989.5
Bc_01347	ASM65119.1|GH95	100.0	761	0	0	1	761	1	761	0.0e+00	1578.9
Bc_01349	QUU06923.1|CBM32|GH31	100.0	1285	0	0	1	1285	1	1285	0.0e+00	2618.2
Bc_01401	QQT78304.1|CE4	100.0	204	0	0	1	204	1	204	5.8e-121	437.2
Bc_01446	QRP56496.1|GH154	100.0	423	0	0	1	423	1	423	6.4e-255	883.2
Bc_01447	QQT78259.1|GH88	100.0	433	0	0	1	433	1	433	3.0e-260	901.0
Bc_01450	QCT79445.1|CBM32	41.0	918	500	17	46	941	41	938	3.1e-193	679.5
Bc_01452	ASM65217.1|PL35	100.0	602	0	0	1	602	12	613	0.0e+00	1251.9
Bc_01453	QUU07042.1|GH109	100.0	514	0	0	1	514	1	514	0.0e+00	1076.2
Bc_01463	ASM65228.1|PL8_2	100.0	1024	0	0	1	1024	1	1024	0.0e+00	2114.3
Bc_01472	QQT79786.1|PL29	100.0	763	0	0	1	763	1	763	0.0e+00	1575.5
Bc_01480	ASM65244.1|GH2	100.0	1035	0	0	1	1035	1	1035	0.0e+00	2177.9
Bc_01489	QQT78221.1|GH88	100.0	400	0	0	1	400	1	400	5.7e-237	823.5
Bc_01491	QRP56537.1|PL8_2	100.0	955	0	0	1	955	1	955	0.0e+00	1971.8
Bc_01508	QQT78204.1|GT9	100.0	343	0	0	1	343	1	343	3.3e-201	704.5
Bc_01510	QQT78203.1|GT113	100.0	345	0	0	1	345	1	345	5.1e-202	707.2
Bc_01513	QUU07107.1|GT4	100.0	377	0	0	1	377	1	377	1.7e-219	765.4
Bc_01517	QRP56560.1|GT2	100.0	265	0	0	1	265	5	269	9.8e-153	543.1
Bc_01518	QQT78195.1|GT2	100.0	302	0	0	1	302	1	302	1.9e-176	622.1
Bc_01520	ASM65278.1|GT2	100.0	322	0	0	1	322	1	322	3.1e-185	651.4
Bc_01522	QRP56564.1|GT2	100.0	272	0	0	1	272	1	272	2.6e-156	555.1
Bc_01523	QQT78191.1|GT4	100.0	369	0	0	1	369	1	369	4.3e-207	724.2
Bc_01525	QQT78189.1|GT2	100.0	328	0	0	1	328	1	328	4.9e-194	680.6
Bc_01526	QRP56568.1|GT32	100.0	244	0	0	1	244	1	244	1.1e-145	519.6
Bc_01527	QQT78187.1|GT8	100.0	310	0	0	1	310	1	310	3.7e-183	644.4
Bc_01531	ASM65289.1|GT2	100.0	330	0	0	1	330	1	330	3.5e-192	674.5
Bc_01533	ASM65291.1|GT2	100.0	311	0	0	1	311	1	311	1.2e-173	612.8
Bc_01543	ASM65301.1|GT2	100.0	316	0	0	1	316	1	316	4.4e-176	620.9
Bc_01603	UBD80816.1|CBM51	81.9	718	129	1	28	744	222	939	0.0e+00	1251.9
Bc_01604	UBD80816.1|CBM51	81.1	391	72	1	1	389	944	1334	1.2e-196	689.5
Bc_01634	QQT77772.1|GH92	100.0	756	0	0	1	756	1	756	0.0e+00	1597.4
Bc_01635	ASM67824.1|GH92	100.0	758	0	0	1	758	1	758	0.0e+00	1591.6
Bc_01638	QUU07598.1|GH92	100.0	745	0	0	1	745	1	745	0.0e+00	1563.9
Bc_01643	QRP56993.1|CBM50|GH23	100.0	431	0	0	1	431	1	431	3.3e-251	870.9
Bc_01648	QRP56998.1|GT19	100.0	378	0	0	1	378	1	378	6.6e-219	763.5
Bc_01665	ASM67827.1|CBM32|GH2	100.0	1342	0	0	1	1342	1	1342	0.0e+00	2772.7
Bc_01697	QQT77714.1|GH105	100.0	399	0	0	1	399	1	399	4.5e-242	840.5
Bc_01698	QUU07654.1|CE8	100.0	275	0	0	1	275	1	275	1.6e-143	512.7
Bc_01699	QRP57044.1|CE12|CE8	100.0	579	0	0	1	579	1	579	0.0e+00	1199.5
Bc_01704	QQT77708.1|PL1_2	100.0	506	0	0	1	506	1	506	1.7e-302	1041.6
Bc_01705	QQT77707.1|PL1_2	100.0	538	0	0	1	538	1	538	0.0e+00	1102.8
Bc_01726	QRP57068.1|GH35	100.0	923	0	0	1	923	1	923	0.0e+00	1941.0
Bc_01727	QQT77687.1|GH43_10	100.0	528	0	0	1	528	1	528	0.0e+00	1159.4
Bc_01729	UBF12922.1|CBM0	99.8	951	2	0	1	951	1	951	0.0e+00	1951.4
Bc_01731	QRP57072.1|GH2	100.0	682	0	0	1	682	138	819	0.0e+00	1428.3
Bc_01732	QRP59785.1|GH120	100.0	598	0	0	1	598	1	598	0.0e+00	1261.1
Bc_01733	ASM65769.1|GH95	100.0	1543	0	0	1	1543	9	1551	0.0e+00	3162.5
Bc_01735	ASM65771.1|GH43_10	100.0	558	0	0	1	558	1	558	0.0e+00	1205.3
Bc_01737	ASM65773.1|GH28	100.0	539	0	0	1	539	1	539	0.0e+00	1114.0
Bc_01754	ASM65788.1|CE11	100.0	461	0	0	1	461	1	461	5.5e-268	926.8
Bc_01784	QQT77634.1|GH2	100.0	1131	0	0	1	1131	1	1131	0.0e+00	2363.2
Bc_01786	QUU07859.1|GH109	100.0	470	0	0	1	470	1	470	6.0e-286	986.5
Bc_01787	QRP57124.1|CBM32	100.0	799	0	0	1	799	1	799	0.0e+00	1641.3
Bc_01788	QRP57125.1|CBM32	100.0	886	0	0	1	886	1	886	0.0e+00	1826.2
Bc_01796	UBF12983.1|CBM0	100.0	296	0	0	1	296	10	305	5.4e-168	594.0
Bc_01797	QRP57133.1|CBM32	100.0	958	0	0	1	958	1	958	0.0e+00	1890.9
Bc_01799	QQT77621.1|GH110	100.0	615	0	0	1	615	1	615	0.0e+00	1281.2
Bc_01803	UBF12991.1|CBM32	99.0	292	3	0	1	292	1	292	1.2e-162	576.2
Bc_01804	QUU07870.1|CBM32	68.5	957	282	7	9	952	5	955	0.0e+00	1331.6
Bc_01806	QRP57141.1|GH109	100.0	417	0	0	1	417	1	417	1.8e-254	881.7
Bc_01834	QRP57166.1|GH133	100.0	645	0	0	1	645	1	645	0.0e+00	1337.8
Bc_01835	QRP57167.1|GT4	100.0	421	0	0	1	421	1	421	1.1e-254	882.5
Bc_01836	QUU08032.1|GH57	100.0	483	0	0	1	483	1	483	4.9e-251	870.5
Bc_01838	QUU08034.1|GT5	100.0	279	0	0	1	279	1	279	3.0e-160	568.2
Bc_01861	ASM65883.1|GH154	100.0	250	0	0	1	250	1	250	1.9e-145	518.8
Bc_01862	QQT77563.1|GH88	100.0	432	0	0	1	432	1	432	6.5e-263	909.8
Bc_01900	CAG7911095.1|GH5_11	39.4	904	492	16	13	875	589	1477	1.3e-185	654.1
Bc_01908	QRP57237.1|CBM32|GH35	100.0	765	0	0	1	765	11	775	0.0e+00	1610.1
Bc_01909	QQT77518.1|GH89	100.0	707	0	0	1	707	1	707	0.0e+00	1483.8
Bc_01960	ASM66075.1|GT2	100.0	316	0	0	1	316	1	316	5.4e-182	640.6
Bc_01966	CCO12112.2|GH13_31	71.6	419	118	1	3	420	4	422	7.1e-169	597.4
Bc_01984	AXG45674.1|GH6	39.8	694	403	6	159	849	180	861	1.1e-128	464.9
Bc_01999	UJP66591.1|CBM32	48.8	402	196	6	25	418	37	436	1.1e-110	404.1
Bc_02023	QRP57452.1|GH2	100.0	813	0	0	1	813	3	815	0.0e+00	1710.7
Bc_02024	QRP57453.1|GH53	100.0	364	0	0	1	364	1	364	3.0e-208	728.0
Bc_02028	QQT77299.1|GH147	100.0	868	0	0	1	868	1	868	0.0e+00	1797.7
Bc_02049	ASM66148.1|GH123	100.0	584	0	0	1	584	7	590	0.0e+00	1227.6
Bc_02050	ASM66149.1|GH88	100.0	400	0	0	1	400	1	400	5.5e-232	807.0
Bc_02051	QRP57476.1|PL33_1	100.0	651	0	0	1	651	1	651	0.0e+00	1350.5
Bc_02052	ASM66151.1|PL35	100.0	614	0	0	1	614	1	614	0.0e+00	1265.8
Bc_02108	QUU08526.1|GT51	99.5	791	4	0	1	791	1	791	0.0e+00	1621.7
Bc_02109	ACM64804.2|GT51	26.0	1665	1090	42	239	1876	210	1759	3.1e-144	517.7
Bc_02111	ASM66199.1|GH116	100.0	851	0	0	1	851	1	851	0.0e+00	1773.4
Bc_02121	CUS04494.2|GH39	57.8	907	372	6	13	914	18	918	2.2e-292	1008.8
Bc_02125	ASM66208.1|GH23	100.0	461	0	0	1	461	1	461	1.4e-268	928.7
Bc_02159	QUU08575.1|CBM32	100.0	441	0	0	1	441	1	441	1.1e-257	892.5
Bc_02167	ASM66245.1|GT1	100.0	375	0	0	1	375	1	375	3.8e-219	764.2
Bc_02182	QUU08597.1|GT2	100.0	247	0	0	1	247	1	247	8.6e-143	510.0
Bc_02207	CAG7868751.1|GT106	50.9	530	249	3	4	531	30	550	3.1e-153	545.8
Bc_02208	QQT77138.1|GH25	100.0	297	0	0	1	297	1	297	2.5e-165	585.1
Bc_02237	ASM66311.1|GH51	100.0	660	0	0	1	660	1	660	0.0e+00	1381.3
Bc_02261	CAN65674.1|GH28	42.7	546	283	7	73	614	111	630	5.7e-122	442.2
Bc_02311	QRP58609.1|PL8	100.0	682	0	0	1	682	1	682	0.0e+00	1393.6
Bc_02315	QQT79513.1|GT2	100.0	390	0	0	1	390	1	390	1.3e-225	785.8
Bc_02328	ASM67231.1|GH33	100.0	546	0	0	1	546	1	546	0.0e+00	1111.3
Bc_02330	QRP58592.1|CE20	100.0	474	0	0	1	474	1	474	2.4e-282	974.5
Bc_02333	QRP58590.1|GH33	100.0	369	0	0	1	369	1	369	4.8e-222	773.9
Bc_02343	QCW79542.1|GH101	55.8	462	204	0	52	513	607	1068	3.1e-147	525.8
Bc_02349	QOF98253.1|GT2	64.5	417	148	0	387	803	6	422	9.0e-165	584.7
Bc_02359	ACU62277.1|GH35	58.6	384	159	0	5	388	4	387	9.4e-136	487.3
Bc_02448	QQT79630.1|GH89	100.0	752	0	0	1	752	1	752	0.0e+00	1571.2
Bc_02458	QQT79638.1|GT2	100.0	327	0	0	1	327	1	327	5.0e-183	644.0
Bc_02459	ASM67119.1|GT2	100.0	341	0	0	1	341	1	341	1.6e-192	675.6
Bc_02460	QQN33861.1|GT0	57.8	379	150	3	4	382	2	370	1.1e-120	437.2
Bc_02462	QQT79641.1|GT4	100.0	369	0	0	1	369	1	369	6.5e-203	710.3
Bc_02463	QRP58475.1|GT11	100.0	290	0	0	1	290	1	290	2.7e-172	608.2
Bc_02464	ASM67115.1|GT2	100.0	250	0	0	1	250	1	250	1.9e-145	518.8
Bc_02486	CAE6110940.1|CE8	41.5	566	292	11	19	576	253	787	4.2e-116	422.5
Bc_02491	UBE47061.1|CBM0	55.7	840	356	7	22	851	22	855	2.9e-278	961.8
Bc_02515	QRP59324.1|GT20	100.0	751	0	0	1	751	1	751	0.0e+00	1533.1
Bc_02523	QUU06150.1|PL9_2	99.8	496	1	0	16	511	1	496	1.4e-288	995.3
Bc_02524	QRP59316.1|GH2	100.0	857	0	0	1	857	1	857	0.0e+00	1760.0
Bc_02562	QUU06111.1|GT0	99.3	427	3	0	1	427	1	427	2.5e-222	775.0
Bc_02567	ASM64665.1|GT2	100.0	234	0	0	485	718	1	234	4.6e-136	489.2
Bc_02569	QQT78838.1|GH29	100.0	461	0	0	1	461	1	461	2.7e-283	977.6
Bc_02576	QRP59270.1|GH3	100.0	586	0	0	1	586	1	586	0.0e+00	1184.9
Bc_02586	QQT78854.1|GH16_3	100.0	274	0	0	1	274	1	274	8.0e-166	586.6
Bc_02587	QRP59260.1|GH16	100.0	280	0	0	1	280	1	280	1.4e-170	602.4
Bc_02617	ASM67455.1|GH29	100.0	626	0	0	1	626	1	626	0.0e+00	1315.4
Bc_02631	QQT79299.1|GH32	100.0	620	0	0	1	620	7	626	0.0e+00	1316.2
Bc_02632	AST56160.1|GH35	30.7	830	518	20	222	1003	714	1534	4.1e-114	416.8
Bc_02634	QQT79302.1|GH91	100.0	369	0	0	1	369	9	377	8.1e-214	746.5
Bc_02635	QRP58813.1|GH91	100.0	650	0	0	1	650	1	650	0.0e+00	1328.2
Bc_02636	ASM67438.1|GH32	100.0	608	0	0	1	608	1	608	0.0e+00	1267.7
Bc_02645	AMJ18631.1|GT2	48.1	1182	580	13	9	1175	3	1165	3.3e-309	1065.1
Bc_02648	AWW32784.1|CBM32	43.5	764	415	11	11	761	14	773	4.2e-175	619.0
Bc_02662	AHC21644.2|GH1	47.9	514	264	2	6	518	11	521	1.5e-136	490.3
Bc_02678	QCW79542.1|GH101	54.9	457	206	0	60	516	612	1068	4.7e-143	511.9
Bc_02708	QRP58745.1|GH20	100.0	579	0	0	1	579	1	579	0.0e+00	1150.2
Bc_02716	ASM67368.1|CBM67|GH78	100.0	758	0	0	1	758	2	759	0.0e+00	1602.4
Bc_02717	ASM67367.1|GH20	100.0	545	0	0	1	545	1	545	0.0e+00	1123.6
Bc_02718	QQT79378.1|GH78	100.0	856	0	0	1	856	1	856	0.0e+00	1794.2
Bc_02722	ASM67365.2|GH3	100.0	775	0	0	1	775	1	775	0.0e+00	1590.9
Bc_02730	QRP58735.1|GH13_14	100.0	666	0	0	1	666	3	668	0.0e+00	1384.8
Bc_02742	ASM67353.1|GH20	100.0	774	0	0	1	774	1	774	0.0e+00	1601.6
Bc_02743	QRP58723.1|GH2	100.0	1024	0	0	1	1024	1	1024	0.0e+00	2150.6
Bc_02744	QRP58722.1|GH29	100.0	605	0	0	1	605	1	605	0.0e+00	1245.0
Bc_02793	QQT79438.1|GH2	100.0	892	0	0	1	892	1	892	0.0e+00	1890.9
Bc_02794	QUU10001.1|CBM0	99.8	954	2	0	1	954	1	954	0.0e+00	1958.7
Bc_02795	QRP58677.1|CBM32	99.8	443	1	0	1	443	8	450	1.5e-259	898.7
Bc_02815	CAD7235639.1|GT2	44.5	542	292	6	10	549	135	669	6.5e-133	478.4
Bc_02825	QUU09971.1|CBM50|GH73	100.0	301	0	0	1	301	1	301	2.5e-176	621.7
Bc_02886	AWZ17133.1|GH13_30	33.1	1264	704	25	4	1239	406	1556	9.1e-180	635.2
Bc_02936	QUU05996.1|GT2	100.0	360	0	0	1	360	1	360	4.7e-214	747.3
Bc_02939	ASM64525.1|CBM20|GH77	100.0	893	0	0	1	893	1	893	0.0e+00	1888.6
Bc_02949	QRP59132.1|GH171	100.0	388	0	0	1	388	1	388	7.0e-232	806.6
Bc_02958	CAI32746.2|GT4	51.3	433	172	4	4	436	1	394	1.5e-118	430.3
Bc_02978	QRP59106.1|GT4	100.0	417	0	0	1	417	1	417	3.1e-238	827.8
Bc_02980	ASM67672.1|GT26	100.0	257	0	0	1	257	17	273	4.4e-150	534.3
Bc_03039	UQC84824.1|GT2	60.5	344	135	1	4	346	1785	2128	4.6e-118	428.3
Bc_03079	QZT37253.1|CBM51	45.2	736	350	10	28	761	250	934	1.3e-181	640.6
Bc_03086	BCS84357.1|GT2	58.0	445	179	4	2	446	817	1253	3.3e-145	518.8
Bc_03087	QRP56698.1|GT2	100.0	823	0	0	1	823	1	823	0.0e+00	1627.1
Bc_03089	ASM65412.1|GH29	100.0	481	0	0	1	481	1	481	1.7e-296	1021.5
Bc_03101	QJE29668.1|GT32	47.7	432	221	3	1	432	246	672	8.1e-104	381.3
Bc_03105	ASM65425.1|CBM32|GH35	100.0	778	0	0	1	778	1	778	0.0e+00	1624.4
Bc_03106	ASM65426.1|GH43_19	100.0	321	0	0	1	321	3	323	9.3e-190	666.4
Bc_03107	QRP59775.1|GH51	100.0	819	0	0	1	819	1	819	0.0e+00	1686.8
Bc_03108	QUU07356.1|GH97	99.7	675	2	0	1	675	1	675	0.0e+00	1411.4
Bc_03109	QQT78038.1|GH43_34	100.0	334	0	0	1	334	1	334	7.6e-203	709.9
Bc_03115	QRP56724.1|CBM32	100.0	297	0	0	1	297	1	297	9.6e-173	609.8
Bc_03116	QQT78031.1|GH16_3	100.0	511	0	0	1	511	2	512	0.0e+00	1078.2
Bc_03117	QRP56726.1|GH16_3|GH43_24	100.0	635	0	0	1	635	1	635	0.0e+00	1362.4
Bc_03118	QRP56727.1|GH154	100.0	418	0	0	1	418	1	418	1.2e-253	879.0
