dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH20_e112	GH20:103	3.2.1.52:1	host glycan	272	Bc_01058	672	8.9e-158	1	272	143	414	0.996323529412
GT23_e5	GT23:5	-	-	276	Bc_01196	350	5e-34	2	268	20	297	0.963768115942
GT4_e1579	GT4:9	-	-	147	Bc_01199	371	5.8e-71	1	147	188	334	0.993197278912
GT4_e1535	GT4:69	-	-	146	Bc_01200	421	1.3e-67	1	145	240	384	0.986301369863
GH105_e29	GH105:94|PL33_2:14|PL35:2	-	-	312	Bc_01208	982	9.8e-150	2	312	50	366	0.99358974359
PL33_e4	PL33_2:15|GH105:14	-	-	148	Bc_01208	982	7.8e-82	1	148	771	919	0.993243243243
CBM32_e96	CBM32:25	-	host glycan	125	Bc_01213	800	2.4e-16	9	125	165	282	0.928
GH130_e6	GH130:437|CE2:1	2.4.1.281:5	beta-mannan	313	Bc_01237	399	2.8e-178	1	313	53	364	0.996805111821
GH154_e2	GH154:70|GH105:20|GH16_3:1	-	-	361	Bc_01300	411	1.1e-192	1	360	32	388	0.994459833795
GH88_e11	GH88:672|PL38:10|GH29:7|GH154:5|PL8_3:1	3.2.1.-:3	host glycan	324	Bc_01301	407	2.5e-149	2	323	73	399	0.990740740741
GH95_e9	GH95:154	-	-	587	Bc_01302	753	2.3e-266	3	586	104	690	0.993185689949
CBM32_e96	CBM32:25	-	host glycan	125	Bc_01332	937	9.1e-49	6	125	243	368	0.952
GH88_e11	GH88:672|PL38:10|GH29:7|GH154:5|PL8_3:1	3.2.1.-:3	host glycan	324	Bc_01447	433	4.4e-144	3	323	85	423	0.987654320988
CBM32_e96	CBM32:25	-	host glycan	125	Bc_01450	943	1.9e-34	5	124	246	368	0.952
PL8_e13	PL8_2:53	4.2.2.20:2	host glycan	247	Bc_01463	1024	1.8e-132	1	247	618	862	0.995951417004
GT113_e14	GT113:8	-	-	328	Bc_01510	345	4.1e-181	2	327	13	336	0.990853658537
GT4_e2089	GT4:84	-	-	145	Bc_01513	377	2.7e-63	1	145	204	348	0.993103448276
GT32_e128	GT32:41	-	-	76	Bc_01526	244	7.2e-38	2	76	22	96	0.973684210526
GT2	GT2:308	-	-	168	Bc_01543	316	2.1e-71	1	167	9	175	0.988095238095
CBM50_e27	CBM50:203|GH23:1	-	chitin, peptidoglycan	43	Bc_01548	83	1.1e-21	1	42	41	82	0.953488372093
GH38_e32	GH38:9	-	-	281	Bc_01728	661	3.7e-19	1	197	30	219	0.697508896797
CE11_e18	CE11:339	-	-	269	Bc_01754	461	4.7e-123	1	268	5	297	0.992565055762
CBM32_e18	CBM32:14	-	host glycan	112	Bc_01787	799	4.2e-53	1	112	63	177	0.991071428571
CBM32_e47	CBM32:7	-	host glycan	140	Bc_01796	296	3.1e-85	2	140	139	275	0.985714285714
GH110_e19	GH110:23	3.2.1.-:2	host glycan	555	Bc_01799	615	3e-284	2	555	30	583	0.996396396396
CBM32_e96	CBM32:25	-	host glycan	125	Bc_01804	956	7.8e-55	2	125	242	366	0.984
GT5_e28	GT5:878	-	-	225	Bc_01838	279	1.1e-108	1	224	7	231	0.991111111111
GH88_e11	GH88:672|PL38:10|GH29:7|GH154:5|PL8_3:1	3.2.1.-:3	host glycan	324	Bc_01862	432	1.6e-150	2	323	83	422	0.990740740741
GH35_e43	GH35:828|CBM32:242|GH43_24:11	3.2.1.23:3	pectin	314	Bc_01908	765	1.8e-144	2	314	29	337	0.993630573248
CBM32_e42	CBM32:247|GH35:243|GH43_24:9	-	host glycan	74	Bc_01908	765	5.4e-20	2	70	687	757	0.918918918919
GH109_e7	GH109:31	-	-	390	Bc_02219	341	5.6e-16	18	181	37	198	0.417948717949
GH51_e47	GH51:642|GH43_34:9|CE6:3|GH43_18:3|GH43_22:3|GH43_4:3|GH43:2|GH43_29:2|CBM5:1|CBM66:1|GH0:1|CBM84:1|CBM0:1	3.2.1.55:5	arabinan	468	Bc_02237	660	2e-197	3	467	187	659	0.991452991453
CE20_e34	CE20:107	-	-	261	Bc_02330	474	2.5e-116	1	261	102	366	0.996168582375
GH89_e13	GH89:10	-	-	664	Bc_02448	752	0	1	664	62	725	0.998493975904
GT2	GT2:13	-	-	155	Bc_02459	341	1.7e-48	1	153	5	167	0.98064516129
GT2	GT2:13|GT4:1	-	-	127	Bc_02464	250	3.2e-56	1	127	7	134	0.992125984252
CBM32_e18	CBM32:14	-	host glycan	112	Bc_02491	856	2.3e-36	1	112	139	251	0.991071428571
GT20_e1	GT20:8450	2.4.1.15:96	-	473	Bc_02515	751	7.7e-178	10	471	2	461	0.974630021142
GH16_e72	GH16_3:16|CBM16:13|GH16:1	3.2.1.103:1	host glycan	228	Bc_02586	274	9.2e-68	1	228	48	272	0.995614035088
GH91_e2	GH91:14	-	-	340	Bc_02634	369	1.6e-200	1	340	30	369	0.997058823529
GH91_e1	GH91:13	-	-	363	Bc_02635	650	3.4e-240	1	363	35	397	0.997245179063
GH32_e16	GH32:1098|CBM66:301|CBM38:114	3.2.1.80:10|3.2.1.65:10|3.2.1.26:7|3.2.1.153:5|3.2.1.64:3|2.4.1.99:3	fructan, fructan, fructan, fructan, fructan, fructan	316	Bc_02636	608	1.5e-146	3	313	148	450	0.981012658228
GH141_e24	GH141:42	-	-	504	Bc_02648	787	1.8e-59	1	501	27	543	0.992063492063
GH20_e46	GH20:248|GH92:2|CE0:1	-	-	356	Bc_02717	545	5.6e-136	1	355	163	505	0.994382022472
GH2_e30	GH2:674|CBM51:7|CBM67:1	-	-	866	Bc_02743	1024	0	5	866	64	910	0.994226327945
GH2_e50	GH2:242	3.2.1.-:1	pectin	562	Bc_02793	892	4.6e-302	2	561	43	608	0.994661921708
CBM32_e18	CBM32:14	-	host glycan	112	Bc_02794	954	2.7e-46	1	112	244	354	0.991071428571
GH29_e8	GH29:139|CBM32:1|GH2:1	3.2.1.51:2	host glycan	337	Bc_03089	481	5.1e-177	2	337	46	383	0.994065281899
GH43_e159	GH43_19:262|GH43_34:245|GH43:3|GH43_29:2|GH146:2	3.2.1.55:3	xylan	275	Bc_03106	321	3.1e-80	1	275	70	301	0.996363636364
GT2	GT2:60	-	-	266	Bc_03130	329	7.7e-133	1	265	5	270	0.992481203008
PL8_e42	PL8_3:29	-	-	251	Bc_03189	721	2.9e-130	1	251	351	602	0.996015936255
GH20_e106	GH20:152|CBM32:18	-	-	325	Bc_03460	653	5.8e-180	1	325	152	476	0.996923076923
GH20_e12	GH20:1706|CBM32:19|CBM0:2	3.2.1.52:18|3.2.1.-:1	host glycan, host glycan	351	Bc_03524	626	1.8e-134	2	349	125	498	0.988603988604
GH28_e23	GH28:6	-	-	273	Bc_03525	775	6.3e-146	1	273	474	755	0.996336996337
GH23_e63	GH23:115	-	-	135	Bc_03723	326	2.2e-68	1	134	99	232	0.985185185185
GH97_e5	GH97:103	3.2.1.22:1	alpha-glucan	633	Bc_00069	647	2e-246	6	632	19	643	0.988941548183
GH29_e7	GH29:294	3.2.1.111:1	host glycan	366	Bc_00082	471	1.4e-170	5	366	27	373	0.986338797814
CBM32_e75	CBM32:9	-	host glycan	130	Bc_00107	392	2.7e-67	1	130	256	386	0.992307692308
GH110_e1	GH110:39	3.2.1.22:1|3.2.1.-:1	host glycan, host glycan	554	Bc_00108	602	0	2	553	29	578	0.994584837545
GH95_e0	GH95:552|CBM51:45|CBM32:26|CBM13:1|CBM47:1	3.2.1.63:5|3.2.1.51:1	xyloglucan, host glycan, host glycan	726	Bc_00109	831	3.5e-263	9	723	68	805	0.98347107438
GH123_e16	GH123:156	3.2.1.53:2|3.2.1.-:1	host glycan, host glycan	534	Bc_00165	598	2.9e-260	1	534	62	597	0.998127340824
PL9_e13	PL9_2:10	-	-	394	Bc_00247	526	1.2e-255	1	394	24	414	0.997461928934
GH35_e43	GH35:828|CBM32:242|GH43_24:11	3.2.1.23:3	pectin	314	Bc_00250	774	1.6e-145	2	314	38	346	0.993630573248
CBM32_e42	CBM32:247|GH35:243|GH43_24:9	-	host glycan	74	Bc_00250	774	3.1e-20	2	71	696	767	0.932432432432
GT3_e2	GT3:273|GT35:70	-	-	338	Bc_00354	553	1.5e-160	2	335	15	349	0.985207100592
GT4_e1212	GT4:5	-	-	151	Bc_00439	394	5.2e-50	1	146	216	359	0.960264900662
GT11_e40	GT11:171|GT6:2|GT2:1	2.4.1.69:1	-	283	Bc_00443	289	7.1e-100	2	282	3	289	0.989399293286
GH92_e13	GH92:281	3.2.1.24:1	host glycan	487	Bc_00468	755	4.6e-251	1	486	269	754	0.995893223819
GH29_e70	GH29:194	3.2.1.51:58	host glycan	340	Bc_00563	491	6.2e-145	2	340	20	368	0.994117647059
GH13_e113	GH13_38:338|GH13:1	3.2.1.20:2	sucrose, starch	375	Bc_00645	565	4.3e-181	1	375	34	400	0.997333333333
GT2	GT2:7	-	-	141	Bc_00669	273	2.4e-57	2	141	8	151	0.985815602837
GT4_e3680	GT4:11	-	-	150	Bc_00671	355	5.6e-45	2	138	175	308	0.906666666667
GT4_e2909	GT4:7	-	-	143	Bc_00674	390	5.1e-62	1	142	223	364	0.986013986014
GT2	GT2:7	-	-	115	Bc_00675	355	2.4e-29	1	114	6	116	0.982608695652
CBM62_e7	CBM62:6	-	xyloglucan, arabinogalactan and galactomannan	68	Bc_00815	647	1.4e-32	1	68	437	504	0.985294117647
GT2	GT2:11	-	-	140	Bc_00880	316	5.4e-46	1	124	7	130	0.878571428571
GH20_e12	GH20:1706|CBM32:19|CBM0:2	3.2.1.52:18|3.2.1.-:1	host glycan, host glycan	351	Bc_01053	690	7.3e-159	2	348	149	497	0.985754985755
CBM32_e198	CBM32:19|GH20:19	-	host glycan	96	Bc_01053	690	3.6e-23	2	94	583	674	0.958333333333
GH33_e121	GH33:131	3.2.1.18:6	sialic acid	336	Bc_01059	560	2.4e-185	1	336	211	547	0.997023809524
GT2	GT2:27|GT4:1	-	-	130	Bc_01201	251	7.8e-68	1	130	12	141	0.992307692308
GH2_e108	GH2:150|CBM32:1|GH29:1	-	-	605	Bc_01216	702	0	2	605	21	622	0.996694214876
GH3_e98	GH3:174|CE6:1	3.2.1.21:2|3.2.1.37:1	beta-glucan, xylan	223	Bc_01277	786	1.8e-112	1	223	135	357	0.995515695067
GH36_e36	GH36:257|GH134:1|PL1_7:1	3.2.1.22:11	alpha-galactan	684	Bc_01333	726	0	2	683	27	709	0.995614035088
GH2_e97	GH2:72	-	-	674	Bc_01335	1096	0	3	673	48	729	0.994065281899
GH88_e11	GH88:672|PL38:10|GH29:7|GH154:5|PL8_3:1	3.2.1.-:3	host glycan	324	Bc_01489	400	1e-156	2	323	71	394	0.990740740741
GT9_e65	GT9:196	-	-	249	Bc_01508	343	4.4e-111	1	249	73	321	0.995983935743
GT2	GT2:7	-	-	234	Bc_01518	302	5.9e-136	1	234	6	241	0.995726495726
GT2	GT2:13	-	-	102	Bc_01522	272	1.8e-49	1	99	8	105	0.960784313725
GT2	GT2:9	-	-	143	Bc_01525	328	7.5e-61	1	137	9	145	0.951048951049
GH92_e0	GH92:2578|GH43_34:10|GH88:7|GH20:2|GH125:2|CBM32:1|CBM6:1|CBM57:1	3.2.1.-:8|3.2.1.113:1|3.2.1.114:1|3.2.1.24:1	host glycan, host glycan, host glycan	494	Bc_01635	758	1.7e-218	2	493	245	752	0.993927125506
GH23_e209	CBM50:31|GH23:31	-	-	140	Bc_01643	431	1.6e-67	1	140	129	268	0.992857142857
CBM50_e207	CBM50:163|GH23:159	-	chitin, peptidoglycan	42	Bc_01643	431	6.1e-20	1	42	389	430	0.97619047619
GH2_e89	GH2:207|CBM32:45	-	-	931	Bc_01665	1342	0	1	931	69	1004	0.998925886144
CBM32_e167	CBM32:52|GH2:46|GH59:1	-	host glycan	126	Bc_01665	1342	1.5e-59	1	125	1213	1337	0.984126984127
PL1_e95	PL1_2:52|PL1:3|CE8:2	-	-	191	Bc_01704	506	2.4e-90	1	191	104	292	0.994764397906
GH35_e21	GH35:33|GH43_10:1	-	-	329	Bc_01726	923	2.7e-186	1	329	43	372	0.996960486322
CBM32_e56	CBM32:7	-	host glycan	131	Bc_01729	951	1.8e-53	1	131	235	346	0.992366412214
GH28_e64	GH28:285|CE12:17|PL9_1:2	3.2.1.67:1	pectin	396	Bc_01737	539	1.5e-189	2	393	87	482	0.987373737374
GH2_e30	GH2:674|CBM51:7|CBM67:1	-	-	866	Bc_01784	1131	0	3	866	64	969	0.996535796767
GH147_e0	GH147:108	3.2.1.23:1	beta-galactan	811	Bc_02028	868	0	5	810	24	849	0.992601726264
GH88_e11	GH88:672|PL38:10|GH29:7|GH154:5|PL8_3:1	3.2.1.-:3	host glycan	324	Bc_02050	400	5e-148	2	323	69	395	0.990740740741
PL33_e0	PL33_1:103	4.2.2.1:1	host glycan	147	Bc_02051	651	6.1e-69	1	145	436	580	0.979591836735
PL35_e4	PL35:12	-	-	172	Bc_02052	614	3e-74	2	172	399	568	0.988372093023
CE1_e22	CE1:6|CBM48:2|CE0:2	-	-	206	Bc_02100	272	7.8e-22	15	201	55	258	0.902912621359
GH33_e14	GH33:62	-	-	363	Bc_02328	546	2.2e-192	1	363	170	532	0.997245179063
GT2	GT2:7	-	-	139	Bc_02458	327	5.4e-62	1	139	6	145	0.992805755396
GH2_e127	GH2:646|CBM32:8|CBM35:1	3.2.1.23:2	beta-galactan	717	Bc_02524	857	7.7e-265	7	715	31	792	0.987447698745
GT105_e5	GT105:357	2.4.1.109:6	-	123	Bc_02562	427	1.6e-24	5	120	84	210	0.934959349593
GH29_e17	GH29:320|GH89:1	3.2.1.51:3	host glycan	326	Bc_02569	461	1.4e-150	5	326	34	362	0.984662576687
CE17_e0	CE17:15|CBM32:2	3.1.1.-:1	beta-mannan	164	Bc_02577	421	7.5e-29	13	158	58	224	0.884146341463
GH3_e208	GH3:174	3.2.1.21:4	beta-glucan	231	Bc_02722	775	2.2e-116	3	231	113	341	0.987012987013
CBM48_e14	CBM48:1142|GH13_14:1124|CBM41:557|GH13_32:70|CBM25:49|GH13_41:25|GH13:12|CBM20:10|CBM68:8|GH13_42:1|CBM0:1	3.2.1.41:14|3.2.1.1:4|3.2.1.68:2|3.2.1.-:2	glycogen	92	Bc_02730	666	4.5e-19	13	89	44	124	0.826086956522
GH13_e95	GH13_14:318|CBM48:209|CBM41:64|CBM68:5|GH13:2|GH133:1	3.2.1.-:2|3.2.1.68:1|3.2.1.41:1	sucrose, starch, starch, starch	310	Bc_02730	666	3.4e-142	1	310	201	525	0.996774193548
CBM32_e83	CBM32:5	-	host glycan	130	Bc_02795	443	3.3e-21	7	121	319	431	0.876923076923
GH73_e88	GH73:188|CBM50:180	-	-	129	Bc_02825	301	2.5e-62	2	129	41	168	0.984496124031
CBM50_e698	CBM50:301|GH73:300	-	chitin, peptidoglycan	40	Bc_02825	301	5.8e-17	1	40	260	299	0.975
GH16_e45	GH16_3:9|GH16:1	-	-	269	Bc_03116	511	7.8e-131	1	269	230	509	0.996282527881
GH20_e106	GH20:152|CBM32:18	-	-	325	Bc_03263	662	8.9e-162	1	324	149	469	0.993846153846
CBM32_e18	CBM32:14	-	host glycan	112	Bc_03342	857	4e-55	2	112	140	251	0.982142857143
GH36_e24	GH36:283|CBM51:3	3.2.1.22:2	alpha-galactan	680	Bc_03343	729	0	1	680	27	712	0.998529411765
GT28_e43	GT28:568	-	-	161	Bc_03374	371	1.7e-66	1	160	195	356	0.987577639752
GH144_e1	GH144:450|GH3:1	3.2.1.71:1|3.2.1.214:1	beta-glucan, beta-glucan	412	Bc_03420	467	2.6e-213	1	411	48	458	0.995145631068
GH43_e45	CBM6:12|GH43:8|GH43_29:6|CBM32:1|GH43_28:1	-	-	277	Bc_03479	479	3.3e-110	4	277	59	323	0.985559566787
CBM6_e0	CBM6:335|GH43_29:310|CBM13:12|CBM22:12|CBM2:12|GH43_16:11|GH43:10|CBM48:6|CE0:6|GH27:2|CBM32:1|CBM36:1|CBM1:1|GH43_10:1|CBM64:1	3.2.1.8:1|3.2.1.37:1|3.2.1.55:1	beta-glucan, xylan, cellulose	125	Bc_03479	479	2.4e-25	22	124	369	475	0.816
PL33_e0	PL33_1:103	4.2.2.1:1	host glycan	147	Bc_03485	644	2.3e-71	1	145	431	575	0.979591836735
GH3_e10	GH3:448|GH43_34:2	3.2.1.21:12|3.2.1.-:6	beta-glucan, beta-glucan	208	Bc_03604	157	7.1e-55	2	115	15	140	0.543269230769
GH3_e6	GH3:76|GH89:3|CBM32:1	-	-	221	Bc_03605	859	3.8e-111	1	221	109	329	0.995475113122
GH2_e137	GH2:343|CBM32:1|CBM67:1	3.2.1.23:2	beta-galactan	607	Bc_03720	833	0	2	607	24	631	0.996705107084
GH2_e14	GH2:396|GH43:2|GH43_26:1|CBM35:1|GH43_10:1	-	-	567	Bc_00012	604	2.5e-257	3	559	45	601	0.980599647266
GH105_e29	GH105:94|PL33_2:14|PL35:2	-	-	312	Bc_00013	360	8.3e-141	2	312	49	359	0.99358974359
GH16_e59	GH16_3:12|GH16:5	3.2.1.-:1	carrageenan	227	Bc_00048	374	1e-123	1	227	140	370	0.995594713656
GH31_e46	GH31:130	3.2.1.22:1	alpha-galactan	390	Bc_00061	528	3e-189	1	388	140	525	0.992307692308
PL9_e13	PL9_2:10	-	-	394	Bc_00246	558	3.1e-254	2	394	55	446	0.994923857868
GH27_e3	GH27:150|CBM35:84	3.2.1.22:1	alpha-galactan	234	Bc_00268	545	1.1e-102	1	233	143	384	0.991452991453
CBM35_e26	CBM35:84|GH27:84	3.2.1.22:1	xylan, beta-mannan, beta-galactan	104	Bc_00268	545	6.4e-43	2	103	442	541	0.971153846154
GT51_e93	GT51:245	-	-	151	Bc_00323	653	1.5e-71	2	151	440	589	0.986754966887
GT2	GT2:21	-	-	222	Bc_00397	313	2.9e-23	68	202	72	201	0.603603603604
GT2	GT2:28	-	-	230	Bc_00445	270	2.6e-69	1	227	5	232	0.982608695652
GH130_e13	GH130:541	2.4.1.319:4|2.4.1.320:2	beta-mannan, beta-mannan	300	Bc_00467	322	7.9e-152	1	299	20	317	0.993333333333
GH97_e10	GH97:90|CBM20:3	3.2.1.20:1	alpha-glucan	656	Bc_00792	669	0	2	655	17	666	0.995426829268
GT4_e774	GT4:543	-	-	135	Bc_00877	373	4e-62	1	134	198	331	0.985185185185
GT4_e3123	GT4:8	-	-	142	Bc_00878	354	5e-67	1	141	182	322	0.985915492958
GT4_e4053	GT4:9	-	-	147	Bc_00884	398	2.9e-35	3	146	226	368	0.972789115646
GT94_e11	GT94:5	-	-	298	Bc_00985	375	7.4e-21	1	255	58	322	0.852348993289
GT4_e405	GT4:10	-	-	143	Bc_00986	401	1.7e-61	1	142	220	361	0.986013986014
GH20_e12	GH20:1706|CBM32:19|CBM0:2	3.2.1.52:18|3.2.1.-:1	host glycan, host glycan	351	Bc_01054	774	2.9e-176	2	349	153	510	0.988603988604
GT2	GT2:19	-	-	181	Bc_01195	291	1.5e-36	1	178	7	191	0.977900552486
GH31_e75	GH31:390|CBM32:355|CBM0:1	3.2.1.49:3	host glycan	243	Bc_01209	1289	1.4e-131	1	243	437	677	0.995884773663
CBM32_e89	CBM32:365|GH31:352|GH85:7|GH20:6|GH84:2	3.2.1.49:3	host glycan	120	Bc_01209	1289	7.7e-48	2	119	962	1079	0.975
GH29_e8	GH29:139|CBM32:1|GH2:1	3.2.1.51:2	host glycan	337	Bc_01217	476	1.2e-176	2	337	39	376	0.994065281899
GH30_e38	GH30_6:5	-	-	451	Bc_01236	492	0	1	451	36	486	0.9977827051
GH2_e108	GH2:150|CBM32:1|GH29:1	-	-	605	Bc_01289	699	0	2	605	18	619	0.996694214876
GH29_e26	GH29:36	-	-	323	Bc_01304	460	1.3e-162	3	323	22	344	0.990712074303
GH29_e27	GH29:13|CBM51:1	-	-	325	Bc_01312	452	4.3e-165	3	325	34	354	0.990769230769
CE4_e140	CE4:231	-	-	111	Bc_01401	204	5.6e-51	2	109	24	131	0.963963963964
PL29_e9	PL29:31	4.2.2.20:1	host glycan	318	Bc_01472	763	7.5e-153	1	318	256	591	0.996855345912
GT2	GT2:37|GT101:8	2.4.1.-:1	-	163	Bc_01520	322	3.5e-47	1	127	6	129	0.773006134969
GT8_e120	GT8:5	-	-	260	Bc_01527	310	2.9e-117	2	260	3	248	0.992307692308
CE12_e30	CE12:134|CE8:55|CE0:21|PL10_1:1	-	-	211	Bc_01699	579	5.8e-99	1	210	31	261	0.990521327014
CE8_e86	CE8:237|CE12:56|PL1_2:3|PL10_1:2|CBM13:1|GH105:1|CBM6:1	-	-	286	Bc_01699	579	2.8e-135	1	285	278	559	0.993006993007
GH43_e4	GH43_10:36|GH35:1	-	-	277	Bc_01727	528	3.2e-172	1	277	38	312	0.996389891697
CBM91_e35	CBM91:42|GH43_10:42|GH35:2	-	xylan	188	Bc_01727	528	3e-104	1	188	341	528	0.994680851064
GH2_e148	GH2:7|CBM32:1	-	-	546	Bc_01731	682	6.1e-283	89	546	1	455	0.836996336996
GH95_e14	GH95:21	-	-	750	Bc_01733	1543	0	1	746	32	779	0.993333333333
GH95_e4	GH95:11	-	-	734	Bc_01733	1543	7.8e-44	274	732	1062	1500	0.623978201635
GH43_e0	GH43_10:1191|GH43_12:66|GH28:13|GH43:5	3.2.1.55:2|3.2.1.37:1	xylan, xylan	269	Bc_01735	558	1.3e-137	1	269	40	310	0.996282527881
CBM91_e10	CBM91:1294|GH43_10:1290|GH43:2|CBM6:1	-	xylan	195	Bc_01735	558	3.9e-72	1	194	344	555	0.989743589744
CBM32_e96	CBM32:25	-	host glycan	125	Bc_01797	958	4.1e-55	1	125	235	360	0.992
CBM32_e83	CBM32:5	-	host glycan	130	Bc_01803	292	2.3e-21	1	130	148	278	0.992307692308
GH109_e5	GH109:463	-	-	399	Bc_01806	417	5e-188	1	398	18	416	0.994987468672
GH133_e1	GH133:236	-	-	351	Bc_01834	645	7.4e-170	2	351	289	637	0.994301994302
GT4_e602	GT4:97	-	-	147	Bc_01835	421	8e-72	1	144	241	384	0.972789115646
GH154_e16	GH154:95	-	-	358	Bc_01861	250	4.1e-109	1	222	29	250	0.617318435754
GH89_e7	GH89:90	-	-	658	Bc_01909	707	0	2	641	66	707	0.971124620061
GT2	GT2:387	-	-	162	Bc_01960	316	3e-81	1	161	5	166	0.987654320988
GH53_e22	GH53:425|CBM61:12|GH35:1|CBM13:1|CBM10:1|CBM60:1|CBM32:1	3.2.1.89:3	arabinogalactan protein	284	Bc_02024	364	2.1e-121	1	284	48	344	0.996478873239
GH123_e16	GH123:156	3.2.1.53:2|3.2.1.-:1	host glycan, host glycan	534	Bc_02049	584	2.1e-244	2	534	46	583	0.996254681648
GT51_e13	GT51:429	-	-	160	Bc_02108	791	1.1e-75	2	159	77	233	0.98125
GH116_e4	GH116:54	-	-	364	Bc_02111	851	4.6e-186	1	364	411	767	0.997252747253
CBM32_e66	CBM32:5	-	host glycan	129	Bc_02159	441	8e-84	1	129	310	438	0.992248062016
GT1_e137	GT1:124	-	-	306	Bc_02167	375	1.1e-119	2	305	21	322	0.990196078431
GT2	GT2:377	-	-	167	Bc_02182	247	2.2e-87	1	167	9	175	0.994011976048
GH25_e217	GH25:153	-	-	177	Bc_02208	297	5.4e-82	1	177	101	276	0.994350282486
PL8_e17	PL8:42	-	-	245	Bc_02311	682	1.2e-96	1	244	375	602	0.991836734694
GT4_e2535	GT4:12	-	-	146	Bc_02462	369	8.5e-63	1	145	190	332	0.986301369863
GT11_e40	GT11:171|GT6:2|GT2:1	2.4.1.69:1	-	283	Bc_02463	290	3.9e-95	2	279	3	287	0.978798586572
GH3_e210	GH3:7	-	-	229	Bc_02576	586	2.6e-84	1	229	115	342	0.995633187773
GH16_e21	GH16:12|GH16_3:5	3.2.1.-:2	carrageenan	232	Bc_02587	280	1.3e-162	1	232	40	271	0.995689655172
GH29_e30	GH29:1257|CBM32:104|CBM0:3|GH33:3|CBM6:1|CBM9:1|CE3:1|GH136:1|GH0:1|CBM47:1|GT1:1	3.2.1.111:8|3.2.1.51:3	host glycan, host glycan	301	Bc_02617	626	4e-139	2	300	35	348	0.990033222591
CBM32_e126	CBM32:138|GH29:132|CBM6:1|CBM9:1|CE3:1|GH136:1	-	host glycan	109	Bc_02617	626	5.3e-26	3	108	369	470	0.963302752294
CBM32_e126	CBM32:138|GH29:132|CBM6:1|CBM9:1|CE3:1|GH136:1	-	host glycan	109	Bc_02617	626	3.9e-17	6	107	511	610	0.926605504587
GH32_e16	GH32:1098|CBM66:301|CBM38:114	3.2.1.80:10|3.2.1.65:10|3.2.1.26:7|3.2.1.153:5|3.2.1.64:3|2.4.1.99:3	fructan, fructan, fructan, fructan, fructan, fructan	316	Bc_02631	620	1.7e-129	4	314	134	441	0.981012658228
