HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT51.hmm	177	Bc_00663	774	3e-58	2	177	57	240	0.988700564972
GT2.hmm	170	Bc_00669	273	9.6e-17	4	133	8	149	0.758823529412
GT4.hmm	160	Bc_00672	345	7.5e-33	4	150	167	313	0.9125
GT4.hmm	160	Bc_00674	390	1.1e-19	6	157	216	364	0.94375
GT2.hmm	170	Bc_00675	355	2.7e-16	1	146	5	162	0.852941176471
GT2.hmm	170	Bc_00682	321	1.3e-37	1	117	3	117	0.682352941176
GH97.hmm	631	Bc_00792	669	7.2e-232	3	630	12	666	0.993660855784
CE9.hmm	373	Bc_00793	390	5.9e-106	1	373	5	378	0.997319034853
CE9.hmm	373	Bc_00794	388	5.8e-111	1	373	5	378	0.997319034853
GT4.hmm	160	Bc_00877	373	3e-27	7	151	198	332	0.9
GT4.hmm	160	Bc_00878	354	2.5e-27	5	154	178	320	0.93125
GT2.hmm	170	Bc_00880	316	6.4e-30	1	116	6	115	0.676470588235
GT2.hmm	170	Bc_00881	238	1.5e-25	1	133	6	145	0.776470588235
GT4.hmm	160	Bc_00884	398	5.5e-18	7	158	222	369	0.94375
CE1.hmm	227	Bc_00905	700	2.3e-18	5	218	446	688	0.938325991189
GT2.hmm	170	Bc_00976	302	7e-22	1	169	9	183	0.988235294118
GT2.hmm	230	Bc_00977	386	1.4e-26	3	229	46	266	0.982608695652
GT4.hmm	160	Bc_00978	369	4.4e-32	4	156	187	337	0.95
GT4.hmm	160	Bc_00986	401	3.1e-33	10	158	220	368	0.925
GT4.hmm	160	Bc_00989	385	8.9e-36	10	159	209	355	0.93125
GT2.hmm	170	Bc_00990	285	2.1e-22	1	129	42	164	0.752941176471
GT2.hmm	230	Bc_00992	404	1.5e-19	1	226	57	274	0.978260869565
GT51.hmm	177	Bc_01004	246	2e-53	12	176	60	223	0.926553672316
GH20.hmm	337	Bc_01053	690	1.4e-120	8	336	150	497	0.973293768546
GH20.hmm	337	Bc_01054	774	7.1e-126	8	336	154	509	0.973293768546
GH2.hmm	752	Bc_01055	870	2.9e-111	19	547	23	739	0.702127659574
CE3.hmm	194	Bc_01056	1052	8.6e-16	1	194	23	213	0.994845360825
CE20.hmm	249	Bc_01056	1052	1.1e-85	3	249	299	580	0.987951807229
GH20.hmm	337	Bc_01058	672	1.6e-62	9	335	142	413	0.967359050445
GH33.hmm	342	Bc_01059	560	2.5e-92	12	330	210	546	0.929824561404
GT4.hmm	160	Bc_01200	421	1.3e-25	5	154	238	385	0.93125
GT2.hmm	170	Bc_01201	251	1.8e-28	1	142	11	145	0.829411764706
GH105.hmm	332	Bc_01208	982	1.4e-85	10	332	48	365	0.969879518072
PL33_2.hmm	151	Bc_01208	982	3.7e-44	2	149	770	918	0.973509933775
GH31.hmm	427	Bc_01209	1289	2.5e-56	212	427	452	676	0.503512880562
GH2.hmm	752	Bc_01211	907	2.1e-69	24	394	23	463	0.492021276596
GH2.hmm	752	Bc_01216	702	3.3e-90	25	495	20	611	0.625
GH29.hmm	346	Bc_01217	476	1.2e-94	17	345	21	374	0.947976878613
GH30_6.hmm	450	Bc_01236	492	2e-211	2	449	35	485	0.993333333333
GH130.hmm	296	Bc_01237	399	5e-90	2	295	52	363	0.989864864865
GH3.hmm	216	Bc_01277	786	8.2e-66	3	213	134	356	0.972222222222
GH2.hmm	752	Bc_01289	699	5.7e-95	22	552	14	667	0.704787234043
GH105.hmm	332	Bc_01290	372	1.2e-87	9	332	51	369	0.972891566265
GH154.hmm	348	Bc_01300	411	1.6e-107	1	347	31	388	0.994252873563
GH88.hmm	329	Bc_01301	407	2.9e-121	7	328	73	398	0.975683890578
GH95.hmm	722	Bc_01302	753	2.9e-84	106	713	110	690	0.840720221607
GH29.hmm	346	Bc_01304	460	2.9e-105	34	346	18	343	0.901734104046
GH29.hmm	346	Bc_01312	452	3.7e-62	39	338	31	353	0.864161849711
GH36.hmm	688	Bc_01333	726	2.2e-207	3	687	26	709	0.994186046512
GH31.hmm	427	Bc_01334	745	9.4e-101	1	424	181	610	0.990632318501
GH2.hmm	752	Bc_01335	1096	8.6e-69	19	569	41	745	0.731382978723
GH95.hmm	722	Bc_01347	761	1e-102	241	711	256	720	0.650969529086
GH31.hmm	427	Bc_01349	1285	2e-57	212	427	449	673	0.503512880562
CE4.hmm	130	Bc_01401	204	2.6e-25	4	110	21	123	0.815384615385
GH154.hmm	348	Bc_01446	423	4e-105	1	345	45	400	0.988505747126
GH88.hmm	329	Bc_01447	433	1.7e-122	6	329	83	423	0.981762917933
PL35.hmm	179	Bc_01452	602	5.3e-55	3	177	382	552	0.972067039106
GH109.hmm	399	Bc_01453	514	8.1e-159	2	398	62	473	0.992481203008
PL8_2.hmm	247	Bc_01463	1024	8.1e-86	1	247	617	861	0.995951417004
PL29.hmm	301	Bc_01472	763	3.3e-118	1	301	255	590	0.996677740864
GH2.hmm	752	Bc_01480	1035	3.4e-221	17	751	51	910	0.976063829787
GH88.hmm	329	Bc_01489	400	1.6e-130	6	328	70	393	0.978723404255
PL8_2.hmm	247	Bc_01491	955	3.3e-91	1	247	579	811	0.995951417004
GT9.hmm	225	Bc_01508	343	2.4e-35	3	216	72	318	0.946666666667
GT113.hmm	322	Bc_01510	345	2.6e-95	8	320	13	335	0.968944099379
GT4.hmm	160	Bc_01513	377	1.9e-31	9	158	203	348	0.93125
GT2.hmm	170	Bc_01517	265	2.2e-25	1	166	8	187	0.970588235294
GT2.hmm	170	Bc_01518	302	1.5e-25	3	124	6	128	0.711764705882
GT2.hmm	170	Bc_01520	322	2.8e-35	1	126	5	128	0.735294117647
GT2.hmm	170	Bc_01522	272	2.8e-17	1	92	7	97	0.535294117647
GT4.hmm	160	Bc_01523	369	4e-28	9	157	193	337	0.925
GT2.hmm	170	Bc_01525	328	1.4e-33	1	166	8	171	0.970588235294
GT32.hmm	90	Bc_01526	244	1.5e-20	4	87	21	95	0.922222222222
GT8.hmm	257	Bc_01527	310	6.5e-54	30	255	2	247	0.875486381323
GT2.hmm	210	Bc_01528	292	6.6e-38	1	184	3	206	0.871428571429
GT2.hmm	170	Bc_01531	330	8.1e-24	1	120	17	135	0.7
GT2.hmm	170	Bc_01533	311	3.9e-36	1	163	5	163	0.952941176471
GT2.hmm	170	Bc_01543	316	3.1e-26	2	168	8	176	0.976470588235
GT83.hmm	540	Bc_01544	565	1e-81	6	484	2	513	0.885185185185
GH92.hmm	491	Bc_01634	756	1.3e-185	2	491	230	737	0.995926680244
GH92.hmm	491	Bc_01635	758	5.3e-194	4	491	245	752	0.991853360489
GH92.hmm	491	Bc_01638	745	2.1e-194	4	491	239	733	0.991853360489
GH23.hmm	135	Bc_01643	431	1.2e-23	3	119	129	261	0.859259259259
GT19.hmm	354	Bc_01648	378	9.2e-114	2	350	4	357	0.983050847458
GH2.hmm	752	Bc_01665	1342	1.5e-211	22	751	70	1003	0.969414893617
CBM32.hmm	124	Bc_01665	1342	3.3e-30	9	123	1212	1338	0.91935483871
GH105.hmm	332	Bc_01697	399	1.9e-121	6	332	52	396	0.981927710843
CE8.hmm	288	Bc_01698	306	5.8e-92	2	247	35	275	0.850694444444
CE12.hmm	210	Bc_01699	579	6.6e-78	1	210	30	261	0.995238095238
CE8.hmm	288	Bc_01699	579	4.8e-100	2	274	277	549	0.944444444444
PL1_2.hmm	183	Bc_01704	506	7.7e-79	2	183	104	291	0.989071038251
PL1_2.hmm	183	Bc_01705	538	1.4e-76	1	183	114	305	0.994535519126
GH35.hmm	307	Bc_01726	923	1.8e-94	1	304	40	371	0.986970684039
GH43_10.hmm	271	Bc_01727	528	6.5e-99	1	271	37	311	0.9963099631
CBM91.hmm	200	Bc_01727	528	1e-30	4	198	339	527	0.97
GH2.hmm	752	Bc_01731	682	1.7e-82	100	465	2	454	0.485372340426
GH120.hmm	91	Bc_01732	598	5.3e-34	1	91	308	397	0.989010989011
GH95.hmm	722	Bc_01733	1543	7.7e-179	7	710	33	773	0.973684210526
GH95.hmm	722	Bc_01733	1543	1.5e-59	136	713	928	1503	0.799168975069
GH43_10.hmm	271	Bc_01735	558	1.3e-109	1	271	39	309	0.9963099631
CBM91.hmm	200	Bc_01735	558	3.9e-21	4	196	343	555	0.96
GH28.hmm	325	Bc_01737	539	1.6e-86	9	306	87	483	0.913846153846
CE11.hmm	271	Bc_01754	461	1.4e-73	1	220	4	224	0.808118081181
GH2.hmm	752	Bc_01784	1131	2.9e-212	22	750	65	967	0.968085106383
GH109.hmm	399	Bc_01786	470	8.2e-167	2	398	56	460	0.992481203008
CBM32.hmm	124	Bc_01797	958	3.8e-17	10	122	234	359	0.903225806452
GH110.hmm	548	Bc_01799	615	1.5e-217	1	548	27	582	0.998175182482
CBM32.hmm	124	Bc_01804	956	5.9e-17	11	122	241	365	0.895161290323
GH109.hmm	399	Bc_01806	417	6.8e-168	3	399	18	417	0.992481203008
GH133.hmm	372	Bc_01834	645	4.1e-104	6	372	285	636	0.983870967742
GT4.hmm	160	Bc_01835	421	1.5e-34	6	154	239	384	0.925
GH57.hmm	383	Bc_01836	483	1.3e-52	12	321	20	334	0.806788511749
GT5.hmm	472	Bc_01838	279	5.5e-47	1	223	6	239	0.470338983051
GH154.hmm	348	Bc_01861	250	2.6e-64	1	216	28	249	0.617816091954
GH88.hmm	329	Bc_01862	432	2e-133	4	329	80	422	0.987841945289
GH35.hmm	307	Bc_01908	765	9.3e-121	2	306	28	336	0.990228013029
GH89.hmm	663	Bc_01909	707	3.5e-248	2	644	64	706	0.968325791855
GT2.hmm	170	Bc_01960	316	6.6e-35	1	168	4	167	0.982352941176
GH2.hmm	752	Bc_02023	813	7.8e-117	22	569	18	731	0.727393617021
GH53.hmm	342	Bc_02024	364	2e-93	2	341	47	361	0.991228070175
GH147.hmm	816	Bc_02028	868	0	6	816	19	850	0.992647058824
GH123.hmm	538	Bc_02049	584	9.5e-217	6	537	45	582	0.986988847584
GH88.hmm	329	Bc_02050	400	7.7e-119	6	328	68	394	0.978723404255
PL33_1.hmm	155	Bc_02051	651	3.1e-60	2	152	435	581	0.967741935484
PL35.hmm	179	Bc_02052	614	1.6e-49	3	178	398	568	0.977653631285
CE1.hmm	227	Bc_02100	272	1.6e-52	1	218	31	261	0.955947136564
GT51.hmm	177	Bc_02108	791	1.1e-45	17	176	75	233	0.898305084746
GH116.hmm	363	Bc_02111	851	1.4e-69	4	362	411	767	0.986225895317
GH23.hmm	135	Bc_02125	461	1.7e-21	13	126	300	457	0.837037037037
CBM32.hmm	124	Bc_02159	441	3.7e-19	10	123	309	437	0.911290322581
GT2.hmm	170	Bc_02182	247	2.5e-29	2	168	8	174	0.976470588235
GH25.hmm	177	Bc_02208	297	9.2e-56	1	177	100	275	0.994350282486
GH109.hmm	399	Bc_02219	341	2.7e-25	5	196	18	198	0.478696741855
GH51.hmm	630	Bc_02237	660	8e-110	109	541	196	657	0.685714285714
PL8.hmm	259	Bc_02311	682	1.8e-57	2	258	374	605	0.988416988417
GT2.hmm	170	Bc_02315	390	1.5e-16	1	166	57	223	0.970588235294
GH33.hmm	342	Bc_02328	546	4.2e-87	8	339	167	536	0.96783625731
CE20.hmm	249	Bc_02330	474	3.7e-99	3	249	101	365	0.987951807229
GH33.hmm	342	Bc_02333	369	9.1e-93	14	330	41	353	0.923976608187
GH89.hmm	663	Bc_02448	752	2.4e-205	2	663	61	724	0.996983408748
GT2.hmm	170	Bc_02458	327	1.8e-30	1	133	5	144	0.776470588235
GT2.hmm	170	Bc_02459	341	7.6e-31	1	101	4	102	0.588235294118
GT11.hmm	276	Bc_02463	290	4.6e-75	2	273	2	287	0.981884057971
GT2.hmm	170	Bc_02464	250	8.9e-37	1	131	6	136	0.764705882353
GT20.hmm	475	Bc_02515	751	8.8e-175	14	474	2	459	0.968421052632
PL9_2.hmm	368	Bc_02523	511	9.4e-106	3	364	50	400	0.98097826087
GH2.hmm	752	Bc_02524	857	4e-119	22	473	30	603	0.599734042553
GT105.hmm	131	Bc_02562	427	5.4e-28	4	126	82	213	0.931297709924
GT2.hmm	170	Bc_02567	718	3.5e-25	1	164	493	650	0.958823529412
GH29.hmm	346	Bc_02569	461	8.3e-108	13	346	10	361	0.962427745665
GH3.hmm	216	Bc_02576	586	1.7e-56	5	215	113	341	0.972222222222
CE17.hmm	165	Bc_02577	421	1.1e-30	1	162	52	226	0.975757575758
GH16_3.hmm	230	Bc_02586	274	1.2e-61	2	230	48	271	0.991304347826
GH16_3.hmm	230	Bc_02587	280	7.7e-39	3	229	39	270	0.982608695652
GH29.hmm	346	Bc_02617	626	2e-81	38	336	33	347	0.861271676301
GH32.hmm	293	Bc_02631	620	1.5e-91	1	287	133	431	0.976109215017
GH91.hmm	395	Bc_02634	369	5.5e-99	4	382	29	368	0.956962025316
GH91.hmm	395	Bc_02635	650	1.5e-97	2	395	34	396	0.994936708861
GH32.hmm	293	Bc_02636	608	1.4e-101	1	284	148	438	0.965870307167
GH141.hmm	527	Bc_02648	787	1e-63	3	523	27	543	0.986717267552
GH20.hmm	337	Bc_02708	579	7.9e-106	13	335	150	508	0.955489614243
GH35.hmm	307	Bc_02709	238	1.4e-67	1	197	32	227	0.638436482085
CBM67.hmm	176	Bc_02716	758	1.7e-33	2	175	26	206	0.982954545455
GH78.hmm	504	Bc_02716	758	7.6e-85	88	504	308	716	0.825396825397
GH20.hmm	337	Bc_02717	545	8e-96	8	337	162	506	0.976261127596
GH78.hmm	504	Bc_02718	856	6.4e-141	5	504	292	838	0.990079365079
GH3.hmm	216	Bc_02722	775	1.3e-66	5	215	112	339	0.972222222222
GH13_14.hmm	289	Bc_02730	666	8e-120	1	289	200	524	0.996539792388
GH20.hmm	337	Bc_02742	774	6.5e-114	8	336	156	515	0.973293768546
GH2.hmm	752	Bc_02743	1024	1.3e-215	24	751	65	909	0.966755319149
GH29.hmm	346	Bc_02744	605	8.6e-82	38	338	51	372	0.867052023121
CBM32.hmm	124	Bc_02744	605	4.7e-16	27	121	495	598	0.758064516129
GH2.hmm	752	Bc_02793	892	1.1e-92	24	480	41	606	0.606382978723
GH73.hmm	128	Bc_02825	301	9e-36	4	128	40	167	0.96875
GH109.hmm	399	Bc_02929	495	4.2e-20	3	163	38	189	0.401002506266
GT2.hmm	170	Bc_02936	360	1.9e-24	1	123	22	141	0.717647058824
CBM20.hmm	90	Bc_02939	893	5.4e-17	12	87	137	214	0.833333333333
GH77.hmm	494	Bc_02939	893	6e-157	1	490	240	885	0.98987854251
GH171.hmm	355	Bc_02949	388	4.5e-118	1	355	44	387	0.997183098592
GT4.hmm	160	Bc_02978	417	1.2e-26	12	157	236	384	0.90625
GT26.hmm	171	Bc_02980	257	3.4e-29	5	155	63	214	0.877192982456
CE14.hmm	124	Bc_02988	225	1.5e-16	1	117	4	108	0.935483870968
GT2.hmm	170	Bc_03087	823	4e-22	1	133	249	384	0.776470588235
GH29.hmm	346	Bc_03089	481	2.4e-93	36	346	46	382	0.895953757225
GH35.hmm	307	Bc_03105	778	3.4e-118	1	306	36	348	0.99348534202
GH43_19.hmm	233	Bc_03106	321	2.1e-94	1	233	69	300	0.995708154506
GH51.hmm	630	Bc_03107	819	8.1e-100	108	429	370	707	0.509523809524
GH97.hmm	631	Bc_03108	675	4.1e-180	5	628	34	667	0.987321711569
GH43_34.hmm	280	Bc_03109	334	1.9e-95	1	280	30	326	0.996428571429
GH16_3.hmm	230	Bc_03116	511	6e-46	2	230	230	508	0.991304347826
GH16_3.hmm	230	Bc_03117	635	7.8e-64	1	230	32	283	0.995652173913
GH43_24.hmm	246	Bc_03117	635	9.6e-105	2	246	311	603	0.991869918699
GH154.hmm	348	Bc_03118	418	7.8e-106	1	347	36	398	0.994252873563
GH43_24.hmm	246	Bc_03119	340	9.5e-103	2	245	49	304	0.987804878049
PL42.hmm	296	Bc_03120	431	1.2e-126	1	296	34	326	0.996621621622
GH105.hmm	332	Bc_03121	377	1.6e-82	5	331	46	372	0.981927710843
GT2.hmm	170	Bc_03130	329	1.3e-26	1	167	4	167	0.976470588235
PL8_3.hmm	249	Bc_03189	721	1.4e-112	1	249	350	602	0.995983935743
GH29.hmm	346	Bc_03213	460	6.8e-61	31	338	20	358	0.887283236994
GH20.hmm	337	Bc_03263	662	1.5e-67	7	336	147	469	0.976261127596
GH36.hmm	688	Bc_03343	729	7.4e-214	2	687	25	712	0.995639534884
GT28.hmm	157	Bc_03374	371	8.7e-48	1	156	194	355	0.987261146497
GH144.hmm	404	Bc_03420	467	8.5e-193	2	403	46	458	0.992574257426
GH3.hmm	216	Bc_03421	769	1.8e-73	3	216	97	318	0.986111111111
GH20.hmm	337	Bc_03460	653	3.6e-70	9	336	152	475	0.970326409496
GH84.hmm	295	Bc_03462	737	5.8e-119	1	294	151	443	0.993220338983
GH2.hmm	752	Bc_03464	933	2.3e-62	25	433	17	507	0.542553191489
GH3.hmm	216	Bc_03470	946	3.5e-63	3	215	150	375	0.981481481481
GH3.hmm	216	Bc_03478	768	8.5e-71	2	215	92	320	0.986111111111
GH43_2.hmm	273	Bc_03479	479	3.9e-70	2	273	58	322	0.992673992674
GH29.hmm	346	Bc_03480	447	1.4e-82	34	346	28	348	0.901734104046
PL33_1.hmm	155	Bc_03485	644	3.7e-60	2	152	430	576	0.967741935484
GH20.hmm	337	Bc_03510	519	1.3e-107	14	336	143	477	0.955489614243
GH28.hmm	325	Bc_03523	506	4.5e-46	63	307	203	484	0.750769230769
GH20.hmm	337	Bc_03524	626	2.1e-113	8	336	126	497	0.973293768546
GH28.hmm	325	Bc_03525	775	3.6e-40	64	306	473	754	0.744615384615
GH16_3.hmm	230	Bc_03574	258	7.5e-54	1	230	27	255	0.995652173913
GH20.hmm	337	Bc_03598	547	9.4e-116	9	337	157	515	0.973293768546
GH20.hmm	337	Bc_03603	545	8e-128	7	334	155	509	0.970326409496
GH3.hmm	216	Bc_03604	157	3.4e-33	5	119	14	142	0.527777777778
GH3.hmm	216	Bc_03605	859	6.5e-63	3	214	108	328	0.976851851852
GH92.hmm	491	Bc_03616	731	4.1e-189	5	487	241	730	0.9816700611
GH97.hmm	631	Bc_03626	662	1.3e-207	4	630	10	661	0.992076069731
GH29.hmm	346	Bc_03679	434	2.5e-109	13	346	9	351	0.962427745665
GH2.hmm	752	Bc_03720	833	2.2e-117	27	547	24	719	0.691489361702
GH23.hmm	135	Bc_03723	326	4.6e-22	2	125	97	233	0.911111111111
