dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
CBM32_e206	CBM32:369|GH101:264|GH84:85|GH20:29|GH85:5|GH2:5|GH31:3|GH36:1|GH29:1|GH144:1	3.2.1.97:8|3.2.1.35:2|3.2.1.52:2	host glycan	121	Csp_00472	1481	1.9e-20	8	118	801	917	0.909090909091
GH29_e59	GH29:9|CBM32:1|GH101:1	3.2.1.111:1	host glycan	346	Csp_00475	346	6.5e-155	4	295	50	339	0.841040462428
CBM32_e167	CBM32:52|GH2:46|GH59:1	-	host glycan	126	Csp_00639	1669	3.5e-24	5	126	118	252	0.960317460317
GH36_e54	GH36:21|CBM32:16	-	-	366	Csp_00639	1669	1.3e-118	1	358	471	837	0.975409836066
CBM32_e89	CBM32:365|GH31:352|GH85:7|GH20:6|GH84:2	3.2.1.49:3	host glycan	120	Csp_00639	1669	2.3e-19	4	117	1209	1336	0.941666666667
CE6_e10	CE6:55|GH33:3|GH3:1|GH0:1	-	-	99	Csp_00673	276	6.2e-25	1	98	55	145	0.979797979798
GT4_e2881	GT4:6	-	-	123	Csp_00729	260	1.6e-37	2	118	104	221	0.943089430894
GT4_e1150	GT4:7	-	-	154	Csp_00731	385	2.4e-55	1	151	179	329	0.974025974026
GT2	GT2:37|GT101:8	2.4.1.-:1	-	163	Csp_00732	319	2.1e-52	1	142	8	151	0.865030674847
GT4_e939	GT4:9	-	-	159	Csp_00740	423	2.4e-56	1	158	232	389	0.987421383648
GH3_e28	GH3:930|GH171:3	3.2.1.52:8	chitin	224	Csp_00753	1152	3.3e-90	2	222	128	358	0.982142857143
GH3_e28	GH3:930|GH171:3	3.2.1.52:8	chitin	224	Csp_00936	1020	3e-91	2	222	128	358	0.982142857143
GT4_e4014	GT4:34	-	-	139	Csp_00949	427	2.8e-32	2	137	250	385	0.971223021583
GT4_e1086	GT4:13	-	-	151	Csp_00956	394	1.5e-45	2	148	212	361	0.966887417219
GT2	GT2:52	-	-	137	Csp_01024	738	9.5e-32	1	130	5	130	0.941605839416
GT4_e3289	GT4:12	-	-	142	Csp_01080	662	1.4e-59	1	141	213	353	0.985915492958
GT4_e272	GT4:108	-	-	142	Csp_01082	335	1.9e-55	2	141	161	299	0.978873239437
GH77_e4	GH77:151	-	-	464	Csp_01281	475	1.8e-172	1	462	8	453	0.993534482759
GT51_e53	GT51:8	-	-	179	Csp_01326	901	4.8e-102	1	178	70	248	0.988826815642
GH20_e114	GH20:598|CBM32:15|CBM5:5|CBM16:1|GH141:1|CBM13:1|CBM35:1|CBM6:1	3.2.1.52:6	host glycan	323	Csp_01570	1524	4.2e-120	1	323	185	514	0.996904024768
GT5_e9	GT5:1373|GH13:1|CBM48:1	2.4.1.21:9	-	471	Csp_01587	476	6.6e-202	1	470	3	472	0.995753715499
GH136_e39	GH136:6|CBM32:4	-	-	498	Csp_01808	236	5.3e-50	226	408	2	199	0.36546184739
GT4_e2305	GT4:8	-	-	152	Csp_01834	390	6.6e-55	1	150	201	353	0.980263157895
GT2	GT2:6	-	-	310	Csp_01835	323	3e-49	1	288	5	298	0.925806451613
GT28_e40	GT28:9	-	-	160	Csp_01863	361	4e-72	1	159	189	347	0.9875
CE4_e347	CE4:32	-	-	108	Csp_01992	475	1.4e-51	2	108	267	373	0.981481481481
GH84_e15	GH84:438|CBM32:52|CBM47:2	3.2.1.52:2|3.2.1.169:1	host glycan, host glycan	311	Csp_02003	1123	5.3e-108	1	309	188	483	0.990353697749
CBM32_e223	CBM32:292|GH85:281|CBM71:1|GH18:1	3.2.1.96:2	host glycan	123	Csp_02003	1123	3.7e-43	1	123	725	848	0.991869918699
GH20_e83	GH20:8	-	-	345	Csp_02004	1244	5.7e-175	1	345	198	546	0.997101449275
GH84_e1	GH84:49|CBM32:19|GH33:4|CBM71:2|GH2:2|GH20:2	-	-	298	Csp_02005	1363	2e-94	1	297	192	484	0.993288590604
PL8_e19	PL8:182|CBM32:60	-	-	268	Csp_02012	1011	1.2e-95	1	267	370	631	0.992537313433
GH25_e95	GH25:21	-	-	172	Csp_02040	341	3.2e-82	1	171	12	186	0.988372093023
CBM32_e59	CBM32:22|GH20:19|CBM51:1|GH110:1|GH89:1	-	host glycan	120	Csp_02096	1582	3.1e-26	2	120	60	200	0.983333333333
CBM32_e59	CBM32:22|GH20:19|CBM51:1|GH110:1|GH89:1	-	host glycan	120	Csp_02096	1582	3.7e-28	1	120	224	350	0.991666666667
GH20_e18	GH20:121|CBM32:19|CBM62:1	3.2.1.52:2	host glycan	339	Csp_02096	1582	1.5e-134	1	339	585	935	0.997050147493
CBM32_e76	CBM32:26|GH31:19|CBM13:5|CBM57:1|GH136:1	-	host glycan	128	Csp_02096	1582	1.3e-28	6	127	1193	1315	0.9453125
CBM32_e6	CBM32:126|GH84:44|GH89:44|GH20:18|GH36:16|GH101:1	3.2.1.50:4|3.2.1.52:2|3.2.1.169:1	host glycan	125	Csp_02104	2006	3.2e-17	3	125	40	158	0.976
GH89_e10	GH89:47|CBM32:45	3.2.1.50:4	host glycan	656	Csp_02104	2006	0	1	655	244	902	0.996951219512
CBM32_e6	CBM32:126|GH84:44|GH89:44|GH20:18|GH36:16|GH101:1	3.2.1.50:4|3.2.1.52:2|3.2.1.169:1	host glycan	125	Csp_02104	2006	4.1e-18	6	125	1074	1191	0.952
GH31_e75	GH31:390|CBM32:355|CBM0:1	3.2.1.49:3	host glycan	243	Csp_02183	2169	6.4e-123	2	243	462	704	0.991769547325
CBM32_e89	CBM32:365|GH31:352|GH85:7|GH20:6|GH84:2	3.2.1.49:3	host glycan	120	Csp_02183	2169	3.7e-25	5	119	999	1120	0.95
CBM32_e76	CBM32:26|GH31:19|CBM13:5|CBM57:1|GH136:1	-	host glycan	128	Csp_02183	2169	1.1e-28	4	128	1703	1832	0.96875
GT4_e510	GT4:202	2.4.1.-:1	-	140	Csp_02223	386	3e-68	2	139	209	346	0.978571428571
GT2	GT2:7	-	-	148	Csp_02227	319	1.5e-44	2	145	6	148	0.966216216216
GT4_e419	GT4:22	-	-	150	Csp_02234	376	1.4e-30	3	148	204	344	0.966666666667
GT2	GT2:11	-	-	165	Csp_02239	307	5.7e-67	1	164	6	168	0.987878787879
CE4_e134	CE4:21	-	-	121	Csp_02262	431	1.6e-50	1	119	235	349	0.97520661157
GT35_e0	GT35:17065|GH77:18|GH13_39:1	2.4.1.1:158	-	712	Csp_00078	798	0	1	711	93	794	0.997191011236
GH25_e110	GH25:9	-	-	176	Csp_00155	282	7.1e-45	1	175	92	268	0.988636363636
GH36_e54	GH36:21|CBM32:16	-	-	366	Csp_00281	1922	2e-172	1	356	653	1008	0.969945355191
CBM32_e167	CBM32:52|GH2:46|GH59:1	-	host glycan	126	Csp_00281	1922	2.4e-23	5	125	1411	1531	0.952380952381
GH92_e19	GH92:42|CBM32:1	-	-	483	Csp_00317	1515	8.1e-193	2	483	269	768	0.995859213251
GH92_e22	GH92:29|CBM6:28|CBM32:1	3.2.1.-:1	host glycan	522	Csp_00321	1984	1.1e-190	2	522	275	779	0.996168582375
CBM6_e49	CBM6:30|GH92:30|CBM32:2	3.2.1.-:1	beta-glucan, xylan, cellulose	128	Csp_00321	1984	2.8e-36	14	127	1131	1245	0.8828125
CBM6_e13	CBM6:8|GH92:4|GH38:3|CBM32:2	-	beta-glucan, xylan, cellulose	125	Csp_00321	1984	6.4e-35	1	124	1256	1383	0.984
CBM6_e49	CBM6:30|GH92:30|CBM32:2	3.2.1.-:1	beta-glucan, xylan, cellulose	128	Csp_00321	1984	2.4e-30	1	127	1398	1522	0.984375
CBM66_e1	CBM66:102|GH32:102	3.2.1.80:1	fructan	161	Csp_00331	1669	1.1e-33	1	161	228	397	0.993788819876
GH32_e42	GH32:103|CBM66:102	3.2.1.80:1	fructan	305	Csp_00331	1669	2.9e-124	1	305	519	848	0.996721311475
CBM66_e1	CBM66:102|GH32:102	3.2.1.80:1	fructan	161	Csp_00331	1669	1.5e-28	1	161	1110	1262	0.993788819876
GH123_e8	GH123:24	3.2.1.53:1|3.2.1.-:1	host glycan, host glycan	567	Csp_00471	1319	9.8e-236	2	565	404	980	0.992945326279
GH84_e6	GH84:102|CBM32:80|GH20:26	3.2.1.35:2|3.2.1.52:2	host glycan, host glycan	302	Csp_00532	1654	2.2e-141	1	302	185	490	0.996688741722
CBM32_e206	CBM32:369|GH101:264|GH84:85|GH20:29|GH85:5|GH2:5|GH31:3|GH36:1|GH29:1|GH144:1	3.2.1.97:8|3.2.1.35:2|3.2.1.52:2	host glycan	121	Csp_00532	1654	1.4e-23	5	118	658	782	0.933884297521
CBM32_e206	CBM32:369|GH101:264|GH84:85|GH20:29|GH85:5|GH2:5|GH31:3|GH36:1|GH29:1|GH144:1	3.2.1.97:8|3.2.1.35:2|3.2.1.52:2	host glycan	121	Csp_00532	1654	2.3e-22	10	118	808	922	0.892561983471
CBM32_e206	CBM32:369|GH101:264|GH84:85|GH20:29|GH85:5|GH2:5|GH31:3|GH36:1|GH29:1|GH144:1	3.2.1.97:8|3.2.1.35:2|3.2.1.52:2	host glycan	121	Csp_00532	1654	5.8e-17	12	116	1061	1196	0.859504132231
CBM32_e59	CBM32:22|GH20:19|CBM51:1|GH110:1|GH89:1	-	host glycan	120	Csp_00603	1551	3e-23	7	119	55	175	0.933333333333
CBM32_e59	CBM32:22|GH20:19|CBM51:1|GH110:1|GH89:1	-	host glycan	120	Csp_00603	1551	3.5e-20	1	120	194	319	0.991666666667
GH20_e18	GH20:121|CBM32:19|CBM62:1	3.2.1.52:2	host glycan	339	Csp_00603	1551	4.1e-125	1	339	551	874	0.997050147493
CBM32_e76	CBM32:26|GH31:19|CBM13:5|CBM57:1|GH136:1	-	host glycan	128	Csp_00603	1551	8.2e-36	4	127	1095	1212	0.9609375
GT4_e3213	GT4:6	-	-	139	Csp_00736	323	2.5e-30	4	138	139	274	0.964028776978
GT4_e2272	GT4:46	-	-	144	Csp_00739	354	1.4e-25	4	140	184	320	0.944444444444
GT4_e2367	GT4:11	-	-	147	Csp_00953	382	1.3e-27	7	141	209	347	0.91156462585
GT4_e1067	GT4:7	-	-	137	Csp_00954	383	1.4e-51	1	118	234	349	0.85401459854
GH84_e6	GH84:102|CBM32:80|GH20:26	3.2.1.35:2|3.2.1.52:2	host glycan, host glycan	302	Csp_00990	1712	1.1e-162	1	302	183	483	0.996688741722
CBM32_e206	CBM32:369|GH101:264|GH84:85|GH20:29|GH85:5|GH2:5|GH31:3|GH36:1|GH29:1|GH144:1	3.2.1.97:8|3.2.1.35:2|3.2.1.52:2	host glycan	121	Csp_00990	1712	6.3e-18	5	119	656	782	0.942148760331
CBM32_e206	CBM32:369|GH101:264|GH84:85|GH20:29|GH85:5|GH2:5|GH31:3|GH36:1|GH29:1|GH144:1	3.2.1.97:8|3.2.1.35:2|3.2.1.52:2	host glycan	121	Csp_00990	1712	1.1e-22	7	118	803	922	0.917355371901
CBM50_e916	CBM50:6	-	chitin, peptidoglycan	44	Csp_01021	99	5.2e-16	1	43	29	71	0.954545454545
GT2	GT2:340	-	-	162	Csp_01384	319	4e-65	1	162	6	167	0.993827160494
GH123_e5	GH123:20	-	-	541	Csp_01402	1963	3.5e-257	1	537	407	942	0.990757855823
GH3_e28	GH3:930|GH171:3	3.2.1.52:8	chitin	224	Csp_01571	904	7.7e-95	2	224	120	352	0.991071428571
GH84_e9	GH84:335|CBM32:3	3.2.1.169:1	host glycan	294	Csp_01597	1273	1.3e-102	1	293	192	483	0.993197278912
CBM32_e6	CBM32:126|GH84:44|GH89:44|GH20:18|GH36:16|GH101:1	3.2.1.50:4|3.2.1.52:2|3.2.1.169:1	host glycan	125	Csp_01597	1273	1.8e-18	5	125	774	888	0.96
CBM40_e6	CBM40:46|GH33:45|CBM32:23	3.2.1.18:5	sialic acid	173	Csp_01621	1574	2.2e-17	6	166	32	196	0.924855491329
GH33_e34	GH33:22|CBM40:17|CBM32:8	3.2.1.18:1	sialic acid	441	Csp_01621	1574	7.4e-134	1	436	416	849	0.986394557823
CBM32_e7	CBM32:30|GH101:29|CBM51:2	-	host glycan	127	Csp_01621	1574	6.2e-34	2	119	990	1106	0.92125984252
GH31_e83	GH31:42	-	-	430	Csp_01647	1602	1.5e-54	213	430	425	651	0.504651162791
CBM35_e51	CBM35:12|GH43_26:10|CBM13:8|CBM6:1	-	xylan, beta-mannan, beta-galactan	125	Csp_01647	1602	8.7e-19	3	124	824	965	0.968
CBM35_e51	CBM35:12|GH43_26:10|CBM13:8|CBM6:1	-	xylan, beta-mannan, beta-galactan	125	Csp_01647	1602	1.6e-17	11	124	1127	1253	0.904
CE4_e347	CE4:32	-	-	108	Csp_01811	464	5.4e-49	2	108	257	363	0.981481481481
GT4_e2349	GT4:51	-	-	133	Csp_01838	403	2.2e-35	2	130	231	355	0.962406015038
GT4_e1150	GT4:7	-	-	154	Csp_01840	381	1.6e-57	1	152	174	325	0.980519480519
CBM32_e59	CBM32:22|GH20:19|CBM51:1|GH110:1|GH89:1	-	host glycan	120	Csp_01879	1847	1.5e-18	7	120	56	176	0.941666666667
CBM32_e50	CBM32:30|GH55:19|GH81:6|CBM54:2|GH16_3:2|CBM6:2|GH43_24:1|CBM35:1|GH5:1|GH30_3:1	3.2.1.-:1|3.2.1.39:1|3.2.1.58:1	host glycan	121	Csp_01879	1847	8.2e-23	3	121	200	316	0.97520661157
CBM32_e59	CBM32:22|GH20:19|CBM51:1|GH110:1|GH89:1	-	host glycan	120	Csp_01879	1847	2e-29	2	120	341	469	0.983333333333
GH20_e18	GH20:121|CBM32:19|CBM62:1	3.2.1.52:2	host glycan	339	Csp_01879	1847	1.6e-144	1	338	697	1035	0.994100294985
CBM32_e229	CBM32:37|AA5_2:29	-	host glycan	128	Csp_01879	1847	1.1e-29	8	127	1399	1512	0.9296875
GH84_e15	GH84:438|CBM32:52|CBM47:2	3.2.1.52:2|3.2.1.169:1	host glycan, host glycan	311	Csp_01954	1260	1.2e-110	1	309	182	477	0.990353697749
CBM32_e181	CBM32:62|PL8:60	-	host glycan	112	Csp_02010	598	1.3e-31	1	112	60	173	0.991071428571
CBM32_e156	CBM32:11|GH20:10	-	host glycan	120	Csp_02010	598	1.3e-18	4	77	503	576	0.608333333333
GT51_e8	GT51:1294	-	-	175	Csp_02054	627	3.5e-72	11	174	59	222	0.931428571429
GH3_e165	GH3:569	3.2.1.21:33|3.2.1.37:3|3.2.1.-:3|3.2.1.74:1	beta-glucan, xylan, beta-glucan, beta-glucan	217	Csp_02091	1031	4.4e-95	4	217	476	693	0.981566820276
CBM32_e135	CBM32:39|GH89:1	-	host glycan	117	Csp_02095	1762	3.1e-22	7	117	191	305	0.940170940171
CBM32_e135	CBM32:39|GH89:1	-	host glycan	117	Csp_02095	1762	1e-17	2	117	327	453	0.982905982906
GH89_e10	GH89:47|CBM32:45	3.2.1.50:4	host glycan	656	Csp_02095	1762	3.8e-185	2	640	686	1319	0.97256097561
CBM32_e135	CBM32:39|GH89:1	-	host glycan	117	Csp_02095	1762	5.2e-21	8	116	1383	1499	0.923076923077
CE4_e134	CE4:21	-	-	121	Csp_02177	425	3.1e-50	1	118	229	342	0.96694214876
GH105_e39	GH105:124|GH154:20|GH16_3:1|GH43_24:1	3.2.1.-:1	pectin	327	Csp_02202	1061	6.6e-76	5	324	412	750	0.975535168196
GT2	GT2:48|GT4:1	-	-	191	Csp_02225	282	3.4e-20	1	188	7	199	0.979057591623
GT2	GT2:15	-	-	167	Csp_02226	316	7.6e-58	1	167	4	166	0.994011976048
GT2	GT2:53|GT4:2	-	-	208	Csp_02230	720	1e-61	1	200	193	391	0.956730769231
GT2	GT2:156|GT4:8|GT0:3	-	-	243	Csp_02230	720	6.7e-85	9	242	446	693	0.958847736626
GT2	GT2:7	-	-	148	Csp_02236	330	2.6e-47	1	137	5	140	0.918918918919
GT2	GT2:34	-	-	156	Csp_02238	223	6.1e-76	1	155	6	160	0.987179487179
GT14_e50	GT14:15	-	-	249	Csp_02240	289	6.4e-67	1	249	4	253	0.995983935743
GH73_e65	GH73:28	-	-	116	Csp_02246	1219	2.7e-47	2	115	299	413	0.974137931034
GH2_e0	GH2:692|CBM71:214|CBM32:43|GH20:19|CBM6:5|GH33:3|GH84:2|CBM67:1|CBM40:1	3.2.1.23:12|3.2.1.108:1	beta-galactan	638	Csp_02345	1646	1.1e-265	3	637	50	705	0.993730407524
CBM71_e0	CBM71:217|GH2:214|CBM32:2|GH33:2|GH84:2|CBM67:1	3.2.1.23:7	host glycan	202	Csp_02345	1646	3.8e-20	13	202	1071	1243	0.935643564356
