Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
Csp_00346	QBQ55251.1|CBM50	37.2	870	493	14	9	840	27	881	4.5e-130	469.5
Csp_00457	QNL45026.1|GH97	48.4	603	292	10	33	625	1556	2149	7.1e-147	525.4
Csp_00471	QUD71731.1|GH123	47.3	1007	478	17	10	989	16	996	2.7e-259	899.4
Csp_00472	ATD58081.1|CBM32|GH84	39.3	1704	753	26	1	1433	1	1694	0.0e+00	1145.6
Csp_00475	UNT95612.1|CBM0|GH29	65.3	337	117	0	2	338	6	342	8.6e-133	477.2
Csp_00477	UBS44793.1|GH29	48.1	584	280	8	1	568	515	1091	6.2e-140	502.3
Csp_00501	AHC21644.2|GH1	55.1	521	229	4	6	526	10	525	3.8e-164	582.0
Csp_00532	QMW73896.1|CBM32|GH84	43.4	1885	826	28	1	1654	18	1892	0.0e+00	1426.4
Csp_00538	AGL63717.2|GT4	42.8	689	306	8	163	838	107	720	1.6e-143	514.2
Csp_00603	QPS14026.1|CBM32|GH20	39.9	1605	817	31	5	1549	8	1524	0.0e+00	1088.9
Csp_00639	QCC62414.1|CBM32|GH36	45.3	1180	542	29	75	1182	2	1150	1.1e-270	937.6
Csp_00648	CCO12112.2|GH13_31	55.9	424	180	2	1	417	1	424	1.3e-130	470.3
Csp_00673	BDF27821.1|CE0	83.7	276	45	0	1	276	1	276	1.3e-136	489.6
Csp_00702	CAD7252417.1|GH13	41.7	597	321	11	130	710	345	930	5.5e-110	402.5
Csp_00719	AOP03843.1|GT0	65.6	398	131	1	2	393	5	402	1.7e-148	529.6
Csp_00725	VEJ19452.1|GT4	61.8	343	121	4	1	341	367	701	3.4e-113	412.1
Csp_00726	CAI32746.2|GT4	59.9	394	152	1	1	388	1	394	4.6e-135	485.0
Csp_00753	QMW74468.1|GH3	68.8	1032	257	3	2	968	3	1034	0.0e+00	1341.6
Csp_00845	CAG7911095.1|GH5_11	42.3	898	466	14	16	872	589	1475	3.9e-206	722.2
Csp_00884	QBQ55251.1|CBM50	40.5	861	483	9	23	864	41	891	2.1e-159	567.0
Csp_00920	ALR08738.2|GT83	45.4	586	304	8	3	577	2	582	1.6e-139	500.4
Csp_00928	CCO12112.2|GH13_31	68.7	431	131	2	1	427	1	431	4.9e-162	574.7
Csp_00936	QMW74468.1|GH3	65.3	1091	306	6	2	1020	3	1092	0.0e+00	1335.5
Csp_00943	AOP03843.1|GT0	65.3	398	132	1	2	393	5	402	9.8e-149	530.4
Csp_00954	UBK89266.1|GT4	53.8	385	167	6	3	378	2	384	2.6e-114	416.0
Csp_00955	VEJ19452.1|GT4	62.7	343	118	4	1	341	367	701	4.8e-115	418.3
Csp_00990	BBK63445.1|GH84	57.9	1711	685	13	23	1709	22	1720	0.0e+00	1909.8
Csp_01024	QPS12326.1|GT2	77.1	738	169	0	1	738	1	738	0.0e+00	1160.2
Csp_01036	AMJ20771.1|GH13_26	42.3	863	422	13	3	797	5	859	5.0e-192	675.2
Csp_01080	QQV07332.1|GT4	77.1	663	151	1	1	662	1	663	4.4e-295	1017.3
Csp_01082	QQV07334.1|GT4	78.1	333	73	0	1	333	1	333	3.4e-158	561.6
Csp_01153	AGL64345.2|GT2	57.2	582	247	1	33	612	277	858	8.5e-192	674.1
Csp_01167	CAE6204650.1|GH28	52.6	601	278	4	5	599	744	1343	1.5e-172	610.1
Csp_01262	AGL63871.2|GT2	48.0	471	232	3	269	739	526	983	2.6e-110	403.7
Csp_01281	QPS12088.1|GH77	69.6	471	143	0	1	471	1	471	1.2e-201	706.4
Csp_01326	QQV07598.1|GT51	68.8	906	255	8	1	901	1	883	0.0e+00	1228.0
Csp_01384	QMW73377.1|GT2	87.4	310	39	0	1	310	1	310	8.4e-159	563.5
Csp_01402	BBA55846.1|GH123	57.3	1697	698	15	171	1853	17	1701	0.0e+00	1912.1
Csp_01570	BAI63641.1|GH20|3.2.1.52	42.2	820	431	13	47	853	18	807	2.5e-176	624.0
Csp_01571	SQF34679.1|GH3	64.7	614	212	2	28	640	129	738	1.0e-225	787.3
Csp_01587	QQV05884.1|GT5	88.7	476	54	0	1	476	1	476	6.1e-254	880.2
Csp_01597	AYE33733.1|CBM32|GH84	48.1	1240	621	11	3	1220	1	1239	0.0e+00	1173.7
Csp_01621	UNT95756.1|CBM32|CBM40|GH33	32.5	1286	814	29	1	1257	28	1288	1.9e-171	607.8
Csp_01647	UJF36405.1|CBM35|CBM6|GH31	56.5	1062	408	16	64	1099	1	1034	0.0e+00	1229.2
Csp_01680	UQZ48303.1|GH0	44.6	504	256	10	1	487	1	498	7.2e-105	385.6
Csp_01698	CAN65674.1|GH28	42.4	552	288	11	5	548	101	630	1.2e-126	457.6
Csp_01811	QPS11664.1|CE4	74.2	465	119	1	1	464	1	465	2.4e-199	698.7
Csp_01834	QUT74865.1|GT4	69.5	384	117	0	1	384	1	384	2.2e-156	555.8
Csp_01836	QUT74866.1|GT4	64.6	427	150	1	10	435	6	432	7.8e-163	577.4
Csp_01843	VEJ19452.1|GT4	61.8	343	121	4	1	341	367	701	3.4e-113	412.1
Csp_01845	AOP03843.1|GT0	65.8	398	130	1	2	393	5	402	2.2e-148	529.3
Csp_01863	QMW75020.1|GT28	80.7	357	69	0	1	357	1	357	1.9e-167	592.4
Csp_01879	BCL58378.1|CBM32|GH20	54.3	1575	674	15	155	1717	1	1542	0.0e+00	1660.2
Csp_01954	UBK86869.1|CBM32|GH84	37.9	1215	709	21	9	1197	16	1211	3.6e-221	772.7
Csp_01992	QPS12920.1|CE4	62.3	472	178	0	4	475	3	474	8.1e-166	587.4
Csp_01996	SET83267.1|PL8	34.8	646	387	11	737	1361	38	670	1.1e-103	382.9
Csp_02003	QCJ44459.1|CBM32|GH84	50.3	935	443	7	41	969	41	959	6.0e-252	874.8
Csp_02004	BCL57158.1|GH20	55.6	1276	520	15	1	1243	1	1262	0.0e+00	1354.7
Csp_02005	AYE33733.1|CBM32|GH84	44.0	1328	638	15	1	1311	1	1239	0.0e+00	1077.8
Csp_02012	AND72041.1|CBM32|PL8	41.7	969	534	14	1	955	268	1219	5.5e-212	741.9
Csp_02040	QMW73604.1|GH25	78.1	334	73	0	8	341	3	336	3.3e-161	571.6
Csp_02054	QPS13154.1|GT51	79.5	624	128	0	1	624	2	625	3.3e-292	1007.7
Csp_02091	AQR97225.1|GH3	53.9	792	327	11	8	788	149	913	2.4e-223	779.6
Csp_02095	UNT95084.1|CBM0|CBM32|GH89	33.2	1281	758	34	174	1402	40	1274	1.2e-177	628.6
Csp_02096	QPS14026.1|CBM32|GH20	39.9	1607	838	44	1	1571	1	1515	3.7e-287	992.3
Csp_02104	ABG84150.1|CBM32|GH89|3.2.1.50	38.9	2044	1063	31	24	1986	20	1958	0.0e+00	1376.7
Csp_02177	QMW73172.1|CE4	55.8	405	177	1	23	425	34	438	1.1e-132	477.2
Csp_02183	QIK85989.1|CBM32|GH31	45.4	2126	1068	43	17	2088	3	2089	0.0e+00	1682.5
Csp_02204	CAD7245033.1|GT58	64.9	476	151	4	3	465	1052	1524	5.7e-172	607.8
Csp_02214	AMJ20543.1|GH13_11	51.8	388	185	2	6	392	7	393	2.3e-108	396.4
Csp_02223	QQV05327.1|GT4	68.4	386	122	0	1	386	10	395	3.0e-158	562.0
Csp_02230	BCL58948.1|GT2	73.5	724	182	2	7	720	4	727	0.0e+00	1090.9
Csp_02238	BCL58953.1|GT2	85.2	223	33	0	1	223	1	223	2.9e-105	385.2
Csp_02239	BCL58964.1|GT2	64.0	303	109	0	1	303	1	303	2.0e-104	382.9
Csp_02260	CCO12633.2|GH84	49.0	676	300	14	1	637	1	670	6.4e-174	614.8
Csp_02262	QMW73172.1|CE4	61.5	405	154	1	29	431	34	438	7.7e-147	524.2
Csp_02345	QMW75506.1|GH2	70.0	1526	454	2	1	1526	1	1522	0.0e+00	2082.0
Csp_02388	CCO12868.2|GH1	63.7	1190	417	6	1	1180	1	1185	0.0e+00	1528.8
Csp_02391	CAD7226128.1|GH38	35.3	705	399	13	11	673	1345	2034	8.6e-108	395.2
