OTU	StableState	SampleIdx	ExcludedCluster
C_scindens	5780339.510878456	2300	None
C_spiroforme	354522.0215298206	2300	None
D_longicatena	79301.68451799409	2300	None
P_distasonis	27628254.949058853	2300	None
R_obeum	20777649.991723422	2300	None
B_caccae	104792266.47714718	2400	None
B_cellulosilyticus_WH2	158239433.7060113	2400	None
B_ovatus	49589236.09532752	2400	None
B_thetaiotaomicron	50090285.15872011	2400	None
B_uniformis	23707682.50134089	2400	None
B_vulgatus	46494791.2617776	2400	None
C_aerofaciens	1768144.3977181036	2400	None
C_scindens	5396440.797382811	2400	None
C_spiroforme	482192.13225864025	2400	None
D_longicatena	93601.6706035433	2400	None
P_distasonis	24055880.72727158	2400	None
R_obeum	20092368.57146652	2400	None
B_caccae	99111605.84136577	2500	None
B_cellulosilyticus_WH2	182707330.46759644	2500	None
B_ovatus	45929080.726908535	2500	None
B_thetaiotaomicron	44202951.86347577	2500	None
B_uniformis	20384801.341886796	2500	None
B_vulgatus	64502280.54533628	2500	None
C_aerofaciens	1802244.03701218	2500	None
C_scindens	6598584.040433995	2500	None
C_spiroforme	496458.6286253123	2500	None
D_longicatena	73018.72475472679	2500	None
P_distasonis	23388595.73901718	2500	None
R_obeum	23058710.865200456	2500	None
B_caccae	85795419.7176823	2600	None
B_cellulosilyticus_WH2	150790003.98726365	2600	None
B_ovatus	50118296.452344425	2600	None
B_thetaiotaomicron	43827573.49809629	2600	None
B_uniformis	25512364.153128892	2600	None
B_vulgatus	64407368.991592616	2600	None
C_aerofaciens	2454823.619138801	2600	None
C_scindens	6554979.679746065	2600	None
C_spiroforme	539520.4018575673	2600	None
D_longicatena	54411.7736343479	2600	None
P_distasonis	24525759.01938775	2600	None
R_obeum	19695068.249280255	2600	None
B_caccae	94169759.5604911	2700	None
B_cellulosilyticus_WH2	170279369.13739562	2700	None
B_ovatus	46433783.50166214	2700	None
B_thetaiotaomicron	43806004.58706618	2700	None
B_uniformis	25782762.86952843	2700	None
B_vulgatus	78829430.1944799	2700	None
C_aerofaciens	2324361.2443935582	2700	None
C_scindens	5890480.151712877	2700	None
C_spiroforme	347328.1198809998	2700	None
D_longicatena	61186.71302957161	2700	None
P_distasonis	25116054.29310201	2700	None
R_obeum	18152965.831956383	2700	None
B_caccae	80394613.99256101	2800	None
B_cellulosilyticus_WH2	174494226.74737877	2800	None
B_ovatus	44914806.821614295	2800	None
B_thetaiotaomicron	44371813.99335757	2800	None
B_uniformis	21986129.224112634	2800	None
B_vulgatus	84869574.45207192	2800	None
C_aerofaciens	2436488.43527097	2800	None
C_scindens	6488115.870235571	2800	None
C_spiroforme	437880.71906411485	2800	None
D_longicatena	82331.78598940982	2800	None
P_distasonis	25714709.185226284	2800	None
R_obeum	18946591.28023529	2800	None
B_caccae	82061130.63101228	2900	None
B_cellulosilyticus_WH2	164610956.41515258	2900	None
B_ovatus	44822537.2103628	2900	None
B_thetaiotaomicron	41155143.20636921	2900	None
B_uniformis	21845595.892961055	2900	None
B_vulgatus	81937455.65543513	2900	None
C_aerofaciens	2272883.0446952228	2900	None
C_scindens	6424775.738576529	2900	None
C_spiroforme	515812.35043234436	2900	None
D_longicatena	113343.74994594483	2900	None
P_distasonis	20663558.541592095	2900	None
R_obeum	18739562.245384067	2900	None
B_caccae	95469968.28614032	3000	None
B_cellulosilyticus_WH2	160534989.96579224	3000	None
B_ovatus	45895722.039031655	3000	None
B_thetaiotaomicron	50797031.930149496	3000	None
B_uniformis	26623037.85696292	3000	None
B_vulgatus	74971698.97173652	3000	None
C_aerofaciens	2480555.264191267	3000	None
C_scindens	6156952.328120893	3000	None
C_spiroforme	388498.66838992655	3000	None
D_longicatena	306179.7427190577	3000	None
P_distasonis	25191997.74997853	3000	None
R_obeum	17731467.25575419	3000	None
B_caccae	81738790.97100504	3100	None
B_cellulosilyticus_WH2	166470494.52876148	3100	None
B_ovatus	44352215.48858059	3100	None
B_thetaiotaomicron	53534145.334259614	3100	None
B_uniformis	22343386.810687937	3100	None
B_vulgatus	68306444.43410908	3100	None
C_aerofaciens	2146395.1792809614	3100	None
C_scindens	6609176.6231696615	3100	None
C_spiroforme	397001.732484846	3100	None
D_longicatena	70676.93847829051	3100	None
P_distasonis	24977333.468620848	3100	None
R_obeum	18754930.546595495	3100	None
B_caccae	75768220.25051835	3200	None
B_cellulosilyticus_WH2	171300785.83574334	3200	None
B_ovatus	47143678.38869681	3200	None
B_thetaiotaomicron	48520028.34410739	3200	None
B_uniformis	24841417.5982502	3200	None
B_vulgatus	60088685.87602815	3200	None
C_aerofaciens	2311812.0172715695	3200	None
C_scindens	5510131.327373241	3200	None
C_spiroforme	372933.94657555065	3200	None
D_longicatena	54783.846588211774	3200	None
P_distasonis	26174563.541412987	3200	None
R_obeum	19270164.37028278	3200	None
B_caccae	68484524.26990718	3300	None
B_cellulosilyticus_WH2	172234582.2749314	3300	None
B_ovatus	47264262.67024356	3300	None
B_thetaiotaomicron	42695128.38444157	3300	None
B_uniformis	21396951.69251766	3300	None
B_vulgatus	87597733.65684924	3300	None
C_aerofaciens	3243339.5134463185	3300	None
C_scindens	5954449.559906775	3300	None
C_spiroforme	389355.44188432174	3300	None
D_longicatena	66550.04310913304	3300	None
P_distasonis	23729275.795169488	3300	None
R_obeum	20541263.005944926	3300	None
B_caccae	72602780.03835195	3400	None
B_cellulosilyticus_WH2	180782781.57828838	3400	None
B_ovatus	42572394.70782283	3400	None
B_thetaiotaomicron	45583966.63716097	3400	None
B_uniformis	21237064.922384057	3400	None
B_vulgatus	82846763.39049257	3400	None
C_aerofaciens	2167849.6773713343	3400	None
C_scindens	6360828.219355243	3400	None
C_spiroforme	334754.0824691334	3400	None
D_longicatena	74361.50645164221	3400	None
P_distasonis	24646756.260226812	3400	None
R_obeum	18776424.858116444	3400	None
B_caccae	70878169.9285048	3500	None
B_cellulosilyticus_WH2	171038690.60881585	3500	None
B_ovatus	45113287.96914291	3500	None
B_thetaiotaomicron	42614628.46866177	3500	None
B_uniformis	25736137.188844584	3500	None
B_vulgatus	78011324.44172387	3500	None
C_aerofaciens	2542929.7430608384	3500	None
C_scindens	5769365.431276032	3500	None
C_spiroforme	481224.20143246226	3500	None
D_longicatena	47831.27248784779	3500	None
P_distasonis	23243118.462104816	3500	None
R_obeum	18803579.306780152	3500	None
B_caccae	72370110.930918	3600	None
B_cellulosilyticus_WH2	182485184.4083425	3600	None
B_ovatus	45764014.50114165	3600	None
B_thetaiotaomicron	43269649.91389919	3600	None
B_uniformis	25760189.98273079	3600	None
B_vulgatus	67955068.61428712	3600	None
C_aerofaciens	2061799.4450694106	3600	None
C_scindens	5876139.930502442	3600	None
C_spiroforme	445756.7904283455	3600	None
D_longicatena	82446.70956962311	3600	None
P_distasonis	26353856.290750433	3600	None
R_obeum	19912499.721934382	3600	None
B_caccae	79812124.27269208	3700	None
B_cellulosilyticus_WH2	171884893.81246755	3700	None
B_ovatus	45188107.26627647	3700	None
B_thetaiotaomicron	46724050.01635742	3700	None
B_uniformis	20261505.87807309	3700	None
B_vulgatus	77537734.7041108	3700	None
C_aerofaciens	2628060.7628554422	3700	None
C_scindens	6222239.8505732035	3700	None
C_spiroforme	379882.1972130982	3700	None
D_longicatena	73968.84309718758	3700	None
P_distasonis	25946287.772142682	3700	None
R_obeum	20218398.054728117	3700	None
B_caccae	88566123.76808289	3800	None
B_cellulosilyticus_WH2	186385718.2137634	3800	None
B_ovatus	44375751.16684831	3800	None
B_thetaiotaomicron	51520525.14030778	3800	None
B_uniformis	25158890.842279598	3800	None
B_vulgatus	84743263.94275048	3800	None
C_aerofaciens	2455027.962059993	3800	None
C_scindens	6080193.060029678	3800	None
C_spiroforme	364363.9539178184	3800	None
D_longicatena	534802.7008832335	3800	None
P_distasonis	21115732.83543346	3800	None
R_obeum	18997456.558737222	3800	None
B_caccae	73298428.05907363	3900	None
B_cellulosilyticus_WH2	174764894.5300432	3900	None
B_ovatus	55406227.78323619	3900	None
B_thetaiotaomicron	49047960.40734951	3900	None
B_uniformis	23581691.668801326	3900	None
B_vulgatus	82242956.17469816	3900	None
C_aerofaciens	2661146.561391915	3900	None
C_scindens	5752667.9062958965	3900	None
C_spiroforme	349847.99252944207	3900	None
D_longicatena	74233.63748863526	3900	None
P_distasonis	22025783.35252052	3900	None
R_obeum	19020644.122413293	3900	None
B_caccae	79217555.75343549	4000	None
B_cellulosilyticus_WH2	161796771.4146345	4000	None
B_ovatus	45785989.06751923	4000	None
B_thetaiotaomicron	52686058.76164527	4000	None
B_uniformis	22868730.336525973	4000	None
B_vulgatus	103759514.49616867	4000	None
C_aerofaciens	2304848.941517039	4000	None
C_scindens	5889048.26028345	4000	None
C_spiroforme	333030.0771238464	4000	None
D_longicatena	39591.532822922374	4000	None
P_distasonis	26276078.932538036	4000	None
R_obeum	20096699.213178307	4000	None
B_caccae	110940087.60077716	4100	None
B_cellulosilyticus_WH2	161133676.56124285	4100	None
B_ovatus	47358595.37508733	4100	None
B_thetaiotaomicron	50157651.397318505	4100	None
B_uniformis	26905312.189223576	4100	None
B_vulgatus	72876399.25734662	4100	None
C_aerofaciens	2362410.0059058527	4100	None
C_scindens	5737414.551098878	4100	None
C_spiroforme	473318.59957511857	4100	None
D_longicatena	53173.12727902222	4100	None
P_distasonis	23726889.0681629	4100	None
R_obeum	17546176.81917484	4100	None
B_caccae	75888929.58259289	4200	None
B_cellulosilyticus_WH2	162123864.9119141	4200	None
B_ovatus	47672359.9790382	4200	None
B_thetaiotaomicron	44378872.80918992	4200	None
B_uniformis	19582881.517442808	4200	None
B_vulgatus	76045587.92895488	4200	None
C_aerofaciens	2717061.600523557	4200	None
C_scindens	6088489.160866213	4200	None
C_spiroforme	660399.6259862361	4200	None
D_longicatena	71649.78479905042	4200	None
P_distasonis	23569078.9550822	4200	None
R_obeum	19184340.59491156	4200	None
B_caccae	89487222.70678528	4300	None
B_cellulosilyticus_WH2	165842127.98652494	4300	None
B_ovatus	52130295.18425575	4300	None
B_thetaiotaomicron	50277751.03514144	4300	None
B_uniformis	21642205.14724751	4300	None
B_vulgatus	65402022.958535336	4300	None
C_aerofaciens	2467307.8659458193	4300	None
C_scindens	6475062.862883125	4300	None
C_spiroforme	440292.7613077537	4300	None
D_longicatena	60924.693011768264	4300	None
P_distasonis	33922765.27928175	4300	None
R_obeum	19490036.255742643	4300	None
B_caccae	81409126.30967335	4400	None
B_cellulosilyticus_WH2	160115749.99900207	4400	None
B_ovatus	45629452.38189385	4400	None
B_thetaiotaomicron	46034539.313533455	4400	None
B_uniformis	21394164.659012485	4400	None
B_vulgatus	82320383.03713016	4400	None
C_aerofaciens	2203995.5618413	4400	None
C_scindens	7912057.563984155	4400	None
C_spiroforme	396229.0560533205	4400	None
D_longicatena	72762.89184033108	4400	None
P_distasonis	25614430.149130378	4400	None
R_obeum	19682556.94073761	4400	None
B_caccae	102216805.15273842	4500	None
B_cellulosilyticus_WH2	164753585.25831679	4500	None
B_ovatus	47756394.16268553	4500	None
B_thetaiotaomicron	49715850.46445413	4500	None
B_uniformis	19995738.477153074	4500	None
B_vulgatus	84803609.43505205	4500	None
C_aerofaciens	2745679.6404369073	4500	None
C_scindens	7017654.050847168	4500	None
C_spiroforme	472146.496546088	4500	None
D_longicatena	33267.3188438694	4500	None
P_distasonis	30199867.5070797	4500	None
R_obeum	16669896.222694907	4500	None
B_caccae	81365451.56871167	4600	None
B_cellulosilyticus_WH2	177798516.84581318	4600	None
B_ovatus	47757467.58757789	4600	None
B_thetaiotaomicron	46260621.47157389	4600	None
B_uniformis	20987587.058579218	4600	None
B_vulgatus	72137887.10003372	4600	None
C_aerofaciens	2634023.542904309	4600	None
C_scindens	6917388.706081078	4600	None
C_spiroforme	363883.6107314897	4600	None
D_longicatena	159783.71373577314	4600	None
P_distasonis	24158319.2786794	4600	None
R_obeum	18477097.20478985	4600	None
B_caccae	82053678.96461006	4700	None
B_cellulosilyticus_WH2	172865639.78319877	4700	None
B_ovatus	45616760.969716765	4700	None
B_thetaiotaomicron	48609756.92021853	4700	None
B_uniformis	25258413.288588356	4700	None
B_vulgatus	76828819.70378362	4700	None
C_aerofaciens	2675212.6963077374	4700	None
C_scindens	6682935.999062291	4700	None
C_spiroforme	361806.48703033925	4700	None
D_longicatena	138566.8735338584	4700	None
P_distasonis	26239842.632650882	4700	None
R_obeum	19071844.646299906	4700	None
B_caccae	91005884.74747667	4800	None
B_cellulosilyticus_WH2	161642062.3549651	4800	None
B_ovatus	49252778.58894532	4800	None
B_thetaiotaomicron	44957204.5256426	4800	None
B_uniformis	19781397.23246914	4800	None
B_vulgatus	69449552.71861207	4800	None
C_aerofaciens	2345800.7431224138	4800	None
C_scindens	6332556.589255802	4800	None
C_spiroforme	368635.1000698413	4800	None
D_longicatena	115802.10297843184	4800	None
P_distasonis	25512037.754905537	4800	None
R_obeum	18431671.293769542	4800	None
B_caccae	67321372.89980234	4900	None
B_cellulosilyticus_WH2	167620392.9865454	4900	None
B_ovatus	52444236.73345158	4900	None
B_thetaiotaomicron	51230686.352952555	4900	None
B_uniformis	19847732.23294878	4900	None
B_vulgatus	71022081.71393195	4900	None
C_aerofaciens	2369399.044551599	4900	None
C_scindens	5843891.61198856	4900	None
C_spiroforme	474883.31052341213	4900	None
D_longicatena	64204.69909759917	4900	None
P_distasonis	25225496.934572693	4900	None
R_obeum	20213197.746159595	4900	None
B_caccae	78245981.03189965	5000	None
B_cellulosilyticus_WH2	167317156.48603344	5000	None
B_ovatus	53885703.34256465	5000	None
B_thetaiotaomicron	46428663.39886978	5000	None
B_uniformis	19956747.038930956	5000	None
B_vulgatus	72774043.03074443	5000	None
C_aerofaciens	2498612.6967326533	5000	None
C_scindens	7040924.868930343	5000	None
C_spiroforme	550519.1147839628	5000	None
D_longicatena	75666.77901655214	5000	None
P_distasonis	22275929.039919037	5000	None
R_obeum	19245664.790184613	5000	None
B_caccae	98994663.41763654	5100	None
B_cellulosilyticus_WH2	166368776.23471788	5100	None
B_ovatus	47146142.36791223	5100	None
B_thetaiotaomicron	50110005.29472839	5100	None
B_uniformis	16755658.715206208	5100	None
B_vulgatus	72808532.77936333	5100	None
C_aerofaciens	2724214.220573229	5100	None
C_scindens	5449555.502818021	5100	None
C_spiroforme	392411.0410480175	5100	None
D_longicatena	58878.32293439529	5100	None
P_distasonis	25483949.70653146	5100	None
R_obeum	22346848.038909458	5100	None
B_caccae	78461653.3982525	5200	None
B_cellulosilyticus_WH2	173265001.93644172	5200	None
B_ovatus	47431270.3047878	5200	None
B_thetaiotaomicron	44446514.88505576	5200	None
B_uniformis	26450924.5789801	5200	None
B_vulgatus	76973795.30217853	5200	None
C_aerofaciens	3130549.5442864634	5200	None
C_scindens	6528526.490693811	5200	None
C_spiroforme	437420.12901099795	5200	None
D_longicatena	84660.78635927218	5200	None
P_distasonis	25202508.737493526	5200	None
R_obeum	20766678.172489207	5200	None
B_caccae	80150991.13017121	5300	None
B_cellulosilyticus_WH2	187221597.17586717	5300	None
B_ovatus	47473953.45761053	5300	None
B_thetaiotaomicron	46467761.9337389	5300	None
B_uniformis	40003666.32306876	5300	None
B_vulgatus	61815468.70681488	5300	None
C_aerofaciens	2243903.3959459956	5300	None
C_scindens	6790157.771505451	5300	None
C_spiroforme	438822.5421125003	5300	None
D_longicatena	43748.84063849728	5300	None
P_distasonis	31078250.799697593	5300	None
R_obeum	18589679.25640286	5300	None
B_caccae	72766362.44796506	5400	None
B_cellulosilyticus_WH2	164384497.9764363	5400	None
B_ovatus	53111259.19813207	5400	None
B_thetaiotaomicron	44660169.85193474	5400	None
B_uniformis	23524488.154521417	5400	None
B_vulgatus	70384117.18522432	5400	None
C_aerofaciens	2347381.8069229377	5400	None
C_scindens	6075648.335198973	5400	None
C_spiroforme	504381.35306700267	5400	None
D_longicatena	53455.25281423504	5400	None
P_distasonis	28403957.356343616	5400	None
R_obeum	22197246.966694664	5400	None
B_caccae	74344129.77682316	5500	None
B_cellulosilyticus_WH2	188027438.11232907	5500	None
B_ovatus	50721043.18937479	5500	None
